,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,sum,mean
baseline,10.475424554968004,10.475424554968004,3.033611176118505,1.4133911956210392,0.4972020740912678,0.6419352475297079,0.6401534394120527,0.6397243228661329,0.6386050664009394,0.6373777371945124,0.635992286064914,0.6346355785837593,0.6336845063957933,0.6332508375366203,0.633010791040554,0.6329552278873413,12.467999878175585,5.652998342265573,1.281814673978207,1.4423743324251732,0.6107334477080746,0.5841092663057206,0.5779448829924069,0.5744582176969796,0.572266789776325,0.5686018205166751,0.5659527418786401,0.5638248260989405,0.5627632346623334,0.56169753265174,0.5614337499389929,0.560736650859495,0.560425538249793,0.5601912748359069,0.5597833016442806,0.5594559124239145,0.5592900438575995,0.5591671968075607,0.5590582752962997,0.5589881314137392,0.5589672499817131,0.5589641688940944,0.5589798089278943,0.5590029941516997,0.5590164848969593,0.5590180522907062,0.5590152868394195,0.5590114410619269,0.5590053729062266,0.5589954974111596,0.5589779935613526,71.23140301006225,1.3966941766678873
power1,10.475424554968004,5.508015059179739,1.9951229913117923,0.9021125768051594,0.666041283787915,0.49256661077669295,0.39572725842325457,0.34522933044413356,0.3185100511914129,0.31332554310131255,0.3090870220966603,0.3070543009924544,0.3062502416101135,0.3058144641241602,0.30564678229855435,0.30557609533384067,9.2310337053113,4.526523945364252,2.2267685500145746,1.2395614600261529,0.7084284663608272,0.5011470875906876,0.40439658680421314,0.35159522165773327,0.32806674103479216,0.3158455099038207,0.3101890792319461,0.30770566320837767,0.30650146267053346,0.3059491670004737,0.30568047775488244,0.3055520386397987,0.3054857189247604,0.3054524193520133,0.30544064772415236,0.30542866806922053,0.3054085301035599,0.30541133809256704,0.30539871274335534,0.30539098755894545,0.30539186314934647,0.30539245943851323,0.30539932356548527,0.3054039924809383,0.30540441093943355,0.3054122216334539,0.30541577579897233,0.3054176009519073,0.3054127349463272,0.30541005991059317,0.30540462404058055,50.72933141844369,0.9946927729106606
power2,10.475424554968004,3.9089296989384343,1.1017406479781517,0.5128099343612049,0.3767493574230916,0.3310958844343996,0.3113810633333865,0.3048770950922749,0.3036788716410797,0.30333232767725493,0.3029816716414274,0.3030210091269069,0.3030414739678657,0.30275867430723336,0.3026441775272204,0.30274227183211955,8.188313168331804,2.5834186525503666,1.0304915701486541,0.4828456792384799,0.3571038664172453,0.3178549550326598,0.3076335082685399,0.30442271700069296,0.30319554230699214,0.3030732414724592,0.30287035979585303,0.3027120520312925,0.3025727933051002,0.302531718906674,0.30245261571543886,0.30238654465218623,0.302390519179086,0.3024107037998088,0.3023874861860013,0.30237883572790547,0.30239505029244734,0.3023920054575134,0.3024096629084274,0.30240425090411993,0.3023992628092278,0.3023706186623599,0.302349985368888,0.3023389423678528,0.3023511624916997,0.3023484685243204,0.3023212315074403,0.3022993856047222,0.30230047127881365,0.30230673672551994,0.3023396471351475,41.48598212635579,0.813450629928545
power3,10.475424554968004,3.0448768719589747,0.7774869377311731,0.39231095402637284,0.32541853897207934,0.3051065155989126,0.30063582603607225,0.29760391942993797,0.29907942878346033,0.29695519507525414,0.29887219384252006,0.29769600870890733,0.2993662691092131,0.2972924464386935,0.2997818792577396,0.29711538723016606,5.963690433324833,1.617598350539833,0.5759451373864939,0.3542375967517188,0.3111469059094475,0.29976194875982193,0.2996918812892275,0.2970768763380003,0.2984732467141806,0.2974653087748739,0.2986852318402929,0.29840748057459526,0.2979639009632592,0.2975595862480726,0.2975806050406201,0.29747401255760764,0.29758208011841275,0.29746567656479217,0.29752296573403925,0.2975895627937059,0.2975449249221204,0.2972272536728146,0.2971501783247741,0.2972073443706066,0.2972721251880543,0.2972219879027397,0.2971596242028748,0.297166053959873,0.29718143442681966,0.2971949265602594,0.2972108622125148,0.29721870152181395,0.29723724805657903,0.2972421581022203,0.29724971209770673,36.05642625091309,0.7069887500179037
our approach,10.475424550000003,3.0976699793333338,1.0938628053333332,0.9651385639999996,0.7325174459999999,0.6079001093333332,0.487917052666666,0.43966511933333313,0.39757707466666686,0.3755690293333335,0.3535587419999994,0.3415937453333347,0.3328070519999997,0.32614027,0.3200311100000003,0.3155914480000007,9.746342720666668,2.5207353833333332,0.9420032673333334,0.9275340446666666,0.7633642533333335,0.6075396000000012,0.5022716786666678,0.43452387466666714,0.38195668066666616,0.36767071999999956,0.34887908733333384,0.3370064606666669,0.3280481606666683,0.32242512000000023,0.31828560466666717,0.3146515480000005,0.31203301199999867,0.31037506533333403,0.30886351466666706,0.30803193266666684,0.30739197733333395,0.3068701013333329,0.30650375733333324,0.30623841333333246,0.306022349333333,0.30138234533333397,0.30652381733333317,0.30827143200000034,0.3089654539999998,0.3080074133333331,0.3070701726666679,0.30678256600000015,0.30640924266666664,0.30640924266666664,0.30640924266666664,45.66476335400001,0.8953875167450982
baseline,0.014999999999999998,0.014999999999999998,0.23999999999999996,0.165,0.23999999999999996,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.23999999999999996,0.23999999999999996,0.014999999999999998,0.23999999999999996,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,2.04,0.04
power1,0.014999999999999998,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,4.514999999999999,0.08852941176470586
power2,0.014999999999999998,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,8.265,0.16205882352941178
power3,0.014999999999999998,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,12.014999999999999,0.23558823529411763
our approach,0.014999999999999998,0.165,0.14,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.165,0.165,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,2.49,0.04882352941176471
