,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,sum,mean
baseline,10.475424554968004,5.578120758734278,2.0230367525021724,3.0394042726221544,1.5042974890834666,1.1607580752307263,0.6401622297846478,0.7441463691449139,0.7403586175773805,0.741766070314793,0.7431608817432074,0.7397461322367922,0.7396542846944816,0.7402457450071386,0.7414421257209877,0.7417285125563737,0.7420633136299202,0.7423641922926209,0.7421174110135671,0.7415793550153812,0.741021512118193,0.7407174308517601,0.7405398876136933,0.7404413220303998,0.7403738006270412,0.7402575650185795,0.7400789595710402,0.7398684019290376,0.7396287532805521,0.7393862532850264,0.7391633977956592,0.7389804133913193,0.7388285849456793,0.7387083173832882,0.738598760934859,0.7384869220562266,0.7383739641734341,0.7382592296782675,0.7381451545805542,0.7380379392002856,0.7379424244768004,0.7378607824074195,0.7377947542544007,0.7377438278526607,0.7377055223982196,0.7376765357250922,0.7376556094954537,0.7376425855173726,0.7376349507607519,0.737629738811314,0.7376263986677937,56.96438684470519,1.116948761660886
power1,10.475424554968004,7.891843006586568,4.481261854761406,2.553625920971867,2.1573039018924733,1.8202371996001123,1.4326707100282983,0.9745495667993135,0.747685051573138,0.6971063888524668,0.6322503335742866,0.5222647189458598,0.47116316149076026,0.4230497286686993,0.3783869909647739,0.35241846371441504,0.33677755790934705,0.32990275225314036,0.3240003377685653,0.31900849142080007,0.31491148429001325,0.31234393254560566,0.3105138522717056,0.30911035964768035,0.3081633746999586,0.3074793884235793,0.3069875378775791,0.306595185071474,0.3062919321492212,0.30606817070950093,0.30591226187608717,0.30578868034751944,0.3056934490468142,0.30562376253008616,0.3055769454528592,0.30553819423436723,0.30550637262060953,0.3054763263585921,0.3054539286076723,0.3054352954624259,0.30542333236034835,0.3054172827172787,0.3054136305707601,0.30541337312440553,0.30541344699540596,0.30541561906993403,0.3054157320427739,0.3054151761209141,0.30541287318162014,0.305409451891173,0.30540734986345275,46.82495839490571,0.9181364391157981
power2,10.475424554968004,6.489130099973621,2.793072998803305,1.3141141579482456,1.1185645540636917,0.7781144682696787,0.5490912347220525,0.4214240905677125,0.367802062439686,0.34695857727676677,0.3261757215736727,0.3149463938646804,0.30911014565413286,0.3058161894968606,0.304384046773634,0.30379858006797916,0.30316817195620727,0.3030381393286987,0.3029564548013667,0.3029196489937727,0.3028474400604329,0.30275512175851893,0.30265618336925354,0.3026336117857866,0.30268353065909254,0.3027407393536459,0.3027316714659861,0.302620690999674,0.302530630785761,0.3024083650829065,0.3023200665111792,0.3022996351022272,0.30229865447987975,0.30231728143615866,0.30233743358150017,0.30234561283208783,0.3023740708871661,0.3023868349541194,0.30240399118925204,0.30239049371699356,0.3023752521109065,0.30236613282475894,0.3023668477116203,0.30237652797557407,0.30237714039703906,0.30237342353421137,0.30235784869204657,0.30233900183871326,0.30232853785615865,0.3023307748060394,0.30234821479066104,37.10603205409311,0.72756925596261
power3,10.475424554968004,5.578120758734278,2.0230367525021724,0.9011236592003532,0.6788521125684194,0.5158030238554464,0.3885628912198664,0.33573862945346683,0.313493209621708,0.3068708309037736,0.3010363070857603,0.29950662015186585,0.29900851856414806,0.29860377460290644,0.29805968031945584,0.2981421233264925,0.2981178005854995,0.29808213408146617,0.2980435847107079,0.2981663813588464,0.2983400328728872,0.29808487222131297,0.2977490618083001,0.297662467523575,0.29782426653937366,0.2979883280067597,0.29783094185594006,0.297655781802627,0.29744571278089943,0.297293407579321,0.2971707738657538,0.2971380470393792,0.2971153186501335,0.29705445934504504,0.2970213186338261,0.29708280245794755,0.29720278362230584,0.29730677007932654,0.297343558247735,0.29735154308238804,0.2973112703717457,0.29729584421253985,0.2972582953738007,0.2972367639419261,0.29722320880672676,0.2972204287454607,0.29722843369456625,0.29724158167696735,0.29724558688902125,0.29724853942729274,0.2972538400627201,33.723219389032245,0.6612395958633773
our approach,10.475424554968004,5.601645570018006,2.612154712490455,1.2800585245875467,0.8999298327473734,0.8906013337059543,0.7573553971125994,0.6142081088309552,0.4925161038731394,0.5028080353155872,0.48705758705498614,0.44760309985589447,0.41659361237517395,0.39937177892619263,0.39175371525782005,0.38001566117715413,0.3686999396584885,0.3618241550669997,0.3554347588480406,0.348943714406514,0.34322233572058186,0.34034261880673283,0.3383643725754998,0.3366165375042006,0.33417997728084003,0.3314279543695591,0.32880942226885373,0.3261341524056609,0.3245209278742545,0.3223437333993341,0.32062232128139906,0.3180248592857808,0.316684863214635,0.5115881630715459,0.8739721204873054,0.4950099395111451,0.47513411929009425,0.26859769718054644,0.11881594335610639,0.07242442647790029,0.03873594905028691,0.061707244666700474,0.10714689381984073,0.1296952210186859,0.14930541233369468,0.1635880415947265,0.17949288073249173,0.19277833009167958,0.20358625317284643,0.21254979878629995,0.2197609630556073,36.83918366996171,0.7223369347051316
baseline,0.005,0.08,0.08,0.005,0.08,0.029999999999999995,0.08,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.5800000000000002,0.011372549019607847
power1,0.005,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,1.5049999999999997,0.02950980392156862
power2,0.005,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,2.7550000000000003,0.05401960784313726
power3,0.005,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,4.005000000000001,0.0785294117647059
our approach,0.005,0.06333333333333334,0.06333333333333334,0.06333333333333334,0.06333333333333334,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.021666666666666667,0.021666666666666667,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.9216666666666667,0.018071895424836604
