,0
0,21.635738
1,0.9306433
2,17.155865
3,7.5574803
4,4.205763
5,3.2998662
6,9.987448
7,3.801569
8,4.0115466
9,11.368943
10,9.493481
11,7.223278
12,5.075847
13,3.1243992
14,3.2564173
15,7.2063737
16,8.222824
17,5.8155823
18,2.6035836
19,2.637418
20,3.3562074
21,4.0561814
22,4.094428
23,3.0919807
24,3.4988217
25,2.6335325
26,2.6004722
27,2.3852386
28,2.5171897
29,1.5792332
30,2.3084219
31,3.167471
32,2.4607718
33,1.3982503
34,5.274585
35,2.9845068
36,1.6441345
37,1.5987008
38,1.8780333
39,7.565596
40,18.204653
41,1.1915593
42,0.85730326
43,2.442813
44,2.8743217
45,5.795463
46,16.699478
47,2.2403069
48,1.3624245
49,0.9116823
50,9.354115
51,5.690049
52,4.1398582
53,2.3566496
54,2.971633
55,11.951321
56,23.165703
57,5.0685396
58,2.0122352
59,1.7661669
60,5.099212
61,4.0997915
62,5.7109504
63,1.507008
64,4.8423057
65,7.905864
66,14.411898
67,4.794856
68,1.2026181
69,0.43388528
70,34.621727
71,5.5438623
72,6.403388
73,8.601474
74,7.3261065
75,6.788575
76,23.925442
77,8.154421
78,6.263193
79,25.910225
80,8.466707
81,4.837656
82,3.0130277
83,10.224712
84,10.102972
85,13.308287
86,8.987039
87,8.515718
88,6.205903
89,3.193027
90,1.8953081
91,0.6729534
92,16.39601
93,10.113224
94,22.406704
95,4.957839
96,13.152641
97,5.0869827
98,4.6079135
99,6.383541
100,5.9319577
101,5.4431996
102,8.047378
103,4.0258894
104,38.69181
105,4.925699
106,5.012607
107,2.189826
108,5.9759846
109,5.1492186
110,12.194872
111,9.6488495
112,3.0925725
113,3.089264
114,3.060092
115,0.37386099
116,0.7053235
117,3.756503
118,26.673603
119,14.813719
120,8.688945
121,6.867096
122,5.4482665
123,5.754692
124,4.3150024
125,11.753223
126,2.8501832
127,11.353207
128,10.617423
129,8.938211
130,5.9598236
131,4.0795636
132,12.165464
133,12.859055
134,12.431253
135,3.103367
136,4.7931895
137,3.7420611
138,1.3418686
139,4.709523
140,4.866645
141,4.461064
142,3.09838
143,2.9152164
144,5.3037214
145,5.257817
146,1.6774955
147,0.9765185
148,1.7887332
149,3.3324158
150,3.6778743
151,4.2009706
152,14.806009
153,9.5779915
154,13.279671
155,9.987583
