,0
0,77.88837
1,23.713358
2,13.970396
3,7.1267886
4,9.873529
5,7.5540075
6,7.962435
7,5.2118974
8,1.2878407
9,3.1177893
10,2.1478395
11,3.5713084
12,4.3202143
13,6.859817
14,2.586746
15,4.2467012
16,4.2063704
17,5.6244383
18,4.720351
19,3.698896
20,4.734643
21,11.486596
22,7.4120193
23,3.6461313
24,4.149402
25,1.5118206
26,1.5811901
27,1.5116868
28,2.170099
29,3.663423
30,9.761918
31,6.806509
32,18.422283
33,10.187256
34,11.803769
35,11.132537
36,7.6112194
37,2.8021321
38,3.0919857
39,3.2414012
40,4.5694036
41,3.1115272
42,6.2810345
43,5.7683306
44,12.42875
45,11.336346
46,11.250294
47,9.288927
48,3.388274
49,12.110216
50,3.6198604
51,4.3054914
52,2.040214
53,4.4521246
54,1.5565753
55,3.96763
56,4.5670514
57,2.6321764
58,2.9966407
59,3.240491
60,4.2965574
61,2.3641808
62,6.5190396
63,1.960146
64,5.6518097
65,6.5239873
66,2.771073
67,3.8061345
68,2.9243245
69,2.7618947
70,5.97328
71,2.4066424
72,5.811945
73,4.0002093
74,3.5284855
75,4.5363436
76,4.628685
77,4.0340095
78,5.1263733
79,2.920034
80,2.0701509
81,5.1307936
82,4.143297
83,4.3623366
84,4.2727456
85,5.5970163
86,10.183923
87,12.006089
88,3.0698128
89,3.1568089
90,5.866688
91,2.2937646
92,12.949133
93,7.4178057
94,18.968977
95,13.342949
96,6.588649
97,20.504772
98,8.802265
99,9.832161
100,6.9787893
101,2.7885053
102,4.115234
103,6.552003
104,6.34542
105,2.3387072
106,7.8624973
107,8.340311
108,5.5204906
109,4.534135
110,8.195751
111,3.9679918
112,19.539406
113,3.5545337
114,22.462753
115,7.7042646
116,8.51932
117,6.8314238
118,15.660438
119,4.9443007
120,9.94259
121,6.457528
122,9.430967
123,5.8074245
124,19.683727
125,4.5035
126,7.7000184
127,10.723227
128,8.460369
129,14.919569
130,9.256756
131,6.938284
132,5.041418
133,8.486322
134,4.0465403
135,7.572138
136,6.371271
137,5.7144346
138,8.261944
139,11.293935
140,12.504099
141,13.744852
142,6.476612
143,7.323943
144,10.21116
145,8.944061
146,13.533676
147,5.1603184
148,9.232067
149,5.887999
150,3.978059
151,9.345372
152,7.6988606
153,4.512785
154,15.605211
155,13.714758
156,12.772033
157,12.5393505
158,4.495975
159,15.307811
160,14.126524
161,17.072681
162,10.731303
163,11.799649
164,8.379244
165,9.875474
166,7.8874207
167,9.0491
168,12.4146185
169,5.2989044
170,11.102045
171,2.9084027
172,10.936154
173,7.829275
174,10.096937
175,12.295162
176,13.992362
177,15.605789
178,45.375313
179,18.727438
180,10.158395
181,9.220595
182,5.2351365
183,9.832048
184,6.415097
185,15.381683
186,24.297237
187,8.536949
188,13.143843
189,4.0242476
190,8.600589
191,8.584949
192,16.766079
193,7.280447
194,15.271234
195,13.934402
196,13.444645
197,4.508629
198,15.842314
199,10.265095
200,3.015846
201,3.7725806
202,16.096699
203,8.079172
204,7.7691183
205,14.695263
206,10.268627
207,10.165649
208,9.793202
209,14.198856
210,14.022513
211,6.1519504
212,9.970381
213,23.14487
214,11.504945
215,11.374848
216,14.638006
217,10.740229
218,12.306161
219,19.711283
220,16.783195
221,20.97169
222,28.693953
223,23.901827
224,13.193808
225,5.637031
226,12.182284
227,8.962258
228,24.20224
229,18.440496
230,4.1498747
231,15.379322
232,13.632145
233,12.347825
234,12.733274
235,19.749819
236,13.828912
237,20.708221
238,23.90065
239,8.488015
240,25.195168
241,18.669868
242,7.9269514
243,17.117573
244,17.846397
245,26.580515
246,24.18174
247,16.51614
248,16.154095
249,18.861933
250,32.204334
251,6.3702064
252,14.066923
253,15.931837
254,11.708997
255,20.269127
256,6.276707
257,9.749431
258,15.9988785
259,13.747068
260,7.3091726
261,19.57437
262,17.792324
263,13.161456
264,21.997795
265,16.772266
266,14.2990885
267,20.155458
268,27.226547
269,21.820242
270,6.869124
271,22.300041
272,19.570751
273,21.576256
274,29.05365
275,10.876872
276,26.72756
277,11.498562
278,39.084618
279,30.51401
280,5.7723064
281,10.94224
282,20.846003
283,32.815346
284,22.125835
285,11.680273
286,35.248764
287,27.8916
288,15.379296
289,27.31726
290,18.809332
291,27.418781
292,8.377973
293,9.28723
294,20.18249
295,7.3132286
296,23.071873
297,16.200237
298,19.169004
299,11.713192
300,19.234451
301,16.040209
302,10.827631
303,14.158478
304,13.581925
305,17.70797
306,21.400368
307,6.0733194
308,7.0348806
309,15.999144
310,16.50344
311,25.87344
312,13.546313
313,18.625603
314,15.257532
315,10.452147
316,24.234192
317,42.60897
318,12.334435
319,53.07648
320,45.60972
321,38.151024
322,29.845495
323,18.751385
324,28.798628
325,6.351529
326,15.989329
327,16.549751
328,12.88324
329,17.745293
330,25.746891
331,8.207464
332,19.125875
333,16.246248
334,11.06842
335,18.34765
336,12.947457
337,7.3307304
338,18.603386
339,15.654783
340,7.498581
341,17.2435
342,13.964581
343,19.35282
344,19.19854
345,28.018724
346,25.541481
347,21.225117
348,10.6438875
349,18.88554
350,42.52603
351,13.809456
352,29.09462
353,24.5018
354,43.60044
355,32.344875
356,18.41724
357,14.466307
358,25.817827
359,12.136588
360,26.490343
361,14.691851
362,12.731489
363,23.911291
364,35.21725
365,17.66214
366,31.851482
367,19.744793
368,17.533564
369,11.541979
370,22.75489
371,12.829941
372,48.37029
373,50.040627
374,24.588316
375,28.089977
376,56.29213
377,40.4677
378,47.799587
379,37.059933
380,20.617289
381,33.737717
382,20.897234
383,9.477244
384,20.415663
385,30.540367
386,27.934595
387,19.341595
388,22.793867
389,19.400946
390,29.251461
391,10.435272
392,19.566383
393,30.716496
394,2.6342425
395,33.189518
396,15.168343
397,29.835953
398,8.214937
399,15.139326
400,21.499691
401,26.874584
402,25.466572
403,19.353706
404,25.421822
405,36.073532
406,8.39857
407,14.142557
408,24.902065
409,15.452585
410,14.627541
411,22.714354
412,15.428417
413,13.642037
414,28.172298
415,13.700933
416,19.866816
417,22.673527
418,23.251894
419,14.736881
420,17.912828
421,14.947195
422,23.043692
423,17.580177
424,20.363792
425,17.93782
426,20.048141
427,13.384074
428,14.888745
429,17.91943
430,22.527489
431,17.761066
432,15.817416
433,3.1747484
434,17.112492
435,14.48535
436,24.104727
437,17.31596
438,36.672367
439,20.05357
440,23.409515
441,39.625328
442,10.297994
443,21.433147
444,21.300001
445,38.252907
446,13.072992
447,18.519981
448,17.714897
449,41.48484
450,36.492313
451,20.839088
452,19.329369
453,31.528168
454,22.068064
455,16.630554
456,20.397303
457,20.32689
458,20.532253
459,27.698938
460,24.965775
461,8.244097
462,20.056936
463,16.785099
464,16.623775
465,12.441149
466,26.567368
467,11.585693
468,13.445559
469,13.334729
470,32.081566
471,20.434921
472,5.4433126
473,21.333351
474,21.530603
475,25.93419
476,19.988811
477,14.501378
478,10.707798
479,18.049068
480,26.898602
481,31.493593
482,23.521423
483,19.09835
484,15.250919
485,16.18362
486,18.365307
487,8.819783
488,13.026583
489,14.779953
490,14.651608
491,8.303054
492,14.005695
493,21.38356
494,7.7283316
495,18.153057
496,24.20378
497,16.912283
498,10.955944
499,24.61185
500,29.309727
501,27.326427
502,31.108196
503,16.68214
504,11.775261
505,45.56707
506,23.86913
507,18.117416
508,36.444263
509,14.429857
510,40.291073
511,18.596035
512,54.925133
513,25.329788
514,37.441193
515,15.307976
516,14.010405
517,17.361841
518,29.057838
519,24.869747
520,23.726736
521,21.16135
522,24.548023
523,31.83294
524,9.459471
525,9.247665
526,12.621809
527,16.708302
528,28.738045
529,16.161097
530,10.780135
531,13.248386
532,33.27494
533,24.063667
534,18.225508
535,18.523682
536,22.513708
537,38.94655
538,16.416246
539,35.919853
540,40.891907
541,17.276855
542,25.060991
543,17.546741
544,32.750877
545,33.391117
546,37.948532
547,33.774334
548,37.9759
549,17.899618
550,22.72371
551,16.358496
552,9.377325
553,22.625301
554,17.135656
555,12.697742
556,28.582102
557,9.894996
558,15.9688835
559,29.161423
560,22.544333
561,9.669502
562,24.430582
563,30.685162
564,24.513277
565,22.656673
566,6.968363
567,16.26054
568,15.66809
569,8.30958
570,11.527994
571,27.752573
572,11.326604
573,38.39212
574,9.719666
575,27.472008
576,10.873707
577,26.597897
578,35.859863
579,28.237175
580,13.649494
581,19.34218
582,18.774994
583,15.105909
584,13.050564
585,18.905409
586,30.320517
587,13.0624
588,24.077183
589,5.464326
590,6.777977
591,21.65575
592,17.118322
593,24.520329
594,6.775721
595,35.288998
596,22.11603
597,20.649347
598,38.872856
599,18.840122
600,30.676815
601,28.131126
602,18.60419
603,14.659775
604,23.17671
605,18.08441
606,22.070671
607,35.07048
608,51.39473
609,19.864456
610,25.675186
611,7.7087836
612,22.894447
613,5.7170773
614,24.24789
615,10.951481
616,18.402504
617,5.7228947
618,8.742371
619,23.313854
620,13.265324
621,17.71065
622,12.394056
623,25.141155
624,25.209648
625,22.41398
626,19.565426
627,42.67713
628,30.23169
629,37.605484
630,40.895912
631,27.873264
632,9.912337
633,15.224945
634,25.46446
635,7.6418266
636,14.997448
637,14.914576
638,16.518877
639,32.682396
640,15.328816
641,24.248835
642,16.130186
643,30.734434
644,16.57156
645,21.198935
646,20.131073
647,19.425291
648,24.272612
649,12.458666
650,17.697706
651,32.46518
652,11.298842
653,19.302584
654,10.664359
655,18.385231
656,7.3855257
657,17.870419
658,14.773429
659,22.716639
660,16.106176
661,18.331205
662,20.02355
663,9.059852
664,21.30236
665,28.77101
666,21.616776
667,24.87093
668,27.603207
669,17.209139
670,21.877213
671,27.243324
672,21.05275
673,8.699771
674,9.722586
675,20.800076
676,12.002752
677,6.4287806
678,14.137548
679,29.767124
680,13.894415
681,7.3518577
682,8.951294
683,15.831936
684,5.450326
685,25.005655
686,14.327891
687,12.725857
688,25.249037
689,23.606075
690,16.691782
691,11.650567
692,25.389393
693,12.986357
694,16.748678
695,40.184338
696,35.096355
697,26.15173
698,16.534687
699,13.676206
700,12.020872
701,16.682827
702,14.253734
703,10.790853
704,13.524732
705,18.277594
706,24.50122
707,22.705683
708,26.28722
709,19.035828
710,22.799416
711,9.449419
712,33.781418
713,12.400333
714,32.880695
715,18.276363
716,21.376228
717,27.10486
718,33.63334
719,16.761936
720,13.3574705
721,10.095972
722,28.32972
723,22.183704
724,30.770456
725,29.788273
726,30.842968
727,19.937263
728,13.5530815
729,3.0000887
730,14.23076
731,23.22918
732,15.153822
733,17.87072
734,22.667595
735,14.7325
736,18.583248
737,8.222607
738,14.372692
739,26.2099
740,16.147953
741,13.217552
742,23.655338
743,8.481047
744,12.539188
745,18.556023
746,23.66328
747,15.47355
748,23.193064
749,13.261486
750,7.529642
751,15.727537
752,17.619888
753,12.558208
754,38.62919
755,11.285484
756,9.086648
757,14.406227
758,5.687105
759,10.418068
760,15.731385
761,21.288979
762,10.043139
763,10.395007
764,17.899849
765,18.05905
766,28.24038
767,4.932811
768,8.304872
769,30.122246
770,14.890071
771,16.625683
772,16.830116
773,27.203808
774,21.337471
775,27.171192
776,37.34493
777,7.0383615
778,17.841179
779,10.879501
780,13.923078
781,18.194775
782,20.894915
783,7.679577
784,29.802847
785,11.225313
786,20.502922
787,12.431824
788,9.295313
789,11.02519
790,18.913195
791,26.831387
792,15.089966
793,30.163301
794,19.85247
795,32.02389
796,21.91064
797,38.38569
798,26.511465
799,42.19126
800,6.9848437
801,14.210075
802,9.662216
803,29.133503
804,5.040816
805,16.588877
806,23.417141
807,5.5603323
808,7.054939
809,13.158604
810,11.522049
811,23.000145
812,5.1182504
813,20.272993
814,11.694343
815,17.671356
816,19.247166
817,15.017518
818,18.58722
819,29.160133
820,22.526451
821,37.821503
822,36.120945
823,13.9909935
824,41.967735
825,24.645285
826,27.5475
827,12.274834
828,41.62109
829,9.966461
830,11.58415
831,18.803003
832,14.835274
833,7.4336476
834,25.259848
835,16.438538
836,24.213825
837,24.762619
838,18.733599
839,14.385063
840,21.120886
841,14.360803
842,25.85838
843,22.108467
844,12.36871
845,19.03453
846,18.51808
847,15.554832
848,21.734095
849,12.226494
850,12.431808
851,17.874775
852,19.809433
853,9.462105
854,27.915447
855,13.380411
856,10.320642
857,18.482277
858,16.85051
859,13.456448
860,6.5144672
861,20.403343
862,19.200605
863,20.292286
864,27.247408
865,16.297787
866,7.6361856
867,18.447498
868,6.470194
869,12.553881
870,16.47735
871,13.201423
872,22.033648
873,30.415287
874,18.168076
875,25.564936
876,30.14304
877,24.09078
878,27.371681
879,5.8708215
880,27.285294
881,27.42621
882,21.908924
883,17.924109
