"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,49.9690494430167,40.30643172557,40.3064379268369,40.3064501012314,0,0,1,2,49.9682852736169,49.9547277972678,49.363064754475,44.72482055158,40.3403276779975,40.3234061455683,45.1681152856763,47.5585597053484,49.7274286393806,46.7055181887892,48.0727992072183,44.9081889847964,46.9111328841656,49.9690751680271,49.9690685858381,49.9688822113817,49.9580967376204,49.8540803488139,49.8270006674869,49.9688646200481,49.9690544622832
90,49.9651847435034,40.3066212078411,40.3064694890996,40.3062437252896,0,1,2,1,49.618282173785,48.5039904101882,43.7620075090015,41.4203184299989,43.8810984515396,40.3946003413628,41.0967324194794,41.6563411428811,43.1786990554213,45.1582689981237,40.3216599344366,45.1738214648591,48.1770772008295,45.8036888707302,49.2161485306148,49.8603316093366,49.962406037331,49.423552237555,49.9110983602687,47.6742472140024,49.8428778841656
120,49.8990432369512,40.3064549106407,40.3064554801264,40.3066418060634,0,1,2,1,45.5132212930038,43.8438827016962,42.3473828090601,42.3969451460257,41.3231907637389,40.3435459653525,42.0301304533633,42.2712620496477,42.3626192827052,45.0297223099019,40.370079392334,45.3573504048493,47.0638915735051,41.1103564033426,43.38686841205,47.7462647221189,49.8392912634523,49.8299535975313,49.9249450588652,46.9436155455322,47.3527320266051
150,48.3377690428361,40.3063335403491,40.3065032567594,40.3064275070023,0,1,2,1,43.1350359131622,42.8564285599728,42.8107663189363,42.9312897233934,41.1875036564865,40.3327898244381,41.8057169726163,42.1110980545377,42.3633070815321,42.6847850929643,40.3308208277707,43.3718768296113,46.3758359737447,40.8897663366698,41.0544106564857,42.147526482613,45.4936566099924,47.4598282617952,49.7839208010306,46.228250837826,44.0177048252869
180,45.9263978468574,40.306441553695,40.3064739900098,40.3064839734379,0,0,1,2,42.1376573550905,42.0953920426587,41.9871614838714,41.6587133229235,41.5197114628252,40.3246425248628,42.2092062191564,43.3637976271418,44.1693969735642,44.4236458146646,43.0304542461701,43.9542756351934,43.6002433380587,43.1512096102799,42.8752462455893,42.4573674289182,43.486121429724,45.2129268344633,49.6897898000389,44.2707155786746,42.3828710411099
210,44.1220668901781,40.306464291839,40.3064968440201,40.3063755914471,0,1,2,0,44.5340059922111,44.8380536357882,45.4074687897318,45.3121612386235,44.5344007177851,40.323386340055,41.0201189495262,41.7785601511061,42.9395660217902,44.2950868353877,40.3194414988463,44.1507571841546,42.6099515176111,40.8804534891332,41.5101216608211,41.8068880884414,42.38779477517,43.5106827408544,49.5291198774217,43.5780399152615,44.2054395113182
240,43.1696978909061,40.3063899863868,40.3064344698694,40.3065157318062,0,1,2,0,45.2442826364871,45.3780143889036,45.0004474782164,44.2754637450985,42.9939150077796,40.3351583790645,41.1819352830382,41.1917836317683,41.8038425574482,43.2564286790444,40.3234174401385,43.2062494099384,42.2754663800461,40.5941766727912,40.706635046556,40.872361719092,41.2342240755139,41.8589698680949,48.3569684528692,43.9920069152937,44.8221567632703
270,42.6391732918838,40.3062996609648,40.3064377377835,40.3063394874811,0,1,2,0,44.5188874923395,44.4314127749717,43.9107812737155,43.2425982898459,42.9267964470226,40.3293329947786,41.1348105209977,41.1493054279988,41.5809492971106,42.2761668740453,40.3229723968831,42.332652957643,42.2106040733772,40.6620709782697,40.6700975323656,40.6996888371018,40.8029475656271,40.9959677533132,43.975077996743,43.4129173927359,44.2070489156335
300,43.1771020332707,40.3064572688146,40.3064944796861,40.3064160732144,0,1,2,0,43.3222571374839,43.1429330806015,42.9535175165993,42.4612322541874,42.4681158420424,40.3264573463389,41.401834404491,41.4921246313326,41.7828946577619,41.9372020628598,40.3178583876536,42.033269000711,41.993430023009,40.745837678205,40.7422688507342,40.743197032723,40.7539925070125,40.7768423627051,41.1523979768384,42.9375631160113,43.2480789325113
330,42.9718605943092,40.3063970167761,40.3064516092999,40.3063918193626,0,1,2,0,42.4179500395757,42.3319436416823,42.2195547780603,41.941701811879,41.5281832503404,40.3248729788487,41.2272827720375,41.4115334294338,41.6572025563432,41.8412842333286,40.3200677081638,41.8296202511089,41.7278095604508,40.7060147546996,40.7743915568886,40.8299062610261,40.8445983859218,40.8473502266285,40.8650978417392,42.7299643062578,42.4165844683616
