,0
0,47.77318
1,20.031384
2,51.300484
3,24.59702
4,19.046135
5,14.245231
6,17.240757
7,15.638334
8,17.534306
9,16.449455
10,8.977071
11,7.99549
12,10.918868
13,14.644005
14,33.601204
15,8.374574
16,13.577213
17,6.4355364
18,3.6727216
19,4.8286605
20,9.536083
21,9.981665
22,14.628924
23,5.7679076
24,9.478796
25,4.1660347
26,2.2415013
27,6.865835
28,6.9082723
29,5.116716
30,6.485216
31,21.531532
32,10.875182
33,9.060321
34,3.642863
35,11.046661
36,10.890851
37,7.296173
38,8.137991
39,4.3937964
40,9.3335905
41,7.2524486
42,8.769032
43,8.178615
44,6.4210114
45,5.9037466
46,2.6189113
47,4.938109
48,7.4977016
49,7.248867
50,4.2497663
51,10.130163
52,17.514458
53,6.875081
54,3.4164133
55,8.810103
56,7.323203
57,3.0862508
58,10.746467
59,4.12933
60,4.2758293
61,5.638545
62,10.192925
63,7.771105
64,9.800082
65,3.533702
66,2.4655762
67,9.891619
68,4.3294473
69,12.153082
70,5.7064047
71,4.4815607
72,7.2593374
73,12.841019
74,13.548091
75,9.090921
76,7.6177716
77,3.848443
78,5.6895914
79,6.440713
80,3.3862505
81,7.332364
82,4.0656486
83,6.934118
84,8.139013
85,3.923009
86,7.15551
87,5.7462635
88,6.1670094
89,7.2730756
90,16.8983
91,14.124264
92,4.450436
93,23.993076
94,5.490857
95,10.303361
96,12.144443
97,10.136394
98,8.5661955
99,10.013621
100,7.7039685
101,5.432026
102,10.25698
103,7.668985
104,8.786428
105,6.529732
106,2.3024855
107,9.284494
108,15.744449
109,10.145557
110,8.756715
111,20.062153
112,3.9175038
113,13.892657
114,11.488426
115,13.831099
116,5.2159133
117,8.155376
118,11.252865
119,10.768406
120,6.947566
121,4.6583576
122,4.866052
123,12.477846
124,3.1758895
125,7.295436
126,11.910924
127,14.660454
128,14.273937
129,17.259588
130,8.870757
131,8.114821
132,14.124465
133,9.804046
134,17.442972
135,10.000918
136,8.237738
137,11.586171
138,8.2129135
139,9.159687
140,9.275402
141,4.0796924
142,4.3727994
143,8.518609
144,9.336315
145,8.989257
146,9.558635
147,5.1911373
148,9.865772
149,7.12387
150,12.757887
151,10.218908
152,7.3960543
153,11.188847
154,7.6526017
155,12.41206
156,7.829903
157,6.218634
158,9.423092
159,9.04138
160,19.863314
161,10.603254
162,5.486293
163,3.3895307
164,6.256148
165,6.23147
166,7.8843384
167,11.899284
168,8.890064
169,4.9047437
170,9.094289
171,3.0660808
172,6.1313567
173,6.92642
174,9.605249
175,5.0728464
176,10.792366
177,7.581891
178,7.799925
179,9.112618
180,5.3319783
181,19.652048
182,4.860275
183,10.576368
184,8.812399
185,19.46936
186,17.91615
187,18.472382
188,7.981785
189,25.539993
190,24.379745
191,35.922836
192,21.736423
193,11.811202
194,15.774011
195,22.156527
196,8.243567
197,19.61258
198,17.424698
199,6.2764354
200,9.767487
201,14.132381
202,7.07504
203,17.599754
204,22.600086
205,18.804344
206,11.981471
207,7.635652
208,8.223593
209,13.245916
210,5.499221
211,11.651247
212,4.616812
213,11.507275
214,12.274513
215,5.6881733
216,10.832797
217,16.77815
218,11.432196
219,9.263121
220,18.608326
221,15.084619
222,7.9175205
223,8.767838
224,13.058502
225,13.852467
226,18.483559
227,11.943508
228,10.227709
229,12.231388
230,15.626716
231,4.296805
232,15.28908
233,8.61523
234,10.791261
235,14.352022
236,7.748709
237,12.955043
238,14.461494
239,26.687477
240,18.954477
241,11.17015
242,18.412437
243,13.86381
244,7.1546993
245,14.056323
246,4.8066144
247,16.1151
248,11.339233
249,13.213539
250,17.27229
251,9.679359
252,14.396593
253,19.866737
254,4.1446733
255,24.942097
256,8.757671
257,23.837465
258,23.752056
259,17.771706
260,16.064968
261,14.590234
262,23.038952
263,18.971876
264,14.1700325
265,16.528389
266,12.198915
267,7.0420966
268,10.13039
269,8.498142
270,6.7000666
271,12.418087
272,5.461653
273,21.76518
274,7.983076
275,14.505407
276,17.112663
277,19.382002
278,5.7443333
279,9.490765
280,19.235416
281,17.375505
282,8.271227
283,41.445824
284,11.945568
285,8.090105
286,21.13596
287,17.830868
288,20.225042
289,15.0491905
290,25.372175
291,15.401234
292,31.042702
293,6.381479
294,29.740772
295,13.783359
296,10.204351
297,11.690367
298,20.745556
299,8.9284
300,16.951977
301,23.995253
302,3.9460437
303,25.923609
304,7.2932115
305,11.391738
306,14.962244
307,19.392296
308,25.5773
309,10.888653
310,21.347172
311,13.565048
312,30.616688
313,16.036663
314,20.313726
315,17.478537
316,27.974636
317,13.7083645
318,37.44735
319,15.612413
320,34.16035
321,46.135826
322,25.29139
323,17.764587
324,30.222385
325,22.617542
326,32.877113
327,12.248375
328,41.087017
329,34.530014
330,12.871328
331,20.49363
332,21.95965
333,5.8553667
334,50.251328
335,27.704536
