"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,49.8117957224179,40.3064614040655,40.3064385293373,40.3064511656555,0,3,2,3,49.0790470805857,49.9480765499264,49.9687618201918,47.0029443756251,40.3233398100011,40.3108404552228,43.7541984147148,45.3086531333403,48.029252827149,44.8885177770567,40.3024187468282,43.2703317139856,44.7426924663619,43.0522701473465,47.592329918233,49.357452457706,49.8772149936662,49.9498190514297,49.9690527889951,44.7636124223828,44.496120943667
90,46.8299653213747,40.3061807824918,40.3065311899702,40.306074200406,0,2,3,3,47.1373144436544,45.5563875137861,42.3867347384549,41.0804778837547,40.4988091319711,40.3854965568963,41.0066037764356,41.3795435062519,42.1247596032639,44.537049538677,40.3160008798939,44.5894932120914,46.4751811447605,40.6491824973826,41.315858588569,43.2794450119906,46.0919678197082,47.5700572873278,49.7791892874189,45.244014442041,44.1032971380064
120,43.1693834325834,40.3067376877521,40.3064991808166,40.3066446084781,0,2,3,3,42.5025848362938,42.1069464338101,41.8799012836033,41.9004086776385,42.1101748180321,40.312741522771,41.1760004352954,41.296378675175,41.3257359993269,44.727048897023,40.3151944289029,44.9209596216076,45.0664945547267,40.5673709502314,40.8057899115431,40.9595417881187,41.6945669008014,42.5888621835076,48.5375397283498,44.7886407295859,42.9687568988303
150,41.9103309438994,40.3065152215051,40.3066124256585,40.3067923986929,0,2,3,3,41.5290308100577,41.4867369059175,41.4238456227553,41.3274301195973,41.0215632840191,40.325783159932,40.9335726013056,41.1062475900182,41.2934930791364,41.6382295536619,40.3212140879428,43.8222950223851,43.3040162188019,40.7407251507381,40.8975475952957,40.9378294966532,40.9643031723109,41.0314841075884,42.1109025077994,43.2066489904398,41.6250063033907
180,41.6875110503519,40.3063110225408,40.3065045468542,40.3063114509208,0,1,1,2,41.6265553376967,41.6407817737531,41.7907037200075,41.3457684581725,40.8819018532091,40.3185656585059,41.3927751378289,41.5876253732478,42.224602949807,42.1967466182606,40.3127945540344,43.2015678194676,42.5104842216409,40.7390473046118,40.9395648187638,41.0927215700635,41.1968704604996,41.2012002818077,41.2340569606859,41.3755151837427,41.6722673266143
210,41.6153563513025,40.3064525655932,40.3065137859591,40.3064807447737,0,2,2,1,41.7603598307524,41.8177328932524,41.6877686811602,41.2611307706833,40.447066737974,40.3149225947508,41.0174188260431,41.3058747874059,41.8692848227179,42.0354265569643,40.3204772469901,41.9590971439971,42.1196165261933,40.4446847884941,40.470981477658,40.5738055244841,40.6933693580525,40.7587371753055,40.8280547881962,41.5098044275661,41.7662698706377
240,41.6652324071316,40.3066271734205,40.3065138973118,40.30671824461,0,2,3,1,41.5774480994455,41.4971220161768,40.9848948081436,40.7599049711972,40.4409876477663,40.3194585499007,40.5455730628194,40.6346525778137,41.2000296391664,41.2225837778807,40.3127835677334,41.4512799288226,41.5212552990399,40.6597573576195,40.6643064381995,40.6672479479938,40.6732764651713,40.6916908596332,40.7141567099287,41.4311992201347,41.5628637705513
270,41.4870431545503,40.3066033863961,40.3064893459013,40.3064749579009,0,2,3,1,40.9295305063166,40.7723713807683,40.6563867879564,40.6070559927236,40.392452960446,40.3115140467439,40.4683257914612,40.5047644897145,40.6575632025016,40.8471454116577,40.3120599314899,40.9174874803793,41.0159895150746,40.5249007765905,40.5776190549465,40.610639399594,40.6099422946278,40.635606168739,40.6709685807897,41.0517669460607,41.0648956202865
300,41.2472394233082,40.3064149555338,40.3064877413265,40.3064570675532,0,1,1,2,40.5401811439648,40.5092289148553,40.4841087209339,40.4547926508117,40.3488751232188,40.3123183835393,40.6500009957711,40.6547895658379,40.7552354256852,40.8010808483714,40.3086482370334,40.8525697981473,40.9594557832924,40.4702993945402,40.5679279806162,40.6494857805917,40.6899379665375,40.7240015953418,40.732226066257,40.7596671315924,40.5909087769886
330,41.0781623752314,40.3063760233932,40.3064690719884,40.3062377609287,0,2,3,1,40.5119365873338,40.5061928780884,40.4722049919212,40.4351175263482,40.384896774358,40.3170906968996,40.4913346939084,40.5387360170695,40.641186611553,40.7309044840025,40.313400358068,40.6965417818104,40.754672583389,40.3381991111581,40.3755226165927,40.4846335769691,40.6029681966665,40.6326687643805,40.6115528709008,40.6384572035891,40.5241792392682
