"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点03RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,50.475424554968,50.475424554968,50.475424554968,50.475424554968,0,0,0,0,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968
60,49.1461048285453,49.5978917210805,50.1196289384645,50.1783558412767,0,3,3,3,40.3197149522441,41.3886764856422,40.3298456395158,48.1970097526183,46.2377480140132,43.9898138442804,47.5283969379419,49.6587522679207,48.4910864130764,46.1882372567894,43.5323534894197,46.8695667202993,49.1583536285777,49.6153533120978,46.7915191477575,43.0709694341817,49.4865737051307,50.4686251674343
90,45.0888408445286,47.1869137615693,48.121494376168,48.0668297911064,0,3,3,3,40.3407779197002,41.4299943312959,40.4839099220635,45.2649279196916,44.3269170484807,43.8153546382973,45.8148902672179,46.6137159966852,45.6427235052174,44.7421726350555,42.253796277786,45.6490364413136,46.3837683803921,46.8510705508711,44.9171928743379,41.4768264693564,45.5272415897805,48.9221572603156
120,42.2499698207047,45.2893582396212,45.9907136106033,46.3753653245347,0,3,3,3,40.3566003599203,41.5559791078358,40.4399260987572,43.6917461092938,43.0366122507185,42.8824718533451,45.1821170366611,45.0020395151073,43.7897079385965,43.9672984627663,41.9798678107007,44.2485117899873,43.9620990232145,43.5595515786089,43.9476071584184,41.5576343491639,43.688291068156,44.7661836030047
150,42.1588187315798,43.3721301348386,44.2978794764139,44.194481108257,0,3,3,3,40.3122442709292,42.1941739837036,40.4715177944742,42.7368501816804,42.9480927371858,42.9548275927753,43.1936429301052,43.5478884564046,42.6795626828358,42.7664530826754,42.3103249349028,42.9270946397513,43.0082167109077,42.5637174308088,42.0045639771686,42.3974853741878,42.4227260688285,43.6093115423271
180,41.7404052278503,42.2996483456121,42.9291756059016,42.9452984852145,0,3,3,3,40.3214027460826,41.5114348639388,40.3349032110189,42.8381884549886,43.0084816987671,43.1289932344766,43.4377181386847,42.8013520459699,42.2660368472374,42.4390817419503,41.7421409743089,42.5910788880604,42.3427344629749,42.3412760359236,42.293886056662,41.6830972615032,43.3910721096328,43.145691702412
210,41.358488811566,42.0010223172375,42.4321048427856,42.2043518547931,0,3,3,3,40.3174874904592,41.4768245255802,40.3939496804512,42.3362963823646,42.445820048257,42.5417245736786,42.4874176957946,42.1015575262744,41.9378768297284,42.1120237917062,41.4545435898933,42.2460846786236,42.2225586115288,42.2038011127419,42.1894799115532,41.4813463930228,42.750070606685,42.8862251779501
240,41.0016206110621,41.6021346398516,41.9339459789931,41.8048982899197,0,3,3,3,40.3243746530331,41.2019468411864,40.3965204468916,41.9603536212516,42.0392717496331,41.9073069777732,42.1865593810295,42.1892911793723,41.5616129229562,41.5427070688447,41.162655174843,41.9003051707295,41.8148673347426,42.1529417114895,42.1478593640877,41.2379491013102,42.3817532023923,42.5318419514711
270,40.9612308328606,41.2997753934139,41.688097868858,41.6075425704459,0,3,3,3,40.3146214325533,40.9867606242983,40.421658293226,41.5379113556735,41.6645492188191,41.4662963607881,41.7058313265739,41.8260655830767,41.4031144384186,41.5699701989421,41.0330501200561,41.8312931600409,41.5016207056734,41.8680986726264,42.0172199141303,41.0404267940968,42.1342908383007,42.1285318670224
300,40.890659868216,41.0532201279134,41.3324281501903,41.3939383881924,0,3,3,3,40.3162254153666,40.8151337450151,40.3584233128512,41.2313872294963,41.3635823095968,41.1939884787259,41.5305968190927,41.3348731087948,41.2769783151624,41.3778329611505,40.9046076919364,41.5136114337542,41.4166674869492,41.3804474023728,41.5984913844495,40.8363954309097,41.8659514226166,41.7445147532391
330,40.7918432273884,40.8899246272727,41.1095386507754,41.1740285226093,0,3,3,3,40.3132020376366,40.7297059043977,40.3699956593135,41.0477614885495,41.1605670066349,41.1833727578014,41.1910707883986,41.0298880490251,41.1329019689244,41.184573100508,40.8482986947151,41.2082754667096,41.2135255041901,41.1805397987665,41.2965756294845,40.7470721622474,41.2620959684728,41.1673691457194
360,40.6429879761311,40.806263568996,40.9381476836464,40.9649120689257,0,3,3,3,40.3139475927919,40.6539330615838,40.3490939677104,40.9245921860978,40.97604099399,41.0287756055212,40.9782543334226,40.8908262451061,40.9993970592522,41.0420202172404,40.7509852920393,41.0793940382153,41.0585025684271,41.0643180182677,41.1104787403591,40.6803601717615,41.0034972283294,40.9615228712834
390,40.539912475992,40.7374249438597,40.8400378344609,40.7868455850383,0,3,3,3,40.3109106875319,40.574205122363,40.3538606356533,40.8288631427404,40.8483604706512,40.8817585728066,40.8251404242979,40.8072892199231,40.8594208014689,40.8676477822312,40.6501894707297,40.8902696510652,40.8489452605898,40.9271354049133,40.9684824759031,40.592981621186,40.8716960875942,40.8521437575454
420,40.4845491261581,40.6411072482584,40.7316939175175,40.6379638766493,0,3,3,3,40.3113662001916,40.5161027985704,40.3314047667068,40.7116731922709,40.7324470555416,40.7538355975403,40.7102394440352,40.752477270969,40.7583204100642,40.7475845017012,40.5557569592083,40.6981706531096,40.6956180178745,40.8070815442561,40.8418028703572,40.5225020012352,40.7850059445251,40.7842250586638
450,40.4652110434793,40.5633963826911,40.6531026142243,40.5837763312954,0,3,3,3,40.3108198284552,40.4498790118737,40.3271029791162,40.6148206845094,40.6357144233989,40.656854163984,40.634065679116,40.6646443940642,40.6721342548519,40.6521434996199,40.5068088708118,40.6272435027853,40.6066762763234,40.6791916656062,40.7084449689035,40.4557219220056,40.7225701886113,40.7217472138002
480,40.4438230519054,40.5100277257345,40.5623762983172,40.5345684925861,0,3,3,3,40.3115375048199,40.4300513805239,40.3208143566151,40.5498425727524,40.5574780306722,40.5801015513583,40.5691513166459,40.5553088573455,40.5676196264029,40.5273812324495,40.4623627724047,40.542845680921,40.5448132813639,40.5481114200265,40.5744737502728,40.4352517604625,40.6503266897507,40.6160274072245
510,40.4055946905449,40.4683666793006,40.4896462481947,40.4830117028451,0,3,3,3,40.3105414048521,40.4091364356103,40.3145632349011,40.5001401659113,40.5082976651851,40.5212049671007,40.5102833489494,40.4795564746438,40.4899940876612,40.507731973489,40.4316815938389,40.48286794964,40.4798103399243,40.514070918801,40.5242740929533,40.4152506639535,40.521353126477,40.5048452598128
540,40.3786730308421,40.4351849292352,40.4445039971691,40.4393009180509,0,3,3,3,40.3102175189466,40.3769057146763,40.3088348394093,40.4678936053362,40.4685716215903,40.4758141588291,40.4664435333858,40.4587141364584,40.466731055182,40.4680483517292,40.4059238973993,40.4452419933497,40.4355004112492,40.473464042851,40.4794904257128,40.3805615135854,40.4650906673027,40.4500137665822
570,40.3599883832108,40.4067190522159,40.4171509562725,40.4019975648485,0,3,3,3,40.3102547313218,40.3570375161855,40.3072562144305,40.4377754495714,40.4344419788255,40.4402335758611,40.4347078642448,40.4325134595093,40.4255789305231,40.4296668441145,40.3733396044329,40.4201429984492,40.4034137469205,40.4279605124162,40.4387422459439,40.3588659109189,40.4336193497039,40.4261269951754
600,40.3475501665694,40.3811015510199,40.3919743196063,40.3763193552727,0,3,3,3,40.309943173796,40.3495636870081,40.3070850241868,40.4057622685992,40.4052455847743,40.4042327083082,40.4090821962712,40.4065747540142,40.3900150157231,40.3784312215631,40.3433216245611,40.3922730991078,40.3864569472606,40.4012882323045,40.4108454412208,40.3509905770484,40.4055447111284,40.4007732633813
630,40.3424394138527,40.361385164202,40.3745532114943,40.3616634069676,0,3,3,3,40.3102247319393,40.3411473728834,40.306823336369,40.3820749799888,40.3827767465536,40.3816480619965,40.3851399625171,40.3827596387882,40.3645908427959,40.3534471549646,40.3355006548613,40.3728970931432,40.3711660540026,40.3783927638799,40.3849014097016,40.3430736632786,40.3801904061273,40.3740366002879
660,40.3351608421486,40.3461349097306,40.3576862078564,40.3481539071839,0,3,3,3,40.3098559412627,40.3318445019965,40.3060960753274,40.3643014126368,40.3643406516884,40.3664641354168,40.3644898742519,40.3602174158814,40.3500399257072,40.3491571752649,40.3316985139278,40.3575518378415,40.3545188228334,40.3608836864897,40.3661781420299,40.3336260635878,40.3568797016789,40.3525811537156
690,40.3245834226263,40.3349110085959,40.3423795235434,40.3372820173961,0,3,3,3,40.3101970893227,40.323874299159,40.3055819752584,40.34862474623,40.3492946999995,40.3512147973788,40.34905691188,40.3438248344914,40.3374014203314,40.3316733205467,40.3262305616196,40.3431685520688,40.3410648289636,40.3459050950687,40.3504749783413,40.325046706902,40.3399640082406,40.3372841127453
720,40.3163957305307,40.3278734500696,40.3304635151546,40.3282153182958,0,3,3,3,40.3096981963233,40.3171209733978,40.3050628004406,40.3355369042245,40.3355164312711,40.3368940305954,40.3371623937029,40.3341420275607,40.3300088441632,40.3263302451114,40.3207181666755,40.3311911358368,40.3298460463272,40.3335201854071,40.3370581772761,40.3176664431457,40.3298793388589,40.3274399068751
750,40.3105107320813,40.3200508740971,40.3216261845421,40.3215598251046,0,3,3,3,40.3101056708907,40.3120127829618,40.3044921910075,40.3236160026707,40.3251091671583,40.3230344749002,40.3281048855031,40.3263806199753,40.3235872211328,40.3180536124622,40.3140180672331,40.3237786372211,40.3237800394089,40.3242220713868,40.3265218331951,40.3123145713881,40.3229077222904,40.3210699267051
780,40.3076226389873,40.3140083580623,40.3152541362687,40.3157492473297,0,3,3,3,40.309799545428,40.3090861275346,40.3047853035341,40.3164609785001,40.3183169762011,40.3140083735905,40.320829134116,40.3195497161443,40.3128802898059,40.3117222371935,40.3089400291465,40.3164854888679,40.3166315494547,40.3172190897486,40.3187307098223,40.3091425017941,40.3172133486146,40.3159019079408
810,40.3064023907207,40.3092915633875,40.3105655197614,40.3105823022601,0,3,3,3,40.3099472588221,40.3069498102778,40.3039523597177,40.3119900775071,40.3130830050004,40.3100651845589,40.3146046311213,40.3133606641956,40.309165826443,40.3099535208189,40.305551160684,40.3121837158099,40.3115112401023,40.3124862209337,40.3138390254477,40.3068731043639,40.3120990275952,40.3111540547379
840,40.3043094808703,40.3056978210176,40.3071600594592,40.3068493412885,0,3,3,3,40.3097799113388,40.3051584916419,40.3036345189649,40.308315007155,40.3090356467198,40.3073297477045,40.3097691222531,40.3086825939434,40.3066690049557,40.3073232622472,40.3039390910209,40.3075660953893,40.3075547117632,40.3090173457641,40.3102339413492,40.3050292855063,40.3076571338575,40.3070141883168
870,40.3017488924299,40.3029828577139,40.3043181759824,40.3038169878895,0,3,3,3,40.3097452362422,40.3035491531333,40.3038268756673,40.3053450631823,40.3058169363515,40.3041215802891,40.306223238559,40.3056894557052,40.3043114114203,40.3046718893759,40.3027057141628,40.30446728412,40.304491390401,40.3059807149262,40.3069565814501,40.3034519967788,40.3043484238656,40.3039527843333
900,40.2998027577077,40.3010288741282,40.3018868763162,40.3014740020116,0,3,3,3,40.3097350929544,40.3022422558152,40.3034459036659,40.3030296474655,40.3031537907099,40.3012145404786,40.3034527179643,40.3034329292663,40.3025563491132,40.3027729851134,40.3015593343746,40.3028243908629,40.3025085942759,40.3032888201368,40.3040481776245,40.3021968605858,40.3020641246419,40.3018848918868
930,40.2986907918357,40.2994649449098,40.2999088174692,40.2996657871761,0,3,3,3,40.3098584966206,40.3013337054006,40.3032050620339,40.3012280760479,40.3013157162464,40.299576421148,40.3014522006002,40.3016087249118,40.3010555321834,40.3011589317341,40.3005569058993,40.3011819236917,40.3009903465586,40.3010811766579,40.3015789655587,40.301266918077,40.3005825386317,40.3005062369926
960,40.2980184326243,40.2982356483974,40.2983946100944,40.2982239892441,0,3,3,3,40.3097373510506,40.3006761101688,40.3033046839708,40.2999415789141,40.3000969568971,40.2987102317323,40.2999770406168,40.3000988290319,40.2996988809547,40.2997032449326,40.2996079955974,40.2997866612432,40.2996951641329,40.2994486620122,40.2996984847173,40.3005491580659,40.2994900388849,40.2994018247635
990,40.2975643804331,40.2972847624678,40.2972172417857,40.2971584293708,0,3,3,3,40.3098217997452,40.3001237045391,40.3031656951422,40.2990218277842,40.2991733690202,40.2981454687425,40.2988637997638,40.2988910710194,40.2985213827757,40.2985591969702,40.2987683237235,40.2986275052668,40.2986520129399,40.298328856234,40.2985218408854,40.2999803267226,40.2985724281694,40.2984858154489
1020,40.297146040849,40.2965317689011,40.296331995849,40.2963689423748,0,3,3,3,40.3097383654197,40.2998450749579,40.3029940535757,40.2982943556559,40.2983890324883,40.2976558767182,40.298009825834,40.2979948899415,40.2976807023857,40.2977552788229,40.2981868132964,40.2977100861916,40.2977913754133,40.2976257324397,40.2978144895817,40.2996681865438,40.2978085861739,40.2977577671222
1050,40.2967406682135,40.2959441381611,40.2957110813085,40.2957412011356,0,3,3,3,40.3097930613661,40.2996715916218,40.3030652683393,40.2976709403993,40.2977124068666,40.2971572701462,40.2973351922673,40.2973456007242,40.2971087601954,40.2970896802312,40.2977908690725,40.2969584061524,40.2970952788979,40.2971710593361,40.2972551109288,40.2995308470842,40.2971896976907,40.2971992571084
1080,40.2964199675748,40.295478171408,40.2952793306632,40.2952369438251,0,3,3,3,40.3097305087311,40.2993537015589,40.3030321720401,40.2971444593114,40.2971429273167,40.2967308366909,40.2968255903408,40.2968623559493,40.2966375771371,40.2965172012449,40.297494872404,40.2963694784851,40.2965595353778,40.2967593548415,40.2967817248879,40.299158599315,40.2967111231029,40.2967764783814
1110,40.2961785898624,40.2951081065156,40.2949410559787,40.2948387655267,0,3,3,3,40.3097825357533,40.2991113840906,40.3029802698474,40.2967032338144,40.2966776343747,40.296409891538,40.2964482649334,40.2964929811529,40.2962284863034,40.2960553996364,40.2972798282781,40.2959376946148,40.2961533849715,40.2963890677172,40.2963907509346,40.2989042106658,40.2963404123261,40.2964411554714
1140,40.2959898002253,40.294805391146,40.2946592315762,40.2945269229181,0,3,3,3,40.3097446448285,40.2988720595511,40.3029412995883,40.2963490073147,40.2963068748777,40.2961423193706,40.2961707094431,40.2962147994346,40.2959083148255,40.2957309979848,40.2971141541762,40.2956155441547,40.2958393675663,40.2960945595254,40.2960722862644,40.2987068391255,40.2960492635071,40.2961742494804
1170,40.2958274118794,40.2945508204131,40.2944048117766,40.294271270674,0,3,3,3,40.3097575857894,40.2986806955859,40.30293035809,40.2960778800099,40.2960142801629,40.2959094379304,40.2959571299003,40.2960094936233,40.295671657518,40.2954836194917,40.2969617473626,40.295370650882,40.2956116218761,40.2958652561846,40.2958095151157,40.2985331619374,40.2958110341873,40.2959617000771
1200,40.2956908321518,40.2943434552547,40.2941772624003,40.2940694572273,0,3,3,3,40.3097142024484,40.2985577293564,40.302868223026,40.2958627774349,40.2957781154899,40.2957182336176,40.295787151265,40.295855180733,40.2954831460425,40.295285310155,40.2968291170252,40.2951863180942,40.2954374321672,40.2956682360509,40.2955956110031,40.2984177154955,40.295612403301,40.2957925641071
1230,40.2955952685841,40.2941780809307,40.293975301102,40.2939162883379,0,3,3,3,40.3097344452811,40.2984800279108,40.3028429839867,40.2956886417519,40.2955915433186,40.2955649914994,40.2956556665349,40.2957411123055,40.295333609099,40.2951275147944,40.2967330813496,40.2950539555502,40.2953044257127,40.2955017026768,40.295430114399,40.2983429398678,40.2954567495332,40.2956589464552
1260,40.2955330168129,40.2940490838457,40.293818312759,40.2938150893723,0,3,3,3,40.3097140555743,40.2984531180016,40.302843230078,40.2955578865385,40.2954556967229,40.2954573052435,40.2955602998182,40.2956565986159,40.2952186080445,40.2950118218122,40.2966731072676,40.2949548435001,40.2952087526283,40.2953661617132,40.2952963477919,40.2983170297853,40.295343292085,40.2955517308781
1290,40.2954748427913,40.2939499323597,40.2937099337847,40.2937389570015,0,3,3,3,40.3097154576198,40.2984734485935,40.3027297785456,40.2954569289701,40.2953502941675,40.295362437752,40.2954901315198,40.2955915825131,40.2951214774968,40.2949173724903,40.2966083970143,40.2948728101883,40.2951264017939,40.295250773767,40.295178256554,40.2983293129571,40.2952541461229,40.2954619737672
1320,40.2954177325826,40.2938757151348,40.2936455178754,40.2936677363855,0,3,3,3,40.3096996617922,40.2984577106254,40.3026952471456,40.2953794105025,40.2952689543286,40.2952909097614,40.2954367246675,40.2955428538846,40.2950461911501,40.2948374337804,40.2965192769951,40.2947972864745,40.295055979265,40.2951479837969,40.2950751859153,40.2983126093721,40.2951674012015,40.2953804559965
1350,40.2953688592996,40.2938173217362,40.2935991132693,40.2935970830429,0,3,3,3,40.3096973919639,40.298416667488,40.3027278224876,40.2953172086395,40.2952041537407,40.2952356812746,40.2953902619349,40.2955013739738,40.294979738013,40.2947596411089,40.296429244376,40.2947208326638,40.2949991267727,40.2950591321326,40.2949889378624,40.2982863457404,40.2950785554755,40.2953016311779
1380,40.2953401433291,40.2937821630563,40.2935718553239,40.2935486225378,0,3,3,3,40.3096705234838,40.2983230331363,40.3026559908724,40.2952725000146,40.2951563526811,40.2951948578707,40.295353472309,40.2954691668709,40.2949154137342,40.2946855035958,40.2963610655825,40.2946626813115,40.2949551227398,40.2950005881194,40.2949262297902,40.2981995996827,40.294997283023,40.2952335701763
