"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点03RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
300,49.9690826630171,50.4754245549681,50.475424554968,50.475424554968,0,0,0,0,49.9763103515345,49.9762944360606,49.9762808114843,49.9691146410638,49.9690826980191,49.9690826630411,49.9690826630507,49.9690826773801,49.9690827600289,49.9690826631988,49.9690826630043,49.9690826989027,49.9691152725382,49.9691153364503,49.9690826988953,49.9690826630419,49.9690826631468,49.9690827451246
600,44.4300221365093,40.3064427149656,40.3064375150404,40.3064375371471,0,2,0,0,40.3852390975991,42.4703212182005,47.3418893044372,40.6575218146645,41.5815009879689,42.5611021327778,43.7452278866686,44.5645244646678,41.0494584005409,42.389056370485,43.8946624499723,45.5065832420881,46.5384912492172,41.6392173465604,42.0579154114237,42.9574945030069,46.7919710649226,46.4941550507565
900,41.1805262488554,40.3060941374162,40.3064454306356,40.3064302354867,0,1,2,1,40.6692147716373,40.4407357508173,40.3980788857816,40.4322165369737,40.5088173649588,40.5605061850937,40.6856665106025,40.8237426826715,41.6590128639664,42.3443695957459,42.2626832561134,42.4696153565491,42.6060267394257,40.6710560826926,40.6513570446759,41.9186647008235,42.2296073212132,41.1297003974033
1200,40.7866104002526,40.3070537571787,40.3065115527546,40.3068555096823,0,1,2,1,40.5120808425006,40.6307121125773,40.3510714787684,40.3792259835632,40.4058619877202,40.5701066187427,40.4721138811056,40.4814864678754,40.6686370072551,41.0998129959154,41.0532837056151,40.7256116366499,40.4287167298372,40.5074246051426,40.6719148762744,40.6945377164996,40.6767215329614,40.7576455789651
1500,40.4733307705904,40.3064856489196,40.3064183720972,40.306374970705,0,1,2,1,40.5375115179145,40.4831827522716,40.4691137372419,40.3622057274939,40.3648972278075,40.3674888302692,40.3854244074673,40.3926495348236,40.4638272036069,40.4133094893522,40.392332502774,40.3665960360829,40.3413986696977,40.3378614559856,40.3471878288196,40.3534116036774,40.4433512887781,40.4519954903125
1800,40.3579117636652,40.3063572189214,40.3065026950417,40.3063914362975,0,1,2,1,40.3559595770912,40.3640039747989,40.3726393596076,40.3342538912077,40.3403511459219,40.3404425075382,40.3409348404664,40.3427860799998,40.3283345743782,40.3258273577072,40.3256097813993,40.3250851000613,40.3214514427763,40.3213123562788,40.3297772066204,40.3473157081363,40.3440736701206,40.3435973869997
2100,40.3214683628028,40.3064945051348,40.3064969035211,40.3065258761261,0,1,2,1,40.3218807859958,40.3167726495119,40.3203700693653,40.3130975056178,40.3136621127816,40.3139969674131,40.3148503194106,40.3154482864282,40.3135653410968,40.3116042060632,40.3104841877112,40.3094075610937,40.3090356052049,40.3086194056681,40.3104602534604,40.3130964841129,40.3152120162349,40.3136525292673
2400,40.3123015960483,40.3064734309723,40.3064458201074,40.3064683390169,0,1,2,1,40.3114276010853,40.3068775060895,40.3091476328268,40.3074882479786,40.3080640565336,40.3081498619068,40.3083664247578,40.3087108724935,40.3073663645641,40.3072106698748,40.307166864399,40.3072164395227,40.3070252369943,40.3062240005896,40.3079197898635,40.3084114220495,40.3081830705221,40.3077845781923
2700,40.3094108548536,40.3064002008871,40.3064674272668,40.3064612820474,0,0,1,1,40.3080386820025,40.3072060880601,40.3064401877294,40.307984987014,40.3085742378614,40.3085290334072,40.3082270974405,40.308503581776,40.3065905988163,40.3066163611579,40.3064242996402,40.3061093885152,40.3062960400013,40.3057407073636,40.3056887371785,40.3061432008644,40.3058804097627,40.3061902542089
3000,40.2980478396078,40.3065415103848,40.3064361742528,40.3064738667035,0,3,0,0,40.2959177586484,40.300136475855,40.2986879711493,40.2962361657697,40.2962975310001,40.2965453726343,40.2970923602839,40.2974983707277,40.3011114824966,40.3013198496258,40.3011399546382,40.2995426854371,40.298826092825,40.300046931236,40.2995811209636,40.2998791868403,40.2995979335859,40.3000583896799
3300,40.3001770301936,40.3054833719586,40.3064353641353,40.3063628616665,0,3,0,0,40.3005519541494,40.3001745342751,40.2999057690906,40.3027809512218,40.3027763947298,40.3018061296763,40.3010644579468,40.3010236429178,40.3006539464712,40.3004632031416,40.3001950663663,40.2997407809881,40.2997198611155,40.299815472812,40.2998382840474,40.2997113047253,40.2995982346474,40.2999967026372
3600,40.2957807404433,40.3065967856117,40.3064320204617,40.3064699477351,0,3,0,0,40.2965329211803,40.2975833885153,40.2954347154463,40.3013017234932,40.2994971202402,40.2983288242915,40.2974917439827,40.2966612372932,40.2970615371171,40.2975160269741,40.297530380288,40.2972794107204,40.2964190325497,40.297394506121,40.2974471366887,40.2960910085518,40.2959768760458,40.2960165774373
3900,40.2994831777451,40.3068097848147,40.3064391118307,40.3066344547727,0,2,0,2,40.2992244070519,40.298629113181,40.300496758843,40.3033716375472,40.303226901089,40.3024039449831,40.3016988300271,40.3012763721343,40.2989587040916,40.2989368520163,40.2990501159013,40.2990623190726,40.2988759861154,40.2991359934474,40.299185236131,40.2992090010646,40.2995371791962,40.2995515081542
4200,40.3011177288457,40.3065699161397,40.3064370810196,40.3061071853642,0,2,0,2,40.2998273027656,40.3000316782061,40.3025004108751,40.303351983705,40.3040440536646,40.3039191829167,40.3029694700869,40.3026738096532,40.300306036463,40.3000995801731,40.3000696912205,40.300340337959,40.3011781992494,40.3001595988769,40.300582405062,40.3021219221916,40.3027935814169,40.3030400500892
4500,40.301530168814,40.3064257144122,40.3064379263215,40.3062252982567,0,2,0,2,40.3010853973001,40.3010031635016,40.3014954494982,40.3037475750307,40.3041361211186,40.3041964323051,40.3040391909994,40.3040142505102,40.3015963929994,40.3016161984596,40.3019065556138,40.3021309651264,40.3027588569453,40.3011106521076,40.301615076257,40.3017530837871,40.3022285071071,40.3029190600556
