"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点01RH Monitor: Sum of RH","点02RH Monitor: Sum of RH","点03RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点07RH Monitor: Sum of RH","点08RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH"
330,40.8953613668817,40.306393259216,40.3064402998516,40.3064380189581,0,1,0,0,41.0015430225473,41.1316754827022,41.0179515012156,40.3115409188418,40.4472704359152,40.5010576838847,40.6272996575158,40.7359057686366,40.8199348545341,40.8697973384177,41.2017274654502,41.0925941568511,41.0869830194171,41.1024922542391,41.0843753152966,41.0949774524494,40.9860387051323,41.1245235836562,41.4531703899139,41.3093936166786,41.2373858147916,41.0193827762582,41.0084531241913,40.9997310541147
360,40.8360323353962,40.3064944520339,40.3064378940864,40.3064287117081,0,1,0,0,40.9016305526538,41.1727571803031,41.0357923278084,40.309891231309,40.467345788491,40.4882283166314,40.5448944951153,40.6414445545614,40.7883623940743,40.8110247950711,41.0836205389067,41.0458075669731,41.0758989491821,41.108940513934,41.0674500507857,41.0976425824512,40.9530687037438,41.0620186076322,41.4567000963514,41.3394454787926,41.0869402148373,40.9885725182605,40.9841877106501,40.9935997367053
390,40.7913355396771,40.3064885233087,40.306436908428,40.3064435296053,0,1,0,0,40.8918365023181,41.2805143996226,40.7848581035512,40.3111652158342,40.4571358357444,40.5006002633432,40.5146307239761,40.5590102732629,40.6416601799366,40.6605413466649,41.0307466951243,41.0561767707178,41.0802396451058,41.0989918507185,41.0394538950343,40.9189832764338,40.6981036287436,40.9581098800395,41.4246368162959,41.3513033917582,40.9971960009481,40.9167429985296,40.8895243161731,40.9619769329926
420,40.8033963330072,40.3064552421592,40.306437434317,40.3064400399386,0,1,0,0,41.0125769622076,41.3202555127415,40.6557377498406,40.3123958133816,40.4479902720479,40.4735174054606,40.4882534268054,40.5211026354117,40.5497021531608,40.6145514536384,41.0583096169269,41.053671075689,41.0604044057992,41.0492932130283,40.9910620828971,40.7788962681284,40.6307455919797,40.7160967697733,41.3861288807904,41.2728249236822,40.9034037156449,40.8169475756163,40.7897894517549,40.8525621626487
450,40.8433850292768,40.3064653589337,40.3064375553205,40.3064385103179,0,1,0,0,41.0492139690373,41.1963505775894,40.638733167645,40.3124846882043,40.4511034213877,40.462042941387,40.4711431874553,40.5075302731798,40.5190431655737,40.5901922869239,41.1427407069772,41.1036492722396,41.0398807405033,40.9930087044012,40.8149984392903,40.6772936442038,40.6312198846374,40.9836969844545,41.2132303442493,40.9636446393527,40.8229009014436,40.7614047516652,40.7369645658126,40.7461597267799
480,40.8801868860887,40.3064679953834,40.3064374093345,40.3064345544746,0,1,0,0,41.0440345093288,41.0259457641228,40.6181712560709,40.312830270074,40.461633195048,40.4627756755049,40.4738289592126,40.5040584535281,40.5297449901725,40.5420738779119,41.1581796050196,41.2052742389362,41.0108697837618,40.9296596409929,40.7146398132957,40.6992080225154,40.6046139270936,41.0405042343202,40.9807479501605,40.8269291058617,40.7664085404384,40.7396464238625,40.7131605872444,40.689197427761
510,40.9208228824924,40.3064660922091,40.3064375040341,40.3064335350865,0,1,0,0,41.0065794582639,40.8924755812548,40.666799400802,40.3126975652856,40.4400464345254,40.4488281015693,40.4597897063753,40.4756792291124,40.498851439361,40.5128630280335,41.0747589958032,41.267660882251,40.9828771728529,40.9077924313439,40.696641222497,40.7043165253478,40.6270674150236,40.9401057966737,40.8865631420625,40.7701721627447,40.737272266464,40.7147345953603,40.704784601338,40.6698946696677
540,40.945877957364,40.3064650499361,40.3064376411307,40.3064321915564,0,1,0,0,40.9662203829108,40.8134564910464,40.6717085065278,40.3123419282362,40.4347101923123,40.4469270722887,40.4516997533908,40.4649794751728,40.4842065868947,40.4946746994845,40.9584813140573,41.219668581798,40.9696893482102,40.9423565949762,40.6958130098638,40.7074876409443,40.6222347203581,40.8353710051538,40.8225313846494,40.7331169298805,40.7136986722261,40.6954427619879,40.6969117398327,40.6832847623079
570,40.9393066687375,40.3064693237585,40.3064375290319,40.3064331253704,0,1,0,0,40.9622232329313,40.768260927662,40.6533933705011,40.3122044026745,40.4296088993461,40.4431642059788,40.4484033887422,40.4653572552835,40.4875110268817,40.4934181053636,40.8709988084809,41.1345709437246,40.9620055327749,40.9599296137287,40.6881415146919,40.7018288929588,40.5887958174569,40.7690170168349,40.7724001682968,40.7110862027685,40.6945058111849,40.6862793648606,40.6876659795904,40.6755066344267
600,40.8679605373375,40.3064682964864,40.3064373924625,40.3064352894582,0,1,0,0,40.9822969416273,40.7435661064858,40.6119474187887,40.3124024835967,40.4330885628024,40.4573525166156,40.4641136017143,40.4881157506767,40.5079443547433,40.5106880413824,40.8199668749306,41.0468193659411,40.9544998762009,40.9480769545453,40.6813211880766,40.6995353879189,40.5515013940559,40.7278852552962,40.73994293032,40.7057328959936,40.6842282037432,40.6809671269021,40.6777678176273,40.6713170505631
630,40.7545808923511,40.306449150705,40.3064396930709,40.3064140438782,0,1,1,0,40.9568013036032,40.3439730062884,40.5985607034196,40.3118041593601,40.4338578522913,40.461136936716,40.4716664655331,40.5089567026459,40.5261910353138,40.5277032471322,40.7190682706959,40.9445612782233,40.9615903128501,40.9250704552467,40.679884985648,40.7033779974407,40.548069397995,40.3065351137389,40.6911204211162,40.7651913683748,40.6986222649486,40.6721031273622,40.6654336459937,40.6855916436834
