"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点03RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
3240,45.3861300086207,40.3064328083113,40.3064444571809,40.3064546122627,0,1,1,1,40.3904918476091,41.8255704126645,40.6877905368901,44.3019685774241,43.9755515897335,48.3194717400695,48.8968819706295,50.4186720708106,44.6942971674078,48.2193295046867,47.7922544626619,47.5454346128546,48.9827351288165,45.2130132179498,46.1811722865919,47.1454190466009,46.0868801863276,43.9262093046741
3420,45.219890569763,40.3064492432433,40.3064275377592,40.3064493973608,0,0,1,0,43.7540489138799,44.6173191385583,46.3981060962045,44.0147372921354,44.7090256911639,45.8721179580096,45.8346444608657,46.9763010024316,45.3527247157845,47.8427452162202,47.7986103256362,47.7045755629499,47.3770133031761,43.204540290471,42.230879250505,42.4259978626238,43.7268034767008,46.1196544452941
3600,42.5902669872649,40.3065847299559,40.3064529667329,40.3065570192104,0,1,1,1,40.342383666853,41.765411250588,40.3696616115577,40.7285552753283,42.4071915936934,42.539607916271,44.7721009966665,44.6274300007122,45.0108411137091,45.0263943862047,44.1797041049929,43.7422884721751,44.3303128095825,40.9044547818996,42.1197514390653,42.9799637048143,42.3290522344875,41.8380077810609
3780,42.6011212709479,40.306377916486,40.3064500989567,40.3063585129865,0,0,1,0,42.3158706010586,42.7109441069809,41.9452513891066,42.4042190096755,42.5413378710114,42.6701963208179,43.4229676607686,43.5298685416474,43.2712794436521,43.1792761309912,42.8330927247985,43.349269119274,42.9160077707698,40.9217955929909,41.0417071576611,41.3689388438369,41.7278610221314,41.9465862543303
3960,42.4460176375221,40.3064855623956,40.3064342337151,40.3064886796177,0,1,1,1,40.3640583041845,41.4210041663286,40.6068059237965,40.7024029020004,42.188708749466,42.4163388538832,42.3869353371135,41.7951836462989,41.6761038024125,41.3390340329422,41.1448466155688,40.9036028186038,40.7419062914737,40.706638741916,40.7506751652585,40.8573345761459,41.3847657436962,41.3419161851617
4140,41.7911788963116,40.306352224695,40.3064343562051,40.3063587040867,0,0,1,0,41.3214056103018,41.4564567100226,40.9007846539472,41.6776934853353,41.8609134475708,41.8721530749911,41.3905923550391,41.1089149963335,41.1153888927001,40.9950535094543,40.9744741540841,40.9856553760833,40.9647895213932,40.6073116168536,40.677904723526,40.7345227766291,40.8746179998919,40.8746230225274
4320,41.1486535407285,40.3064984293913,40.3064430736993,40.3064459196981,0,1,1,0,40.3200855016225,40.6062960938504,40.706405289867,41.2213419041444,41.30044063148,41.1971806398673,40.9084668748623,40.849846963372,40.878520233964,40.8298688248541,40.8014843699484,40.7769202774063,40.7384586353511,40.5429854228431,40.7050526032311,40.8418602145546,40.8568069686103,40.7577291780604
4500,40.9148746676995,40.3063693921073,40.3064230101791,40.3064179815319,0,0,0,0,40.8223301053071,40.9167394849895,40.7899619471773,40.998006799955,41.0035268780219,40.9648529206987,40.8194333374346,40.8159470977016,40.8124184903114,40.8111357238419,40.7948433226249,40.764997256127,40.7722606797321,40.8498576754359,40.8629672629034,40.9018921083818,40.8843292602871,40.857807651184
4680,40.8495003199035,40.3064540802447,40.3064382268894,40.3064443489018,0,0,0,0,40.8970951709037,40.9209583926336,40.8596989359827,40.8861924319102,40.8756515317099,40.847193849454,40.8173062793244,40.8070949625652,40.8368525933539,40.8402710467728,40.8386637560174,40.8440894766274,40.8548144897461,40.844903615557,40.8548854724307,40.874617754759,40.8793854823374,40.8765299253435
4860,40.8311918460991,40.3064421165979,40.3064398694226,40.3064391116747,0,0,0,0,40.8060911432242,40.8564037729411,40.864466317053,40.8481493144247,40.8485787872135,40.8338901803723,40.8261106206669,40.8224474472822,40.8517527651857,40.8535277482509,40.8551519847186,40.8507976731862,40.8519470380292,40.8557483942949,40.8568324591026,40.8628473129164,40.8681006812218,40.8691409626779
5040,40.8239060436299,40.3064359803106,40.3064373217628,40.3064347497108,0,0,0,0,40.7293047337926,40.8261045620135,40.8566702527174,40.8365741712814,40.8362102395034,40.8354019038689,40.8320947329111,40.8271169447741,40.85417014644,40.8547704529907,40.8545329696247,40.8462446517219,40.8439235403318,40.8478445999097,40.8469744618702,40.8503388429215,40.856139078189,40.8582348493607
5220,40.8229445733379,40.3064396679224,40.3064374477648,40.3064387662075,0,0,0,0,40.6908391956723,40.7873873031365,40.8489367903008,40.8311510035086,40.8316012932545,40.8311726193047,40.8215912896985,40.8168266569839,40.8514310930783,40.8517208844232,40.8514748785411,40.8443756759108,40.8340135988292,40.8406279731516,40.8390851471596,40.8411875502291,40.8463686953879,40.8494459554667
5400,40.8181846126791,40.3064380125024,40.3064378371207,40.3064372112945,0,0,0,0,40.7095995818579,40.7914634910606,40.843098289941,40.8282409181964,40.8272452323416,40.8250771906186,40.8153012083813,40.8105930253886,40.8492496968311,40.8486679876117,40.8473100773802,40.8441404689678,40.8409342745579,40.8378412949738,40.8369286964342,40.838937214901,40.8406362797556,40.8435004661725
5580,40.8169556541907,40.3064377695267,40.3064376573317,40.3064374358179,0,0,0,0,40.7018594844371,40.802874735474,40.8365483593455,40.8254024054802,40.8235718384029,40.8198803522217,40.8138898753198,40.8063541010487,40.8471829350352,40.8464307376038,40.844401437139,40.8422162230203,40.8401262360218,40.8372358642888,40.8360429410273,40.8366820627358,40.8364335614334,40.8388521913417
5760,40.8169649067908,40.3064375125003,40.306437435063,40.3064373093583,0,0,0,0,40.6996951023177,40.8078507926373,40.8302513716988,40.8228312297488,40.8200446620982,40.8193289890816,40.8140426702398,40.8056078884099,40.8452589502088,40.8446196315335,40.8415972894226,40.8394580438048,40.8357479738143,40.8365176148571,40.8357432363519,40.835229594461,40.8334717718107,40.8355004030481
5940,40.816983692991,40.3064375697994,40.3064375264325,40.306437474718,0,0,0,0,40.6989609166882,40.8089439227776,40.8279745343823,40.8215811470046,40.8190638576227,40.8194000260133,40.8146141219331,40.8061492216566,40.8434538282985,40.8427486717341,40.8388829081679,40.8347814622372,40.8293619646503,40.8375240392092,40.8350241792279,40.8337195103264,40.8315018349226,40.8330251768536
6120,40.8168420977331,40.3064375452352,40.3064375157845,40.3064374491407,0,0,0,0,40.7035974481837,40.807575197417,40.8268216117943,40.8204896583049,40.8184193079934,40.8186936110106,40.8156851908318,40.8074803734734,40.8417223127132,40.8405146967462,40.8358635733492,40.8299403548284,40.8253996386703,40.8386587347194,40.8354141915885,40.83315926317,40.8301649067456,40.8312133227688
6300,40.81655267734,40.3064375085686,40.3064374958894,40.3064374436272,0,0,0,0,40.6955350362613,40.8050597253072,40.8263312497176,40.8196110002513,40.8179552224934,40.8174673248394,40.8157831383582,40.8075743406307,40.839816564666,40.8379544689863,40.8324799119222,40.8263966054718,40.8249596449395,40.8387165209902,40.8360327329182,40.832550869023,40.8292340979251,40.8298257086472
6480,40.8162143963249,40.3064375159372,40.3064375041779,40.3064374664791,0,0,0,0,40.6921981382634,40.8038870564607,40.8259749690879,40.8187025547706,40.8175362094829,40.81622809383,40.8148831144359,40.8061615619162,40.8379286795901,40.8352539180243,40.8292612976476,40.8248493277788,40.8256187257858,40.837676145945,40.8362937334561,40.8323083954991,40.8285167028454,40.8287042235039
6660,40.8158518832079,40.3064375088295,40.3064375012995,40.3064374712506,0,0,0,0,40.6801002094576,40.8033488329479,40.8259233504314,40.8179705610698,40.8170462501244,40.8151775643707,40.8135822401938,40.8051610049284,40.8360788925993,40.8327385227226,40.8267127205618,40.8242933165649,40.8260217542211,40.8361917221663,40.8360175797766,40.8320815591218,40.8279545482201,40.8277763124029
6840,40.8155251106251,40.3064375083616,40.3064375013531,40.3064374771331,0,0,0,0,40.6722660963378,40.8035604337305,40.8259144370467,40.8174062868506,40.8164889159947,40.81437346694,40.8120058433298,40.8051551633061,40.8343522260053,40.830513621599,40.8248593725751,40.8242093754972,40.8260267188056,40.8345998322834,40.8353391735291,40.8320888637513,40.8275183592102,40.8269987289069
7020,40.8152557454726,40.3064375076541,40.3064375018936,40.3064374862189,0,0,0,0,40.6679941152175,40.8036548750617,40.825740594873,40.8168036191874,40.8158656414654,40.8137590129731,40.8105045813733,40.8061388855158,40.8328091165499,40.8286325182495,40.8236383688318,40.8242221920991,40.8258039520656,40.8329151876739,40.8344098122323,40.8318898586581,40.82723236917,40.826340777393
7200,40.8150498182214,40.306437505999,40.3064375019815,40.3064374902751,0,0,0,0,40.6689548643927,40.8031464097204,40.8255021760989,40.8161876583757,40.8152523190006,40.8133598618854,40.8090202588405,40.8075733233885,40.8314573502681,40.827102087604,40.8229075611001,40.8241970338017,40.8254784193082,40.8313543035704,40.833447493442,40.831580768137,40.8270562942357,40.8258003630296
7380,40.8149156649777,40.3064375058004,40.3064375025165,40.3064374936117,0,0,0,0,40.6777903484754,40.8024244338997,40.8252087033692,40.8156079994921,40.814736467446,40.8131301346199,40.8082686195099,40.8090480552649,40.8303038897803,40.8258870127794,40.8225233485922,40.8241125470713,40.8252899624779,40.8299786605465,40.8325087072682,40.8311554716327,40.8269349922308,40.8253769211879
7560,40.8148414787113,40.306437506045,40.3064375030029,40.3064374968173,0,0,0,0,40.6902112389202,40.8011531510916,40.8247490930499,40.8150475277954,40.8143522317488,40.8130631566081,40.8084462491308,40.8104741098371,40.8293198329893,40.8249329323544,40.8223635397192,40.8240178138185,40.8251599240329,40.8287058504818,40.8316055742308,40.8307244130929,40.8268345177368,40.8250545758401
7740,40.8148360441642,40.3064375058923,40.306437503186,40.3064374985092,0,0,0,0,40.7027528747003,40.7992416153131,40.8241905121187,40.8145253823374,40.8141526651929,40.8130860421767,40.8091880400265,40.8117712553827,40.828506389468,40.8242085706789,40.8223490826617,40.8239011527801,40.8250080393925,40.8275388439488,40.8307601992924,40.8302584883943,40.8266670891873,40.8247806437842
7920,40.8148936446595,40.3064375059695,40.3064375034356,40.3064374991103,0,0,0,0,40.7150688750641,40.7966883033288,40.8235136394945,40.8140937234486,40.8141086114447,40.8131506404588,40.8102682749215,40.8127933356462,40.8278390194958,40.8236717909549,40.8224026001654,40.8238531069534,40.8248139546311,40.8262733684378,40.8299181297447,40.8297803390947,40.8264365012192,40.8245144467549
8100,40.815002188868,40.3064375057098,40.3064375036043,40.3064374997027,0,0,0,0,40.7272209706564,40.7936864354114,40.8227068551379,40.8137494425215,40.8141750733728,40.8132529549388,40.8115023025931,40.8134860551513,40.8272856402754,40.8232764623759,40.8224814994989,40.8238404517672,40.8246260114506,40.8251276667141,40.8290118686461,40.8292433691776,40.8261398616804,40.8242384087341
8280,40.8151493461248,40.3064375054527,40.3064375036925,40.3064375001361,0,0,0,0,40.7377214373218,40.7907012079051,40.822147221305,40.8134893907696,40.8143116604546,40.8134198145992,40.8127102286766,40.8140808381201,40.8268205868346,40.8229893538211,40.8225596390372,40.8238427774776,40.824462686816,40.8241310729863,40.8281069701005,40.8286469517481,40.8257937890029,40.823923532224
8460,40.8153198178488,40.3064375052768,40.306437503799,40.3064375004536,0,0,0,0,40.7458470392821,40.7882148261251,40.8216724172441,40.8133540462735,40.8144253429594,40.8136897827693,40.8137871597806,40.814594224817,40.8264257252842,40.8227658659562,40.8225938478069,40.8238417410632,40.8242979970641,40.8232599118876,40.8273111578243,40.8280188642243,40.8253856172073,40.8235511233202
8640,40.8154962775892,40.306437504977,40.3064375038847,40.3064375008369,0,0,0,0,40.7498761277077,40.7866928311959,40.8211772526587,40.8133168409297,40.814590237151,40.8140943927224,40.8145820402397,40.8150058551423,40.8260236145513,40.8225562573065,40.8225986912476,40.8238314203274,40.8241247391271,40.8225007924263,40.8265880443645,40.8274513501179,40.8249168520999,40.8231092810498
8820,40.815667743833,40.3064375051379,40.3064375039351,40.3064375012092,0,0,0,0,40.7519752793059,40.7864575711112,40.8206562705222,40.8133408391375,40.8147802206578,40.8145867444968,40.8151735016904,40.8153586651886,40.8256244833161,40.8224048923277,40.8226296943908,40.8238043196435,40.8239333641397,40.8218066928139,40.8260333151706,40.8269377472253,40.8244350556072,40.8226152942662
9000,40.8158267506154,40.3064375045943,40.306437503968,40.3064375014321,0,0,0,0,40.7513108036637,40.7868824506712,40.8201508890665,40.8133899542402,40.8149752682439,40.8150952976178,40.815619060168,40.8156424669974,40.8252061791337,40.8223059917485,40.8226742618968,40.8237544224457,40.8237458167245,40.8211889958803,40.8255621402499,40.8263756457761,40.8239698747611,40.8221107262313
9180,40.815969703738,40.3064375046693,40.3064375039997,40.3064375016394,0,0,0,0,40.748666668107,40.7880983281902,40.819593940639,40.8134380294448,40.8151667045498,40.8155683885837,40.8159613870763,40.8157956404952,40.8248802210462,40.8222411591251,40.822721571027,40.8236806780413,40.8235721883406,40.8206592699782,40.8251456188412,40.8257297429197,40.8234741690267,40.82156919858
