,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,sum,mean
baseline,10.475424554968004,2.1469497646756737,2.790729996795499,0.9071509038012532,0.7752665405890592,0.7580336571687203,0.7529591312844208,0.747256925514859,0.7408761288226662,0.7365649400234422,0.7323918584565206,0.7298303343443133,0.7290062319055414,0.7293438134124651,0.7291390323517334,0.7289899226971798,0.728673038290367,0.7284006115720127,0.7281110486901791,0.7276613430451931,0.7271113920311995,0.7265587001057805,0.7260851751599399,0.7257205119226531,0.7254151707050543,0.7251411384342935,0.7248887387258606,0.7246564703102129,0.7244432278227805,0.7242442868253927,0.7240563486146395,4.591321903894689,1.294550912287093,1.2303281046160326,0.47816013349102776,0.4951121097622116,0.4824390739311473,0.4807909806926389,0.47973669870867325,0.47898580778078687,0.47817016409250074,0.4777092600116395,0.47716833153268634,0.4766321229563871,0.4762582143895656,0.4759272871903609,0.47567027242281956,0.4755975198625459,0.47557446175406615,0.47547932919474645,0.4753692034859929,51.35206283112451,1.0069031927671472
power1,10.475424554968004,4.332063766965968,1.276802584518972,0.5834072666684202,0.4238543590022331,0.3481112539672225,0.3215178461824735,0.30969702415134087,0.30693793967760047,0.3060143594243731,0.3057471463152993,0.3055430967782655,0.30560273440357927,0.3055211340194333,0.3055706162743197,0.3055932020482255,0.3055729684753596,0.30554533002589845,0.3055477353624454,0.30553300226973995,0.30549714479212564,0.30547776953204153,0.3054668734988198,0.30545647368799916,0.30545421737675343,0.3054617386406458,0.30545865587418036,0.3054471234660336,0.3054283084168006,0.3054158382404798,0.3054126664704725,3.5933048839127992,1.4349845431479864,0.6547586145172459,0.4209505112581463,0.34880157706155474,0.31991539839336175,0.3105106713161135,0.3072583562082874,0.3060364029753463,0.30567051372196613,0.3055410253545598,0.3055123836623674,0.3054852217152662,0.3054636940576065,0.30543363762110637,0.3053727832185454,0.30536104212824616,0.33660375457558683,0.37492493307944696,0.28340325103803254,36.2348779304591,0.7104878025580216
power2,10.475424554968004,2.8468353795756713,0.7263460238570261,0.37915432692631207,0.322209647687653,0.30699511986838623,0.3042095373852059,0.3022183327092937,0.30329780324464034,0.3022496536290859,0.3031872921215727,0.3022646283622658,0.3028391100283206,0.30205110562598636,0.3032920279932592,0.30190405031325535,0.3033486791994202,0.3023037799133808,0.30321922518956085,0.3023973952074873,0.3035061361118868,0.3023313703772085,0.3031315681923796,0.3022102423279468,0.3033089125759811,0.3019612818765732,0.3030402565475664,0.3019937431235344,0.30294913288992736,0.3020003598148662,0.30297949750888054,3.0153217098210603,0.8972751609876458,0.4191986804012188,0.3290760268153662,0.3078689669860992,0.30371142911109766,0.3025146922950398,0.3026848585557289,0.3023663947017117,0.3027721839425657,0.30242778255489355,0.3027291431837796,0.3024181101486794,0.3026802370138872,0.30238373678651886,0.30267895561160574,0.3023421069253336,0.3026587773102392,0.3023443059596654,0.30261740007484783,32.13323083433952,0.6300633496929318
power3,10.475424554968004,2.1469497646756737,0.5300060663867526,0.3281966037445334,0.30384002094751994,0.2984342844144,0.2987804255804742,0.2969128934606611,0.29853074645592653,0.29659649375459196,0.29851342242805906,0.2968803987895271,0.29759955457459264,0.2964346437345005,0.2994412913304932,0.2975417310901605,0.2989445519611678,0.2971401099450664,0.2986861964493945,0.29784516092948793,0.29866805289286685,0.2974534766990402,0.2996145496321399,0.297581203563441,0.30008267595853844,0.2979999513626126,0.29947964415230593,0.296814312140026,0.29876117359180704,0.2974546065589664,0.29937441649393387,2.364963531833733,0.627820874079273,0.3434151052442184,0.3049160089056007,0.2981140026568866,0.2984689634531392,0.2972260648677671,0.29801940606740657,0.29717145512733983,0.29801019490048236,0.2972999146788401,0.2981093252700868,0.2970482447036536,0.29821167059337955,0.29685700408770593,0.298241613238693,0.29686591426189274,0.29810032626436633,0.29697345475511366,0.2979369070456471,29.93975296070189,0.5870539796216058
our approach,12.746411885572076,3.3176873276843057,1.208065968631879,0.7913755667862006,0.5932059734494,0.47391784486431354,0.4637358886719677,0.4702334926071202,0.468171257973574,0.4674720572497714,0.4624700290337259,0.45931076397822607,0.4552285986946932,0.4515664836255998,0.448632104303374,0.4463591031750591,0.44493133317032707,0.4435647252290124,0.44262356633092614,0.4421891785204063,0.44222282834734017,0.4420282597852387,0.44182471178666416,0.4416031359258146,0.4412727181488876,0.44095338222244657,0.4407278596579133,0.4405998303555203,0.4405153153546872,0.44046745573900664,0.4403356069068598,4.771996007314355,1.5578685509957864,0.7282891584848272,0.58452847013564,0.4498600784371665,0.45821094640264687,0.45726226358095423,0.4554525249138052,0.45472809552240107,0.45381096198269877,0.45266830962788684,0.4520577919643069,0.4514965999020205,0.45111123137957965,0.45084326303059896,0.45060176872358776,0.4503759477334327,0.3953853265152792,0.39588652287528087,0.39419780854064046,45.06633588184524,0.8836536447420635
baseline,0.025,0.4,0.025,0.4,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.4,0.025,0.4,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.7750000000000004,0.05441176470588236
power1,0.025,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,7.525000000000001,0.14754901960784317
power2,0.025,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,13.775,0.27009803921568626
power3,0.025,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.024999999999995,0.3926470588235293
our approach,0.025,0.275,0.23333333333333336,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.275,0.15,0.06666666666666665,0.06666666666666665,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.06666666666666665,0.025,0.025,2.3583333333333334,0.04624183006535948
