"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点03RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
330,41.008063086052,41.2711522237444,42.3737013311469,41.7606660754794,0,3,2,0,41.1886645329692,42.2286814722328,41.6744648623311,41.5025810129762,41.6552246536265,41.7203719363644,41.4532259410515,41.2349162500309,41.9440235940585,41.9121043777068,41.2390973294009,41.70895440482,41.8145037809398,42.7265706198613,42.9086899602527,42.8337001230014,42.7422908770386,42.6387788621582
360,40.7971538747572,41.1312844291065,42.4685285484295,41.4496346944635,0,3,0,0,41.0186563691363,42.5342957619593,41.0875199741075,41.3071559587488,41.3840521201457,41.4457950343781,41.147361399248,41.0462826092767,41.8849703786854,41.8435195472128,41.6047708993074,41.5540641815435,41.5875875865005,42.6886313769246,42.9018510643345,42.7474376493122,42.4814350132935,42.1225524965068
390,40.6353151740698,40.9570632831948,42.4096891280727,41.2628130509869,0,3,0,0,40.858591617548,42.535198286553,40.9144710558197,41.1006424442726,41.1249895087941,41.1519266697145,41.0206811306593,40.9864719250006,41.6736336518148,41.6859990339933,41.6206982662557,41.5518532931436,41.5345123619367,42.5930052560157,42.8234898107059,42.5922184756133,42.0693748249984,41.6418149052863
420,40.574386643669,40.8085748131296,42.2485692304635,41.3136225680393,0,3,0,0,40.752323628336,42.3614399270064,41.2991177738068,40.9616019326388,40.9910001196728,40.9119036150008,40.931642540779,40.9341253742413,41.4938496603351,41.4669387899318,41.5565459721386,41.5522606265327,41.5272729405883,42.6042883292309,42.7371810890566,42.3775092304245,41.6835013430554,41.4716327761542
450,40.5731037335622,40.710019850253,42.0137819029775,41.1952897385408,0,3,0,0,40.5973568095252,42.1901646941356,41.2411727687096,40.7727593888415,40.8157507188102,40.8138673814053,40.8526845021308,40.8297377288116,41.1471834265884,41.2561315613942,41.509135937301,41.5313177090214,41.5116798632812,42.4889115604743,42.6891558554625,42.1940005454938,41.463722146387,41.3437805425076
480,40.5233886337313,40.6369601926831,41.8248505237541,41.1770649716307,0,3,0,0,40.5550017663198,42.091664560244,41.2717055989751,40.7155207779295,40.6896396969002,40.7277849234955,40.6883361511818,40.6201529291478,40.8574614914961,41.0697722962274,41.369797949947,41.4688160274255,41.4943152503382,42.1766808479532,42.6465507094924,41.9532617083551,41.3600320201967,41.1414535691512
510,55.6024064992044,48.860535514603,43.9394951627933,45.7775747854858,1,3,0,0,48.1069209493124,42.7438150494469,45.8335869359832,49.3461437186662,52.95782187895,55.0234887606447,51.6168183389753,49.7228145880961,46.0912773186966,42.9383840464088,41.5485766492406,42.5729852053778,42.5255907843624,45.051785521828,43.3162240479273,42.7859846818654,43.809375954029,45.4542755300513
540,44.1029102266581,48.0059193351092,44.7542320032195,44.1433733492973,0,3,1,3,48.2495451252986,43.9443865595091,43.6709952422903,48.9312532053054,49.6813819348377,43.6129954325215,49.2647291268394,48.3262991446494,46.0996251463787,43.9985978251234,41.7433827182856,42.0907678119933,42.9547755948438,43.5630359666274,41.6117794430769,40.7247891728479,42.4491893031661,45.4672147974103
570,44.3656013607253,46.4215314635367,44.7502855540117,44.4470688430871,0,3,0,0,46.7983590975108,44.4190356210696,42.8634739390347,47.7425262827907,44.2920627204101,45.059970733188,45.6017600243998,47.4070870761401,46.7649173238522,44.6081035067516,42.7222390878304,42.0800738619408,45.6079502410983,43.1395891192181,42.991372761673,41.755045346899,43.7110403028864,45.0159575364468
600,43.7204057209591,44.7376339140669,44.2212205870333,44.0582619656768,0,3,1,3,44.0437425611255,44.0993699379714,42.6659054693171,45.0424689429457,43.4010358122193,43.8629152211553,45.6761812141251,45.7505471657796,45.5885972308665,44.7758702104259,42.0042025533267,41.2768158415983,43.2950499229171,42.305793139567,41.5756772457871,41.1827957901124,42.8025207752344,43.7730735623754
630,42.5721135977116,43.3302538126509,43.382580140475,43.717257501222,0,3,1,3,42.7477383762704,42.826191782598,42.3430129716514,43.3538170067978,43.1933978732944,43.7451505180503,44.3145379074689,44.12937178014,44.221820868302,43.1795323048814,41.3340387431958,41.4329290709704,42.3690130558156,42.2461663725173,41.9545613441553,40.777042365322,41.3577440920216,42.5394770379122
660,41.7751847114425,42.5116881361386,43.0345592188826,43.3620811368891,0,3,1,3,42.2301719182044,41.8228730450027,42.1921187063988,42.5957366828492,42.9141745847643,42.5786140217393,43.2565301823853,42.9669400792407,42.8850649890673,42.4962361451928,41.9112523840564,41.9034421608363,42.0526065399104,41.7472900908964,42.1457694527835,41.0612315048815,41.3151237345206,41.5147804931163
690,42.6719208154875,42.6084196990186,42.1838486729817,42.776842647955,0,0,0,1,42.5881141162191,41.545531111561,42.1985748943623,42.7370111651531,42.8103848464166,42.8094132862931,43.1546136116269,42.9758289818546,42.8507195729196,42.5888770221732,43.0262856710551,42.0962167449379,42.5402441780949,42.0124524332515,41.6841898383644,41.4787564943967,41.3980506084682,41.6189463257121
720,42.9631778001052,42.9213849649202,42.231662462964,42.6849339568685,0,0,0,1,42.8473502480989,41.9345529761286,42.3079316750414,42.7593753172243,42.7597318526038,42.9599180399609,43.0591077388978,43.0195776660322,42.9552259584295,42.8051994700327,43.1384068222099,42.5119480865575,42.9602892990894,42.4503181851935,42.1042284604812,41.0844477691315,41.6043337342035,41.6965186095605
750,42.1477139355405,42.4796494236282,42.6103177251698,42.7827252274439,0,3,2,0,42.5123165050286,42.6200271385738,42.5920545621092,42.297340400912,41.8401484187341,41.1826479744999,42.6878451671796,42.7888770883883,42.8234003329172,42.9024488075858,41.6989686547656,42.623700275409,42.8213255645697,42.4007717180931,42.340856281933,41.7809682036495,41.6613008636318,42.2633736315846
780,41.1395489718689,41.7984037769297,42.586882507808,42.3869285669341,0,3,2,0,41.7925630245107,42.50607761387,42.223959983986,41.4855928031244,40.9966018379436,40.9437784158615,41.7800940728854,41.9414671711825,42.0939698705001,41.6971750195647,41.0885504259592,41.6125870899923,42.1400064052293,42.3779341857188,42.3475635895697,42.1753451214067,41.7628582006656,42.1862160217081
810,40.8655134436606,41.2609908506339,42.4089653439538,42.1608918919082,0,3,0,0,41.2278551931784,42.2854678791803,42.0665155995807,41.0176855663072,40.9243095146426,40.9190498698859,41.4628298440636,41.4097996360069,41.9916066357788,41.7395412427464,41.6803971384692,41.6867132174145,42.08516994651,42.3873865239703,42.3181518532916,42.1850736434854,41.8427313882281,41.9591255824655
840,40.8589201027587,40.9084997568656,42.2713385793532,41.841146917789,0,3,0,0,40.8849304945631,42.1939134231373,41.7317179241347,40.8382422694594,40.8284915352764,40.9402100175134,41.2544084137244,41.1892760254506,41.7301140037473,41.725033368964,41.885015952428,41.841779634456,42.0338465976801,42.2817925787715,42.2480821677271,42.1595290648836,41.8931990901164,41.9418783239581
870,40.7449557927618,40.7568343923741,42.1377680846184,41.4809938319186,0,3,0,0,40.7586633774948,42.1982830143323,41.1796660043765,40.7832490363814,40.8406949039575,40.8824116744273,41.0364687562575,40.9956539082166,41.5009922730828,41.745830241204,41.8697147179391,41.8928615392025,41.8204187731158,42.0111744854066,42.1601769699537,42.1435626934305,41.9259388598677,41.9644118640108
900,40.7451769258406,40.8434808636421,41.9579958034381,41.591095265137,0,1,2,1,40.7940395524004,42.1471408133486,41.3923086262897,40.8371837266936,40.9012879494372,40.7709797148988,41.0060948941096,40.9816091036494,41.4395911720404,41.2445818576719,40.7277500065477,41.5866431491995,41.6601557069103,41.8744715298734,42.022664398285,41.6635312684456,41.9228800990017,41.951102976032
930,40.4640722668608,40.7554619334608,41.8235571102437,41.5027330722274,0,3,0,0,40.738820970895,42.0046963861262,41.4242837654853,40.7943940827556,40.8020955552434,40.4670924709941,40.8925653603364,40.8925642399185,41.2930036016765,41.3006887049797,40.8758542841978,41.52783428043,41.5768748496013,41.6760967340592,41.9061088397639,41.9281631807187,41.9194237538669,41.8133418268605
960,40.4980575043888,40.6489127733876,41.6468075352162,41.3129322535642,0,3,0,0,40.6156882879582,41.8157195098585,41.076188014975,40.6364809516156,40.6559587434117,40.5506343165107,40.6573926981363,40.673122138724,41.2104971838996,41.2484554177176,40.9941119406547,41.4594163583961,41.5396672018077,41.5628788491463,41.8030909537401,41.9380602881354,41.8521953595565,41.5733080791068
990,40.4825941432378,40.5829836056451,41.4710696524029,41.0853159102643,0,3,0,0,40.5580633390903,41.6093503834566,40.7554074685799,40.5877196077711,40.5956182399338,40.5328734611722,40.6017308162203,40.5629574720251,41.1300051028506,41.1272898802155,41.0345887385502,41.383401250664,41.4711584434938,41.5745607619084,41.7380735095137,41.9043691221049,41.6606157471831,41.2786955865327
1020,40.4523815155228,40.5251180132938,41.3261747015671,41.0157443048935,0,3,0,0,40.4920082605796,41.4444175044619,40.865223047817,40.5439227652539,40.5693981699361,40.5163132790611,40.5399094750343,40.510976135765,40.9911393602303,41.0490163720108,41.0338668679284,41.2671832800944,41.3412840264712,41.6081783946953,41.7060242709932,41.7838263125934,41.3868947981133,41.0414358894495
