"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,49.9608681573655,40.3064336411424,40.3064383296056,40.3064280991662,0,1,2,1,49.700137706312,49.9505546320916,49.9686171601791,49.5998146790716,40.3789241110375,40.3108674416803,42.9370515215535,45.0922774213219,48.4607217718354,48.2273332388694,40.3233857400183,46.4865202514387,47.2968968923713,45.8074937519277,49.4387959627889,49.920192370239,49.9672563471988,49.9689343567536,49.9690631307228,48.4561200755411,47.8883502882037
90,49.9476893664006,40.3068049659489,40.3064737248941,40.3068065868642,0,1,2,1,49.2508772662553,48.5707827969379,45.7129900371908,41.7240010029056,43.8775107239049,40.4062846661414,41.0764888475481,41.553503283561,42.7236046828791,47.1147991441173,40.3745704957257,46.4017819176568,48.0234120594692,41.1387074623468,44.1097678444379,49.203403067194,49.9621387144854,50.0129006030701,49.9898625249741,46.9776256487216,45.1449238169702
120,48.7497141693208,40.30642136854,40.3064751032092,40.3064432872486,0,1,2,1,45.1774171833985,43.7391719969633,42.4171784635375,42.1091434818512,43.0249460416199,40.3379661672491,42.0448389799962,42.0327544093239,42.2317077948985,46.4490180008516,40.3309536141657,47.0303441778876,48.2613500325195,40.8853086231137,41.1055757342522,43.0523726496715,47.4051616309201,48.910609351152,49.982934102039,45.9143988999957,46.3916119909276
150,45.7896990725095,40.3063762560391,40.3065191242643,40.3064069465846,0,1,2,1,42.7280821923365,42.5123119182366,42.4192793242605,42.433777858675,42.733922231984,40.3387029803866,42.0268387115781,42.4824873480501,42.6635555270616,42.8078903891153,40.3337436390962,44.2070224020029,47.8700929866187,41.118168823089,41.1669819385773,41.2911747006265,42.2731470653993,43.9246863655868,49.4798048318111,45.8087431038206,43.2443353036533
180,43.7956955010317,40.3064732237377,40.3065032168226,40.3064827631376,0,1,2,1,42.1924662596613,42.1518745174049,42.0426255556938,41.7759489420315,41.8955526735921,40.3319248173491,41.7640108852293,42.9612982219857,43.7360946379978,43.7053811008097,40.3381138573977,43.5774929874431,44.7196769352433,41.5132284748289,41.5502153366142,41.541470547039,41.5752061010839,41.7779763033993,44.0122660826616,44.2942612086634,42.2722780027685
210,42.8419158553506,40.3065130337221,40.3064370292787,40.3064950337363,0,3,1,2,42.1845285304351,42.1393952831588,42.10895053396,41.45274232622,40.7631203353167,40.3194812246907,41.9263038943937,42.565900970636,43.5982632233481,43.3268133837028,40.3272350603386,43.268300499204,43.3602007927243,40.6795797020484,40.8366116320306,40.8758697557259,40.9084878159337,40.9489292879527,41.0884696734265,41.5465144054866,42.236773815337
240,42.7735262267852,40.3064431731404,40.3064700515813,40.306384593639,0,3,1,2,42.0219882290691,41.8676063611495,41.8656639955538,41.19389205156,40.7977662807322,40.3120858524819,41.1641074403121,41.3984735958333,42.4787862751683,42.3377447507251,40.3149947424126,42.2360284041012,42.4184086871547,40.6433434918432,40.7758477687528,40.7909265625981,40.8373819493728,40.8621443302652,40.8962042676286,40.9129771069226,42.141735863896
270,41.9600995255526,40.3067955667777,40.3064423224783,40.3064311018724,0,3,1,2,41.5847344390185,41.3371178157719,40.9867802312335,40.725052837408,40.5823891953454,40.3111045552035,40.8265960030346,41.0165024133825,42.2062944315899,41.860277128051,40.3230436727891,41.8205454832038,41.7591005054192,40.5934607864489,40.5989974641705,40.6158492880642,40.6685195728376,40.7076243482795,40.73272208244,40.712398217561,41.7003347282515
300,41.6114026409529,40.3066565870969,40.3064627893903,40.3063867170712,0,3,1,2,40.7407434717163,40.7026351796194,40.7038155371028,40.5730199044563,40.4159962436088,40.3082977982555,40.5518714529315,40.6575935228039,41.2877399234318,41.3910550349012,40.3152185297039,41.3446392107395,41.5141887318021,40.5547227092489,40.6010141702566,40.62230214894,40.674072678179,40.7401955468693,40.7492137780954,40.6807724516462,40.8897875137521
