"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5722627362212,40.3064509801694,40.306438873426,40.3064291574815,0,3,3,2,40.6694019975576,40.6657953782543,40.8672214838432,42.8069362935884,48.6736634637761,49.8421270310301,44.2857012760568,49.3633613346634,49.4025035440656,42.6934384382473,47.1975880260663,44.6816649472327
90,45.7456310977758,40.306343251275,40.3063704492107,40.3068467705528,0,3,3,2,42.0462346885291,46.5649524859486,48.5245319483738,40.5136821451323,41.8739445662194,45.8974619816995,43.9126072542278,48.3855631918315,41.5141530683665,40.9355430122204,42.2033667983421,45.1916493829257
120,42.308895012905,40.3063665740722,40.3064749095334,40.3064902326851,0,3,1,2,43.6134658452529,45.464524596171,45.0777548526972,40.6264731367662,40.7787435236526,41.3519769675505,43.4445210440769,42.1362135372211,41.2623045440191,42.3041472829699,42.1313678252563,44.5176900858024
150,42.3688297856146,40.306618182302,40.3064904236446,40.3063624420779,0,3,3,2,43.4755723475271,43.6322087213824,42.144652838066,40.8219164846389,40.8834547453577,40.9874738028246,41.6988297766094,41.9468743901462,41.9075253779688,40.891417207951,41.4546725597753,43.2048576467514
180,41.7244860642537,40.3068567588955,40.3062011433392,40.3067834677943,0,3,3,2,42.3326117144295,41.720694718667,41.6922055571557,40.8184569006388,40.9786968629169,40.9766433298274,41.119851423536,41.0713726146399,40.9101251438753,40.7577880284112,41.264320940445,41.8178820224846
210,41.3980016217301,40.3064353905727,40.306465024926,40.3062204692277,0,3,3,2,41.0680502244103,41.0800965597177,41.206357451101,40.5279125860604,40.8208330209024,40.8848897451198,40.8452844973786,40.7779549136413,40.4745448148481,40.5488753096503,41.1495245841998,41.293281957009
240,41.2004877696561,40.3066701210975,40.3065564328063,40.306420519078,0,3,3,2,40.8590669409517,40.9312501576397,40.9064527902552,40.4452037378897,40.5711849903579,40.6290481654533,40.609304058825,40.5198192937229,40.4278279463279,40.5200751406039,40.840029774871,41.1353412004672
270,40.9610288348665,40.3065440656083,40.3065677562975,40.3064614300223,0,3,3,2,40.6508119274483,40.7675289013854,40.6564179976681,40.3824118363148,40.4773538343501,40.5169997000416,40.546674754254,40.4782169545534,40.3957318731273,40.4295297092626,40.5898177242411,40.9477888741702
300,40.7184351203746,40.3065993229925,40.3065058754258,40.3064797598433,0,3,3,2,40.5926655060712,40.6307165670364,40.5189174881788,40.3549479708365,40.4309540495669,40.4629979735126,40.5366288697808,40.4571871400696,40.4143964802394,40.3978340636233,40.4813732023374,40.7408186121486
330,40.5595749414979,40.3066514845586,40.3066144859324,40.3064694150465,0,3,3,2,40.5496253234034,40.5176474755638,40.4599271814711,40.3413233739382,40.3702449202082,40.4116863186931,40.4679886855318,40.418189919367,40.400177784565,40.3873091537152,40.4348973172729,40.4986060705784
360,40.475804632946,40.3063937776235,40.3064535995046,40.3062769858367,0,1,2,1,40.5033031808421,40.471113364118,40.4476844963934,40.356364784383,40.388429435048,40.4189039885872,40.4935092128157,40.4560119464956,40.4014582769396,40.3620972916851,40.3991794263708,40.4334425176522
390,40.43359974515,40.3064385828929,40.3064548455069,40.3063704330377,0,1,2,1,40.4174080579836,40.4369291479622,40.4040855571474,40.3280109496995,40.3836277101008,40.4131498790623,40.4956203069057,40.4758363421932,40.3814286556414,40.3378898489983,40.3881567063697,40.4052874709569
420,40.4110209618797,40.3063825041393,40.3064648612365,40.3063939987832,0,1,2,1,40.3962147613508,40.4101297528275,40.3908677607798,40.3285705398231,40.3868424132256,40.3993850456564,40.4599560284482,40.4514301363372,40.3626579718195,40.343311975741,40.3697864752021,40.3835007329933
450,40.40312829684,40.3064551299144,40.3064237836215,40.3065152283789,0,0,0,2,40.3916879492969,40.3874784899775,40.3936982255308,40.3773483846701,40.4066905321265,40.4024818209193,40.423361271761,40.4240131670662,40.3147761271073,40.393911879792,40.4003774435359,40.3992387154509
480,40.3940809637777,40.3064682886311,40.3064454911357,40.3064453787981,0,0,0,2,40.3774848370419,40.3772279853046,40.3975438357995,40.3758214443965,40.3962324036379,40.4075065858767,40.3778664984211,40.38320087354,40.3223414580081,40.3796091303791,40.3959439870984,40.3971814580313
510,40.3806202320651,40.3064214821191,40.3064356841694,40.3065386732295,0,0,0,2,40.3617863589711,40.3696318606572,40.3908294312762,40.3625593012948,40.3754690453839,40.3968388065274,40.3517276154019,40.3357315370346,40.3340141499008,40.3647044431743,40.3836494168348,40.3880466730571
540,40.3717424008379,40.3064440756793,40.3064502875247,40.3064805958033,0,0,0,2,40.3637798070257,40.3560210633529,40.3786840786667,40.3624842613686,40.3652430577131,40.3750248798512,40.3463497171799,40.3462698864352,40.337368825056,40.3630587799334,40.3645090098831,40.3775579637531
570,40.3658080288384,40.306433302878,40.3064273532236,40.3064757542361,0,0,0,2,40.3616848275752,40.3428600990058,40.3708206969287,40.3635860820337,40.3623836825214,40.3655723577023,40.3511278566789,40.3498782683812,40.3328020861257,40.3597459952109,40.3576214068121,40.3679524021114
