"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.8794948806926,40.3064702634964,40.306438151755,40.306461641295,0,3,1,3,40.6693823579191,41.9582197742368,40.6723326493252,43.16235748033,49.5982548808154,49.9638483880717,44.6652281877021,49.9690544603908,46.2917384095795,45.0653232651819,48.6555606169406,43.2156521852253
90,45.9707072032667,40.3056075674465,40.3064534769394,40.3055845552241,0,3,1,3,42.3944942398685,45.2785433869081,47.5036874931009,40.5234031155115,42.3403247250662,46.15710090127,44.4440391367073,46.2824508466131,41.1059920245211,43.3003641618568,45.8362352192869,44.4997772671238
120,42.4052346953005,40.3063278003466,40.3064351620301,40.3063657017251,0,3,1,1,42.6645989953706,45.3711602232781,45.2666264129825,40.578404670766,40.7715455069151,41.4953441025202,44.8715934366561,43.5153550998136,42.2447245283723,41.5961207078067,43.9726063658348,44.0679373881946
150,42.632798389108,40.3068692355161,40.3064452419685,40.306616629919,0,3,1,1,44.2050003797728,44.9894860974147,42.3311499655132,40.9070105997541,41.018113316008,41.2441967818982,43.0424370855429,43.0429610423044,43.1730585248368,41.8733888889338,42.3713025772804,42.6869980436462
180,42.3551738871124,40.3064895388598,40.3064303044837,40.3063079706343,0,3,0,1,43.6777663208031,44.5302099818008,41.7509789249279,41.0647560693115,41.2632942008654,41.4016113646927,42.7095227797269,42.7007815920733,42.5409891864916,43.964850194828,42.7104031716828,41.6270624431672
210,41.965684935508,40.3066576856885,40.3064396942212,40.3063837679449,0,3,0,1,43.0010432008687,44.001108204378,41.6107362381567,40.7589150188963,41.0432799162549,41.1540542087645,42.233459017441,41.7082838379461,42.108438933293,43.4847607036892,42.2530911426465,41.2425499646688
240,42.0081903297393,40.3064456152343,40.3064406588516,40.3063560526743,0,0,1,0,42.2283479648092,40.6394107643148,41.4661952018408,42.0211305467811,41.919539881119,41.7416018093368,42.1627614429518,41.8641254541044,41.6036252845718,42.5051666610886,41.7731886044904,41.6225392970203
270,42.0821183008698,40.3064632939997,40.3064373083673,40.3065295552517,0,0,1,0,42.1426543669709,41.0438358492774,41.6025713251553,42.1448835433704,41.8863985749366,41.9083725433544,42.2009027474486,41.9917451177657,41.7831717715543,40.9428120513015,42.0578361598932,41.6994220289821
300,41.90371646376,40.3069697266349,40.3064169156105,40.3065288790782,0,3,0,1,40.3810499671702,41.121794340936,40.3631758724466,40.6775501570395,41.8892906075728,41.9075255463414,41.2493348383632,41.9281006935912,41.6651684889665,40.9904618999911,41.4311177736252,41.5942120209894
330,41.0790067423455,40.3056144886226,40.306447950617,40.3063255625258,0,3,0,1,40.493625575044,41.1196747477928,41.3955361071298,40.3346587878442,40.7934816000413,41.4104852652338,41.1414666235532,41.5888475939438,41.3110470696644,41.1973084395022,41.2289183022337,41.3732050337887
360,40.5847474556374,40.3062837479793,40.306437616186,40.3064782650661,0,3,0,1,40.5690616265221,41.1421739537055,40.9192134047958,40.3493104046258,40.4054766051173,40.618610287509,41.1972400470713,40.989690177656,40.8638210855232,41.2356687166384,41.2876417318346,40.8535930420338
390,40.6852034987945,40.3068545867743,40.3064351402145,40.3065141025056,0,3,0,1,41.0320033907206,41.2614763858859,40.6431436884718,40.4483856867752,40.5725120512555,40.5709388395482,40.7619530306882,40.6709319264032,40.7577395405138,41.3217255486766,40.9946476560225,40.7032222799235
420,40.7233405759635,40.3061840442819,40.3064272753584,40.3063594454545,0,0,2,1,40.9222334162077,40.5269678160785,40.6838421501235,40.7990079788606,40.7851684762447,40.7309055760629,40.6550727846429,40.6517515167621,40.4266579574048,40.4555840729941,40.771332983066,40.7387157852459
