"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5722627362212,40.3064509801694,40.306438873426,40.3064291574815,0,3,3,2,40.6694019975576,40.6657953782543,40.8672214838432,42.8069362935884,48.6736634637761,49.8421270310301,44.2857012760568,49.3633613346634,49.4025035440656,42.6934384382473,47.1975880260663,44.6816649472327
90,45.7456310977758,40.306343251275,40.3063704492107,40.3068467705528,0,3,3,2,42.0462346885291,46.5649524859486,48.5245319483738,40.5136821451323,41.8739445662194,45.8974619816995,43.9126072542278,48.3855631918315,41.5141530683665,40.9355430122204,42.2033667983421,45.1916493829257
120,42.308895012905,40.3063665740722,40.3064749095334,40.3064902326851,0,3,1,2,43.6134658452529,45.464524596171,45.0777548526972,40.6264731367662,40.7787435236526,41.3519769675505,43.4445210440769,42.1362135372211,41.2623045440191,42.3041472829699,42.1313678252563,44.5176900858024
150,42.3197729849248,40.306760554792,40.3064572802086,40.3065634455907,0,3,1,3,43.2123134969972,43.5052856539934,42.0287120834938,40.808108172989,40.8476428528899,40.9500545674635,41.4920828009879,41.7149685860138,41.62691809609,41.5867255517791,42.3332291237698,42.9759070805874
180,41.5674291055839,40.3065544689719,40.3064616451063,40.3063072630144,0,3,1,3,41.5167666631196,41.0784127478192,41.6893055408542,40.5716500613593,40.7504221829869,40.7776186712411,41.1069719496725,41.1398212275193,40.8449391916835,41.0035913491736,42.0789046263448,41.7344540736147
210,41.1855352993948,40.3066039507379,40.3064807024532,40.3064245613153,0,3,1,3,40.8477414679823,40.7308968105148,41.1187595418902,40.4237623316336,40.656493675793,40.7497308758126,41.0178080613677,41.0209780244203,40.5270751903739,40.7720795483954,42.0425362687834,41.1571870872978
240,41.0340468149836,40.3065811054392,40.3065218064031,40.3062752053702,0,2,3,0,41.0180478702504,40.7294363917797,40.9051025236244,40.5078124671219,40.7183705301696,40.7968815610965,41.2630114171263,41.2693818407853,40.896405743689,40.3752582927071,41.2297419387326,40.9723440482797
270,41.1096343785421,40.3066880771005,40.3063591797654,40.306572138331,0,2,3,0,41.0701675967039,40.9017923457141,40.8848389949055,40.4788093917873,40.6115306902081,40.6964893885426,40.9926872525182,40.9203083562316,40.9855939020791,40.4063858851706,40.4539052295607,41.0266977863587
300,41.0726509249827,40.3061936464349,40.3064394279984,40.3065083791399,0,0,2,1,40.984015164169,40.896738545303,40.4023169026914,40.8589970164917,40.9858460404525,40.8649033961058,40.8949016485952,40.8212109118166,40.8461707913829,40.4659283026475,40.4892120574359,40.7830238942128
330,40.9070978690517,40.3063703841344,40.3064903281097,40.3063473724989,0,0,2,1,40.9225306721599,40.836074515745,40.5713706342347,40.9345402431099,40.8165760676368,40.721599628851,40.7809893779855,40.7367787850666,40.7541871070085,40.5352647696824,40.5669370754457,40.6296827231938
360,40.7197515183811,40.3065818133328,40.3064881205637,40.306514859978,0,0,2,1,40.8212521658991,40.7853023875181,40.6139075676779,40.8447913008181,40.6585434509451,40.5586470999331,40.7151250486193,40.6632194430389,40.6607804607817,40.494135547917,40.6100891338549,40.638933291301
390,40.6219592596785,40.3064563234501,40.3064790646751,40.3064240208923,0,0,2,1,40.7322582518104,40.747901180643,40.5826539378015,40.7655299530376,40.583611472202,40.5341728580401,40.6459743996072,40.6047952444059,40.4561725457782,40.4298553142695,40.4898359831687,40.5861661879953
420,40.5774053720784,40.3063723206012,40.3064588088969,40.3063386566888,0,0,2,1,40.7045599948465,40.6895509434736,40.5163648481365,40.6916823934815,40.5659382636149,40.5361299644827,40.5517061748968,40.4592858426697,40.3659108832755,40.3962549572268,40.4078722838294,40.4937106496583
450,40.5691460858999,40.3064874105033,40.3063993670157,40.3064597251832,0,1,0,1,40.3312077656014,40.5528516388817,40.5137143417151,40.5078087776134,40.5723055716246,40.5401136806429,40.4773782435729,40.4402820141101,40.4110611614597,40.5033907112301,40.5160924502052,40.5293627985091
480,40.5489577518925,40.3063532804257,40.3064497521626,40.3064601290681,0,1,0,1,40.4490834992222,40.471616984639,40.5172724534422,40.3309524349889,40.5602336431454,40.5473261300237,40.4570212642111,40.442751349868,40.4002397457694,40.4687036164292,40.505489278618,40.5196611542513
510,40.5475625739776,40.3063553785346,40.3064974674184,40.3063448675719,0,0,1,0,40.4244830318624,40.3187369227452,40.5157336217404,40.4059861167943,40.5585418720191,40.5493732938524,40.4594683613813,40.4782679581107,40.4730703991117,40.4551930292936,40.4500524508222,40.5206703211031
540,40.5476251901442,40.3065761188458,40.306501130917,40.3065711494873,0,0,1,0,40.4316036912667,40.4468687742847,40.4880702340231,40.4520645518937,40.5510618898711,40.5468907261085,40.4701948653698,40.4913253368267,40.5118819408639,40.4443723905937,40.4377666026687,40.4983165663023
570,40.5448272787742,40.3064550742103,40.3064378476107,40.306460371975,0,0,1,0,40.4411545671642,40.4700358731456,40.4665089937504,40.4781148547667,40.5471973116098,40.5388984786817,40.4774692952855,40.4902946641407,40.5098498090575,40.355089056498,40.4080151381625,40.462182911705
