"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.610141629016,40.3064355772604,40.306438744313,40.3064061175807,0,2,3,0,40.8584624116782,40.6642830533662,49.964130195778,43.3665126781513,48.7305093414304,49.8299192454138,45.633564715343,49.14085117399,49.9070250600222,42.0692917792267,46.9321610542935,49.9396949664312
90,46.6872582939238,40.3068366531632,40.3063858782355,40.3074078227304,0,3,3,2,41.9477757944713,47.2276126582976,40.7727405361958,40.5423657407557,42.0807992986079,46.597749633412,43.8883270723909,49.3156371670886,46.1776417312124,41.0263569146907,43.7985615814641,44.0430679266677
120,42.7407005257627,40.3064507993421,40.3066590649997,40.3062572905724,0,3,3,2,43.6629664411668,45.7855225344457,44.1507352535973,40.6819430406533,40.8980864117812,41.4797710566759,44.5120006239516,43.6857573034491,42.5110704512162,41.4743887195416,41.6186726821209,44.4604507783278
150,42.1918323965263,40.3064685991603,40.306609818879,40.3060905656895,0,2,3,0,43.4271708734117,45.9766620789507,42.6121097512621,41.0609507098167,41.2708402573238,41.3550677500756,44.9591834601838,44.6632493188668,42.8148276909022,41.5481036707737,41.9949418507286,45.0730481428903
180,42.0200350014004,40.3067129154306,40.3064531986896,40.3066485960277,0,3,2,1,43.5719601680065,44.1594038661386,41.3916967103676,41.047048905464,41.1957051879835,41.207895785361,43.3307505556632,42.2635839296098,42.1081619383635,41.6429015574854,42.0082257129849,42.6279341440904
210,42.0229930336341,40.3061557776969,40.3064680956571,40.3065287979422,0,2,2,3,42.7989944172655,42.5847539067715,41.1317058164003,41.0385636533116,41.1766935144004,41.3051225654646,41.3668985081348,41.0137337025142,41.1940736483466,40.8881599329114,42.0754720697755,41.5997986553691
240,41.5301059646813,40.3066622411611,40.3065090941133,40.3055790236121,0,2,2,3,41.6857365199531,41.6615237390748,41.4587072010716,40.5148499941301,40.6299297332814,40.7920089402298,40.6743515905083,40.6790268600303,40.5639682361753,40.6388215660776,41.4974630543719,41.2629274107821
270,41.2811209464574,40.306540402466,40.3065163687497,40.306529504342,0,2,2,3,40.8182585012907,40.911477628642,40.9506267597635,40.4405830828432,40.4597136032265,40.5132919441659,40.571380728902,40.5229259133,40.4643938049269,40.538734719732,41.0707705130348,41.2177928936249
300,41.0457147429378,40.3065105588428,40.3064002157085,40.3065497361773,0,2,0,2,40.87251503064,40.688585832397,40.6723860886078,40.3984598311789,40.4241854967519,40.4389903459082,40.6715529278789,40.6619434528285,40.5565894035942,40.8338666683088,41.1198333564082,41.070031853886
330,40.8196760562685,40.30651452849,40.3064466131251,40.3064939626809,0,2,0,2,40.7145416936189,40.7116284705623,40.5432751785198,40.4363423861994,40.4751246865255,40.4985314348657,40.5919354162065,40.579424585677,40.5350768308431,40.7997305808949,40.8934898815342,40.6851181845456
360,40.7034225729111,40.306528638975,40.3064206204527,40.3063583045399,0,2,0,3,40.6100895181369,40.5079436420377,40.5246399189185,40.403261898826,40.4645830030599,40.521093205218,40.533085356593,40.5111901381321,40.4030848100117,40.6273493969608,40.7364422280119,40.5382792413218
390,40.6013545976951,40.3065958503734,40.3064501304674,40.3062771460548,0,2,0,3,40.4814237867964,40.474017213843,40.4795505379411,40.3482998039912,40.4012666033162,40.4758568353715,40.4068103690886,40.3901192808318,40.3476081699783,40.5278455312392,40.6351459993897,40.5166338425591
420,40.53424878142,40.306550038531,40.3064284917629,40.3064939883306,0,2,0,3,40.4146807983649,40.435977925153,40.42431464347,40.3186118465488,40.359641689115,40.4159440467242,40.3623356866171,40.3494478157509,40.3433230865835,40.4869257547556,40.5282518432692,40.4612702182678
450,40.4518359579215,40.3064763017766,40.3064289465973,40.3064603300974,0,2,0,3,40.3670387591937,40.3967686802791,40.3825385632326,40.323068181104,40.3425943971901,40.3791874303145,40.3517884916805,40.3497599848865,40.3451429452879,40.4206266311183,40.4494652415632,40.4232420514159
480,40.3946043481184,40.3064765743316,40.3064342630719,40.3064948063084,0,2,0,3,40.3485957145269,40.3508737500301,40.3506070365051,40.3235781780468,40.349620685552,40.3612896799008,40.3651461347252,40.3555235148839,40.3331610132085,40.367863594188,40.3893540612163,40.3914841787675
510,40.3575369795447,40.3061617734221,40.3064774591299,40.3060493949112,0,3,3,2,40.3406289293967,40.321821202314,40.3251359853697,40.3089016947561,40.3233320753917,40.3309709263195,40.3607184113656,40.3312959570475,40.3214583617877,40.3034820219797,40.3239944030173,40.3570778557968
540,40.3326738289678,40.3074540794807,40.3067822482297,40.3075785358283,0,3,3,2,40.3301929540032,40.3272953130184,40.3176359393939,40.3093773369572,40.3221271683696,40.3212647194696,40.3300633130734,40.3181354648477,40.3128470845456,40.3130784884971,40.3151237462475,40.3376752304669
570,40.3204270238953,40.3065320114471,40.3064067856445,40.3063196579781,0,3,3,2,40.3213487777785,40.3182208144454,40.313841193972,40.3053939671237,40.3089916628225,40.3137480700738,40.3157315313288,40.310784892908,40.3084929398829,40.3111132470267,40.3108193595825,40.3253119665384
600,40.3101557837606,40.3066666995389,40.306621737009,40.3065616848562,0,3,3,2,40.3133385694353,40.3119524424058,40.3095772445503,40.3037571560692,40.303058606424,40.3065121584779,40.3111488537364,40.3096014031588,40.3065903678149,40.308811495083,40.3103880899938,40.317762827249
630,40.3083560246683,40.3063268415153,40.3062900608499,40.3063900314983,0,1,0,2,40.3088702606106,40.3104262259567,40.3076652736672,40.3075901057954,40.3078266524317,40.3075776152343,40.3091091037053,40.3074543567929,40.3053747560461,40.3109487837234,40.3122572583301,40.3137359722759
