"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5722627362212,40.3064509801694,40.306438873426,40.3064291574815,0,3,3,2,40.6694019975576,40.6657953782543,40.8672214838432,42.8069362935884,48.6736634637761,49.8421270310301,44.2857012760568,49.3633613346634,49.4025035440656,42.6934384382473,47.1975880260663,44.6816649472327
90,46.843106038835,40.3064045299084,40.306426576091,40.3067483207631,0,2,2,3,42.2096694097492,46.7460132493512,46.6531885410826,40.6250479516625,42.7670725372496,47.4673521060351,44.0135173722043,46.858486826315,41.1549945669882,41.4975179349423,43.6540853724233,45.1385392659928
120,43.0789121055877,40.3063897062024,40.3064512891837,40.3061265377211,0,3,1,2,42.6739606745953,45.197659185878,46.2634467412121,40.5332737821389,40.6976255826091,41.7953886868688,43.467448866953,42.0480039320877,41.4101205459814,42.1734134748243,42.5241488115341,44.5919202983374
150,42.4389873559786,40.3065369645759,40.306505792103,40.3064965089422,0,2,3,2,43.2114743787648,43.1955244369686,42.0904824342669,40.8910664201087,40.945880599303,41.0366868245215,41.7149598631666,41.5867136319931,41.4738142783388,40.8407446340006,41.3180665195085,43.8366347500327
180,41.5901027337163,40.3067807903048,40.3061307001552,40.3067005621235,0,3,1,2,42.5371211687943,41.7256628754942,41.7099162649935,40.739770237665,40.8576897314314,40.8682378104237,41.3024318927059,41.2355839427878,41.3404199968863,41.4116484467064,41.7211718483713,41.921654126206
210,41.3860517352836,40.3062427355025,40.3064095759189,40.3061541462005,0,3,1,2,41.1677394055734,41.260964675874,41.2737479224967,40.6001619165372,40.7818337719938,40.8154898670719,41.3605670711096,41.3351012697591,40.883255267157,41.4097329107227,42.2707478889639,41.3322286630889
240,41.128493388393,40.3068383380716,40.3065020479405,40.3064641037857,0,3,1,2,40.8569861784989,40.7763217789258,40.987760074692,40.4244201127724,40.6196693051793,40.6590708707316,41.3339740493806,41.1534497722125,40.5595287308902,40.6047818208407,41.5246702239976,40.9802914486685
270,41.0410111235972,40.3064501851971,40.3064783163523,40.3063466077303,0,0,2,1,40.844215646872,40.7392861840815,40.5834589535587,40.8736879057826,41.0652271176772,40.9871955804805,41.2798755621097,41.0449691986394,40.5434799203931,40.4179106373176,40.6875818162469,41.0644093576068
300,41.0539137805664,40.3064543148305,40.3064513264897,40.3065385127058,0,0,2,1,40.9539611395134,40.8050943346735,40.6629659967334,40.8520622625595,40.9512693296597,40.9541617041207,40.9237621554539,40.9089788645588,40.5550354063972,40.4152908540967,40.458142849397,40.8061921769089
330,40.9936592787496,40.3064186023609,40.3065031307983,40.3063983796773,0,0,2,1,40.9160444396869,40.7908205781657,40.7420770818796,40.9055891614669,40.894520587923,40.825785772465,40.7613478562193,40.8214943575312,40.4564426473466,40.4628683588669,40.4812917669301,40.5717468691665
360,40.9128446012676,40.306442290487,40.3064845757781,40.3064390920411,0,0,2,1,40.8981165978442,40.7238193472214,40.722231194567,40.9390484298259,40.8122898346136,40.6518248832247,40.6484534843023,40.6780871158332,40.4292483902037,40.4927900146956,40.5239581178836,40.5439650102048
390,40.8070005167011,40.306462010262,40.3065030212437,40.3064861357034,0,0,2,1,40.8693298813051,40.7146161488865,40.5869557458927,40.9224797059822,40.7450726720887,40.58772309477,40.6264013875672,40.561235253311,40.4195676200692,40.4518951608754,40.5522817465435,40.5882657974551
420,40.7192932411291,40.3064461058397,40.3064803434001,40.3064215055116,0,0,2,1,40.8470373800407,40.7061034690758,40.559801860297,40.8540056051434,40.7033470415417,40.5849331259612,40.5498363118009,40.4520120846919,40.3762445008332,40.413286278227,40.5024859654057,40.575999088306
450,40.6538663344566,40.3064020858412,40.3064692219282,40.3063835777951,0,0,2,1,40.8162906629863,40.6208385351254,40.5077882159615,40.7567219220764,40.64885995561,40.5630237911821,40.4921128613667,40.4332874440082,40.378997337183,40.3803401843409,40.4346624636232,40.5186424617268
480,40.5967311694319,40.3063842058998,40.3064571962222,40.3063826711008,0,0,2,1,40.7813313923733,40.5315579153234,40.4587823136949,40.6690339848504,40.5922716787829,40.524320550706,40.4678342169792,40.431310433,40.3800959249731,40.370986790564,40.4069608605866,40.4670922527474
510,40.550995912976,40.306379260904,40.3064507355462,40.3063719304371,0,0,2,1,40.7315813676804,40.4939906523292,40.4366750820574,40.5969604763387,40.5355965151018,40.4876763413575,40.4432010452933,40.411202871191,40.3516578390313,40.3653768395101,40.4001601920004,40.4428991419999
540,40.5132149242295,40.3063995947639,40.3064742413804,40.3063804676447,0,0,2,1,40.6679420638259,40.514816320443,40.4217368464886,40.5373564210463,40.5098166034361,40.4612544159382,40.4198148867519,40.382574277473,40.3287592875237,40.3541971317796,40.3868413931921,40.4386007954517
570,40.4754664333037,40.3064070328413,40.3064821829287,40.3063834866332,0,0,2,1,40.6079475524316,40.5126540715146,40.40297010846,40.5089437102852,40.492646719869,40.428867434575,40.3991013017256,40.3522529175437,40.3230389286349,40.345240988972,40.3694133675363,40.4240643145577
