"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.8794948806926,40.3064702634964,40.306438151755,40.306461641295,0,3,1,3,40.6693823579191,41.9582197742368,40.6723326493252,43.16235748033,49.5982548808154,49.9638483880717,44.6652281877021,49.9690544603908,46.2917384095795,45.0653232651819,48.6555606169406,43.2156521852253
90,46.0672994034015,40.3056532965494,40.3064799202748,40.305763142303,0,3,2,1,42.0944007503033,45.1470291846183,46.3621556425759,40.5145886026367,42.4732274409004,46.5209365986174,44.2397353009485,49.8632001553981,45.892760430303,41.63971532465,44.051965525426,43.3624466636465
120,42.6578900188318,40.3065142877104,40.3064498554364,40.3067654269446,0,3,2,1,43.3497952781705,46.1705633769064,46.0921530088438,40.6281486352696,40.8714659360369,41.6550944702918,45.3036311926497,45.399066441001,42.3764097746929,41.2214329832686,41.7494624069474,43.091211870131
150,42.9017236772187,40.3067748487148,40.3064528497982,40.3065874952551,0,3,1,3,44.8091465591709,45.2250387161412,42.3501002196742,40.9655955847491,41.1264407783613,41.2295175847041,42.0359628987697,41.8451973023639,42.0896772278693,41.6810537050787,42.2195038299034,42.440840388056
180,42.7708037174849,40.3062720369995,40.3064437573406,40.3059544222004,0,0,0,2,43.6351604080855,42.8947653095737,42.2811402747065,42.9175220035918,42.6540643213261,42.4670677075418,41.5656979847068,41.5166629313163,40.5935550228232,42.5419509262256,42.8253449186725,42.9026683785162
210,42.1360985298923,40.3065868484593,40.3064350644981,40.3066694112173,0,2,0,3,40.4672252189971,41.5410517838663,42.4312359631626,41.0486001461973,41.6869576996673,42.3466814907294,41.2719265093361,41.1006696262481,40.6303568981155,42.0058792268389,42.2064010864582,42.5011703590414
240,41.0319480276306,40.3061493926874,40.3064431493459,40.3066398711831,0,2,0,3,41.0636809690047,41.0580659780963,41.4292774499694,40.4454545746977,40.7893752025395,41.0437911289913,41.0612847590395,40.8246374732395,40.7835946155488,41.5855696250295,41.707839121544,42.2896742206753
270,41.1753828778945,40.3061675389374,40.3064262030686,40.3065256393683,0,0,0,2,41.0725084050304,41.1256083538486,41.5925978587557,41.0256343188071,41.1103366470031,41.3264718975833,40.9928126294037,40.832492352261,40.6530398428096,41.2368249834928,41.3876258698087,41.9509408628524
300,41.1532984477709,40.3064786160093,40.3064260655003,40.3064765260545,0,0,0,2,41.1866558198308,41.031799958017,41.5018531477536,41.1101149331511,41.1133208367344,41.3429313193007,40.9031526589766,40.7658493304531,40.6063287850502,41.152783144446,41.1617097655016,41.7085814330177
330,41.13431878079,40.3065044752013,40.3064335285703,40.3065628750301,0,0,0,2,41.0624341530161,40.9897800709651,41.3794541522134,41.0915460292791,41.0863327477084,41.2616726600932,40.8472752180531,40.7083924265616,40.4895136991915,41.1665976800529,41.1693596557987,41.4078015536669
360,41.0338326858129,40.3064470586332,40.306437801655,40.3065785391883,0,0,0,2,40.9245198691313,41.0334486030431,41.2615220343023,40.9987234642065,41.0187949690611,41.1362326357717,40.6909497286758,40.5769290739831,40.4685934393038,41.0877717047936,41.0821418113604,41.2362486877887
390,40.9034113319227,40.3065482447433,40.3064399290433,40.3065035195566,0,1,0,1,40.5485252490443,41.0061121114634,41.095588504001,40.7916203266351,40.9048647252217,41.0164673019485,40.8403489251403,40.706085517656,40.5775068547849,41.0181635046119,41.0152846244944,41.1980605505956
420,40.7819204879994,40.3063518174486,40.3064386657549,40.3065018463622,0,1,0,1,40.6051750365321,40.9381798057658,40.9861598654907,40.666716997675,40.7846329574478,40.884335395558,40.8967487339719,40.8487823968695,40.5746869736212,40.9243971843333,40.9699076817964,41.1639705574045
