"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5722627362212,40.3064509801694,40.306438873426,40.3064291574815,0,3,3,2,40.6694019975576,40.6657953782543,40.8672214838432,42.8069362935884,48.6736634637761,49.8421270310301,44.2857012760568,49.3633613346634,49.4025035440656,42.6934384382473,47.1975880260663,44.6816649472327
90,45.7456310977758,40.306343251275,40.3063704492107,40.3068467705528,0,3,3,2,42.0462346885291,46.5649524859486,48.5245319483738,40.5136821451323,41.8739445662194,45.8974619816995,43.9126072542278,48.3855631918315,41.5141530683665,40.9355430122204,42.2033667983421,45.1916493829257
120,42.308895012905,40.3063665740722,40.3064749095334,40.3064902326851,0,3,1,2,43.6134658452529,45.464524596171,45.0777548526972,40.6264731367662,40.7787435236526,41.3519769675505,43.4445210440769,42.1362135372211,41.2623045440191,42.3041472829699,42.1313678252563,44.5176900858024
150,42.3688297856146,40.306618182302,40.3064904236446,40.3063624420779,0,3,3,2,43.4755723475271,43.6322087213824,42.144652838066,40.8219164846389,40.8834547453577,40.9874738028246,41.6988297766094,41.9468743901462,41.9075253779688,40.891417207951,41.4546725597753,43.2048576467514
180,41.6604355107912,40.3067371430294,40.3060912142542,40.3067055669554,0,3,1,2,42.0904752858012,40.8813166170493,41.7208123169784,40.8282391816388,40.9674585442813,40.9710113979645,41.1882523256798,41.1560413098619,41.075519752453,41.3411694302095,41.6852042530752,41.6881378472834
210,41.663330416655,40.3062410142466,40.3064391960767,40.3061572909344,0,0,1,0,41.7510626277192,41.5094935964691,41.4767421546222,41.5763680115897,41.8684322149163,41.512635836451,41.6076784120094,41.4925641392991,41.5106967703957,40.7836967558469,42.0176987065979,41.8064678913898
240,41.765365504285,40.3064917960111,40.306478720373,40.3066497220325,0,0,2,2,41.6604738726282,41.6104065290392,40.3408476479169,41.7462696799808,41.8454670762638,41.5799454511301,41.6981302384056,41.5651729183334,41.0552289431114,40.5326646533996,41.3808065989172,41.4312620031182
270,41.4326606217156,40.3067964918262,40.3064042973734,40.3062522894029,0,1,0,1,40.4109618434004,41.5381108921403,40.3665054301208,41.3226376256684,41.6223594048541,41.5848576951045,41.5385981500065,41.152391969804,41.0783216919836,41.247761953315,41.5507849859414,41.2050281012173
300,40.9097743954843,40.3064224971241,40.3064497299178,40.3064145303372,0,3,1,2,40.9148613604583,41.0958598633952,40.8344145129284,40.3757220990068,41.0499186927689,41.2068197425323,41.5241125110813,41.0660212508559,41.0546019662833,41.0980364176878,41.3583981344764,40.9507578866688
330,40.6926308899973,40.3057790100004,40.3065156253787,40.3064899636111,0,3,1,2,40.7433641661659,41.0878346509716,40.8754679611765,40.3498879667677,40.4391924570861,40.6018829527123,41.1018376092635,40.7590125173991,40.4763195687555,40.7719354822794,40.9735446961382,40.6532850576895
360,40.6035142493232,40.306659909325,40.3064402814223,40.3066011844219,0,3,1,2,40.6865294259885,40.7346567688648,40.6291070158382,40.3766264199579,40.3849283765908,40.4970527833331,40.555423601441,40.4451752807075,40.4036884855573,40.5055973573554,40.7855481013208,40.7119613187053
390,40.5683126687013,40.3067465828591,40.3064537831033,40.306392915231,0,3,1,2,40.584315373052,40.661014117145,40.4527029602466,40.3780162044823,40.3855968350348,40.3873732980498,40.44226606361,40.4531883132176,40.4455002937406,40.4027787384044,40.615235479989,40.5310571717949
420,40.5106641851802,40.3066284973654,40.3064602437789,40.3064115876853,0,3,1,2,40.4503512449035,40.5375969731976,40.4396926398563,40.3281577122731,40.3422432410453,40.3481612738036,40.4411218474239,40.4783115373974,40.439435160597,40.3991263556503,40.4800736036716,40.4368397080634
450,40.4368359887942,40.3065415021289,40.3064343771581,40.3063729170885,0,3,1,2,40.401936394199,40.44436414005,40.4120620449655,40.3212078788429,40.3266639542487,40.3332351180268,40.4170003788764,40.4292478412374,40.3475774568623,40.352652500298,40.4046161548618,40.4078669988829
480,40.3978520060281,40.3067299120528,40.3064373188802,40.3062927196161,0,3,1,2,40.3716433476665,40.3824263786984,40.366703597469,40.3217100880018,40.3248185942674,40.3323221795494,40.3686835822882,40.3509286761599,40.3185134841796,40.3314083947341,40.356378892847,40.3850874653185
510,40.356725923883,40.3067022688845,40.306457853805,40.3063438895578,0,3,1,2,40.3463189299069,40.3524708710376,40.3428317879585,40.3153421783738,40.3214819607851,40.326437434183,40.3400985255472,40.3313969749308,40.3147114929612,40.3349975986898,40.346149756993,40.3569295809909
540,40.3418320801437,40.3067243732829,40.3064674317119,40.3064250343929,0,3,1,2,40.332227209238,40.3302660738287,40.3265928289082,40.3073950979046,40.3145483822258,40.3178285676556,40.3312475128421,40.3243452915734,40.3174753860698,40.3293890135204,40.3341742238997,40.3380749763982
570,40.3269402429213,40.3066914222253,40.3064650405825,40.3064479192019,0,3,1,2,40.3187416720333,40.3173015637644,40.3177462895588,40.3066900879885,40.3088485263063,40.3101358700355,40.3207754476165,40.3214333577355,40.314536112197,40.3217706357309,40.328572742051,40.3297651344838
