"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.9589192224445,40.3064490973902,40.3064384877953,40.3064512040342,0,2,2,3,40.858276620876,40.8548055452088,40.6723066297431,44.2978122357046,49.9203154711115,49.9690359169693,45.9978325151248,49.9690619005661,45.7007307974032,43.8779095868385,48.7193756853947,43.2490477290904
90,47.2864901112484,40.3064681258177,40.3064814791144,40.3059390302046,0,2,2,3,42.6769467315848,47.0525481934991,47.2021909328978,40.6407231941907,43.9940545772019,47.8873835860294,45.1982215528432,45.7119683563599,41.0293850998167,41.3212566771293,43.8084970288819,44.4904756953011
120,42.8334395494483,40.3064617058607,40.306436133047,40.3064056587003,0,3,1,2,43.266869426553,45.3960398244121,46.0431801230849,40.6398077940084,40.8608647956774,41.8514256020707,43.7246809250004,42.38183007765,42.0256760928712,42.0932810087,42.4326252202187,44.6031789407692
150,42.2456596310292,40.3062947451987,40.3064846838787,40.3063752920147,0,0,3,0,43.8233962019172,44.5053432509124,44.8040380768753,42.5489782154816,42.4858277492863,42.1779263670311,43.1061832703804,43.2196423255132,43.5631038305309,40.5811025174718,40.7071788572039,43.8972100353399
180,42.8340408696203,40.3065368956562,40.3065190244404,40.3066043172054,0,0,3,0,43.2809600611032,43.8739884863303,43.2156189963404,42.8266409409302,42.9899727909749,42.7938356608153,43.2557795105266,43.0628165425312,43.0589886808976,41.4130156498863,41.6384084449087,42.8186337226456
210,43.1057741685844,40.3063315463946,40.3065778597189,40.3063169087109,0,0,3,0,43.17967913714,43.4004440621279,42.3216241490982,42.8967195747503,42.7753462337547,42.5609965081152,43.1938866214477,42.5019132290787,42.1076218869399,41.1856610832229,41.730451013675,41.7144910941446
240,42.6412353066725,40.3064951836873,40.3066454918477,40.3064931632073,0,0,3,0,42.8427273763214,42.9197585148095,41.9862767406574,42.5201418130757,42.1800371533609,41.9740282824147,42.6602133510595,42.249264262936,41.7312204323893,41.2542151911907,41.6031241287955,41.5191646442595
270,42.1417177663619,40.3062978071332,40.3065182561078,40.3062979832679,0,0,3,0,42.3397814304679,42.4917762186013,41.5886011450338,42.124116050173,41.8491979149347,41.706335245698,42.0711121093116,42.1089288299392,41.8251552843711,41.0014928190098,41.2573703144434,41.6458863785584
300,41.7654237866648,40.3063881839213,40.3065236355632,40.3063908065879,0,0,3,0,41.9335985957058,42.1101463200119,41.4446900598259,41.7779824291427,41.6500459863687,41.5000584319123,41.7766181951542,41.8100888906697,41.5581368272656,40.9392476316801,41.1142045371962,41.5350525892591
330,41.4785615707672,40.3063178687038,40.3065410277098,40.3062846733357,0,0,3,0,41.6245334145872,41.7244009939075,41.2340848467416,41.6137081466939,41.517913624505,41.3550415801906,41.6347922706202,41.5804148262757,41.3493021193739,40.8185571941671,40.9976653289592,41.2894519750684
360,41.2402039228222,40.3063434925669,40.3065368982932,40.3063007545551,0,0,3,0,41.4357432401902,41.4612603001966,41.0495511008397,41.4372515766918,41.2802025373007,41.1666428625189,41.3682915131727,41.2824911643433,41.2034203645722,40.734347404894,40.9079066012915,40.9843121564787
390,41.0641117043564,40.3064798651052,40.3064970984126,40.3062423476796,0,3,3,0,40.3383122302018,40.9985968919513,40.9129534166509,41.0867630171313,41.070104657227,41.0095233430507,41.1229022665315,41.0447753727415,40.9995012044646,40.5260815508111,40.7473752017947,40.8612762552259
420,40.9304509329257,40.3051873090888,40.3064997679268,40.3061326523838,0,3,3,0,40.5991930045178,40.9351570964354,40.7991840472084,40.3546478062799,40.9766689298683,40.8755589714923,40.8479635171878,40.8569499178804,40.8261614909766,40.4787262182625,40.6774080179853,40.8402989654345
450,40.8395238126057,40.3061672435483,40.3065070804251,40.3062492355932,0,3,3,0,40.5015689398822,40.8270018992608,40.7779606252575,40.3386890267151,40.7679458827322,40.8410347029917,40.7533967080442,40.7504993107079,40.7714028526103,40.4340278135005,40.5564982179072,40.7270836467086
480,40.6253828956177,40.306775734186,40.3065054321237,40.3063477081308,0,3,3,0,40.5586872622663,40.767336329778,40.6462262958174,40.3372988215754,40.370632827002,40.4759764618704,40.6497006985348,40.649835179595,40.6601896631902,40.40118773908,40.4699115397148,40.5978388073281
510,40.5089392181466,40.3064466251102,40.3064898715378,40.3063088611839,0,3,3,0,40.6069049672909,40.6417973301709,40.5260454566815,40.3668216362604,40.3847066418836,40.4023235890931,40.5514178752064,40.5350895725811,40.5197117369762,40.3800781659711,40.4202334888814,40.49989124575
540,40.4915839452202,40.306431782266,40.306557156792,40.3064545451086,0,3,3,0,40.532510311391,40.5410759252603,40.4722335797377,40.3555592231646,40.3728079302052,40.3777513774677,40.4807281035135,40.4640639035831,40.4525476723476,40.3637583263492,40.4020281626244,40.4647304308002
570,40.4755892868737,40.3066114599983,40.3065531511953,40.3064457498779,0,3,3,0,40.4539014485122,40.4635048023221,40.4146880592115,40.3268720089481,40.3466589111508,40.3549048351391,40.4294722573816,40.4181218982613,40.4011040216399,40.3383312092954,40.3708193925439,40.4172601538968
600,40.4316550382811,40.3065793737893,40.3065307587213,40.3063759611464,0,3,3,0,40.4106401175027,40.4128237749289,40.3740781628435,40.3191302632963,40.3301484201839,40.3398174032444,40.3939621446463,40.3837011274233,40.3703686531688,40.3298499294483,40.3507256757513,40.373715668513
630,40.3833306733844,40.3065068987859,40.3065402358447,40.3063588084164,0,3,3,0,40.3807978180149,40.3806660318469,40.3540356745301,40.3199579527204,40.3323423088244,40.3351680006242,40.3676495739667,40.360081735213,40.3556903759366,40.3230448602691,40.3368477169715,40.3488547823604
