"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5722627362212,40.3064509801694,40.306438873426,40.3064291574815,0,3,3,2,40.6694019975576,40.6657953782543,40.8672214838432,42.8069362935884,48.6736634637761,49.8421270310301,44.2857012760568,49.3633613346634,49.4025035440656,42.6934384382473,47.1975880260663,44.6816649472327
90,45.7456310977758,40.306343251275,40.3063704492107,40.3068467705528,0,3,3,2,42.0462346885291,46.5649524859486,48.5245319483738,40.5136821451323,41.8739445662194,45.8974619816995,43.9126072542278,48.3855631918315,41.5141530683665,40.9355430122204,42.2033667983421,45.1916493829257
120,42.308895012905,40.3063665740722,40.3064749095334,40.3064902326851,0,3,1,2,43.6134658452529,45.464524596171,45.0777548526972,40.6264731367662,40.7787435236526,41.3519769675505,43.4445210440769,42.1362135372211,41.2623045440191,42.3041472829699,42.1313678252563,44.5176900858024
150,42.4437680867252,40.3066830800216,40.3064664817348,40.3063541570394,0,3,2,1,43.8327087608884,44.1393879641182,42.217389397747,40.8157469045215,40.8953026605761,41.0151954943451,41.998005072803,42.3444779462668,42.5079995216921,41.2568902656847,41.8676010264063,43.0744140615186
180,41.9816083170539,40.3065788387157,40.306360528843,40.3065739294749,0,2,2,0,43.0028986729111,42.3223018635098,42.0638894940796,41.0666960653034,41.1856200962294,41.1788228597407,42.0054735638732,42.083031394132,42.2058802531826,40.9407382915221,41.3246991707885,42.1457548800329
210,41.8378371054046,40.3065320368325,40.3064368828509,40.3064289412141,0,2,2,0,42.6438997412466,42.4730439602027,41.614404977985,40.7636449570863,41.1042930633664,41.2240752706128,41.93450648753,41.7598320186726,41.6277939385101,40.6590794534667,41.2255280865314,41.8765771671902
240,41.7835084379923,40.3065937910074,40.3064587760296,40.3065509666567,0,3,0,1,42.0926489084838,42.0492472610741,40.5511792563632,40.6221190538202,40.7055900665726,40.8495600919684,41.5734031154758,41.4354641708594,41.3548655115883,41.9657463739068,41.6319693165192,41.2774750636973
270,41.7982515149813,40.3064123171522,40.3064593874987,40.3063085882544,0,2,2,0,41.5954671383492,40.3988671044172,40.8969864848532,40.5641812709467,40.6372200028063,40.8075560497954,41.3919853840933,41.3124223712641,41.3214551015092,40.6471873628527,41.2882977144636,41.2512463420717
300,41.5962139956229,40.3073487665227,40.3066811509314,40.3072530393718,0,2,2,0,41.3875522275584,41.0504366318925,40.9132378374375,40.4551910028894,40.5598001693299,40.718005620861,41.2787911648701,41.2163005647609,41.2147307140602,40.3617404322488,40.7858299348934,41.0094417628452
330,41.4002028889535,40.3063326235217,40.3063151627993,40.3062967716805,0,2,2,0,41.22704500696,40.8348159509338,40.8877987485439,40.5191090092091,40.5709327424686,40.6734953831222,41.16545033933,41.1238180764455,41.0973340746073,40.4772153035061,40.615008826943,40.9669064602448
360,41.2120369890911,40.3064886148485,40.3065338483995,40.3063367382799,0,2,2,0,41.1474675531471,41.0488176135342,40.8028141620541,40.4657300298099,40.5250140100399,40.6006848217324,41.0475399718908,41.0489116048756,40.9463409633217,40.5350487337952,40.644128012967,40.8816360401877
390,40.8664483341184,40.3065427152362,40.3064455946788,40.3064491198125,0,2,2,0,41.0476452545548,41.0103976764717,40.6984346534527,40.4455388003518,40.5160800248718,40.5710749794811,40.968163255331,40.937829258537,40.8361304603498,40.5348425953061,40.6694705497064,40.8240098525516
420,40.6615298146687,40.3065034065468,40.3064584897636,40.306382456529,0,2,2,0,40.9551155904893,40.9260995148326,40.6758649124388,40.4345538229927,40.4757822802595,40.5350511318524,40.8751818029161,40.8170791836905,40.7455787187212,40.4676487996198,40.6551284797623,40.7404411027755
450,40.6016456734245,40.3065503202993,40.3065467724059,40.3064212336332,0,2,2,0,40.7740798822046,40.8280491067681,40.6460318082056,40.4058152984904,40.4675183192138,40.4902064222338,40.7667449340095,40.7205246090697,40.6576176669283,40.4448426775361,40.5621886821554,40.5996122119928
480,40.5246398295868,40.3065343641097,40.306479117227,40.3064074810926,0,2,2,0,40.6249681296943,40.7276240780488,40.5937010430428,40.3724833808802,40.4555377914098,40.4652595499288,40.6669883394894,40.6327821539032,40.587399903324,40.4091674124348,40.5098893622079,40.519547259301
510,40.4645507675893,40.3065276700738,40.3064741361098,40.3064166191148,0,2,2,0,40.5415099220887,40.6360507483543,40.5254520320881,40.3608889996415,40.4084078867211,40.4180643376,40.5837013892154,40.5567424512958,40.533867397945,40.3756230895571,40.4629005697078,40.4713811094181
540,40.442870425732,40.306520488567,40.30647991925,40.3064111963929,0,2,2,0,40.4987365276456,40.5492522419884,40.4168359293645,40.3493179638871,40.3731337440806,40.3878449856164,40.5100576297939,40.4902792251667,40.4816718718992,40.353237520885,40.4047580995032,40.4281590055668
570,40.4382517833465,40.3065149317962,40.3064718136414,40.3064140506443,0,2,2,0,40.4306901022882,40.4824304023681,40.3828847413218,40.3319706510501,40.3383759764885,40.3620939636539,40.4508395169273,40.4356126951861,40.4266988819547,40.3439706827897,40.3780844133983,40.4035755407015
