"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5722627362212,40.3064509801694,40.306438873426,40.3064291574815,0,3,3,2,40.6694019975576,40.6657953782543,40.8672214838432,42.8069362935884,48.6736634637761,49.8421270310301,44.2857012760568,49.3633613346634,49.4025035440656,42.6934384382473,47.1975880260663,44.6816649472327
90,46.843106038835,40.3064045299084,40.306426576091,40.3067483207631,0,2,2,3,42.2096694097492,46.7460132493512,46.6531885410826,40.6250479516625,42.7670725372496,47.4673521060351,44.0135173722043,46.858486826315,41.1549945669882,41.4975179349423,43.6540853724233,45.1385392659928
120,43.4099568419724,40.3064102246927,40.3064933400767,40.3060716964355,0,3,3,0,41.2360793893354,45.0127058488113,46.104809581822,40.4960560598747,40.6260402678259,42.01699152431,43.9844974772573,45.7151597537491,43.6921126950426,41.1871934767304,41.355341879968,44.7794683363368
150,42.5804885733757,40.3066381150376,40.3065781987057,40.3065278405156,0,3,3,0,43.5351999625469,44.3073203005718,42.1085063704453,40.8810155786975,40.967126823811,41.0505083004512,43.6079982253518,42.9325764695527,42.5214330556272,41.4472868378391,41.6848597164985,44.0264032574681
180,42.2399246301152,40.3065422738914,40.3064658666474,40.3066706261463,0,3,3,0,42.8707139154771,43.5741522556227,41.7081880082228,40.9731535498643,41.1036513503352,41.1066298227017,42.4490835932381,42.0858852987698,41.8094670005817,41.0178132669498,41.5276694418559,42.7496635392622
210,41.9106689621206,40.3065461138627,40.3064857347751,40.3063149043759,0,3,3,0,42.3611430476571,42.3637861004119,41.466512622197,40.7676905922478,41.0614257379223,41.0904521374968,41.7924628366818,41.6753281054081,41.6252240371922,40.961173823734,41.4397942751585,41.5661129673066
240,41.6191138861635,40.3067057498911,40.3067095317407,40.3064258624257,0,3,3,0,41.8169783619812,41.7540345684471,41.2189882984129,40.5424499886712,40.6536805710314,40.828134989977,41.5286827772133,41.4663826136349,41.4463556527166,40.7309667900984,40.9936446297005,41.1604192418297
270,41.2026628810065,40.3066075606673,40.3065230599907,40.30639755929,0,3,3,0,41.3899684762609,41.3243386188728,40.9135842137116,40.5079424035248,40.5861440005881,40.7959329764599,41.2018587525715,41.1448722879077,41.0759845171165,40.6104079124815,40.7577162867405,40.9377717154881
300,40.9018068978019,40.306655429176,40.3065771821014,40.3064016183077,0,3,3,0,41.1613082989757,41.0991827214918,40.8080405745901,40.4510587104101,40.5201216374256,40.5989278814246,40.9677421311999,40.9113748584493,40.8493790006207,40.4888083657689,40.5637953268206,40.7085659767495
330,40.7438987372797,40.3065556170736,40.3063684387708,40.3067467108995,0,2,0,2,40.9621396237131,40.8838784159438,40.5821704154723,40.4661037063604,40.5270891488642,40.5633094137059,40.8152783144031,40.6970604486666,40.6782117772481,40.7224229475124,40.6779338719442,40.5913482212742
360,40.6501224993346,40.3065939849459,40.3064596599778,40.3061815777063,0,1,0,1,40.847702439152,40.754268211455,40.6174094675496,40.4288061149862,40.5614686790862,40.5807237999007,40.7810352261652,40.7340558984037,40.7769593758478,40.6724112236795,40.6669622425301,40.5794727121958
390,40.6370752440239,40.3064375487072,40.3064294102508,40.306458248235,0,1,0,1,40.7471590931418,40.6860922252365,40.5296421806407,40.4065085771256,40.5243150147753,40.5577218975147,40.7666649044287,40.7413052642781,40.724659982153,40.6321771614199,40.6070242311371,40.5731194032577
420,40.6278041863598,40.3064511991767,40.3064391312209,40.3063990146302,0,1,0,1,40.7152358630695,40.6590340338984,40.491384980256,40.4063671437373,40.4748276759394,40.5057489037093,40.7443147993574,40.7388199844756,40.4433314891981,40.6106693565679,40.5705088257606,40.5850087465125
450,40.6230951540091,40.3064838771654,40.3064431596456,40.3064025231257,0,1,0,1,40.7081340844251,40.6537363407977,40.5109575556958,40.4044599937053,40.4417300623308,40.4755911268304,40.7107546389141,40.7101303345043,40.3607855457034,40.5950381090536,40.5386477329853,40.5146627645455
480,40.6206429263357,40.3064745272281,40.3064362375587,40.3064453152689,0,1,0,1,40.674422365797,40.6610192317282,40.5109401320941,40.3745689781899,40.4151624299101,40.4457153389294,40.6405554936299,40.5028778455122,40.3927931411702,40.5924484534201,40.5215643518265,40.5092864633904
510,40.6056396552172,40.306461932195,40.3064359297716,40.3064533801262,0,1,0,1,40.5705211646996,40.615027100986,40.4999198188982,40.3584231389271,40.4082210643147,40.4274774208533,40.50416406535,40.4315313323737,40.4519834962983,40.6037262238016,40.5121196127046,40.508597231429
540,40.5661914207643,40.3065015466597,40.3064369822676,40.3064528996154,0,2,0,3,40.4632932193775,40.4666278625607,40.4400523937451,40.3235554198659,40.3320324495781,40.3527321416304,40.3777745977541,40.4001420910397,40.3741511551646,40.4862247364344,40.4934465327253,40.4584294308163
570,40.4915057741007,40.3064467751147,40.3064341785626,40.3061752667958,0,2,0,3,40.3906380347145,40.3758542168333,40.3918528778646,40.3196428336327,40.3260616934604,40.3343125115107,40.3845711412289,40.3957259836861,40.3423522815654,40.4105931186296,40.4671035276141,40.429999261446
