"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.8794948806926,40.3064702634964,40.306438151755,40.306461641295,0,3,1,3,40.6693823579191,41.9582197742368,40.6723326493252,43.16235748033,49.5982548808154,49.9638483880717,44.6652281877021,49.9690544603908,46.2917384095795,45.0653232651819,48.6555606169406,43.2156521852253
90,45.9707072032667,40.3056075674465,40.3064534769394,40.3055845552241,0,3,1,3,42.3944942398685,45.2785433869081,47.5036874931009,40.5234031155115,42.3403247250662,46.15710090127,44.4440391367073,46.2824508466131,41.1059920245211,43.3003641618568,45.8362352192869,44.4997772671238
120,42.2807841008377,40.3063886328996,40.3064369962907,40.3063902129742,0,3,1,3,43.6222373561835,44.5164859322923,45.2751683078555,40.6604479238026,40.8679475626099,41.451230791185,42.6804644712416,41.6733624286675,41.3736295981896,42.2363801592124,44.5449352347595,44.106713577
150,42.0961441017109,40.3069165445303,40.3064503526516,40.3068934214988,0,3,1,3,42.5668269481925,42.3195172529913,41.8708650732766,40.7842828662695,40.8729005402181,40.954333095645,41.7131635771268,41.7426138498485,41.5384712887877,41.2247840191032,42.2471272808386,42.8811235797909
180,41.3772202135565,40.3064436547238,40.3064556518389,40.3062109456185,0,3,1,3,41.119532290444,41.0437188446531,41.5146163910449,40.5261830890957,40.7564823970952,40.8321713654023,41.432105821704,41.388193833106,40.9906823526293,41.4694276317949,42.6965433384743,41.7831253519387
210,41.2201402912425,40.3066261615355,40.306477115179,40.3064114544718,0,3,1,3,40.9395213409208,40.7454771256558,41.0062323152994,40.4352376466195,40.6274144838415,40.7460533672494,41.0930842602244,41.0520439558345,40.4708734332261,40.9068022954613,42.1495152661638,41.2051035433742
240,41.0247133609104,40.3067299806713,40.3065507095499,40.3064574625789,0,3,2,1,40.8435792677765,40.7406590640402,40.758514341679,40.4900548528285,40.585858054514,40.610266812997,40.9461281863637,40.9412942330773,40.5345915179779,40.4527791621557,41.2376597567443,40.9402253157318
270,40.8061371188027,40.3065755668474,40.3063633473019,40.3067548390639,0,1,0,3,40.7079308975336,40.665916037125,40.6566695202061,40.4824171957829,40.6135918139894,40.677217164599,40.6360570743892,40.4615962677848,40.3555366332332,40.6078561309429,40.8250110602638,40.7504857101401
300,40.6895120792788,40.3064694592969,40.3064540863958,40.3059924667582,0,1,0,1,40.6298358184786,40.6247293743537,40.6680533417251,40.4030377924202,40.6272631570032,40.6803755759507,40.557093110249,40.5287555997401,40.4845963554606,40.6142118335959,40.7190401590375,40.7919939850633
330,40.653289372966,40.3063825180263,40.3064640249351,40.3065356755539,0,1,0,1,40.5732708461784,40.5735396765645,40.654723993484,40.3422923937713,40.6169732968895,40.6446931743742,40.6452279308532,40.5852543803233,40.4760240521998,40.6138702682578,40.6574199497144,40.7703185839103
360,40.6247883671637,40.3064570090131,40.3064348302414,40.3064600594965,0,1,0,1,40.5344855690847,40.5523947051439,40.6182820756375,40.3698754093255,40.572125833321,40.5955907950493,40.6187184161008,40.5685614410295,40.5264145559583,40.6628096781163,40.6277869470794,40.7276577605932
390,40.5964355105076,40.306473815303,40.3064419708595,40.3064280422994,0,1,0,1,40.5136178689096,40.5182478018304,40.5389488461312,40.3990104157022,40.4825131036672,40.5681352719266,40.5717935689036,40.5510384242503,40.4684411518218,40.6300997407988,40.6056861918631,40.6764369601998
420,40.5250984156103,40.3064441306282,40.3064311807899,40.306439621456,0,1,0,1,40.4804682148664,40.4886893451207,40.5049573117792,40.3730396318511,40.4090675131094,40.54260798866,40.5137659647405,40.5335786315024,40.3607268964876,40.577360426851,40.5689339486257,40.6398880950596
