"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5722627362212,40.3064509801694,40.306438873426,40.3064291574815,0,3,3,2,40.6694019975576,40.6657953782543,40.8672214838432,42.8069362935884,48.6736634637761,49.8421270310301,44.2857012760568,49.3633613346634,49.4025035440656,42.6934384382473,47.1975880260663,44.6816649472327
90,45.7456310977758,40.306343251275,40.3063704492107,40.3068467705528,0,3,3,2,42.0462346885291,46.5649524859486,48.5245319483738,40.5136821451323,41.8739445662194,45.8974619816995,43.9126072542278,48.3855631918315,41.5141530683665,40.9355430122204,42.2033667983421,45.1916493829257
120,42.308895012905,40.3063665740722,40.3064749095334,40.3064902326851,0,3,1,2,43.6134658452529,45.464524596171,45.0777548526972,40.6264731367662,40.7787435236526,41.3519769675505,43.4445210440769,42.1362135372211,41.2623045440191,42.3041472829699,42.1313678252563,44.5176900858024
150,42.3626118968333,40.3064777093692,40.3064902274709,40.3063669742394,0,2,3,2,43.70936680137,43.7826375874115,42.3577045502905,40.9318947233903,41.0289842732989,41.1214935623111,41.6562430344962,41.7308653223659,41.7322327533745,40.9231821223523,41.4718467669803,43.8909377778254
180,41.8929348029604,40.3067148664245,40.3060940835252,40.306740026172,0,2,1,3,42.0346834817259,40.9206019171064,42.1930834184127,40.7533413751764,40.9733943175222,41.0487862773377,41.0243368817958,40.9489942129638,40.7997648511761,41.1449041907639,41.6580395458766,42.5472684474757
210,41.408865013963,40.306258952836,40.3064503710119,40.306123204233,0,2,1,3,40.9211668495073,40.9427197326887,41.3727795660384,40.4501893204273,40.6298380587366,40.830324732141,40.9298353962025,40.9243859759011,40.6021858666058,41.1655006094185,41.7978219185509,41.7508557474269
240,41.0281389850037,40.3065935825669,40.3065036306194,40.3067380057836,0,2,1,3,40.8351900334703,40.8776111173077,41.03620341527,40.4412056046029,40.5215579717009,40.6615788791593,40.8201939367406,40.6694423013037,40.5034323568343,40.7050429589718,41.1916467332933,41.2836004337923
270,40.9493622007691,40.3064422405634,40.3065208793385,40.3063803805894,0,2,3,0,40.8367466452217,40.7533314012508,40.78275315274,40.4501566819141,40.5225786887893,40.5476867592189,41.0465976675525,40.8816462359878,40.765520980605,40.3730809642107,40.5691164922414,41.1520682337658
300,40.8154723573481,40.306692198443,40.3063620801094,40.3066342704596,0,2,3,0,40.7565304104599,40.8725785372747,40.6747327220059,40.4030548290947,40.5788320545202,40.622487073268,40.9041959619317,40.8759703653423,40.8426217835964,40.3954525755167,40.4762243189971,40.8027250163879
330,40.74813755321,40.3063048078112,40.3063545170078,40.3067511172104,0,0,0,2,40.778029774662,40.8015339350762,40.3275469443964,40.6713606180802,40.742325879418,40.6816320956953,40.8277034832326,40.7181097914367,40.5343028688758,40.7514948929947,40.7659225342479,40.7644149210404
360,40.7310746707809,40.3065136077779,40.3064320122683,40.3061760333181,0,0,0,2,40.7094912585137,40.7006205979426,40.5368299418317,40.7556787932186,40.754239313011,40.6784338947384,40.6415556323257,40.5357921555019,40.341975370331,40.7481959016744,40.785388677497,40.7681819696005
390,40.7448898386217,40.3064963495959,40.3064711182445,40.3064058602426,0,0,0,2,40.6487828453393,40.6208087850768,40.5357122392327,40.767210839902,40.7630656801939,40.6513440509325,40.5277525166877,40.4203524160511,40.3523911409559,40.6539225946681,40.6671214442549,40.7337001559666
420,40.7175220702739,40.3064456933215,40.3064510654887,40.3065971303926,0,0,0,2,40.5346766058345,40.5404931351818,40.6346671928976,40.6397189726504,40.7028237859994,40.7034516057077,40.4248267652242,40.4109691733691,40.405812981969,40.5350514321095,40.5742702841047,40.646561096083
450,40.6404735211544,40.3064594534134,40.3064428078811,40.3065029891318,0,0,0,2,40.5196850680937,40.46577767699,40.6083662436092,40.5702806156259,40.6118618850103,40.668513236562,40.453212474819,40.4558310533181,40.3896731905864,40.5328980970265,40.5281551954176,40.5817089604826
480,40.5173535719791,40.3063470001291,40.3064743845921,40.306160880733,0,2,3,0,40.3124300789081,40.3010505572496,40.6095671984944,40.3398178488021,40.4397609443467,40.5388082536945,40.5732921711166,40.6033116987215,40.5749666919817,40.388081236345,40.436002422567,40.5824218335406
510,40.4670942912466,40.3070589139425,40.3065181910347,40.3074627197016,0,2,3,0,40.480781330502,40.5366229174489,40.4874631744868,40.318692661068,40.3531295544722,40.4060485830592,40.5478723835099,40.5352127631284,40.5025782530187,40.3759914275853,40.4418752772655,40.446382092129
540,40.4535463812643,40.3065210324891,40.3065928480746,40.3065562312661,0,2,3,0,40.4851009881588,40.5168376618379,40.3926116771955,40.3447983754131,40.3696624680687,40.3850214904502,40.4867457185001,40.4623445338802,40.4156023702671,40.329028945886,40.365818113651,40.3935926236347
570,40.444341342847,40.3063733981528,40.3065231182752,40.3062546875285,0,2,3,0,40.4529112515426,40.4455484913063,40.3615824216449,40.3329721534174,40.3566055987808,40.377424247354,40.4212067699954,40.4068961471601,40.3931484167306,40.3389441630378,40.3505978712873,40.3764604797051
