"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5722627362212,40.3064509801694,40.306438873426,40.3064291574815,0,3,3,2,40.6694019975576,40.6657953782543,40.8672214838432,42.8069362935884,48.6736634637761,49.8421270310301,44.2857012760568,49.3633613346634,49.4025035440656,42.6934384382473,47.1975880260663,44.6816649472327
90,46.843106038835,40.3064045299084,40.306426576091,40.3067483207631,0,2,2,3,42.2096694097492,46.7460132493512,46.6531885410826,40.6250479516625,42.7670725372496,47.4673521060351,44.0135173722043,46.858486826315,41.1549945669882,41.4975179349423,43.6540853724233,45.1385392659928
120,43.0122020972395,40.3064044970992,40.3064565879692,40.3061768376148,0,3,1,3,43.1601342128129,44.6713341072304,45.8921089345567,40.5448114838313,40.711410464974,41.755062948056,42.7499640816061,41.6497303931245,41.1905618515496,42.1019000169141,42.5370475059423,44.6232344762925
150,42.3172236924931,40.3066735753554,40.306516642927,40.3065150336073,0,3,3,2,42.9099187419845,42.7845109622042,41.6463427405352,40.7790500962146,40.7978650027918,40.8949976949027,41.4835838071879,41.4564828989988,41.2848125186082,40.7477361645072,41.1342900591791,43.3102271848616
180,41.6856512663368,40.3068178571851,40.3062503461296,40.3068070137546,0,3,3,2,42.2381051479984,41.5947104059383,41.4251816761552,40.6899502220464,40.8172081914433,40.8247541670587,41.2198483632511,41.1614851484615,41.2006988094843,40.6628919435807,41.1213537895526,41.6329538592916
210,41.6149511373408,40.3062369210388,40.3064452658082,40.3060894878932,0,0,2,1,41.3374234070521,41.4221162710206,41.2753859191848,41.4352024153857,41.6761651616825,41.4254130757168,41.3094832855746,41.4791888366566,40.9032401928331,40.7035080709334,41.1806039197618,41.7996933770915
240,41.3023378495432,40.3065356951975,40.3065383778056,40.3065677719813,0,2,2,3,40.9300006783281,40.8480538265901,40.8086301770061,40.6444169908978,41.2986220355421,41.3111847620059,41.2689416960723,41.1170443764258,40.3567736598137,40.5681281289122,41.1425142262368,41.3342973211712
270,40.8317495706082,40.3060097836421,40.3064926020068,40.3064319141856,0,2,2,3,40.7585466917627,40.7768758163509,40.9788475203311,40.477723622143,40.674030617394,40.8522346294455,40.8322260402512,40.5348010740901,40.4393990881272,40.5142414484531,40.7851966543561,40.9500127500578
300,40.8681715626288,40.3064493110089,40.3065232098275,40.3065804861784,0,0,2,1,40.859253966459,40.7493739967352,40.9467772672728,40.7878429234487,40.7870190667938,40.9879412296081,40.6795775021636,40.6005614963047,40.5745199959791,40.4625691104934,40.5913154214004,40.6885939857338
330,40.7953038084994,40.3064846695318,40.3065461843486,40.3065385844759,0,0,2,1,40.7770624389338,40.7405182835721,40.3759458598735,40.7639975546278,40.7775150717109,40.9348914282012,40.6041665108494,40.5601546573742,40.4817081166671,40.5201613367323,40.5300656314889,40.6264287265947
360,40.7455350523813,40.3064631730099,40.3064966428066,40.3064230973275,0,0,2,1,40.6782182683394,40.6799465383986,40.5550832727681,40.7605583162782,40.8136436307381,40.9102153820223,40.5027260445364,40.4582697971526,40.3551910732354,40.4663417809803,40.5029344988299,40.5774474379816
390,40.7419428278455,40.3064729711191,40.306480391856,40.3065045845383,0,0,2,1,40.6351542205377,40.6063520430069,40.5309141300235,40.7485657064651,40.8062629551966,40.8829742861918,40.4703667852336,40.4164300281368,40.3685794865152,40.4207784205298,40.4703785842542,40.5337121408751
420,40.7695180245275,40.3064119288155,40.3064933936486,40.3064815088009,0,0,2,1,40.6442788184244,40.5282729078921,40.4909806834165,40.7346223474396,40.7982524742034,40.769703341682,40.4109627128592,40.3756169113213,40.3649295719311,40.4057675494537,40.4530093247257,40.4863480096071
450,40.8010100143812,40.3064202438028,40.3064698584556,40.3064135013532,0,0,2,1,40.6273835641882,40.4747130598649,40.4578954913129,40.7226191891581,40.7846342187748,40.634580081268,40.388900324318,40.3813620277642,40.3693601748489,40.3851172154348,40.4284018609636,40.4552075171843
480,40.8158858930828,40.3064048415189,40.3064532836437,40.3064066287211,0,0,2,1,40.6130375650136,40.4358943512093,40.428295126971,40.7117903672088,40.7573888525253,40.5522809868672,40.4296705011836,40.4331771777947,40.4007436367964,40.3623115254941,40.399445716466,40.4360532515513
510,40.8130261689924,40.3063962999207,40.3064647372818,40.3064042806965,0,0,2,1,40.5826738660762,40.4158571499722,40.4031003807602,40.711204025071,40.7619829768292,40.5618749184849,40.423599414774,40.4132134355769,40.3651893020782,40.346872695689,40.3739609054754,40.413701928923
540,40.7569234861239,40.306414521331,40.3064807656071,40.3064058275358,0,0,2,1,40.5948525630652,40.410239562375,40.3850170228436,40.7151045663836,40.7055493760729,40.572349913785,40.4140289644194,40.3884043802936,40.3458005721774,40.3404181206817,40.3631785091716,40.3901937342413
570,40.6520607253952,40.3064136519228,40.306471769248,40.3064100958407,0,0,2,1,40.6252099125344,40.423436970051,40.3767021436925,40.6548465209103,40.5734488344284,40.4355196411907,40.4090742842063,40.3735525717664,40.3415584895958,40.3363933849659,40.3636111569069,40.3805037892877
