"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5091864027129,40.3064582491103,40.3064384367659,40.3064280165054,0,3,2,1,40.669480395336,40.8545935182307,41.8048571874119,42.7573693331541,48.5142642382301,49.8003212611374,44.3010837935664,49.2602042341528,49.9204010119123,43.6323670996785,47.7268871441988,46.8154375375406
90,45.5255690032981,40.3059586469221,40.3064797649717,40.3068004567551,0,3,2,1,41.9902798380433,45.9180509375062,48.3935527284792,40.5105821238218,41.7818916321403,45.6169407925422,44.3190430742472,47.4601192209719,44.9813461748502,41.23366765616,43.5272861332614,45.6409163164089
120,42.2811192247156,40.3063787192788,40.3064751516374,40.306507029994,0,3,2,1,43.3661863578483,46.0556553155627,44.0307116455597,40.6120589911607,40.7859902759569,41.3159426298176,44.8976110720434,44.8566743428413,42.5733312851001,41.4407401638028,41.5953451154646,44.5835966873296
150,42.8620850337163,40.3067639291325,40.306507939951,40.3063812427703,0,3,2,1,45.0853949791517,45.3535273609071,42.4466028337411,40.9855911643274,41.1268135519447,41.2831620180937,42.7862050327749,43.125662589536,43.2019863277807,41.6167326212224,41.983911294414,43.0185022867941
180,42.7339156235633,40.3062777155655,40.3064478762407,40.3064143402307,0,0,1,0,43.8381405464941,44.6735084338564,42.3150409330576,42.9031219644268,42.4131929413301,42.2664781388085,42.5760112719452,42.5792440990936,42.8073096938569,41.4686885024141,41.8533865369641,43.2562110923458
210,42.4297483258335,40.3066579613033,40.3064525651332,40.3065087160658,0,3,1,1,40.7813979973143,43.3239749313356,40.4025953434661,41.8512098180409,42.2333062058216,42.426658607875,41.8817088292108,42.868799767622,41.3918372210528,41.3516921915576,41.7772895905898,42.3358465807457
240,41.5227002665365,40.3056496470374,40.3064554373052,40.3063448241814,0,3,1,1,40.6331269539468,42.0661783965852,41.8196010497497,40.6283594724812,41.3800693556328,41.6146367989152,41.1870035395158,42.0567753402958,40.7792010193822,41.2897876216861,42.0022690381479,41.5525502328648
270,40.7667353087984,40.3059083920851,40.3064382064642,40.3064062044798,0,3,1,1,40.5141449040372,42.364906779757,41.2933901518638,40.3771896312104,40.5859675445031,40.7554781498375,41.7454829647044,41.0704904364568,40.7292913764979,40.879284120562,41.6361342786741,41.0014879417467
300,40.7196496968616,40.3067940194013,40.3064394472915,40.3064829942279,0,3,1,1,41.4529125861635,42.0205881000418,40.946245769017,40.541955073928,40.5843193115119,40.7133833135406,41.0909015093341,40.9438497020188,40.7442197927359,40.6960887790825,41.1491900883337,40.9138334990055
