"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5091864027129,40.3064582491103,40.3064384367659,40.3064280165054,0,3,2,1,40.669480395336,40.8545935182307,41.8048571874119,42.7573693331541,48.5142642382301,49.8003212611374,44.3010837935664,49.2602042341528,49.9204010119123,43.6323670996785,47.7268871441988,46.8154375375406
90,45.5255690032981,40.3059586469221,40.3064797649717,40.3068004567551,0,3,2,1,41.9902798380433,45.9180509375062,48.3935527284792,40.5105821238218,41.7818916321403,45.6169407925422,44.3190430742472,47.4601192209719,44.9813461748502,41.23366765616,43.5272861332614,45.6409163164089
120,42.2811192247156,40.3063787192788,40.3064751516374,40.306507029994,0,3,2,1,43.3661863578483,46.0556553155627,44.0307116455597,40.6120589911607,40.7859902759569,41.3159426298176,44.8976110720434,44.8566743428413,42.5733312851001,41.4407401638028,41.5953451154646,44.5835966873296
150,42.8620850337163,40.3067639291325,40.306507939951,40.3063812427703,0,3,2,1,45.0853949791517,45.3535273609071,42.4466028337411,40.9855911643274,41.1268135519447,41.2831620180937,42.7862050327749,43.125662589536,43.2019863277807,41.6167326212224,41.983911294414,43.0185022867941
180,42.373549143924,40.3065182294253,40.3064059785966,40.3064073520374,0,3,0,1,44.2727108532113,44.0498796302992,41.9745308526663,41.0958850872519,41.3172481447815,41.3069244505561,41.8056071060207,41.7858032969089,42.0806016169084,43.2086732703757,43.1085210964835,41.9529572764
210,42.1932252103801,40.3066484380398,40.3064378016177,40.3064109899077,0,3,0,1,42.4228679227267,43.1914275435973,41.555961491767,40.7570724122729,41.2075281810858,41.2446092489125,41.3183854892654,41.4272622519746,41.5433353532962,43.1493618920888,43.0002409186607,41.3735026453296
240,42.0418691666038,40.3067902087599,40.3064304408701,40.3064236220251,0,3,0,1,41.570521526897,42.5657442001839,41.2507711909524,40.5278435457691,40.7991113958607,40.905446941537,41.2214265724722,41.0562925159471,41.0041969033101,42.6769252611741,42.4940580050622,41.1995914661942
270,41.7080343132404,40.3066238741126,40.3064420461787,40.306424254378,0,3,0,1,41.2366416497096,42.2625775589565,41.0772612356167,40.4809433986252,40.5653950970909,40.7441847159098,41.0396410713712,40.8545247611534,40.8655837266338,42.1906028750905,42.1865211747022,41.0758885178771
300,41.3352790515099,40.3066664810296,40.3064369379762,40.3064253620198,0,3,0,1,41.1562972601964,41.9136456742512,40.8813564776007,40.4592282379728,40.6057713085447,40.7232409209653,40.9157407303486,40.7919626851727,40.8867796492302,41.7905702771199,41.7963182252602,40.8937880018149
