"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5722627362212,40.3064509801694,40.306438873426,40.3064291574815,0,3,3,2,40.6694019975576,40.6657953782543,40.8672214838432,42.8069362935884,48.6736634637761,49.8421270310301,44.2857012760568,49.3633613346634,49.4025035440656,42.6934384382473,47.1975880260663,44.6816649472327
90,45.7456310977758,40.306343251275,40.3063704492107,40.3068467705528,0,3,3,2,42.0462346885291,46.5649524859486,48.5245319483738,40.5136821451323,41.8739445662194,45.8974619816995,43.9126072542278,48.3855631918315,41.5141530683665,40.9355430122204,42.2033667983421,45.1916493829257
120,42.2759129247979,40.3063683465607,40.3064757108239,40.3064987671723,0,3,1,3,43.5011888674109,44.9411438640701,45.0035389059035,40.6282121274056,40.7743767351764,41.3329135170476,43.0101319436665,41.6601798111746,41.0351174511085,42.1614213144713,42.1094941292042,44.5808128430749
150,42.2106236014928,40.3066162879699,40.3064961067062,40.306322485793,0,3,3,2,43.0617430872001,43.0267720832264,41.9923805486494,40.8060385518084,40.8355538787298,40.9188800303668,41.5702774967123,41.6242734130017,41.6721931811776,40.9006529390087,41.4802605041355,43.6142949880597
180,42.1042343416717,40.3065923985858,40.3061498881541,40.3068989064553,0,0,2,2,42.5004846350163,41.8870224183302,41.1899364661746,42.1666979732251,41.9290384251637,41.7969031203184,41.0140039928727,40.8138808272977,40.550805768495,40.982088606741,41.2402785700899,42.9142722945803
210,42.0945405989181,40.3062674217783,40.3064242166252,40.3062363282705,0,0,2,2,42.0282193483695,41.3440876127663,41.9302494551444,41.9596197453366,42.0352260037822,42.0668515133501,41.0837836867767,40.9989089184956,40.5448646687458,40.7765611632343,41.2399748101768,42.3951753159391
240,41.6673170008128,40.30734399797,40.3065995532507,40.3066753469501,0,3,3,2,40.3840871917576,41.3414551974284,41.8901123097538,40.7534392872469,41.4078230000964,41.6938076001863,40.8958796328661,40.8088067798046,40.6489608412037,40.6454791241231,40.8867596124962,41.3950167564541
270,41.290634020157,40.3060819469281,40.3063894961281,40.3067491072565,0,0,2,2,40.7748609559698,41.174550489205,41.7797995106438,40.8838996057586,41.1955360768912,41.5026570575942,41.0463665728722,40.9276296214292,40.6192482496041,40.5739143913072,40.7355354200906,40.8650439742421
300,41.1123623314251,40.30666910893,40.3064577968299,40.3064895338387,0,0,2,2,40.9233443312053,40.9932400968372,41.1412933751355,40.959609619793,40.9901732746551,41.2767826768128,40.7720217518713,40.7041055377589,40.4890348715113,40.4458567387464,40.5675677018854,40.7457743877292
330,41.032963960428,40.306722816022,40.3064983961877,40.3066258757761,0,0,2,2,40.9069268057929,40.8462538601644,40.7392118317522,40.9789977614878,40.9670451637833,41.1137975776336,40.6358531239054,40.6324476636427,40.4816239067956,40.4356538188936,40.5177961118979,40.6564902007348
360,40.938564013601,40.3068729262959,40.3065390079352,40.306552982554,0,2,3,2,40.4092831756059,40.678364429319,40.5906862394964,40.5204691047326,40.8231954227874,40.9465797490066,40.6046858662928,40.5507794115038,40.4786906440033,40.4255781229539,40.4950434872418,40.5833004082248
390,40.8881355624568,40.3061816177633,40.3064401070238,40.3066497208809,0,2,3,2,40.5602790481916,40.5536872328469,40.5353996281149,40.367557352631,40.5189096007786,40.754133299822,40.5284059729154,40.4719070185355,40.4047378508167,40.4167064479227,40.4768904726279,40.5231106968976
420,40.7568412699621,40.3064070996325,40.3064545206713,40.3065724646059,0,2,2,3,40.4629288996124,40.4693369820758,40.5046593389715,40.3417173336563,40.3650540857513,40.4873501793949,40.4298897367763,40.4060817329194,40.3623449264417,40.4023624671844,40.4586456803847,40.505666182743
450,40.5670832993687,40.3065774621208,40.3064997731634,40.3065284563446,0,2,2,3,40.4111387218814,40.4156936575793,40.4575177976745,40.3341854397365,40.3631532186002,40.3847699235776,40.4150200612366,40.3837265901831,40.3354153015776,40.3525053949852,40.4118543434893,40.4775981310926
480,40.4719009400452,40.3066183965888,40.3065349962074,40.3068285261656,0,2,2,3,40.4086974947806,40.3774271084554,40.3699777589936,40.3187495907006,40.3241589323074,40.3382512352667,40.4471663781387,40.3906299476617,40.3350176587914,40.3340046152004,40.3704391483883,40.4208769841816
510,40.4148296860199,40.3064590762861,40.3064291035021,40.3066077212789,0,0,0,2,40.3976598380951,40.39533678123,40.3986816299779,40.3762689983297,40.3808165169635,40.3808950080612,40.4166230668886,40.3590886748147,40.3347570597047,40.3868099951372,40.3902304356918,40.4131406656452
540,40.387589015379,40.3064371630568,40.3064504079496,40.3065805666089,0,0,0,2,40.3764044302151,40.3894918139201,40.3893803106839,40.3815595339377,40.3772460726845,40.3825447365831,40.3705149889478,40.3336067629719,40.3254353427525,40.3889790417061,40.3924536816947,40.4090812700785
570,40.3659937689269,40.3063940294392,40.3063955702,40.3063961169123,0,0,0,2,40.3539874510283,40.3820210595769,40.379940205667,40.370800398944,40.3689175534828,40.3715692860318,40.3416746045714,40.3262543375359,40.321124684863,40.3880324945191,40.3895766995024,40.401142780882
