"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.9690500726241,40.3064125550229,40.3064386701825,40.3064177479054,0,0,3,1,49.9661339229906,40.6635720855394,41.4092790223302,49.9689434370931,49.9690504875313,49.9690496403671,49.205550868835,49.9613072045997,49.4644456581902,41.9253284017962,46.6157356954685,46.6067843252038
90,49.9684784161494,40.3073333085144,40.306504258616,40.3071294897176,0,2,1,3,40.8526772009456,42.079058290849,44.5470831879364,44.0502899962241,49.9450670233502,49.7346720481713,48.9105532759621,47.1135738967746,40.9509498517992,42.1815100092362,45.8954464101455,45.2285522169292
120,45.8541681749414,40.305815694777,40.3063889332768,40.3059038128961,0,2,2,3,43.639556315277,45.6419577982721,46.973383381798,40.6827254196239,42.6438232066017,45.3644388360186,43.9572927061145,42.149861608971,41.7189150649368,41.5966488669601,43.2782677286099,45.1982482536482
150,43.0035175528624,40.306369119083,40.3065206859666,40.3067497226736,0,2,2,3,43.4793450013248,43.7162735939878,45.039010629418,40.7834105565081,40.9336600328954,41.4862008000475,41.4448172806306,41.2946742201969,41.1396269898892,41.5737344033711,42.2947241313618,45.4215986275138
180,41.9983107285734,40.3066281256351,40.306368612489,40.3066014349949,0,1,0,1,42.6095000320996,43.2681821233576,43.161792350531,41.1744544519001,41.2234130536491,41.4508692355599,41.9676137883301,42.0055291272545,41.9730070502898,43.0351225258125,42.8693972200369,44.3493565966206
210,41.9506985521364,40.3064802368912,40.3064451207471,40.3064409748864,0,1,0,1,42.5502939511313,42.6604360958475,42.2407846319473,41.075311803932,41.34231890593,41.6104346725682,42.2723294737561,42.576612841413,42.4177603791697,43.5687863119051,43.9543780898182,43.971079741431
240,41.9604399855155,40.3063743582231,40.306478472746,40.3063822315696,0,1,0,1,42.2065653797421,42.5085062936493,41.9252029714515,40.7539732707008,41.2602885309822,41.4744310148543,42.1192805382809,42.3126467966187,41.8955917115954,43.4535178213052,43.8921256416057,42.7681241807425
270,41.9610251147098,40.3064817017656,40.3064345481423,40.3064365886255,0,1,0,1,42.1847582001346,42.1702491655855,41.6399809396192,40.6229769284677,41.2503815314086,41.3079095450932,41.9468870696967,42.047976193623,40.859868093865,42.9709707141148,43.2637743950606,42.026938408478
300,41.8670748953392,40.3063626904431,40.3064157606785,40.3063411923032,0,2,2,3,41.3982444617873,40.672475155862,41.1262010736297,40.5346658463147,40.5996351474118,40.7776683167948,41.3526490854492,41.1991588775054,40.4500166167785,40.9623174753307,42.3722998950041,41.4965780989248
