"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5722627362212,40.3064509801694,40.306438873426,40.3064291574815,0,3,3,2,40.6694019975576,40.6657953782543,40.8672214838432,42.8069362935884,48.6736634637761,49.8421270310301,44.2857012760568,49.3633613346634,49.4025035440656,42.6934384382473,47.1975880260663,44.6816649472327
90,46.843106038835,40.3064045299084,40.306426576091,40.3067483207631,0,2,2,3,42.2096694097492,46.7460132493512,46.6531885410826,40.6250479516625,42.7670725372496,47.4673521060351,44.0135173722043,46.858486826315,41.1549945669882,41.4975179349423,43.6540853724233,45.1385392659928
120,43.0789121055877,40.3063897062024,40.3064512891837,40.3061265377211,0,3,1,2,42.6739606745953,45.197659185878,46.2634467412121,40.5332737821389,40.6976255826091,41.7953886868688,43.467448866953,42.0480039320877,41.4101205459814,42.1734134748243,42.5241488115341,44.5919202983374
150,42.5055746029748,40.3067542909895,40.3064618774946,40.3064996407967,0,3,1,1,43.4170712749773,43.7443901518488,41.8807440055013,40.8414400262527,40.8780011653876,40.9741573550701,41.996606591362,42.0309930611943,42.0788054319362,41.5532011990863,42.2451538421783,43.1433905791568
180,41.9459464322153,40.3065892259571,40.3064296191086,40.3065531085904,0,3,1,2,42.7176500370426,42.1709559438592,41.4130249022019,40.783837624463,40.91824372146,40.9200735052164,41.5169547725605,41.5626918644749,41.7806353184348,41.260551817095,41.9849066304698,41.0855253501828
210,41.7608548666824,40.306496247435,40.3064138509482,40.3061216432923,0,1,0,1,41.946827622033,42.2593409481547,41.5013343187874,40.9035448079458,41.4838323963606,41.4453363984472,41.3250240883775,41.4736650168881,41.8664159261464,42.4537800722132,42.4105449735273,41.2965498972375
240,41.7011146967578,40.3065243135766,40.3064420796607,40.3064906716147,0,1,0,1,41.6583413139068,41.8844207847881,40.9663857718034,40.6112449041344,41.1209710901915,41.3224169896473,41.4865388358873,41.4521098737044,41.1899247488997,42.4367294843292,42.285166180286,41.3081911089295
270,41.5774912921908,40.3064110143008,40.3064391066269,40.3064185333988,0,1,0,1,41.4483766924471,41.538851106239,41.1952742153702,40.4972860085308,40.7563616862725,41.1038048532373,41.278720073259,41.2814401884457,40.5549805043973,42.1743505527282,42.1329661218735,41.2966117332358
300,41.393058760102,40.3064675460199,40.3064380751549,40.3064141873941,0,1,0,1,41.1669531819893,41.2809629228071,41.0600978295434,40.5062109577977,40.7580862934975,40.9517963952965,41.1161276164716,41.0060709027309,40.5464626936074,41.8450953856507,41.932808756741,41.3511441247425
330,41.1942438315823,40.3064589287519,40.3064371967534,40.3064322305896,0,1,0,1,40.903969189265,41.1426412381588,40.9076124686858,40.4846148169825,40.590985645279,40.7686778939645,40.9669991003746,40.803279378564,40.6739703716785,41.6266759293865,41.7374038228778,41.1546031712224
360,40.997979470307,40.3064579977312,40.3064373985486,40.3064383044152,0,1,0,1,40.7795103671342,41.0167382131735,40.7877192534654,40.3963377150294,40.5015486910592,40.5946176364629,40.8468681454778,40.6706627325873,40.644833358478,41.4144011418169,41.5239457301887,41.0662069213195
390,40.9217547101089,40.3064517856698,40.3064372070758,40.3064190632984,0,1,0,1,40.7236164223432,40.8299856987982,40.686059032808,40.3760791250805,40.434591135071,40.4786888020765,40.7379697309323,40.5930658257639,40.5145144530688,41.1784301439334,41.2928601473054,41.0060698847256
420,40.8396322727962,40.3064533645623,40.3064370405598,40.3064258351916,0,1,0,1,40.6845687935329,40.6844529544417,40.628371225008,40.3741675801075,40.4124445914702,40.5172806959587,40.6169026454836,40.5060365562074,40.4456417411576,40.9886995240911,41.1051970014717,40.8451513187287
450,40.723386779671,40.3064533318945,40.3064373847507,40.306433432779,0,1,0,1,40.6382430519612,40.6019262034892,40.6110529172521,40.3721676853235,40.3984416808387,40.4773735418209,40.5322326470221,40.4597984705728,40.4469841805624,40.8618811362217,40.9626003097123,40.697631772625
480,40.6367791767892,40.3064552135679,40.3064371473563,40.3064329955808,0,1,0,1,40.5759698841566,40.5421666664914,40.602471415262,40.3677328493337,40.3936941011449,40.4389136482817,40.4630390427804,40.4407252375954,40.4435787449845,40.7982714380994,40.8585172511415,40.6358107572508
510,40.6036435539059,40.3063931095373,40.3064388458421,40.3063740754543,0,0,1,0,40.5691310756352,40.3898050004437,40.6012945263219,40.5159710458706,40.4965528269812,40.5067364216426,40.526634746924,40.5163338885268,40.5195734854836,40.4522050009451,40.6871893127655,40.643596184563
540,40.5904331049016,40.3065199115551,40.3064108021153,40.3065177838423,0,1,0,1,40.3210411443924,40.5054941102459,40.3311445312996,40.3978782113593,40.4770352776164,40.5139940834523,40.566574005662,40.5618883528374,40.4527254821357,40.5221605456775,40.6082706473364,40.6002942845438
570,40.5567251954301,40.3063528453757,40.3064496319366,40.3063327349795,0,1,0,1,40.5058408198252,40.5445425871086,40.506298991898,40.3251858445666,40.4179508130316,40.5127874778138,40.5602299376638,40.5442757231242,40.3694034668218,40.5744184300315,40.5726068587043,40.4921187178365
