"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.7624968042279,40.3064686870882,40.3064381072474,40.3064500779393,0,3,1,2,40.6693073477545,41.711339638154,40.8656439333149,42.990180171567,49.2082194759484,49.9348067333012,44.4691888427283,49.914101541561,48.535368471232,45.1334742482349,48.4607382283263,44.3400144969578
90,46.5996318780091,40.3056773991849,40.3064526068108,40.306024582414,0,2,1,3,42.0771478699737,45.6417097319084,47.0624111537709,40.610498336261,43.1099727769748,47.3255921014559,44.3622970061054,47.1660805607661,41.1461341243964,42.8062736977516,45.8371592398952,44.9561697982042
120,42.6484864582059,40.3064688761255,40.3064391476062,40.3061998826722,0,3,1,2,42.6729681110069,44.7457346302049,45.9259137901365,40.5355785699933,40.7437841621384,41.7826184536506,43.5219313430994,42.1370396950259,41.5229058956225,42.1925881387435,43.5404704859902,44.5398587808102
150,42.213016430922,40.3066880735721,40.3064465713393,40.3067136904828,0,2,1,3,42.9900972940722,42.9586645308246,42.0959344506752,40.892451674116,40.9490387775966,41.0161093519351,41.476340175937,41.5008756374246,41.3878814905526,41.4589913737138,42.4029331489875,43.3350268559028
180,41.5146711985666,40.3064314616905,40.3064739437328,40.3062458715347,0,2,3,0,42.3639446105813,42.6511496788238,41.8681187330556,40.724098183554,40.9240304679811,40.9495644576431,42.0185831047744,41.8665651809196,42.3840658835472,40.4763348221674,41.0707188468677,42.3031780628649
210,41.549310032172,40.3066632697486,40.3065073070174,40.3066721937505,0,2,3,0,42.2082723632559,41.976376505425,41.4776081774952,40.689738979605,40.9105435973831,40.9873784528677,42.0148962155379,41.809585876694,41.5193145724174,40.8628123391525,41.1645618412947,41.9454977741981
240,41.5997762392974,40.3064551674371,40.3064642760042,40.3068761005293,0,2,1,3,41.7868121344587,41.5879830416044,40.3201414630039,40.5535141108577,40.6638999632424,40.8708424892317,41.7198601394132,41.3164891516631,40.9974355061536,41.0519659033482,41.3828628415566,40.7470215618652
270,41.5099013113951,40.3065022681956,40.3064784835048,40.3057163812225,0,2,3,0,41.3406436928356,41.34890044386,40.8552421169027,40.510922229312,40.5383797326385,40.7570691317946,41.3447742092726,41.1220898277554,41.076875743086,40.4470387126329,40.8294029664064,40.8420922415271
300,41.1390265918211,40.3067493034869,40.3063640886204,40.3071637575458,0,2,3,0,41.1721260925566,41.0299985652182,40.7779679059983,40.4615629433912,40.5562699270743,40.6485049736309,40.9790738513958,40.8970974756089,40.8958953384088,40.4522775181882,40.5840350039369,40.6834548682697
