"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5722627362212,40.3064509801694,40.306438873426,40.3064291574815,0,3,3,2,40.6694019975576,40.6657953782543,40.8672214838432,42.8069362935884,48.6736634637761,49.8421270310301,44.2857012760568,49.3633613346634,49.4025035440656,42.6934384382473,47.1975880260663,44.6816649472327
90,45.7893420126257,40.3063242723918,40.3064229909754,40.3068936455242,0,3,2,1,42.1903700921544,46.7143987925976,48.2915325866136,40.5207199350235,41.8246926707048,45.8924014382916,44.4488776229858,47.4654028302393,44.129304431516,41.4305305510587,43.4645479016616,44.9624434574236
120,42.6377502881206,40.3063210319028,40.3064834595656,40.3065175917398,0,3,2,1,43.4350083613272,45.7261540240924,44.5320953255842,40.611485966072,40.7911518422715,41.3803506083691,45.4029748701906,44.6614246311706,42.1634722153821,41.7168164751172,41.817014112142,43.7692483021448
150,42.7607220614404,40.3065858506821,40.3065556183243,40.3063975602005,0,2,3,2,44.5137125013127,45.144029388848,42.660268814205,40.9751633889152,41.1747380370954,41.2899054959454,41.9506323233595,41.7709874819019,42.0462712875887,41.3137623761653,41.5403738675166,44.0050796596213
180,42.0415054288122,40.3066512208457,40.3064047706502,40.3064502456441,0,3,3,2,43.469385270538,42.7935790727227,42.1629315991834,40.8675531986649,41.0514251783,41.0744068072549,41.1319907230987,41.0427727634552,40.7406440029047,40.7887074869033,41.3656497545355,43.1215313392709
210,41.7815977652717,40.3061940718894,40.3065063274027,40.3064664070764,0,2,3,2,41.4769826350438,41.6022529688989,41.4901559384096,40.6724161048286,41.0906425789888,41.1177103223329,40.8013253337361,40.6844502229016,40.5777918584508,40.7835250762286,41.5364444141255,42.4906426883819
240,41.4968094156106,40.3066894614004,40.3066646143913,40.3066013841215,0,2,3,2,41.269129999108,41.3941427722719,41.2060592426098,40.4368732687981,40.787820206566,40.8807869205566,40.9618105755678,40.7665822319891,40.4747919654341,40.6215007880925,40.9134267043333,41.6205371794454
270,41.2178691060272,40.3064336605556,40.3065695159001,40.3064359339337,0,2,3,2,40.7714669040947,41.080899003362,40.7903660743033,40.4166233690719,40.4824092545073,40.5749451692038,40.685542656006,40.5621842518708,40.4054550577754,40.5427680010433,40.6604207034849,40.865936533912
300,40.926671942216,40.3066085187874,40.3065556645531,40.3064767687777,0,3,3,0,40.7651553050635,40.8997417182613,40.599388327839,40.3872626590776,40.4803502940905,40.501515868823,40.8626217950113,40.7806055686984,40.6173569563473,40.4740613836713,40.5437734090386,40.6870302918322
330,40.7387369744096,40.3064578194376,40.3065594317,40.306452131793,0,3,3,0,40.7259304558092,40.7213984483475,40.5336817923415,40.396139151095,40.4826301714097,40.5326250744577,40.6930469188215,40.638879670997,40.6132240037548,40.4473869974913,40.4990345310659,40.5839291765942
360,40.6020764062037,40.3066160178831,40.3065311958354,40.3063693532497,0,3,3,0,40.6351517546807,40.5985291073899,40.4921776090126,40.3626119135353,40.3957693698589,40.4575372904571,40.5725429355271,40.5471903150743,40.527680885589,40.3873720943456,40.4389653001557,40.492681998961
390,40.5576016799413,40.3064799400456,40.3064766776823,40.3063807919454,0,2,3,0,40.5533352008401,40.5310152061183,40.4897398454606,40.3698132095597,40.3854573044737,40.4287918069154,40.5097536226241,40.4930453216409,40.4708497555034,40.3667686390287,40.4066355735349,40.43879763048
420,40.495472532565,40.3064617813159,40.3065030956178,40.3063124239883,0,2,3,0,40.5056450071397,40.483322720441,40.4513102248403,40.3367358960564,40.3523794497512,40.3924980686647,40.4669153800635,40.452988087462,40.4253181722608,40.3515314618036,40.3809162448678,40.4006311848482
450,40.423301124227,40.306333296464,40.3064878798233,40.306328738866,0,2,3,0,40.4544330671088,40.4415887935796,40.4068689565799,40.3430702282746,40.3495906219927,40.3666836408325,40.4281451212866,40.4155605476039,40.3984485365387,40.3387007885652,40.3577185207449,40.3719425372645
480,40.4064792344678,40.3063727449774,40.3063515087225,40.3066749935047,0,0,0,2,40.4272247470132,40.4090179276448,40.3339235628176,40.4084147199969,40.4043200636277,40.3994569339072,40.4012422459942,40.3922169752138,40.3201514817631,40.3863023353381,40.3803959041164,40.3822804754495
510,40.4013887152802,40.3064559668279,40.3064532437341,40.3061700544452,0,0,0,2,40.3850341122278,40.3878873672501,40.403882324274,40.3986766856353,40.4111890873923,40.409794216067,40.3815360251793,40.3485894698452,40.3231556896264,40.3875143135709,40.3821401946097,40.3766768082674
540,40.3975659712043,40.3060442272094,40.3062815135298,40.3060146146816,0,0,1,0,40.3706739322479,40.3102352885532,40.3988866849566,40.3860700818936,40.3977325621265,40.4037247983433,40.3784231399122,40.3641924573015,40.3632916379196,40.3696122260453,40.3795223842591,40.3782015387759
570,40.3896166772241,40.3065519485715,40.3064877617672,40.306631648859,0,0,0,2,40.3672509378747,40.3384880048752,40.3104079898613,40.3757781046369,40.3878504310769,40.3998024710685,40.3700088723358,40.3621817043737,40.3500802778861,40.369688440727,40.3743388342022,40.3507270907757
