"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.9589192224445,40.3064490973902,40.3064384877953,40.3064512040342,0,2,2,3,40.858276620876,40.8548055452088,40.6723066297431,44.2978122357046,49.9203154711115,49.9690359169693,45.9978325151248,49.9690619005661,45.7007307974032,43.8779095868385,48.7193756853947,43.2490477290904
90,47.2864901112484,40.3064681258177,40.3064814791144,40.3059390302046,0,2,2,3,42.6769467315848,47.0525481934991,47.2021909328978,40.6407231941907,43.9940545772019,47.8873835860294,45.1982215528432,45.7119683563599,41.0293850998167,41.3212566771293,43.8084970288819,44.4904756953011
120,43.2089926922499,40.3064284582348,40.3064382196704,40.3063696381515,0,2,1,3,43.9473416160976,45.0207839818524,45.9425843329468,40.7498256618916,41.0981282440729,42.2919132920046,43.0785070258182,42.031838801323,41.8804538917705,42.0951509191156,42.4037140385916,44.6445410171203
150,42.3758732399514,40.3065503716731,40.3064470077491,40.3068363221971,0,2,1,3,42.9638474833025,42.7306633633123,42.4029315493324,40.9717076187501,41.0387138028956,41.1374573319548,41.9790430382468,41.9340715694208,41.6387040690953,41.4380227408395,41.8121362571656,44.1912165243515
180,41.6513412922382,40.3064991177446,40.3064555072179,40.3063002687567,0,2,1,3,41.2487937987688,41.3872361817158,42.0014759070247,40.5149567469998,40.8404769178882,40.9699314541473,41.6135377882853,41.5543104425611,41.1478552079497,41.5967253874729,41.7589432397835,43.0847633197903
210,41.3727699543888,40.3064084572309,40.306476552455,40.3064880629425,0,2,1,3,41.339919424175,41.014719274989,41.1549352313524,40.4825755284955,40.728637117278,40.8904049674748,41.215597005816,41.0548243190762,40.6007604791468,41.1296920174979,41.8867510918456,42.2384810779736
240,41.1692102257734,40.3065543762177,40.3065026261028,40.3067433570005,0,2,1,3,40.8832500829863,41.0352350853409,40.8588344525917,40.5266310490692,40.5946263454705,40.6712650329549,40.7698392131139,40.6424401870177,40.4950235079695,40.8243377653037,41.3681486603137,41.7273719926592
270,40.8628918484421,40.3066119503927,40.3065002831906,40.3066397517131,0,2,1,3,40.6341872486049,40.9343897308649,40.5951710666921,40.4105391800811,40.5739404795928,40.6241304493186,40.481261121777,40.4609645927464,40.4139591780224,40.7462916553042,40.8536519922732,41.2536919536601
300,40.7527962037034,40.3064733181783,40.3064455295114,40.3064234193612,0,1,0,1,40.6973628966711,40.9893388035033,40.6507881656606,40.4459353215734,40.6132406934489,40.6469462508765,40.677332991602,40.5549182382765,40.511660185469,41.0267828503959,40.9723247730038,41.1445293461041
330,40.6374180725627,40.3064951162209,40.3064549580353,40.3065272715436,0,2,1,3,40.5500109891392,40.701345950431,40.5358176948649,40.3324844774893,40.5053412485509,40.5559304599227,40.5202814953254,40.3905822413064,40.3708779209174,40.7850888905645,40.7513234745342,40.7066883476163
360,40.5406840040801,40.3066433860139,40.3067470583608,40.3063669698737,0,2,1,3,40.4585479463938,40.5731940047273,40.4643656197182,40.3279862777552,40.3680050027748,40.447710853045,40.4012218693928,40.3935922428403,40.3654286733623,40.6276808725523,40.5658871625436,40.6143361897893
390,40.466475634809,40.3063912119155,40.306308626949,40.3066046634291,0,2,1,3,40.395935305899,40.4241791150217,40.4080413030541,40.3257741524561,40.3484558806477,40.3866564286218,40.3557510510697,40.3476813240113,40.3326986550863,40.468513494908,40.4500981596546,40.5556286044099
420,40.412741601988,40.3066490867908,40.3066118796066,40.3066883590815,0,2,1,3,40.3706053278671,40.3695099244917,40.3553765785076,40.3220961060529,40.3471084425306,40.3646509423153,40.3654521760503,40.3688568822462,40.333844642075,40.3952269041432,40.3891342297368,40.4851297941659
450,40.3736051816506,40.3064292637551,40.3063508777116,40.3064746963791,0,2,1,3,40.3744428116016,40.3395707291518,40.3495218191343,40.3164510020944,40.3305861793052,40.3417553451652,40.3407068869329,40.3379307411819,40.32129404195,40.3295441238916,40.3450074542801,40.3947226977074
480,40.3621073112587,40.3063595612588,40.3064678996821,40.3063555110253,0,0,1,0,40.3768458049482,40.3396451556464,40.3638192113821,40.3489476319953,40.3624638964502,40.3596639555859,40.3795481915375,40.3778084322396,40.3632158441404,40.3166001459375,40.3542812966688,40.4054000823859
510,40.3627559394891,40.3064445548523,40.3064199193835,40.3064516387407,0,0,1,0,40.3688830417356,40.3520931963268,40.3730094220998,40.3650377756889,40.3619517457341,40.3682175540203,40.3721914655484,40.3741807369958,40.3733102473881,40.3184565273052,40.3587017990782,40.4044169353695
540,40.3654936678864,40.3064950338707,40.3064393307978,40.3065410925996,0,0,1,0,40.3697801120733,40.3505394767336,40.3762329691076,40.3686745772906,40.3646682598975,40.370513608184,40.3706410264073,40.3705768330389,40.3754907003316,40.3159343457772,40.3510312730029,40.3925754251099
570,40.3678081998061,40.306465066125,40.3064639736158,40.3064856922975,0,0,1,0,40.3694629778757,40.3601772178194,40.3749047838782,40.3699519763155,40.3666056684505,40.371278421917,40.3718599685115,40.372307546847,40.3778946459423,40.3218571596629,40.3332830405659,40.3617003670264
600,40.3690162939495,40.3064239587566,40.3064331727222,40.3064257170942,0,0,1,0,40.3695922230038,40.3673857561117,40.3707987194665,40.3705305257478,40.3677188722734,40.3711507291833,40.3714673672665,40.3717342733037,40.364096321215,40.3338463558031,40.3333922489505,40.3407843794028
630,40.3698779600429,40.3064314773332,40.3064363898115,40.3064355773401,0,0,1,0,40.3699423144191,40.3693787461187,40.3589304950776,40.3704943932342,40.3686030776341,40.3705061454881,40.3696060533037,40.3670978225762,40.3520712920406,40.3354838007442,40.345366623748,40.3411074753823
