"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5722627362212,40.3064509801694,40.306438873426,40.3064291574815,0,3,3,2,40.6694019975576,40.6657953782543,40.8672214838432,42.8069362935884,48.6736634637761,49.8421270310301,44.2857012760568,49.3633613346634,49.4025035440656,42.6934384382473,47.1975880260663,44.6816649472327
90,45.7456310977758,40.306343251275,40.3063704492107,40.3068467705528,0,3,3,2,42.0462346885291,46.5649524859486,48.5245319483738,40.5136821451323,41.8739445662194,45.8974619816995,43.9126072542278,48.3855631918315,41.5141530683665,40.9355430122204,42.2033667983421,45.1916493829257
120,42.330611185036,40.3063631753362,40.3064745340577,40.3064769541651,0,3,1,1,43.5405340986942,45.2008222955235,45.0409855493888,40.6194166577139,40.7755682291921,41.3639602225652,44.5934249963527,42.7477478004033,41.7884840100697,42.2919337745823,42.1408752068195,44.5923366480914
150,42.7557851231541,40.3067343457927,40.3064505054722,40.306409654701,0,3,1,1,44.3113075363741,43.7617756071609,42.2984633424262,40.8543637412373,40.9585066180519,41.1094504110524,42.3744752828092,42.5077142654406,42.9733605511984,41.9620485479278,42.8305912293732,42.8457072170182
180,42.0449751476738,40.3065147855341,40.3065098298514,40.3064575771167,0,3,3,2,43.2346322932659,42.7010484964533,41.6284478552963,40.9482731476988,41.1532971664559,41.1391450459913,41.5136311172631,41.8323375591781,41.5091783739858,40.402066915005,41.0586913914682,41.3437965785199
210,41.825538942798,40.3069819037567,40.3063799814458,40.306556703423,0,3,1,1,41.5749995637116,41.4097068683966,41.3559280946033,40.6410922438855,40.9781271125263,41.0383502189289,41.4276877764665,41.5967486838237,41.0982602099332,40.8204159750374,41.6077864146035,41.2674269995287
240,41.6627196618414,40.3066426358066,40.3064066459862,40.30634590708,0,3,1,1,41.403525560377,41.4020010783701,41.1423091568027,40.4859623321916,40.663046610259,40.7613088524766,41.2103042720692,41.095827425794,40.6105678786552,40.5254625202871,41.4621058061706,41.0757858626412
270,41.4288337594152,40.3066381709604,40.3064638925011,40.3064577574327,0,3,1,1,41.1110546027613,41.4014339480479,40.9365548564005,40.4567930953665,40.559665499895,40.6673842412281,40.9240072752009,40.7473860404983,40.6145626943826,40.6556749345194,41.0217889983254,40.9303135143411
300,41.2344681647755,40.3063055245756,40.3064493199842,40.3063410760756,0,0,3,0,41.1203969581514,41.2474130333752,40.9191037788842,40.9485945502996,41.1247195956685,40.9982170156414,41.0372381267441,40.8824096946001,40.9399639227811,40.4278714733594,40.5203162810207,40.9189561831918
330,41.0382532952381,40.3063891632829,40.3063873237749,40.3064510370628,0,0,3,0,41.0227200951416,40.968615778671,40.787405491039,40.9951746411607,41.0663474169233,40.8867271502078,40.8804044705534,40.8753027996518,40.8369423200639,40.5363038683176,40.6236842892786,40.6690065737642
360,40.7993778618101,40.3062893194712,40.3065143195212,40.3062517342821,0,0,3,0,40.9088505368703,40.8703533699363,40.651475963148,40.8721367506174,40.7800406826472,40.7341343169996,40.8394835924859,40.8209191993224,40.8092751724606,40.4605148780082,40.5401561095768,40.542926169344
390,40.6702745690838,40.3065009685436,40.3065503749756,40.3064689324024,0,0,3,0,40.79608575719,40.7889773976144,40.5723209382786,40.7248066668664,40.7154113466947,40.6439350346384,40.7483512999873,40.7164366767631,40.6467083407604,40.4669818662126,40.5798969145112,40.5698916493447
420,40.6024738236864,40.3062391258499,40.3064898489947,40.3062129287113,0,0,3,0,40.7072265047293,40.7314199496422,40.5539985769383,40.6578842167856,40.6309973171906,40.5798141522533,40.6579146514937,40.6548527259196,40.5585182398214,40.418391155451,40.4865247972623,40.544522929701
450,40.5548700863139,40.3063117568182,40.3064861326306,40.3062760912553,0,0,3,0,40.6737426225422,40.6678101590039,40.4900594115309,40.6046138158017,40.5490903305143,40.5401049319578,40.5997715972879,40.5772037053109,40.5199577204031,40.393770872651,40.4305668697276,40.4795837379371
480,40.5131041308638,40.3062882382295,40.306515505624,40.3062463827784,0,0,3,0,40.643764997731,40.6008220538088,40.4579909810749,40.5683173574787,40.5145737236804,40.4798674514405,40.5347056486861,40.5185023162711,40.4947728789563,40.3711421191853,40.4082324556336,40.4381142358814
510,40.4760934280123,40.3062816769121,40.3064979710767,40.3062596543281,0,0,3,0,40.608213674934,40.5456866224927,40.435115728453,40.5392960679203,40.4978156510558,40.4528467268203,40.4858760173689,40.4720514250323,40.4641535312373,40.3595561006643,40.3928370195132,40.4093461358908
540,40.4492665372188,40.3062397849737,40.3064861616048,40.3062184486024,0,0,3,0,40.550257429259,40.5087230742425,40.4213367428601,40.537033725535,40.4845243916403,40.4335811845362,40.4581626627649,40.4311784106927,40.4318021275783,40.3454195523727,40.380001669853,40.3962844305209
570,40.4260378792966,40.3062975009543,40.3065181926638,40.3062778356569,0,0,3,0,40.4869349454437,40.4829880867099,40.4082063481146,40.5187556086377,40.4576661505641,40.4186054925166,40.4420017577972,40.4084233881631,40.4007387367054,40.3387964339169,40.365266661213,40.3794168063163
