"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.8794948806926,40.3064702634964,40.306438151755,40.306461641295,0,3,1,3,40.6693823579191,41.9582197742368,40.6723326493252,43.16235748033,49.5982548808154,49.9638483880717,44.6652281877021,49.9690544603908,46.2917384095795,45.0653232651819,48.6555606169406,43.2156521852253
90,45.9707072032667,40.3056075674465,40.3064534769394,40.3055845552241,0,3,1,3,42.3944942398685,45.2785433869081,47.5036874931009,40.5234031155115,42.3403247250662,46.15710090127,44.4440391367073,46.2824508466131,41.1059920245211,43.3003641618568,45.8362352192869,44.4997772671238
120,42.4052346953005,40.3063278003466,40.3064351620301,40.3063657017251,0,3,1,1,42.6645989953706,45.3711602232781,45.2666264129825,40.578404670766,40.7715455069151,41.4953441025202,44.8715934366561,43.5153550998136,42.2447245283723,41.5961207078067,43.9726063658348,44.0679373881946
150,42.632798389108,40.3068692355161,40.3064452419685,40.306616629919,0,3,1,1,44.2050003797728,44.9894860974147,42.3311499655132,40.9070105997541,41.018113316008,41.2441967818982,43.0424370855429,43.0429610423044,43.1730585248368,41.8733888889338,42.3713025772804,42.6869980436462
180,42.2385991779679,40.3064670678073,40.3064481439548,40.3063708640794,0,3,1,3,43.2184139988665,43.3287233909428,41.4870378378857,41.0275266391209,41.2269930120969,41.3564451854405,42.2808411603447,42.4526468346457,41.8367386623605,41.1671254849313,41.5592954970612,41.4146457850279
210,41.6881888186476,40.3065721623162,40.3064201157496,40.3058648841068,0,2,0,2,41.7419802652315,41.5798807255704,41.6536808002122,40.6714253872034,41.2079939642448,41.2935538216372,42.1649857254812,42.0167343832434,40.8935841604602,41.6141190399692,41.8913802124301,41.5619484566833
240,41.3796050931557,40.3066080623735,40.306442558476,40.3065008724995,0,2,0,2,41.6913583178912,41.2108970090955,41.2550479677264,40.526956985053,40.8488505855307,41.0083313888484,41.959339549349,41.6108209982483,40.4666430313775,41.5048102759858,41.7057218783128,41.3779638934527
270,41.3311045283487,40.3064805768544,40.3064411776836,40.3064306526885,0,2,0,2,41.1008194977925,40.8953997719569,40.9809929167665,40.4575937943701,40.5194233290907,40.6445865676114,41.0493979210118,40.6347828055898,40.4563248041374,41.1708683388175,41.5059514639873,41.2434352396578
300,41.1545627841912,40.3064730293694,40.3064355221379,40.3064301446815,0,1,0,1,40.8625418761855,41.0941211140073,40.8281561389108,40.4785889650088,40.5500935968602,40.6197913257416,40.7095609754327,40.6100080586934,40.6497250477121,41.1508483540825,41.2787567734938,41.0114283675554
330,40.9828756529506,40.3064733129229,40.3064335497968,40.3064496502021,0,1,0,1,40.8119352289906,41.0404707873219,40.7573503214128,40.4222985590796,40.541916357637,40.6982289476358,40.6837128040623,40.6429155988363,40.7214233648072,41.1263342112546,41.1018926632002,40.8384420199774
360,40.8821631263033,40.3064278499431,40.3064368321484,40.3063758413608,0,1,0,1,40.7947848635378,40.859304949793,40.7142694941921,40.4159197383695,40.5286177500734,40.6808173134457,40.6543258617139,40.5678221575464,40.562943718734,41.0084605931112,40.9557371208781,40.7538358630303
390,40.7924938834614,40.3064548583726,40.3064375658098,40.3064208951611,0,1,0,1,40.7103662123586,40.7588264676204,40.6183747654814,40.406778282174,40.4966837577546,40.6394883372011,40.6137026693568,40.5150742484386,40.4061698604754,40.8711095390953,40.8590767937263,40.7676086557249
420,40.7133514130685,40.306459197967,40.3064364556939,40.3064261204935,0,1,0,1,40.6599492442595,40.6933588737722,40.5644711817825,40.3959097902969,40.5003277964514,40.5838705329497,40.5589302699253,40.4875408027398,40.4369657355778,40.7283182073128,40.8161303082138,40.6889407237361
