"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.8794948806926,40.3064702634964,40.306438151755,40.306461641295,0,3,1,3,40.6693823579191,41.9582197742368,40.6723326493252,43.16235748033,49.5982548808154,49.9638483880717,44.6652281877021,49.9690544603908,46.2917384095795,45.0653232651819,48.6555606169406,43.2156521852253
90,45.9707072032667,40.3056075674465,40.3064534769394,40.3055845552241,0,3,1,3,42.3944942398685,45.2785433869081,47.5036874931009,40.5234031155115,42.3403247250662,46.15710090127,44.4440391367073,46.2824508466131,41.1059920245211,43.3003641618568,45.8362352192869,44.4997772671238
120,42.3228502727886,40.3063744132934,40.3064357317403,40.3064105305422,0,3,1,2,43.4964925056737,44.9889049889539,45.59657679078,40.6544711182464,40.8707730878986,41.4952889694824,43.3976222094329,42.1624151351716,41.6972720179415,42.0799691838391,44.2930815897478,44.1495042462815
150,42.2286320561757,40.3067491445112,40.3064368296721,40.3068408108482,0,2,0,3,43.3507669243468,43.073453905652,42.4192526426055,41.0331471313481,41.1237497719781,41.25530749298,41.8877636854665,41.93338620149,41.7280784152461,42.2363324182179,43.6201259748743,43.0670123722925
180,41.4830154273756,40.3064925877264,40.3064398037056,40.3061055630359,0,2,0,3,41.8414582715962,41.3454819080747,42.0299797119202,40.7060339082772,40.9535351557153,41.1453295371008,41.4993950361211,41.3732509984588,40.9461122658724,41.9488961479696,43.3283817903751,42.253101764706
210,41.2994162755579,40.3063948560531,40.3064148767078,40.3064345186027,0,2,0,3,41.0267967706477,40.8613801161276,41.1799202962024,40.435780468166,40.707995571589,40.8359322094518,41.362633989117,41.2288385052893,40.6847568355405,41.1481163979622,42.553536387842,41.446161060244
240,41.1404494811709,40.3065586043672,40.3064192694353,40.3066727103473,0,2,0,3,40.874390701645,40.7328275218714,40.867808167799,40.4815096259996,40.5463396973716,40.615873285537,40.997437807297,40.7162216576213,40.4851929000019,40.8551384341373,41.5933847129674,41.2247601286176
270,41.0760047834296,40.30627865748,40.3066207296992,40.3061710491728,0,0,3,0,40.9649044920521,40.4170734731915,40.967157732285,40.8968154171503,40.8174608054744,40.8738134505993,41.03168701557,41.0708831053411,40.8490689377767,40.3977095722001,41.0662298443511,41.3079597588693
300,41.0326870214641,40.3080962416118,40.3071219377661,40.3081171873922,0,0,3,0,40.9363284255762,40.9434541307488,40.9438907313565,40.9380221853673,40.9393860418038,41.0070751150731,41.0186774885077,40.9622702892042,40.8543742441412,40.3861713846753,40.659010847175,40.7197728252877
330,41.0245046222857,40.3064628223762,40.3065236046837,40.3065712438082,0,0,3,0,40.9333650874054,40.9393074513409,40.7715043624471,40.9416639047856,40.9804336668944,40.9924045493319,40.9505432495981,40.906484090082,40.7205211903651,40.4810306066137,40.4883084677284,40.5883444633849
360,40.9861368523905,40.3064256085396,40.306675606875,40.3064834718848,0,0,3,0,40.9166123769649,40.8628641967458,40.6342020234043,40.9350180844637,40.9239989814246,40.81523098695,40.8315071084535,40.7546299939307,40.7011847718936,40.5416699151781,40.5588434827872,40.6096279726833
390,40.8345227908126,40.3066369532556,40.3065859968239,40.3066643662477,0,0,3,0,40.8912850712067,40.7990318057795,40.6141174470255,40.8654526233171,40.7695792863363,40.6867670563769,40.7432595441282,40.68705134027,40.6757131975026,40.502623331765,40.6332222998021,40.653924821309
420,40.7039118462937,40.3064111103278,40.3065047985324,40.3063999194799,0,0,3,0,40.8445600536037,40.7621911251733,40.6164057119136,40.7633807092119,40.6590216992653,40.6371797099946,40.6821439355897,40.6537733416419,40.634148933581,40.4200023273443,40.6034190654414,40.6103958209932
