"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.9589192224445,40.3064490973902,40.3064384877953,40.3064512040342,0,2,2,3,40.858276620876,40.8548055452088,40.6723066297431,44.2978122357046,49.9203154711115,49.9690359169693,45.9978325151248,49.9690619005661,45.7007307974032,43.8779095868385,48.7193756853947,43.2490477290904
90,47.2864901112484,40.3064681258177,40.3064814791144,40.3059390302046,0,2,2,3,42.6769467315848,47.0525481934991,47.2021909328978,40.6407231941907,43.9940545772019,47.8873835860294,45.1982215528432,45.7119683563599,41.0293850998167,41.3212566771293,43.8084970288819,44.4904756953011
120,42.8059691004585,40.3064609976232,40.3065066552782,40.3064091531437,0,3,3,0,41.8042221801112,46.0238685858283,45.6778913402111,40.5390189872643,40.7120959402657,42.1289320839792,46.8200657133764,45.3697542697078,44.0779894002062,41.2736610289674,41.3680028317287,44.6865336467356
150,42.0823683431441,40.3066172168899,40.3066083914463,40.306398449128,0,3,3,0,43.7584717987886,44.4005758130769,42.3549680963953,41.0630551939527,41.1307050869929,41.1753501955903,43.8361563533956,43.2780425099965,42.9639964590701,41.4703832321787,41.725032036603,44.0168605022572
180,42.3169125967859,40.3066161823918,40.3065657131107,40.306458264669,0,3,3,0,43.1550630508173,43.3638487037349,41.9315260911584,40.9753598476232,41.1875966753908,41.2418769232951,42.5536783018989,42.3683450185609,41.848458270518,41.1243751785396,41.582900018553,43.3333229451531
210,42.0403188892322,40.3066299417438,40.3065636335494,40.306502084822,0,3,3,0,42.2724948040358,42.2126451218141,41.5126083660643,40.7320296590867,41.0201768399716,41.1443138705053,41.9156990651309,41.788893372709,41.682270847827,41.013716823375,41.4489126507057,42.0089717775751
240,41.7641072489426,40.3065237536433,40.306419016501,40.3065868447858,0,1,0,1,41.7920963758411,41.849580316652,40.741781792773,40.7985174229926,41.0767574172289,41.2713427019599,41.6603083639569,41.4632819202056,41.1825611583892,41.7586041706701,41.9057806750435,42.0117475654053
270,41.4738382769652,40.3065629523993,40.3064427764337,40.3064263907772,0,1,0,1,41.4969793994817,41.5495985912929,41.0875207052778,40.5941927427268,40.7810565033846,41.2857989807624,41.4321917965629,41.3393326125339,41.4229419001086,41.6845557720434,41.8152558954818,41.8558049948593
300,41.3561758792138,40.3063348370989,40.3063863020261,40.3064099360482,0,1,0,1,41.3238077844951,41.4065641452173,41.0196236008438,40.5356431116808,40.8434976314653,41.1133625500249,41.2691573748291,41.1584204882544,40.6234884880071,41.5938290271669,41.7521304688621,41.7288938754972
330,41.2398220909789,40.3064888220929,40.3064504636143,40.3064810919451,0,1,0,1,41.1839079183002,41.2388719740314,40.9942803918723,40.5068221085457,40.795765109511,41.0016939590395,41.0843127318518,40.9604029057624,40.6239056454021,41.6110013916839,41.5701622149849,41.2833274520757
360,41.1882720140852,40.3064867859339,40.3064413829433,40.3064427500861,0,1,0,1,41.0491699746448,41.1442779727651,40.8683308422737,40.4550919836961,40.5674468948699,40.6740723767247,40.8971920541803,40.7690188853634,40.7599852366144,41.5033709649234,41.3764455662217,40.8444550336866
390,41.1189960663471,40.3064528550663,40.3064361511696,40.3064243809946,0,1,0,1,40.8972466578231,41.1248966292747,40.804558719905,40.4288602607615,40.4962918627493,40.5916739231348,40.7328941944587,40.6772759206195,40.7503221970843,41.3582724244295,41.1390316369788,40.7381316715539
420,40.9740239819919,40.3064482701943,40.3064372969736,40.3064128415833,0,1,0,1,40.791460924904,41.050366866245,40.6740378254633,40.4354044463391,40.5037765931974,40.6609904753931,40.6279002488042,40.6831283073895,40.6834623762253,41.234025537724,41.0267021873429,40.7089764348715
450,40.8325439692194,40.3064572128618,40.3064373999695,40.3064189051777,0,1,0,1,40.698600180218,40.8739629037311,40.6214880616033,40.4238122344504,40.4990680226256,40.6558242775329,40.6322540621977,40.7120684726537,40.5174294705887,41.1794682838586,40.9890511357032,40.6726743525921
480,40.7358066126977,40.3064594829298,40.3064374917598,40.3064242202312,0,1,0,1,40.6237276914035,40.6523057663483,40.560144560479,40.3998117912151,40.4892549228749,40.6369332634998,40.6111294753951,40.6895120094586,40.4722168720637,41.0277277097752,40.9729557798372,40.6165729667755
510,40.6754387289217,40.3064598302326,40.3064370545669,40.3064257823228,0,1,0,1,40.5577312602897,40.545404600601,40.5224021004657,40.3803607158062,40.45944771468,40.535672016642,40.5803769151388,40.6487827599412,40.4645670014174,40.7842302053441,40.951515983949,40.5762330966107
540,40.6318633612525,40.3064603958259,40.3064370323894,40.3064218557633,0,1,0,1,40.5336497006015,40.5274740921201,40.5086799961971,40.3705097351282,40.4325853031211,40.4691379175684,40.5415246465135,40.5323961730183,40.4375293493432,40.6455466045884,40.8866493805405,40.5852185427066
570,40.584887230199,40.3064615639095,40.3064373280486,40.3064243769524,0,1,0,1,40.519696206191,40.5002943074803,40.4923763835912,40.3679736035401,40.4214108254447,40.4427712613848,40.4965087311648,40.414671567517,40.3982759363687,40.5885934246293,40.7981472413872,40.5810672937016
600,40.5425241480152,40.306390989204,40.3064411777952,40.30636136027,0,0,1,0,40.523019019475,40.3696296578668,40.5063443337473,40.4703985946855,40.4962423712898,40.4635806696698,40.5136035427788,40.4392417558731,40.474425915894,40.3698520077038,40.669020269084,40.5520453429853
630,40.5164677857241,40.306537640162,40.306442394077,40.3065413854059,0,0,1,0,40.5127605599534,40.4809278362667,40.5364096311372,40.5008667364882,40.5075716573912,40.4765196957384,40.5226641923437,40.4654198965881,40.5200385860696,40.3272959742955,40.408171512976,40.5523595878686
