"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.9589192224445,40.3064490973902,40.3064384877953,40.3064512040342,0,2,2,3,40.858276620876,40.8548055452088,40.6723066297431,44.2978122357046,49.9203154711115,49.9690359169693,45.9978325151248,49.9690619005661,45.7007307974032,43.8779095868385,48.7193756853947,43.2490477290904
90,45.9913307146457,40.3063049067688,40.3064607508472,40.3058465800594,0,3,1,3,41.972125989339,46.4362678673812,47.3804199066647,40.5205341398231,42.869327659083,46.3391301184488,45.4672175894205,45.5669037914825,41.0689833654492,43.152808434726,45.6823372213891,44.7284627807163
120,42.3609793313029,40.3061543058717,40.3064145548536,40.3063283613643,0,3,1,2,43.7090459312977,45.0632881952581,45.2392747970599,40.6455437120272,40.920429741065,41.5096276781659,43.2121324959813,42.0591616359643,41.7051368975418,41.6593163209978,43.7908509772173,44.3854417481521
150,42.0330198786571,40.3068474552236,40.306485528688,40.3067300157062,0,3,1,2,43.4755381393472,43.149669219927,42.4457313128367,41.004104376253,41.0318169911613,41.0954433209499,42.3095152819095,42.4007307552638,42.2364203373951,41.2565301730529,41.6866011496236,42.91335577843
180,41.7114295332298,40.3067327931716,40.3064309445432,40.3062303962294,0,3,1,2,41.9559586818498,41.7402978506064,41.5970667408279,40.9135080038406,41.1107698573616,41.1215359584789,42.0942316875668,42.0614930415325,41.3338197009147,41.5312544249174,42.037675072446,41.512356814132
210,41.6799047134931,40.3063611182399,40.3064359953028,40.3062985952194,0,1,0,1,41.4357539978829,41.7947692546251,41.3734620721051,40.9273756871093,41.3844041640131,41.3675276592278,41.9159203445473,42.2322052387671,40.5980342469985,42.1006544304227,42.3562355075747,41.6160288029181
240,41.1993376516816,40.3066172036032,40.3064465509417,40.3065092907866,0,3,1,3,41.4641326866266,40.823437277056,41.0002781134795,40.4036044709898,40.7127306284576,40.8288498611064,41.4293853529934,41.347141483601,40.3555698951822,41.6710457196078,41.5965309862909,41.1581020768639
270,41.0847440169757,40.3064526252956,40.3065826403399,40.3063578562813,0,3,1,3,40.7498972280728,40.7007257047261,40.7641464156667,40.4329102703143,40.4965275978842,40.5827607500653,40.7124061234097,40.5141538924562,40.4188184263606,40.7790848008006,40.8889488546723,41.0300153991278
300,40.8543986504873,40.3068269123652,40.3063943169509,40.3066492731217,0,3,1,3,40.6102400020268,40.5825444420226,40.5789671385122,40.3534105915165,40.3732728470732,40.4622555458461,40.479617208766,40.4645430949773,40.4415563120299,40.6072333317778,40.6835287496193,40.8499771080804
330,40.6073302608466,40.3066255180477,40.3065282587963,40.3065674117643,0,3,1,3,40.470136107486,40.5266760865351,40.4902808074322,40.3405381725175,40.346447202522,40.3829821298216,40.4330654055034,40.4258734521166,40.4011307234294,40.5119499423296,40.5638325092325,40.6707771254986
360,40.5474651065644,40.3063794185074,40.306536056465,40.3061789996896,0,0,3,1,40.510486787215,40.4199941184556,40.3805988268532,40.4832998618548,40.470091809564,40.4971957367263,40.5162974430034,40.5125936326121,40.4292117523318,40.3110260482173,40.349887813192,40.5864889262527
390,40.5302117121642,40.306836744451,40.3064064307883,40.306872710034,0,0,3,1,40.5085509326891,40.495987137325,40.3666994424775,40.5248291694311,40.5068021817793,40.4969388720502,40.5227960984803,40.4838533689129,40.4084741845768,40.3333832795509,40.3573616981781,40.41870346363
420,40.4847200183408,40.3063812930371,40.3065298557004,40.3062725805926,0,0,3,1,40.5028504532514,40.4669929420567,40.4261684545891,40.5080770943432,40.4712848975896,40.4305418969796,40.5119857673314,40.4519248386725,40.3836969274183,40.364328993093,40.3778597228701,40.3863920985594
450,40.4300046210392,40.3064161783718,40.3065723175933,40.3064065614396,0,0,3,1,40.4830647722832,40.440228548268,40.3954472303008,40.4537079677699,40.4159551564105,40.3761761052725,40.4582363050279,40.421566238548,40.3636702076897,40.3725306330669,40.3869233188259,40.3931103853427
480,40.4021850247908,40.3064004769321,40.3065237886092,40.3063919149343,0,0,3,1,40.4512815861049,40.4225251000774,40.3725553145972,40.4140430234692,40.3909341514374,40.3778055023628,40.4026212376809,40.3900372561498,40.3422140884981,40.3474449891261,40.3615226868714,40.3797667238297
510,40.3825470710502,40.3064142445888,40.3065354544698,40.306375737415,0,0,3,1,40.4187680798574,40.4031807448821,40.3590516833801,40.387568989444,40.3754022173852,40.3694746764343,40.3693009053284,40.3484206003903,40.3343672051229,40.3329938666861,40.3447850760406,40.3612773470353
540,40.3637816435948,40.3063614540035,40.3065703405213,40.3063177281384,0,0,3,1,40.3952895412738,40.3804916530547,40.3425095193665,40.3670944204493,40.3590025498502,40.3525756387885,40.3532577447831,40.3366026141995,40.3215886220375,40.3233139507039,40.3315331116461,40.3435804419423
570,40.3479653359565,40.3063039698636,40.3064585028338,40.3062506650666,0,0,3,1,40.3767387724461,40.3614015809421,40.3319955851467,40.3524308841399,40.3447255868774,40.3386381021928,40.3428968003163,40.3314713494821,40.3142130838863,40.3174095662604,40.3256902626811,40.3317495992687
600,40.335768965914,40.3063500561097,40.3065289321196,40.3062910305843,0,0,3,1,40.3604545372423,40.3479771900011,40.3250505470354,40.3441159659951,40.3349740953054,40.3298149575604,40.3341807622503,40.3241539514444,40.3106094623848,40.3119534879561,40.3192906722451,40.3235403947969
630,40.326265559122,40.3063156632893,40.3064966826022,40.3062658805141,0,0,3,1,40.3420842717432,40.3362427792118,40.3187712881427,40.3377986658525,40.3261662130842,40.3212440619721,40.3264329029314,40.3180483279296,40.3113905374302,40.3099427120863,40.3136557045355,40.3176413537788
