"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.9690564313564,40.3064279209183,40.3064388047811,40.3064407654258,0,1,3,3,41.3979440656692,40.6645536810228,40.6722382022463,46.7703638037694,49.9690568207928,49.9690501920354,48.1777067583872,49.969056670778,45.1120188481952,42.4116878583992,48.2832766684182,43.3051137651617
90,49.604147011423,40.3071947962167,40.3063776275463,40.3063399128111,0,1,3,3,43.9258469672713,47.6971653451939,44.8273172227417,41.1118122424375,48.1293490119279,49.6880114432121,47.5567866821531,45.1517001751945,40.901420279575,40.9018547969136,42.2421298738676,43.8980269942949
120,45.4612977715994,40.3065676809104,40.3066253427011,40.306554358173,0,2,3,2,43.6855571738196,45.8340045968758,44.5852950883258,40.7354487747175,41.4934873605657,44.3004965551508,44.1368488001728,42.977587421768,43.0183081329665,41.9995548913425,42.0102555131068,44.348229285144
150,43.1954410367614,40.3063369835902,40.3066290704707,40.3065555428604,0,3,3,2,43.6801859338747,42.7796068970576,43.085883365481,41.0547561283287,41.0593319375147,41.2846405873741,42.7891724394413,42.7857421861495,41.6922422436751,41.31021110385,41.9631452956908,44.1866645336289
180,42.9387453718971,40.3064309000586,40.3065278985711,40.3066631337321,0,0,3,3,42.340347051432,41.724640537062,40.9108424188171,42.6248983276945,42.4099528547481,42.088450437659,41.8281412408041,41.3317985482441,40.6181836791964,41.1113790231804,42.1042964718833,43.1742908544713
210,41.7933809385894,40.3065832409596,40.30654660261,40.3063334738782,0,2,3,2,40.3383530575571,41.715445435915,42.1587407411396,41.8208481719439,42.3875105188094,42.1613936689123,42.1274127584406,42.0726920918359,40.856779546962,40.9113813204363,41.7861496752794,41.8477322962533
240,41.0223582882238,40.3060115819825,40.3066180083434,40.306625090446,0,2,3,2,41.0569125559747,41.454141390681,41.8346187198167,41.1425353962664,41.8826807386408,41.7779438707813,41.9164765161319,41.1624386064835,40.6523715363349,40.759536869758,41.1626211988387,41.4941635158146
270,41.1252824446846,40.3062150423349,40.3063341094495,40.306639827125,0,2,0,3,41.0375396437122,41.1831844849055,41.3314910852622,40.5568744556785,40.9002435264116,41.154801323441,41.2148839516755,40.6726007725457,40.6099247179119,41.4324344227438,41.4471269727829,41.4652571477812
300,41.0874050585171,40.306330666575,40.3064857580083,40.3063619058419,0,0,3,3,41.028518024984,40.7381431544744,41.0977399432684,40.8873073188865,40.8487135384669,40.9536275045616,40.5704269253659,40.5441159569262,40.4668174034769,40.6667450161261,41.0578347410148,41.2625877266073
330,40.9559399090178,40.3073171492112,40.3066662180278,40.3074894781023,0,2,0,3,40.8123876973703,40.7182685331801,40.8776527665696,40.4941021090401,40.6194863612307,40.7454962477984,40.5413773114054,40.5030271082987,40.4394026882968,40.7189015824658,40.7428745746822,41.0251878224161
360,40.7540408202928,40.3059270792718,40.3066160563512,40.3064895046823,0,2,0,3,40.6268980197049,40.6506347309318,40.6049944671215,40.3407651446902,40.4757377620124,40.5606754135835,40.4478342054,40.4081508175652,40.3939834356179,40.6635083713931,40.6632581383549,40.8668126635318
390,40.5829342168569,40.3065830890646,40.306662299314,40.3067760248443,0,2,0,3,40.5583475018664,40.5845064768139,40.4851141126514,40.3555946740644,40.4008697397438,40.4644276531204,40.4250983799791,40.4205111404192,40.3895313688132,40.6319696998325,40.5941950182318,40.5960417774435
420,40.5084601356821,40.3066030201379,40.3062760161284,40.306410036001,0,3,0,1,40.4877162872245,40.5675385447083,40.407365288249,40.3312257789384,40.3570527216242,40.425005510294,40.4750620481398,40.4999955887622,40.4325130090861,40.5867084237913,40.5623200661717,40.456513477756
450,40.4657511232461,40.3062421298664,40.3064218565369,40.3064340557177,0,3,0,1,40.4564819441146,40.53463627511,40.381276845762,40.3371649638826,40.3687312292287,40.391412326581,40.441967908529,40.4431380347275,40.4364441471944,40.5233267232959,40.4415220633534,40.3791259755275
