"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.5722627362212,40.3064509801694,40.306438873426,40.3064291574815,0,3,3,2,40.6694019975576,40.6657953782543,40.8672214838432,42.8069362935884,48.6736634637761,49.8421270310301,44.2857012760568,49.3633613346634,49.4025035440656,42.6934384382473,47.1975880260663,44.6816649472327
90,45.7456310977758,40.306343251275,40.3063704492107,40.3068467705528,0,3,3,2,42.0462346885291,46.5649524859486,48.5245319483738,40.5136821451323,41.8739445662194,45.8974619816995,43.9126072542278,48.3855631918315,41.5141530683665,40.9355430122204,42.2033667983421,45.1916493829257
120,42.330611185036,40.3063631753362,40.3064745340577,40.3064769541651,0,3,1,1,43.5405340986942,45.2008222955235,45.0409855493888,40.6194166577139,40.7755682291921,41.3639602225652,44.5934249963527,42.7477478004033,41.7884840100697,42.2919337745823,42.1408752068195,44.5923366480914
150,42.7557851231541,40.3067343457927,40.3064505054722,40.306409654701,0,3,1,1,44.3113075363741,43.7617756071609,42.2984633424262,40.8543637412373,40.9585066180519,41.1094504110524,42.3744752828092,42.5077142654406,42.9733605511984,41.9620485479278,42.8305912293732,42.8457072170182
180,42.0449751476738,40.3065147855341,40.3065098298514,40.3064575771167,0,3,3,2,43.2346322932659,42.7010484964533,41.6284478552963,40.9482731476988,41.1532971664559,41.1391450459913,41.5136311172631,41.8323375591781,41.5091783739858,40.402066915005,41.0586913914682,41.3437965785199
210,41.8908635729229,40.3069726451132,40.3063778398481,40.3065460686762,0,3,1,0,41.8423753165851,41.7817720723775,41.4513203516552,40.6672238076921,40.9892846202382,41.0500628188012,41.6061765672103,41.7617131455724,41.6099859339032,40.943755557738,41.6170983318461,41.4524846042713
240,41.7675711243013,40.3066427326163,40.306401888109,40.306407533492,0,3,1,0,41.6355887454981,41.634289310448,41.1994170253421,40.5108479281506,40.6866729237613,40.7940704050801,41.4528424677729,41.3401039096997,41.3238423395417,40.5583700402826,41.3417793845106,41.336904049174
270,41.590454172524,40.3066546454749,40.3064563193586,40.3065566894957,0,3,1,0,41.4183164912909,41.4182254090912,41.0286764865254,40.50064609984,40.6129285922525,40.7321997868846,41.2167288104627,41.141341151184,41.211798414423,40.6209959552953,40.9772134387619,41.1667176652325
300,41.3453008682586,40.3065059102132,40.3064394569032,40.3067836713851,0,1,0,2,41.2803648137495,41.3730263725632,40.6850271345666,40.6073972969737,40.8963335168232,40.9571682908973,41.1695865381491,41.0218226075009,41.0004413326114,41.119598706717,41.0724687578443,40.8991303465445
330,41.1379951443137,40.3065282186743,40.3064401506742,40.3060719571972,0,1,0,2,40.8977189621238,40.9624820169663,40.6872135072958,40.523529686092,40.6889100678033,40.8602646489616,40.954962135772,41.0217881283994,40.696040785735,41.1362865024837,41.0826661348602,40.8232504072609
360,40.9384686653531,40.3064199330018,40.3064296686547,40.3063678479128,0,1,0,2,40.9229946943515,40.7986327881017,40.7466126826795,40.4743724832745,40.5576201919499,40.6858190667587,40.8817347902047,40.8703257161717,40.3862798979932,41.0079815388585,40.9637806399647,40.7279674212688
390,40.8086702591844,40.3063603187462,40.30644451091,40.306348719221,0,0,2,1,40.837108526609,40.4907512831209,40.7646783803288,40.6959576274498,40.829389848438,40.6977838691154,40.8157102713319,40.7114034669318,40.508267625987,40.4565136273651,40.7858072188981,40.6993098464366
420,40.7620611489349,40.3069709147936,40.3065557197364,40.3069693389253,0,0,2,1,40.7825980759565,40.7143772203234,40.704303678618,40.7459445178637,40.8274977644165,40.7797228587183,40.6528285969842,40.5269475862645,40.4961413420317,40.4428819709081,40.5240997699513,40.6176889845222
450,40.7307180535063,40.3065172376169,40.3064372363652,40.3064599270233,0,1,0,2,40.3643646595874,40.6747310393438,40.7122568131219,40.4251979311283,40.5925603515264,40.6905847453906,40.5193966482336,40.426104244415,40.4264429415347,40.5320555960311,40.6243374063619,40.6493012032923
480,40.5836981327959,40.3062479310744,40.3064426226867,40.3062456377418,0,3,1,0,40.5261630415477,40.4392835411214,40.533869624209,40.3114205175667,40.34665343827,40.416247207629,40.5168797733536,40.5383336202451,40.5887752032511,40.5527696147191,40.62449317339,40.602360099886
510,40.5042123759776,40.3064240492662,40.3064208105927,40.3066336230009,0,3,1,0,40.5651883654662,40.3998304933446,40.3906213643876,40.3473801946527,40.3516814553402,40.3604652047389,40.5147511248704,40.5157269256714,40.4861365295061,40.4062855240406,40.5484997721873,40.4739640842483
540,40.4521187111329,40.3067998841842,40.3064047812736,40.3064546199269,0,3,1,0,40.5223867828576,40.4078739812256,40.3943752627689,40.3489974610217,40.3660570461514,40.3807611840695,40.5223816740821,40.4840370710575,40.4824627268572,40.3265796921379,40.4783245564253,40.4214414854643
570,40.4268674819108,40.3067399641755,40.3065445809517,40.3065105066107,0,3,1,0,40.4505404855214,40.3826787877461,40.4171962773301,40.3424058499802,40.3661567827531,40.3703470858297,40.4917535175342,40.4483229133593,40.4591515151647,40.3301208111244,40.4310417904175,40.4155219724705
