"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,49.9679558732286,40.3064579213477,40.3064380812665,40.3064616180108,0,2,1,3,49.9680397349497,49.9684747736915,49.6658092033112,44.9577434297918,40.3234480155275,40.3233806445545,45.7175862233852,47.2729001209023,49.322014214927,44.821893130951,40.3108870599229,43.2733899658613,45.1633350698216,44.5358521736085,49.5928333097274,49.9644335425669,49.9690799717002,49.9690846556115,49.9678535531022,45.5723677380373,46.3753227766053
90,47.3249615976268,40.3061182170264,40.3064525004149,40.3056005498418,0,2,1,3,47.0393416071007,45.0430058285864,41.8699669046324,41.0273898015294,40.451793433723,40.3942647757114,43.5266957406643,44.0402398171173,46.5273214968275,44.6166903214153,40.3439246821505,44.786783179105,46.9287805780233,40.6528141296884,41.8187678389046,44.3419198569947,46.8291393720187,47.9365599982108,49.7580443836754,46.8982416575674,45.4693842785405
120,43.1471736811028,40.3064437632815,40.3064404892973,40.3063846481659,0,2,1,3,42.3630310101271,42.0212915859673,41.862415644672,41.9039701864929,42.1472144725791,40.3302207770897,42.2750477152953,42.606661692204,43.9091167109225,45.0759500947053,40.3255389820331,44.967088658017,45.6128557745494,40.7357863039863,40.90043254305,41.0960298289423,41.652831276396,42.3138504028515,47.5404470861452,45.284910464165,42.9256541345161
150,42.241946260622,40.3066342433497,40.3064502331296,40.3068726272643,0,2,1,3,41.8219701347768,41.7984625806164,41.7571140263036,41.5934600303838,40.9288316770211,40.3193856908737,41.5201081379761,42.1251790403072,42.6467687320866,44.8153103595437,40.3232269025169,44.3000501295262,43.9616470717958,40.9206346035238,41.0144576563407,41.0322663503399,41.0556181679855,41.1064239356964,41.6317892690737,42.9083961010644,41.8699395342422
180,41.6130038569495,40.3064536775655,40.3064380528174,40.3063151726086,0,1,0,3,41.489901614224,41.5235069349935,41.5882636487017,41.143743226996,40.938059542352,40.9258442127485,42.3405661762572,42.2049120715521,42.5907750100385,43.8439627031152,40.3090801420826,43.5350216500474,43.3852960451769,40.6477079662493,40.9912476824761,41.2531470100514,41.3941373464172,41.4563803051756,41.3485698834867,41.082768340441,41.5604948888047
210,41.750027241304,40.3064090267248,40.3064445080594,40.3062802386364,0,1,1,0,42.0788895389951,42.0379475481911,41.9830641968532,42.0375751808706,41.4950635550415,40.3066199551431,41.4533348714134,42.088625369419,43.0731012294191,42.5488870856665,40.3188726348745,42.9665782592065,43.5022360993415,40.8013831382455,40.856755315783,41.1598127499226,41.487137200483,41.5298805538872,41.4718964184931,41.6781760370613,42.1356269902752
240,41.9394023118685,40.3066014502842,40.306562838272,40.306611461454,0,1,1,0,42.0356133567456,41.9995839780215,42.1990277741041,42.0693375136422,41.5729698427773,40.3119088732034,41.5676864109747,42.1307645596366,42.5015302692936,41.8288269172902,40.312581306435,42.0698908898625,43.4335525413554,40.8187553809367,40.8684577112233,40.9237299616982,41.3483986837092,41.475288374822,41.4914312323237,42.0581979687388,42.0354282325915
270,41.9645056636497,40.3064626652814,40.3064171307013,40.3064339494683,0,1,1,0,41.9911286293725,42.0082797641594,42.0080506956112,41.751559949982,41.4179811342434,40.3211564324143,41.3954018481844,41.4241889894639,41.6824184663036,41.5659815122655,40.3194113573644,41.6963083660503,42.9710913191659,41.0065003726387,41.3365373008537,41.4934033271544,41.6112617201367,41.7134490737209,41.7748807403357,42.0767091197527,42.039276546895
300,41.7645753552546,40.3064949467994,40.3064876270935,40.3064712727497,0,1,1,0,41.8252982674773,41.7943286993334,41.6400125600721,41.5041556611981,41.4375875413318,40.3134770153746,41.1292574321052,41.1634547842688,41.3635989199648,41.3931839869023,40.316713936637,41.5081675572769,42.3146309608994,41.0214905735014,41.4679298619984,41.668083941217,41.6996623399139,41.6799939997905,41.737670706109,41.9286688187111,41.858368659701
