,0
0,56.3664
1,14731.745
2,1882.0498
3,7.2570014
4,497.30997
5,71.8227
6,15.047783
7,6.5584097
8,199.71736
9,49.619667
10,29.493256
11,17.413548
12,25.052807
13,70.27081
14,62.949768
15,37.730717
16,7.8334455
17,7.3579407
18,10.774585
19,14.193249
20,10.074314
21,22.56252
22,7.920906
23,5.0519786
24,9.24107
25,2.5477624
26,5.5853453
27,4.3684344
28,2.7655566
29,3.731797
30,1.2250583
31,3.7487133
32,5.4024296
33,4.929432
34,2.1190827
35,3.3802354
36,4.3054094
37,2.6880817
38,2.5623631
39,2.4718301
40,2.465063
41,6.6446667
42,9.453655
43,5.839229
44,3.2319021
45,1.5181322
46,1.8910942
47,1.9618908
48,1.7383074
49,3.034691
50,1.0770196
51,1.4869931
52,2.88097
53,1.5700861
54,0.83077383
55,1.316939
56,1.6988082
57,16.147295
58,4.5415726
59,6.776617
60,5.452387
61,2.8925028
62,3.4194276
63,1.4507532
64,2.9284258
65,2.3417618
66,3.6057353
67,4.607126
68,1.7914743
69,57.70404
70,22.495476
71,14.451858
72,13.85092
73,10.185815
74,10.599363
75,5.929907
76,6.062134
77,6.4956717
78,32.867233
79,37.786034
80,64.5414
81,16.643135
82,14.112446
83,3.3938355
84,1.3809646
85,2.9021478
86,21.487011
87,34.601433
88,51.436462
89,55.23195
90,38.46329
91,26.126507
92,12.762475
93,1.942425
94,13.7783985
95,26.023182
96,16.042572
97,15.53412
98,7.8368998
99,2.9513063
100,12.610417
101,1.8424792
102,3.4263835
103,0.8407103
104,2.6257858
105,3.1889095
106,6.3120165
107,3.6185205
108,11.156458
109,6.3491855
110,10.183691
111,9.403337
112,8.421724
113,4.5503254
114,10.516451
115,4.8781133
116,3.642272
117,4.224206
118,5.005507
119,1.0899152
120,4.828064
121,1.1527617
122,3.6183534
123,4.67541
124,11.00263
125,5.6335115
126,1.3563647
127,1.751804
128,2.584435
129,18.220165
130,21.359436
131,13.244728
132,18.72311
133,3.634769
134,4.8584757
135,1.1816803
136,2.1983
137,4.160664
138,2.8233309
139,4.0334387
140,4.484028
141,8.682768
142,5.0602107
143,7.7339764
144,2.5496597
145,6.3738623
146,3.8064516
147,7.48707
148,4.408457
149,5.032529
150,2.2635198
151,26.206137
152,15.606196
153,9.257824
154,9.247126
155,6.784224
156,13.099602
157,23.485645
158,14.845898
159,12.223953
160,8.003253
161,21.102947
162,18.552582
163,1.9377595
164,7.1050634
165,4.7039914
166,1.3638248
167,10.031811
168,6.8938417
169,4.553862
170,6.0946016
171,3.8906603
172,4.8470674
173,3.2359734
174,5.0520716
175,3.0999393
176,9.465311
177,28.253689
178,18.74596
179,13.128879
180,3.354693
181,6.001948
182,8.2122755
183,4.8227167
184,3.7250762
185,9.514495
186,16.045397
187,20.751537
188,12.697939
189,68.43524
190,12.105859
191,11.929955
192,14.141157
193,26.47964
194,18.899105
195,20.187775
196,34.65332
197,5.8792524
198,5.439825
199,13.230837
200,19.32993
201,36.892742
202,22.092701
203,12.204949
204,24.259789
205,10.938305
206,18.913403
207,23.839746
208,8.495096
209,4.034627
210,0.7986778
211,5.297849
212,9.221598
213,9.758221
214,44.89067
215,8.2324505
216,2.4637272
217,3.6327515
218,5.4930167
219,40.161804
220,54.006256
221,42.393738
222,5.218495
223,2.9158187
224,2.4880927
225,2.323631
226,2.2849393
227,0.7696168
228,2.8529034
229,2.0394917
230,2.3881664
231,1.5873584
232,1.0250664
233,3.0501962
234,0.9923761
235,2.684824
236,1.6436481
237,2.435432
238,2.0651944
239,2.8883252
240,3.2138078
241,2.727935
242,1.0228082
243,2.1490178
244,5.6218095
245,18.12373
246,27.942532
247,18.643303
248,2.7801151
249,3.0191226
250,1.8577838
251,2.2514715
252,1.8215021
253,2.315367
254,2.2687917
255,2.3558116
256,4.424344
257,15.9390335
258,2.2036986
259,2.4940734
260,1.704565
261,3.8754463
262,1.326143
263,2.5439289
264,2.359319
265,0.8791205
266,0.6856313
267,2.76532
268,1.5493174
269,3.6876929
270,6.1089296
271,1.5784565
272,1.6646805
273,0.7735733
274,0.7847983
275,1.5899005
276,1.0722076
277,1.4514108
278,2.040439
279,2.701061
280,1.6287066
281,2.0552082
282,1.4375064
283,1.9332014
284,2.2283986
285,1.8706746
286,1.7611032
287,2.1023884
288,0.8827417
289,0.7893683
290,8.154844
291,1.3356644
292,1.0179555
293,1.2969406
294,1.1065967
295,1.8953749
296,1.2347585
297,1.698466
298,0.96845704
299,1.8190835
300,1.3938255
301,1.0979781
302,1.3327461
303,2.4694712
304,1.3531896
305,3.673708
306,3.56433
307,1.520477
308,1.591207
309,0.8870256
310,1.5164187
311,2.2488756
312,1.6502743
313,0.85988796
314,2.104725
315,0.67049354
316,1.7031617
317,2.0168517
318,0.98046625
319,2.0998297
320,13.266419
321,1.2675148
322,1.2903476
323,0.70463955
324,1.5207913
325,0.88700044
326,1.995098
327,1.6882683
328,2.3106189
329,0.6790948
330,0.9010095
331,2.1784036
332,0.922876
333,1.2927697
334,2.1457036
335,0.6806028
336,3.885265
337,6.3505664
338,2.6906774
339,2.7956686
340,1.5122797
341,3.9144988
342,2.5936327
343,1.2622852
344,2.0603712
345,1.4997299
346,1.4694624
347,1.2524731
348,1.1993768
349,6.0038905
350,11.39841
351,0.8825967
352,3.4144316
353,2.9934871
354,1.8916454
355,1.2863481
356,1.757021
357,1.3357303
358,1.407755
359,1.732675
360,0.9340464
361,2.085596
362,5.0364103
363,7.453787
364,1.4679089
365,0.7542174
366,1.3634703
367,1.3207154
368,1.5883301
369,1.0155256
370,0.9510973
371,1.7115805
372,2.6597633
373,1.9405963
374,3.6601248
375,1.7821741
376,1.7011381
377,6.7596884
378,5.285295
379,0.8968331
380,0.6304854
381,1.9067531
382,0.7935621
383,0.635941
384,2.4641757
385,5.024308
386,1.0231929
387,1.0197604
