"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点01RH Monitor: Sum of RH","点02RH Monitor: Sum of RH","点03RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点07RH Monitor: Sum of RH","点08RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH"
330,41.597145820172,40.3064749806935,40.3064593311028,40.306465590491,0,1,1,1,41.5356997512936,41.7473828000442,41.4815447215689,40.3066264215743,40.4917222074555,40.7739328935682,41.1574624861549,41.1919082832545,41.1895365875402,41.2430773490452,41.332761168852,41.5632665044902,41.0640083771042,40.8933862002322,40.8179086744995,40.8225111896444,40.4101305225042,40.3084181841283,41.0145303310359,40.9669280292534,41.0493141546763,42.0188608922423,42.0187860139838,41.9675841325171
360,41.3594863749338,40.3064318492395,40.3064420145182,40.3064399281278,0,1,1,1,41.4314186266001,41.3092582072726,41.1528028213121,40.3074438640714,40.4456040107363,40.5410166103484,40.9670270515965,41.2164034046082,41.103923761029,41.0734189336522,41.1149108893501,41.1475874169058,40.9157064610437,40.8550662110275,40.8394761765347,40.8041925249411,40.3904983378108,40.3088030700445,41.0079366959407,40.9425688988863,40.9699211027074,41.5475203816379,41.6655870879728,41.8509730469051
390,41.1534829726332,40.3064638065079,40.3064517102206,40.3064658795112,0,1,1,1,41.2400582322564,41.2151735892522,40.9836354547092,40.3076595816197,40.5090682929925,40.5688298329557,40.693581961433,41.0124792972534,40.9555885867976,40.9089002965491,41.0486675091989,40.8577811667164,40.8077522521737,40.7625436673983,40.7091626801686,40.6449412937301,40.3549793115265,40.3102742847277,40.8555224234796,40.84395830951,40.922459892712,41.1670430736279,41.2703224492868,41.5858163670961
420,41.0374893892135,40.3064427649993,40.3064400450052,40.3064365856195,0,1,1,1,41.1026275945783,41.1108430987977,40.8654483281585,40.3084517796679,40.5397248559188,40.6334803572494,40.7035062189461,40.8354038733275,40.8222728917273,40.7709625781024,40.9683507579107,40.7468131610019,40.6761778643007,40.637536605078,40.5867865149465,40.5517716080003,40.3498149726005,40.3103884356979,40.6113089266773,40.7065497140485,40.7945410978555,41.0278690278705,41.0734613978834,41.2825310206885
450,40.9494180517096,40.3064342114668,40.3064260493994,40.3064026467532,0,1,1,0,41.0002087008584,41.0935047703202,40.825535848399,40.3080965868959,40.5366660547447,40.6706800092813,40.7244830974966,40.8206712341906,40.7692558727017,40.6998830317159,40.932952070706,40.8089133670862,40.768509902043,40.7473615114505,40.7626314133906,40.8150251053597,40.7372069080459,40.3114678326007,40.4868699434088,40.5461085536719,40.7211194637429,40.9306348112697,40.9710125798968,41.0469730011932
480,55.6015496739835,40.3064631552742,40.3064312210412,40.3064272484626,1,1,1,0,49.5841985557111,44.3303185244293,49.3388250041133,40.3284959280457,42.3657040958154,43.3014794984913,54.4224843049537,54.3593263048874,53.2112380826266,48.9531719696952,44.7030591628006,42.2027641861842,42.2396745513892,42.8582170452728,44.7268998962728,48.1759448776122,49.3947959201486,40.3296490825191,41.4343814756459,41.7369707422314,42.937341740456,43.9810384021849,46.3720290583533,46.5904675800947
510,46.3013429439143,40.3064355520556,40.3064451177496,40.3067415742977,0,3,2,3,45.7473099509432,44.2625147485562,43.2022866347407,40.3056514148899,40.9350702673156,41.0119753850736,41.5682816841019,46.8028675260887,48.166996411956,48.7193880676123,44.9107641184364,44.0898449888362,44.7412720398364,45.2151320183398,46.4978678615903,47.69455987843,40.3152523557744,40.3267219795769,40.7424110374447,41.2344662233263,43.0027883498666,42.9577677275232,42.5540726525887,43.3891136306948
540,44.3787647360731,40.3064333285532,40.3063807002017,40.3056443683953,0,3,2,2,44.8322435154366,43.7274566873346,43.7168804550829,40.3268523155871,41.6544602941318,41.7648101911167,41.9827517663458,42.8598930910226,43.5355518061574,44.3453048413667,44.4353384585237,44.3476784761496,44.3029049847344,44.4999330536409,44.8460891217523,44.2147220162084,41.0579099864964,40.3342791056825,41.3778337285443,41.7903409337701,42.1906389710514,42.7578000562326,42.5671444906006,44.02217963027
570,42.751276868501,40.3065185621382,40.3064491087707,40.3063855803887,0,2,2,2,44.7143287042378,43.8206331268137,42.9907146924229,40.3366302054693,41.065276395537,41.249263780448,41.4444119673331,41.9840229222443,42.5781720625474,42.8163722578785,44.2529477241133,43.8839963798131,43.9709031884374,43.8881779754297,44.1818753037639,43.2728524525332,40.8277037938722,40.3311360011173,41.1637059894433,41.4118307994283,41.5567117476913,42.4290840197613,42.5276214981461,43.5205897187644
600,42.5426115051701,40.3065030768858,40.3064733935279,40.306393312894,0,2,2,2,42.8600452176314,42.4691224133272,42.2622359475119,40.3193834577179,40.772033018458,40.8633352523044,40.9654266762762,41.4205363913133,41.6241850900592,42.6260097124551,42.3630928239626,42.3714345424927,42.5778045785375,42.7830160428172,42.8434688821699,41.7499682965282,40.6207169458526,40.3221705443373,41.1423960879956,41.3164685470924,41.3824900135368,42.5072350061453,42.5901129127142,42.6345290477942
