"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,40.306437503891,50.4754245548396,50.4754245549663,50.4754245549108,0,0,0,0,50.4754245549054,50.4754245549071,50.4754245549086,50.4754245549063,50.4754245549074,50.4754245549651,50.4754245549895,50.4754245550405,50.4754245550807,50.4754245550561,50.475424554838,50.4754245550016,50.4754245549757,50.4754245548085,50.4754235360918,50.4726343509158,50.4754235359672,50.4754245548137,50.4754245548438,50.4754245549005,50.4754245549005
60,40.3064330903381,40.3064425206848,40.3064379771882,40.306438575331,0,1,1,1,50.4207922691348,50.4753060560275,50.4754032815283,49.4516602820375,40.3816360904861,40.3238586850784,45.7150544964268,47.9488756261303,50.0293709941863,48.6361120162628,40.3238981977764,46.7836312514073,48.0774160886972,46.513382575746,50.2314919334349,50.4560814044252,50.4635011216345,50.4743707364816,50.4754173656057,48.4367168711218,48.4608009242212
90,40.3065604260576,40.306448010574,40.3064481091837,40.30644620423,0,1,1,1,50.4508547976389,50.2573660826302,47.4267378324277,41.9274947306828,44.6048816151971,40.4125140369488,41.9352281160126,43.1349553826347,46.6564849203429,46.3505499108526,40.3727641872066,45.8132940736125,48.3868275833374,41.1685248215576,44.4801533119647,48.92975662678,50.2925419531475,50.4255943155407,50.476426618596,48.3449097792303,45.703498727097
120,40.306451918845,40.3064326553001,40.3064401713161,40.3064401731897,0,1,1,1,47.1712336011462,45.3804975455083,42.9898392926754,42.7118032306671,43.4127315813886,40.3444765872491,42.0822799530923,42.1173067409726,42.8156747368977,46.4040575563391,40.3288346560424,46.5290186054577,47.5730357396425,40.9050618192411,41.1488459185098,42.6981643005335,46.1595108652586,48.0547169114902,50.3596161050075,47.7730565901774,47.8322174807233
150,40.3064223864102,40.3064579346118,40.3064515102536,40.3064624883259,0,1,1,1,43.4608190802521,42.9574579118041,42.7506304947694,42.7395916774285,42.4145067336412,40.3471406941713,42.1649770852518,42.3355387385085,42.6457143482883,46.7124164871068,40.3399677732064,47.0638137248932,47.2736433887999,41.295443653827,41.4103330534706,41.4881474049147,42.0609701703106,43.0598272586757,48.8104285429362,47.2942878676075,44.2744722207314
180,40.3064334997824,40.30645990363,40.3064512558192,40.3064491848716,0,1,1,1,43.3101863036772,43.6052233729755,43.7662861692274,42.9533741560026,41.3896297080416,40.3390459081803,42.1811885239886,43.3155136178958,44.1798540301474,45.544812046983,40.342799260029,46.918842119327,46.9992174061728,41.5009588357857,41.6945561962816,41.6934392240316,41.7100833179161,41.8188645979203,43.0863428594978,44.8585175386765,43.2388519381129
210,40.3064307393967,40.3064439179241,40.306449808292,40.3064383407983,0,1,1,1,43.754941904466,43.9771902081241,43.709754377625,42.4712026547127,41.1322423325406,40.3208749970831,41.7623679255382,42.2347427036569,44.0895722286595,44.2111593297009,40.3292251095157,46.6802435283472,46.702070314311,41.0580445944284,41.5240574939147,41.7104119809425,41.7335510966431,41.7771330198948,41.8894204954126,42.2841705354339,43.5146303104491
240,40.3064293964455,40.3064596119885,40.3064589347818,40.3064434540773,0,1,1,1,43.5266534089468,43.1296429054378,41.9287831314945,41.1467744618153,41.0232529590757,40.3193971810072,41.2300908801962,41.4010368945697,43.3301631622482,44.1063515334697,40.3276384353633,46.0872568773762,46.3298529909849,40.9431528504429,41.0954291074048,41.3453490416591,41.4538350321531,41.6115425552169,41.7047911076381,42.2064876922399,43.7089990609588
270,40.3064362086381,40.3064565647726,40.3064531796159,40.3064445139324,0,1,1,1,42.2794221162002,41.4857700770085,41.0248683186432,40.8603956978001,40.8208257328784,40.3191888371391,40.9278608809113,40.9939518780604,42.4253060528134,43.321967019076,40.3249435340352,44.4933416139727,45.9051324631686,41.2543505666027,41.4373495937479,41.486202929548,41.6138091840582,41.7471596751793,41.7838888522351,42.0856331584536,42.9348239882836
300,40.3064377548989,40.3064543591459,40.3064522610962,40.3064433988716,0,1,1,1,41.2962682918238,41.0857025777252,40.8473881669017,40.7306134298231,40.6302038291409,40.3165228230983,41.0267344065903,41.0358718363055,41.8320365635967,42.5695120058891,40.3188103575238,42.9027191230612,45.1901191156741,40.9735929030845,41.3956028505976,41.7820905404081,42.0194016991678,42.0404828305919,41.8533113943289,41.8264640507015,41.6872121021454
330,40.3064422160988,40.3064612429374,40.3064560771908,40.306445017853,0,1,1,1,41.0545444560042,40.9969597134972,40.7981848229102,40.7608738497438,40.5562648121409,40.3142333703858,41.478778329542,41.3982077063495,41.7354306223897,42.345339347509,40.318064165817,42.1108849693681,43.6307136066301,40.6678411896553,41.0072845404987,41.6231216763744,41.9799967920819,41.9186291831098,41.5568739736459,41.3869435480158,41.2005563652325
360,40.3064498589076,40.3064672185794,40.3064510807906,40.306451672732,0,1,1,1,41.187005629999,41.0207014816856,40.8175484466188,40.7822654481799,40.5110242035994,40.3145033387451,41.3817412799808,41.4351873691961,41.6719663071113,42.4137585633791,40.3140420787086,42.079575332913,42.1801142294464,40.5193542959049,40.6599448564044,40.9734683703146,41.489272531317,41.4491614061488,41.08279213043,41.1978232850251,41.2660735160123
390,40.306450556002,40.3064609032069,40.3064487019092,40.306448990838,0,1,1,1,41.2400016035601,40.9909588081695,40.7610979651748,40.69452150698,40.4907590507558,40.3120015525999,41.0416450760823,41.0999218912729,41.4012736321611,42.2396627908457,40.3131063932698,42.0453965365148,41.6328594123265,40.5026251070285,40.6399964348202,40.7581633954765,41.0157325005676,41.0708236906897,40.965729866438,41.1299815060836,41.4197004370034
420,40.3064375389261,40.306449758309,40.3064447078372,40.3064406756969,0,1,1,1,41.1398416386947,40.9012015413922,40.6490440654264,40.5860902983758,40.4809273908809,40.3120722881832,40.8374156890072,40.8902268035824,41.1711775753546,41.930312443423,40.3116866089438,41.8577569739533,41.4289301005968,40.4955935140199,40.7388818624851,40.9420193607549,40.9274815590749,40.9352128151587,40.9218591634964,41.0559278828192,41.3364784594348
450,40.306427591124,40.3064451943286,40.306437528291,40.3064343140996,0,1,1,1,40.965653541556,40.767842914678,40.5860269127298,40.5593297708399,40.470077713984,40.3111620028319,40.7795580450725,40.8161523519029,41.0172697218399,41.6197543522093,40.3107596265917,41.6171881026259,41.283504489072,40.4402032781807,40.6640944556055,41.0210031388544,40.9560696575468,40.9183675255637,40.936524093222,40.8878329598291,41.1171843834287
480,55.6015554411808,40.3064661158035,40.3064375407079,40.3064329860082,1,1,1,1,44.0388326059764,44.9199518075921,46.3798451472052,46.7098899808237,42.8173312999007,40.3322627598141,42.5008037594645,43.1015107642622,44.1686869093093,44.5028101556589,40.3594409357062,44.7297696102562,44.3028049482649,41.7159883987925,43.747189168241,54.4778163520842,54.2348822241002,52.576509352365,50.9074143678877,45.3342040967565,43.7282951564399
510,40.3062958370955,40.3064049238702,40.3064398151137,40.3063741334932,0,1,1,1,43.9291350416854,44.0764402704079,44.0150645441836,43.2153087865403,41.745749638501,40.3183795872281,40.9425825636831,42.2409282549924,44.8458052744032,45.6480213435891,40.3432721546996,45.8855599046282,46.1748499620387,41.3641579916723,41.7771557262636,43.474795359311,50.7787975850823,51.1071763858189,51.1200782415719,44.0863491700483,43.8939281959132
540,40.3064334525245,40.3064441686819,40.3064168016568,40.306383424227,0,1,1,1,44.0845456564404,44.3658983983222,45.0368423065029,44.729584266132,41.9871602853222,40.3346094340358,40.8916643746664,41.3125861766242,43.6864270879815,45.9792381849706,40.3299140048784,46.197710733297,46.990464615021,41.5235021142954,41.8631065191362,42.0443117023533,44.6458978017263,46.8196315609044,47.3334646283938,44.0861520384171,43.9708572230547
570,40.3064347752481,40.3064396394588,40.3064412835974,40.3064092233588,0,1,1,1,43.8693209875461,43.99319859917,44.256603552283,43.5376665809903,41.571648660372,40.3300872334782,41.2312282034041,41.2606011719607,42.661490622791,45.7221211235234,40.3315710297845,45.9200918610781,46.7018811587484,41.4179022736539,42.0133388437336,42.3040678701512,42.6067852578934,43.9637617804155,44.5087592685106,43.8053544906174,43.7662782095055
600,40.3064294571606,40.3064455515344,40.3064557708304,40.3064202208525,0,1,1,1,43.4705242841811,43.4696841372153,43.0781568048927,42.1790435830913,41.0968001647587,40.3219855899191,41.3108875475899,41.6357748680073,42.287388601023,45.0072212904224,40.330421724203,45.049761798031,45.7897959480533,41.3279941422032,41.9924279805566,42.3752644545843,42.4892155632501,42.8474476970172,43.3170099156605,43.3878077513254,43.4750250022738
630,40.306415960336,40.3064406302481,40.3064453271565,40.3064136027312,0,1,1,1,42.647647067156,42.4187612873812,41.9632887823473,41.5580798932572,41.0392172313083,40.3232389601223,41.3932282479695,41.8087019182979,42.5419613140885,44.2600502174312,40.3266524728987,44.1746558120464,44.8047840324594,41.1355274852511,41.6271381977081,42.1376735665494,42.3064076009017,42.473571340636,42.77427816897,42.646083282182,42.8550939395274
