"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点03RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
7200,40.8078656094592,40.3064464026265,40.3064374647761,40.3064485451157,0,0,0,0,40.8078647411063,40.8080884821518,40.8074860050063,40.80761475615,40.8075561616313,40.8073277370299,40.8072050986979,40.8070057403375,40.8079529383297,40.8082078579548,40.8085704493403,40.8086094873985,40.8085144687387,40.8078227024521,40.8078579916522,40.8079179715404,40.8078721288363,40.8075928275167
7500,40.8050306199647,40.3064313244571,40.3064372854435,40.3064513141606,0,0,0,0,40.800920176485,40.8065485075843,40.8054483571029,40.8061570847739,40.8064076023366,40.806835581748,40.8070089996425,40.8067605912519,40.807453998917,40.8077166149569,40.8076300137907,40.8072664097243,40.8071014292191,40.8067990681983,40.8068955816726,40.8066498062286,40.8064840392162,40.8066547010898
7800,40.8055554720043,40.3064455123219,40.306437323195,40.3064452821141,0,0,0,0,40.7961993985522,40.8020718392287,40.8059991393699,40.8059041255558,40.8059923899415,40.8058368379667,40.8054576676285,40.8052551395674,40.8064665529974,40.8066618293743,40.8068884731228,40.8069357311107,40.8068074483953,40.8056590532385,40.8057948984405,40.8057218456578,40.8058399470568,40.8058400742079
8100,40.8048575872172,40.3064362049409,40.3064375868584,40.3064434857964,0,0,0,0,40.8051281158257,40.8049157130107,40.8055055194674,40.8046428734903,40.8048866133598,40.8050919156738,40.8050676024885,40.8049206462117,40.8057908236635,40.8060511321252,40.8060558096528,40.8059286159622,40.8053907040517,40.8051372906173,40.8050927459276,40.8049777930892,40.8046975541296,40.8042651339889
8400,40.80409287107,40.3064420820002,40.3064376390546,40.3064388342031,0,0,0,0,40.8040979029549,40.8023281536208,40.8046654283856,40.80417974594,40.804206832483,40.8040121077601,40.8037298071703,40.803443597824,40.8045463271585,40.8047573772915,40.8050550076797,40.8051120291923,40.8050233483156,40.8038701629291,40.8040689223794,40.8040081948317,40.804081617665,40.8042160773909
8700,40.8037014329623,40.3064360717156,40.3064375716333,40.3064408996381,0,0,0,0,40.8033844977484,40.8032938904852,40.8039055328041,40.8020818883889,40.8023424854812,40.8033850596636,40.8037984322372,40.8039563055639,40.8039852286376,40.8044267127601,40.8042791019773,40.8044109848082,40.8036877312622,40.8035000371487,40.8033860290988,40.8032405046431,40.8029952855672,40.802370672128
9000,40.8020314678252,40.3064399778076,40.3064374877278,40.3064370241544,0,0,0,0,40.8014517831126,40.800182532325,40.7989306636286,40.8020834826462,40.8022111224945,40.8020773895582,40.8015971496361,40.8011794870721,40.8028916334908,40.8032220811366,40.803550313502,40.8034700354225,40.8035076117017,40.8024844427933,40.802510326887,40.8025398933034,40.8026298435301,40.8026790405697
9300,40.8024261665196,40.3064380573898,40.30643761225,40.3064395256317,0,0,0,0,40.8015252623088,40.8015224806592,40.8008622239685,40.8026864188438,40.802651064428,40.8024162034682,40.8024622255599,40.8023751294077,40.8026789081728,40.8030224049083,40.8030174728956,40.8030212356193,40.8016719631554,40.8024088743828,40.8022841854618,40.8021671177151,40.8017246761047,40.8012332590271
9600,45.3940243072691,40.3064433097927,40.306437554178,40.3064384694257,1,0,0,0,45.1056014233181,44.8475020182703,44.9716224599829,45.2897925973533,45.3418052812154,45.3740905863956,45.3258444313676,45.2419146825189,45.0391033473564,44.5334106244527,44.22576372245,43.9915754526037,44.40274038061,45.0284394476955,44.9508864257139,44.5588736873708,44.5519280231419,44.6268511007666
9900,42.094018388656,40.3064738643331,40.3064571521582,40.3064746430651,0,2,2,2,40.3212857074452,40.3968219673337,40.3720457398474,41.0371560192206,41.7873557714787,42.1745745602039,42.9729275858334,42.8056762340453,42.3152923762188,42.4886983858211,42.4119343623966,41.0734691792453,40.4939305714697,41.0684807798278,41.1428545949051,41.5797443970194,40.9638828577592,40.507705260053
10200,40.7810765230411,40.306721315921,40.3066436543351,40.3066663976859,0,1,1,1,40.3281091300071,40.519637102458,41.0717270440115,40.5394167957841,40.4623124105314,40.693655318192,40.7939945328995,41.0830775005944,41.0054511281691,40.9104907359825,40.7936047058788,40.7493591695172,40.629033202253,40.9747497271886,40.9393364051553,40.9786299625807,40.8968358955617,40.8708268341699
10500,40.8981481843996,40.3062401642692,40.3062455401849,40.306231212042,0,0,0,0,40.7780574105334,40.8538089087513,40.8556893588851,40.8396098180457,40.8587643765375,40.8874161988616,40.9132197456161,40.9112069957927,40.8518177497467,40.8919972300568,40.9179335765308,40.8946111261097,40.8757284218733,40.846475888917,40.8441280488816,40.8485708236758,40.8625913602513,40.8524097582289
10800,40.8691074162374,40.306441573608,40.3064557381302,40.3064529314362,0,0,0,0,40.8531638684731,40.854334904029,40.8491923792369,40.8495692137431,40.8443638679972,40.8593542186134,40.8774859684458,40.8652856106668,40.8570389108831,40.8667342389834,40.865985971975,40.8547552261693,40.8559550373145,40.8538438167244,40.8483074422431,40.8488574343804,40.8501952433291,40.8484825637466
11100,40.8585386305117,40.3066731978441,40.3066720519197,40.3066877892945,0,0,0,0,40.8518950064105,40.8476891932145,40.840984910257,40.8500816414188,40.8520416468111,40.856982094207,40.8588151276117,40.8502492068862,40.8555966333013,40.8544577495165,40.8537433668492,40.8499686123162,40.8486684685502,40.8512098480401,40.8505048774548,40.8496724447871,40.8498481911062,40.8500120352049
11400,40.8500039199031,40.3063553253021,40.306364559139,40.3063550256416,0,0,0,0,40.8288562684635,40.8262719664306,40.8400248633684,40.8498672563365,40.8499160761269,40.8500516317936,40.8488721655103,40.8453272239783,40.849316352948,40.8482395211963,40.8464050309736,40.8425199384791,40.8382463622122,40.8470228041531,40.847216913675,40.8470705556188,40.8473143789493,40.847687724561
11700,40.8453098699461,40.3064451947072,40.3064422625813,40.3064465738054,0,0,0,0,40.8128154119869,40.8250719989437,40.8346977818476,40.8462310356845,40.8458375544711,40.8448042819895,40.8447256219901,40.8433452757483,40.8416108033505,40.8404183696352,40.8375076884122,40.831420953317,40.823765597085,40.8422805399681,40.8423348035336,40.8422075523928,40.8431037356635,40.8438332274557
12000,40.8380992627222,40.3064529550364,40.3064503170362,40.3064532472238,0,0,0,0,40.8363323927184,40.7765776959599,40.7908585464426,40.8413052031353,40.8402402415757,40.837381932792,40.8377932343344,40.8356254656212,40.8389476837954,40.838256872725,40.8360596569263,40.8336191067384,40.8347420390148,40.8368715843083,40.836977663682,40.836911180498,40.8380885217002,40.8391226830058
12300,40.8355042953454,40.3064320741516,40.3064334204571,40.3064324078014,0,0,0,0,40.8315575843701,40.8240253218195,40.824141928419,40.8380878301668,40.8362258293687,40.8348784065727,40.8341614042061,40.8316042284931,40.8365776849369,40.8355385533991,40.8341686896951,40.8328745441898,40.8330494335869,40.8317903076208,40.832258050229,40.8326762305071,40.8339561452532,40.8349633407776
12600,40.833000462382,40.3064370290723,40.3064372592743,40.3064381018304,0,0,0,0,40.8286439097347,40.8270034090245,40.8300724195043,40.8343233445884,40.833518964066,40.8318226477252,40.8314858356467,40.827437205833,40.8348925043265,40.8334494743525,40.8320383592188,40.8294050335188,40.8299926302037,40.8296392445414,40.8291649047671,40.8298547795295,40.8313789953672,40.8323796421968
12900,40.8308888375037,40.3064379921846,40.3064379881224,40.3064381873435,0,0,0,0,40.8212352353989,40.8289246702588,40.8253477733829,40.8321484285407,40.8319531191434,40.8297043299354,40.8277996448855,40.8232043461781,40.8334734690618,40.8319705691616,40.8303004340409,40.8273481389662,40.8271466881776,40.8280813727492,40.8273004734714,40.8278843175952,40.8292584670954,40.8303439193829
13200,40.8292185673622,40.306437382063,40.3064374278343,40.3064373897276,0,0,0,0,40.8095857135227,40.8290183372896,40.8268569506067,40.8294085579912,40.8304235016439,40.828093611717,40.8244741525359,40.8200363112083,40.831864246517,40.830344307472,40.8286240079771,40.8261680123098,40.8246525513179,40.8265166451864,40.8256229354251,40.8261669936729,40.8275590250505,40.828703394307
13500,40.8276268317746,40.3064375157957,40.3064375111037,40.3064375242601,0,0,0,0,40.8017678920013,40.8280630506044,40.8265854885449,40.8277381263718,40.8288711594613,40.8265264457607,40.8222087830039,40.8178154671496,40.8303311150154,40.8287266221343,40.8270925481376,40.8249842815738,40.8231472526546,40.8252903545133,40.8242511193203,40.824648499786,40.8259987241393,40.8272160681653
13800,40.8261791690296,40.3064375782089,40.3064375565617,40.306437586423,0,0,0,0,40.800638017951,40.8270313571537,40.8251076280025,40.8275457432098,40.8276120541809,40.8247153361539,40.8206405938525,40.816407905316,40.8289465517921,40.8274488133027,40.8259847223049,40.8240925592374,40.8228429173436,40.8244787307443,40.8232514843517,40.8234261940956,40.8246362381212,40.825878555395
14100,40.825135403437,40.3064375252715,40.3064375052868,40.3064375292697,0,0,0,0,40.8013576557206,40.8258255532162,40.8245747521132,40.8272950458815,40.8260964768509,40.8234378944069,40.8190611964017,40.8153318743079,40.8279085521374,40.8264689884332,40.8251360273918,40.8235324911769,40.8226916458715,40.8241640648401,40.8227253112787,40.8225992490711,40.8235645206996,40.824755948089
14400,40.82426740046,40.3064375104414,40.3064374988743,40.3064375092804,0,0,0,0,40.8029481737058,40.8245025811276,40.8244342237066,40.826949962693,40.8249482497722,40.8225755318345,40.8179042852854,40.8144590536113,40.8270866971954,40.8257605303691,40.8245624739972,40.8231612200334,40.8228028926809,40.8239365590292,40.8224863735087,40.8220941470551,40.8227921667907,40.8238479524131
14700,40.8233787564288,40.3064374994575,40.3064375020674,40.3064374944255,0,0,0,0,40.8046598875476,40.823150839317,40.8234246753254,40.8265872743413,40.8239788877841,40.8215772207778,40.8169343931037,40.8137814159065,40.8264955796105,40.825290943906,40.8241609694249,40.8229276726419,40.8228107613385,40.8235426953565,40.8222725221271,40.821812902567,40.8222787383571,40.8231761750024
15000,40.8225486051788,40.3064375081086,40.3064375073498,40.3064375045568,0,0,0,0,40.8047609863846,40.8217219940044,40.8231198663521,40.8262254644968,40.8232575355919,40.8205116977526,40.8161910640234,40.8132283522098,40.8260388262774,40.824944008439,40.8238796050963,40.8227582838956,40.8227628874915,40.8232527226179,40.8220179902554,40.8216111717635,40.8219178724271,40.8226668105514
15300,40.8218158605122,40.3064375042445,40.3064375049751,40.3064375014706,0,0,0,0,40.8012691007932,40.8201530831603,40.8226491607115,40.825869926158,40.8226254689586,40.8199242547614,40.8155553355806,40.8127628923351,40.8257032800825,40.8246848044725,40.8236594497759,40.8226419591236,40.82272385675,40.8230473612186,40.8217585170013,40.8214309180876,40.8216494515156,40.822281629613
