,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,sum,mean
power3,0.0025,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,4.0024999999999995,0.03962871287128712
6points,0.0025,0.04,0.04,0.014999999999999998,0.019166666666666665,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.0275,0.04,0.04,0.03583333333333334,0.014999999999999998,0.014999999999999998,0.019166666666666665,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.04,0.04,0.04,0.014999999999999998,0.014999999999999998,0.03583333333333334,0.03583333333333334,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.04,0.04,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.03583333333333334,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.04,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,1.8566666666666656,0.018382838283828373
9points,0.0025,0.035833333333333335,0.035833333333333335,0.023333333333333334,0.03166666666666667,0.03166666666666667,0.03166666666666667,0.019166666666666665,0.019166666666666665,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.03166666666666667,0.035833333333333335,0.023333333333333334,0.0275,0.0275,0.03166666666666667,0.03166666666666667,0.03166666666666667,0.03166666666666667,0.03166666666666667,0.019166666666666665,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.03166666666666667,0.035833333333333335,0.035833333333333335,0.03166666666666667,0.03166666666666667,0.03166666666666667,0.03166666666666667,0.03166666666666667,0.019166666666666665,0.019166666666666665,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.03166666666666667,0.035833333333333335,0.03166666666666667,0.03166666666666667,0.03166666666666667,0.03166666666666667,0.03166666666666667,0.019166666666666665,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.03166666666666667,0.03166666666666667,0.03166666666666667,0.03166666666666667,0.03166666666666667,0.019166666666666665,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.010833333333333334,0.010833333333333334,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.010833333333333334,0.0066666666666666645,0.0066666666666666645,0.010833333333333334,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.010833333333333334,1.8191666666666662,0.018011551155115508
15points,0.0025,0.04,0.04,0.03583333333333334,0.03166666666666667,0.023333333333333334,0.0275,0.03166666666666667,0.019166666666666665,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.03583333333333334,0.03583333333333334,0.03583333333333334,0.03583333333333334,0.03583333333333334,0.03583333333333334,0.04,0.023333333333333334,0.023333333333333334,0.019166666666666665,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.03583333333333334,0.03583333333333334,0.03583333333333334,0.03583333333333334,0.03583333333333334,0.03583333333333334,0.03166666666666667,0.023333333333333334,0.023333333333333334,0.019166666666666665,0.0066666666666666645,0.0066666666666666645,0.019166666666666665,0.0066666666666666645,0.0066666666666666645,0.03583333333333334,0.03583333333333334,0.03583333333333334,0.03583333333333334,0.03166666666666667,0.023333333333333334,0.0275,0.019166666666666665,0.019166666666666665,0.0066666666666666645,0.019166666666666665,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.04,0.0275,0.0275,0.019166666666666665,0.019166666666666665,0.0066666666666666645,0.019166666666666665,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.0066666666666666645,0.019166666666666665,0.019166666666666665,0.019166666666666665,0.019166666666666665,0.019166666666666665,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,0.014999999999999998,1.927499999999999,0.019084158415841577
baseline,2.0194839173657902e-28,7.742427237356339,5.416546317502845,2.6630409340167773,0.7466411832525004,0.3228973153152752,0.18187737588849567,0.15127004602050614,0.051538283163460055,0.02549439574490889,0.04546504081693767,0.030133620430435593,0.025930867625867954,0.02138234897451672,0.06011558650957712,0.04407016426500999,301.6460765394038,118.47397335031822,28.120415051773126,8.877445898934836,5.39041932776413,1.6559149451496475,0.7260057637138871,0.4966959423388336,0.15209915141677274,0.062416052532059146,0.05457031620369266,0.010719144005271162,0.004492864687688602,0.002424416870326013,0.007138278348638214,208.68098200205125,61.50851894839981,16.472392606254026,6.0822009722060795,3.3933852173834134,1.1279285568899668,0.48774983722901133,0.25740295828234516,0.07285328093597283,0.04088897246865864,0.027695777600247048,0.0013187230279914767,0.00025355113112168027,0.00015543804849090737,0.00011969517768486073,73.11786310189477,17.259308827393166,5.264449729115455,1.8257161908027406,1.1321632257559906,0.5660903230723882,0.22725662510213446,0.09333583426653255,0.050743265462325736,0.04909936931750775,0.008550738359347094,0.0017016887467157973,0.0007519115239537535,0.00045131120799105025,0.00035307522455873543,8.133740765230785,2.432491633503388,0.7505727862022502,0.2609288635996039,0.17588056364766344,0.06871977388169581,0.054848573684717114,0.01048441805279977,0.003621141934055387,0.0020928602338068252,0.029670741976397554,0.0060349867221015235,0.0034685492281617985,0.0025322194396597258,0.0020676453538941877,10.057317560053383,3.1483755403194853,0.866540442233621,0.44771131197410086,0.25122310339232096,0.16333245309915947,0.10569692736265399,0.2626217926111416,0.21194024768821682,0.1576898868752955,0.1173608686811681,0.09103465713280538,0.07391461293375153,0.06245059409447647,0.054907429678946164,0.04983764790871496,0.04637377825534297,0.043767841557199504,0.041578883782769895,0.039565591345244816,0.037645639937240474,0.035729337839938806,0.03376627110069426,0.03174378720698838,0.029671695310374342,909.3602729397422,9.00356705880933
power1,2.0194839173657902e-28,2.590293578939487,10.198893531496468,5.89626975367528,2.7776466942880274,2.141387898073151,2.1170919788971596,2.3158984516268943,1.3142633489474713,0.4063365391711988,0.23141685990958974,0.2124529015849963,0.19547542351065267,0.16064064481371876,0.1234901163222142,0.09113190303299115,271.7871123966892,93.51252688329684,64.48913428040929,44.89057253153374,25.586301092239083,13.951424710449581,8.936402212922017,5.863772042136986,4.157170384480225,2.9699586923600547,1.9681469371043434,1.3051557006925392,0.9221930146920632,0.6979116495747738,0.5511660043305857,178.95036288025736,59.2701686156805,48.322873682177,30.387565941277455,15.90642782793388,9.531204955585881,7.075557650210197,5.527042591069318,4.146988598086478,2.9771295641532367,2.0616440230104236,1.3415791624869622,0.8885115660008135,0.5908649176550147,0.40107653111813957,65.59424010866626,24.0659610169532,17.067307892231966,11.653337586677546,6.8792996250566,4.2826829037460845,3.3472863075775057,2.76326516522991,2.070345934802835,1.465095714440429,0.9791237542407512,0.6462056129985451,0.4358033038894734,0.2921221941365166,0.19184304196418603,6.6167383386062255,2.7571186529933516,2.141499733453939,1.408543136015074,0.7424970975049544,0.429453909875758,0.3219069767124368,0.2745424947735585,0.22212838676148125,0.16712670987462955,0.1196978017245316,0.0829781904646128,0.055720488371855156,0.035837083467217985,0.022424175030442348,8.406977467019196,2.3307528573352534,1.6396838408031147,1.0435179646885142,0.5755921487585343,0.3472383293878204,0.2623953397918364,0.22233929677845835,0.17416634568147768,0.12989742002151242,0.09062257001268273,0.06103985497714063,0.04104445755560461,0.027504434864060432,0.018034664506712903,0.011994561886722988,0.008410597870803409,0.006189077944296585,0.004637763944911856,0.0034648275676326707,0.002614130013158847,0.0019893389037318977,0.001494791339201028,0.0011034665619924825,208.6750644618952,1320.9605400122546,13.078817227844105
power2,2.0194839173657902e-28,5.939258041552003,7.165917071376776,2.357018870748116,1.8504307991594449,0.8530005447296117,0.7076333765412879,0.28181619006800934,0.07841981422789805,0.027169299267346105,0.019905271472816944,0.016071684240329013,0.00901637076901068,0.004695472983871255,0.0024374171539945024,0.0010950260657092434,204.23189023564356,30.54478711411937,18.41786339521053,8.652185308922485,4.427757554872019,1.6931194635621933,0.7729532718335357,0.5140306253681823,0.3617448372380538,0.23390884794079994,0.1424325757727261,0.08257012915810812,0.04826869148223216,0.028754609088899073,0.017196976388626797,132.65073367119234,34.513926545250264,19.121711359486948,7.306462102999471,3.6392733651405336,1.9440553727758645,1.0216519792534047,0.5560505475754065,0.2925867666200077,0.148905163460661,0.07609089101822784,0.04199747530874518,0.024488193604541176,0.014336691267847194,0.008172118138502245,46.651976132178646,11.940712404959166,6.4303355529401465,2.5933551816311606,1.1419120968837242,0.6533418828138213,0.3573240348673421,0.1917657641654367,0.09574812077509905,0.047378169133033235,0.025406100204769057,0.014520899998360788,0.008319429938381867,0.00464025909612887,0.0025548286187298246,4.865438595317007,1.2661013905008691,0.6804351728907132,0.2706212737693626,0.12433554387807279,0.07061579540751767,0.038278632107540435,0.02047588287438072,0.009979847121094692,0.004813240010768184,0.0024701193849410233,0.0013795769313991303,0.0007908465043960503,0.0004468560896021507,0.00024146447544235833,5.142606598360543,1.252071661160096,0.6773522188015868,0.28179102086150837,0.1296704745104394,0.07425003805215681,0.04161592960154364,0.02218946638515196,0.01085448952212616,0.005125614471401959,0.002554611644037319,0.001427985792755799,0.000855289890185151,0.0005036740221621478,0.00028877915205134457,0.00016023061207193817,8.969079973486366e-05,5.2050329335829303e-05,3.0382023608699226e-05,1.77401673638466e-05,1.059198325671374e-05,6.546981469794836e-06,4.200850109173213e-06,2.8119856211380623e-06,1.989413741025665e-06,576.0030403128914,5.703000399137538
power3,2.0194839173657902e-28,7.742427237356339,5.416546317502845,1.2800919257123222,0.7188244417049251,0.2711440642845703,0.08092586070231486,0.025124220266204294,0.010045056450875901,0.0030754820425352865,0.0012424288134228237,0.0005300784983976986,0.00010401861277562227,6.58687564187935e-05,1.7425811834797097e-05,2.07482463405871e-06,236.11240199981518,49.21741560716824,11.114590437202303,3.9787845990365915,1.4223931613957708,0.47853940666393446,0.20921490949157792,0.0857418327147118,0.03237786301007167,0.011511996320448257,0.0040778345896205085,0.0016320632308829707,0.0007996995350899952,0.00037964072249318837,0.0001668833054478685,106.79034454300235,18.57971779585649,7.110517248210886,2.039999501960637,0.6666300545581064,0.2693632215776268,0.11536901708942437,0.05044623473645263,0.02105781803717584,0.008257604144871436,0.003288687153582213,0.0014264592292875758,0.000629357448994451,0.00027323935483759663,0.00011076227607434651,30.40876493840812,6.366238284136468,2.256164331907335,0.7055028404256155,0.26954654459694355,0.11982353293635165,0.05053226918521227,0.02086212433312905,0.008064484637387521,0.003199310328715958,0.0013503296836559655,0.0005848789443967398,0.00024888274952609925,9.967953205445433e-05,3.6140310181341295e-05,3.2815618058958163,0.6289159328705629,0.2256400618922685,0.07069493174843823,0.026651001138242487,0.01104255342928553,0.0043994715774467175,0.0017507127178472723,0.0006939181286411388,0.00026450428766844705,9.852732469605974e-05,3.9177399544763195e-05,1.4892470459068337e-05,4.506345285252365e-06,8.851143544871361e-07,3.2624212620550574,0.6482351417097204,0.23466266063179608,0.07281325641658513,0.02677609791638575,0.011181140301076935,0.004579601746667512,0.001877276681521404,0.000781004748506682,0.000344545008253143,0.0001615996194681006,8.100068069818695e-05,4.36713267910253e-05,2.5121476152055737e-05,1.5083291880704129e-05,9.370401592440097e-06,6.108557655484204e-06,4.2287494642776165e-06,3.2937004013870563e-06,2.913886201052135e-06,2.7344542956531002e-06,2.650633508890822e-06,2.5529436681382885e-06,2.417344928199543e-06,2.299316872181893e-06,502.60445446823445,4.976281727408262
6points,5.048709793414476e-29,5.302741726062032,6.138997198867096,2.1106452082916882,0.4512234900281527,0.6286518776746491,0.33270739698018037,0.30292288390784505,0.20155891128161096,0.18422641397790215,0.13764445539298722,0.10318435246209952,0.06467813345619895,0.042795646913441975,0.035202040060365834,0.024290922459817735,374.1290775618673,53.50838148335947,18.313363774362404,6.912934735770005,2.4208893748664244,1.7752707988210874,0.7045672869876962,0.29666489756572684,0.886006360542857,0.5156874851171186,0.3702627123848628,0.29776663628753647,0.2771697369522712,0.2638805919190306,0.21989958590524472,176.29874339207706,25.340890526670176,12.374188344344892,3.2629460493344546,1.0453890892361393,0.023902816594907197,0.25762848332744315,0.11288383296152867,0.1445734315279855,0.10510666136267643,0.08471864221078666,0.04024951123579201,0.034594014137271055,0.02611895224294593,0.020353442003402913,63.43434636102606,5.347141021244151,4.3189794915826765,2.053561840551311,1.0955986010539844,0.13168456950147836,0.2452441905398323,0.26125681703131715,0.19557800129612246,0.14608196566353238,0.07056002733180929,0.034914288669492304,0.04798995121009914,0.04488373537086629,0.03086469871180635,8.100379378701257,0.7793236776680627,0.10131359546224077,0.24474286046206087,0.19339306402465173,0.11714692798918769,0.0671075336152479,0.06009619780164085,0.0608150872762496,0.052852841347364087,0.03793030281014275,0.027071602039418396,0.02202254415092127,0.017779134032316502,0.013587306884246905,8.149660623506154,0.19299461822751876,0.15491130547873835,0.27169934637663484,0.32971580581447174,0.27379995874014645,0.22245411357151332,0.16444162333126341,0.11563708842749576,0.07405659650401457,0.05088353735269333,0.03515760582032406,0.023409651242611063,0.016162677511699964,0.011684818839113854,0.008186478371078892,0.005337495269450526,0.0034848014292559724,0.0027222712409744484,0.002575320968511523,0.001331598931068523,0.001140123651530296,0.0009126246860412662,0.0005490258710404445,0.00040073617777999326,793.5931383321833,7.857357805269142
9points,0.0,8.53082764412361,7.504922198658861,2.19579590629432,0.54134425308832,0.20542777034434104,0.17871873925611773,0.13522964109564825,0.09110804142150666,0.05024268934688733,0.03745769017750204,0.03019919174038258,0.02047552057968005,0.017648631718028128,0.013312443041744329,0.010035098514120811,254.82049071785156,51.83193103664063,27.903011479551623,19.10564411739678,10.40803042240227,3.321874794413563,1.1646523568121234,0.6536124612822728,0.35807694435368914,0.15927472016316926,0.056181259693263645,0.034278561134167544,0.021942828745347445,0.020196986670070593,0.015581523970558182,181.58543943140904,28.439467794381805,12.64359808311336,8.045186635767582,3.1236446203827004,1.0094937227877034,0.5799344850794017,0.25245210174884386,0.09808439152615057,0.054155890152669944,0.04636956520431049,0.028131408367719768,0.028241157950937054,0.02397502958566653,0.017898822161190917,76.71788936689792,12.980911353975618,7.156187289647158,2.8997916698722075,1.0505127972996229,0.4342597141723723,0.17673977206782324,0.06576720212299014,0.028078265586857595,0.014675482404202824,0.016947985955552216,0.019950360502769413,0.01984734794700943,0.018682785726759805,0.015121524091263808,7.027127170865303,1.9348789794865533,0.6160674808024069,0.38100408724604545,0.15811477986039324,0.07501727937433357,0.02837155151019564,0.01410530745896755,0.013070813947917821,0.011877783020690222,0.011418690118707232,0.010286094577407123,0.008513784797432273,0.007255696185174818,0.0068357276393560575,8.476797756801217,2.186997533479745,1.3919362762393956,1.7367729536038452,1.8895120654474344,1.33443493983104,0.7948753066932001,0.681105180345521,0.6224857828074083,0.5895768785299016,0.5477970048078382,0.46238937657661666,0.33421691816487475,0.5383143978865532,0.24487753643394006,0.364150974764792,0.49366892702330467,0.23386033123134556,0.40585159231835327,0.3842230716446169,0.24545612338204048,0.2770980070579878,0.2963200077899508,0.30329652311162353,0.25948974908321293,762.428412170318,7.5487961601021585
15points,2.0194839173657902e-28,7.742427237356339,5.416546317502845,1.2185892191226009,0.765534888562332,0.35661931101204974,0.24288655197011524,0.1402374825964121,0.050608411570065466,0.05366094343835029,0.08145942370320355,0.09160714853385934,0.0986037400746454,0.07794964570560829,0.05449740486603148,0.03827034704345331,285.57989874485446,79.77242288398222,14.200574640607329,7.873196937638047,5.47936837859184,3.0636087653313653,1.625204755306546,0.469566906031778,0.1779565150424772,0.1441648893949074,0.04270086679482401,0.025613090704253483,0.042083968411324425,0.06152921409796494,0.06709292632842632,204.62754465702787,68.8601292807081,13.151427101021381,8.263476683830747,4.279301002410596,1.7967857510840566,0.72037789540194,0.4136036685678585,0.2405574362521222,0.17027924322941645,0.07628061140519181,0.03813161180942996,0.06336473212017174,0.027644456058930178,0.014511259832182797,86.12115399707844,23.943499693578797,5.978975531416826,1.7284443061178472,0.7414548891943251,0.5257123719683069,0.2669378204708431,0.21338999934950886,0.1201340567949758,0.08553045031572512,0.056292257761859324,0.03681200217540141,0.03226793568683268,0.04228377604027449,0.03670712795989803,8.241080589555272,1.665637031523506,0.800465600197715,0.29046041437347014,0.11870021545677203,0.06336635971604147,0.07308303953512664,0.04012991461235655,0.03114023137245546,0.04586619117464154,0.04469273812643674,0.03798277401672457,0.032855758240586515,0.026643705687738505,0.024071915099658496,8.709992679896693,2.1539808836539014,1.009831246570734,0.6726802240669955,0.27086476677490384,0.14761436974266554,0.09467038161803462,0.06512365834531283,0.04663874404989577,0.03246217407234361,0.025322760969420044,0.020424725496979528,0.01542034759099576,0.010788949326269939,0.0076458050057002765,0.0054233430686229595,0.003606679719107647,0.002246122847181955,0.0013364245561809367,0.000866010729495685,0.0005933880690480448,0.0004342430720314035,0.00031912364010502155,0.0002331873155996451,0.0001750259114059141,862.5623649076438,8.540221434729146
