,0
0,75.76375
1,24.522259
2,66.9961
3,42.999504
4,9.35787
5,9.174565
6,13.973256
7,19.017344
8,16.031195
9,13.49236
10,14.507208
11,4.9704914
12,5.4974623
13,3.1845558
14,26.766903
15,18.763803
16,18.734762
17,11.3781185
18,2.5066273
19,3.8658214
20,4.1307554
21,21.111143
22,6.373394
23,18.140877
24,9.781348
25,3.591981
26,7.00735
27,3.4421759
28,5.826149
29,41.557587
30,16.370295
31,20.298569
32,12.015574
33,2.8369658
34,8.782135
35,7.4901037
36,3.7340214
37,11.455169
38,9.005196
39,4.155575
40,11.412951
41,2.0668886
42,5.6005588
43,4.5434036
44,7.745651
45,5.0282965
46,2.8355322
47,6.9344873
48,9.858012
49,8.170319
50,4.3879175
51,2.4419649
52,5.0865602
53,2.6790519
54,4.0383396
55,6.0553217
56,4.014446
57,2.405009
58,2.8352787
59,4.657016
60,2.2985334
61,4.004759
62,14.497117
63,3.0936446
64,4.8281164
65,5.871737
66,3.5926304
67,5.885394
68,2.517248
69,4.920786
70,3.6503425
71,4.1107416
72,3.812982
73,3.6118777
74,3.7544665
75,2.4632013
76,6.326374
77,3.5089145
78,5.806897
79,2.299042
80,3.7711108
81,3.2049108
82,3.8916674
83,3.6802344
84,3.215459
85,3.234019
86,2.4423952
87,3.032597
88,2.7817752
89,3.440582
90,2.7861714
91,2.9088058
92,4.0562134
93,3.236423
94,3.2219982
95,4.5770335
96,2.4527237
97,4.777121
98,6.6350193
99,3.4686155
100,8.720755
101,3.9852235
102,4.72698
103,4.8218403
104,2.9601083
105,2.7434354
106,3.6969392
107,5.3466864
108,8.137324
109,4.3215733
110,6.588648
111,3.8696027
112,2.8873694
113,3.674659
114,5.1635914
115,3.1301472
116,3.231686
117,1.6952834
118,3.9022996
119,4.1879063
120,3.3737798
121,2.0826645
122,6.8863792
123,3.8645942
124,6.175023
125,2.9763448
126,6.4979763
127,2.1861515
128,4.325655
129,3.132748
130,3.326556
131,8.478024
132,5.0969934
133,3.9908109
134,3.4633543
135,4.1824226
136,8.604257
137,5.0548654
138,5.6085978
139,7.117226
140,3.3632162
141,7.410506
142,4.5395656
143,3.6425834
144,4.6136956
145,4.944503
146,3.2685876
147,1.5726968
148,2.608393
149,6.555648
150,1.6644766
151,4.007087
152,5.8917885
153,5.04492
154,4.230584
155,7.1826744
156,4.0845456
157,4.461816
158,7.036186
159,5.1486845
160,3.2266638
161,5.291666
162,16.387482
163,5.7645307
164,3.950707
165,8.568266
166,7.2965198
167,5.2082653
168,3.550487
169,8.181819
170,7.199703
171,6.173962
172,4.4982142
173,6.0077767
174,6.337826
175,8.135587
176,9.618673
177,6.000292
178,14.759092
179,3.188247
180,4.1571474
181,8.1622925
182,7.0075517
183,9.758752
184,3.8812816
185,7.5660973
186,12.318306
187,12.084217
188,3.9510703
189,7.6342874
190,7.2676015
191,7.7733674
192,6.7704973
193,7.828199
194,8.090166
195,16.276033
196,4.625137
197,4.196858
198,13.851244
199,5.918101
200,6.5477724
201,5.1650887
202,8.82715
203,12.340439
204,6.2062817
205,10.22611
206,9.472075
207,12.902074
208,8.2801285
209,19.053175
210,8.616428
211,7.5076246
212,8.061778
213,7.543576
214,5.855316
215,10.315418
216,7.001898
217,8.304264
218,8.34666
219,10.200331
220,10.862886
221,11.438868
222,4.5455303
223,4.126066
224,4.4932766
225,3.2399726
226,9.448173
227,10.901016
228,17.901964
229,8.73729
230,11.602402
231,8.468377
232,12.911751
233,11.163303
234,11.201401
235,17.614882
236,9.210371
237,14.298659
238,7.3941345
239,4.1862073
240,13.555742
241,7.755143
242,15.477623
243,10.579745
244,7.074615
245,11.986876
246,4.7699976
247,18.994005
248,9.500867
249,16.174232
250,8.183619
251,10.106233
252,20.212265
253,17.587261
254,14.594653
255,12.099655
256,11.75501
257,5.658934
258,13.034979
259,11.022028
260,4.453589
261,14.363087
262,14.5175085
263,4.5691357
264,9.074109
265,11.179622
266,14.705275
267,10.051291
268,12.258885
269,8.350551
270,12.061617
271,13.075704
272,16.135456
273,10.450139
274,8.506786
275,15.416342
276,16.053825
277,10.531474
278,17.178669
279,10.820595
280,18.37638
281,12.703277
282,14.087129
283,18.641197
284,3.2740602
285,15.120839
286,20.968008
287,11.704742
288,12.538025
289,14.26223
290,9.9607315
291,12.475633
292,12.983443
293,13.691258
294,14.902422
295,12.713667
296,17.339428
297,13.144341
298,16.45051
299,14.612659
300,9.531894
301,11.854775
302,11.953741
303,14.325155
304,13.669251
305,9.933903
306,19.18497
307,13.27469
308,10.263849
309,19.040174
310,17.768917
311,7.2147913
312,4.3640203
313,21.303692
314,18.268816
315,7.139728
316,8.349564
317,4.4721584
318,14.233449
319,15.5904455
320,10.784703
321,20.286022
322,12.692171
323,14.336107
324,13.524288
325,19.270699
326,8.044181
327,14.009121
