,0
0,949.19946
1,754.81616
2,602.5477
3,475.83063
4,383.49933
5,321.74762
6,222.28807
7,216.46225
8,169.02713
9,153.05627
10,115.22981
11,111.0632
12,121.405174
13,73.249344
14,74.5942
15,75.79969
16,51.39368
17,47.870857
18,60.586266
19,59.694206
20,51.188225
21,31.872135
22,72.43323
23,34.86074
24,45.50271
25,55.773094
26,32.846203
27,39.56002
28,60.53562
29,59.003212
30,63.26946
31,13.320649
32,58.942795
33,58.012005
34,31.67927
35,26.140968
36,28.369833
37,26.47306
38,27.71408
39,9.893192
40,20.967773
41,22.073872
42,23.017239
43,24.556536
44,24.01112
45,6.6782537
46,56.371353
47,42.338722
48,24.725544
49,31.644886
50,19.61728
51,24.388464
52,13.548792
53,35.65143
54,27.252491
55,31.640966
56,39.40162
57,8.312231
58,29.93681
59,42.738827
60,33.320526
61,47.83444
62,24.044292
63,77.64862
64,72.07806
65,62.52826
66,98.22278
67,112.26289
68,35.44965
69,65.7556
70,64.697754
71,53.66096
72,50.719307
73,39.558372
74,49.07585
75,28.314735
76,44.31469
77,14.666004
78,22.57323
79,52.448696
80,19.614561
81,11.187051
82,17.663885
83,41.670834
84,15.526552
85,29.733805
86,19.075022
87,41.169174
88,20.661228
89,43.328434
90,19.340702
91,62.173706
92,25.527437
93,82.81049
94,14.136509
95,38.752045
96,32.88823
97,36.30275
98,37.580692
99,22.723892
100,26.943132
101,21.630493
102,26.531967
103,31.030659
104,24.910837
105,11.533489
106,19.15792
107,14.477548
108,15.788191
109,17.060852
110,17.649906
111,12.399666
112,5.6291666
113,11.942875
114,25.454931
115,6.778005
116,17.913685
117,24.23256
118,15.577981
119,13.801476
120,7.447557
121,18.706322
122,31.6366
123,32.33857
124,6.6239953
125,27.09821
126,9.420004
127,7.3253994
128,2.1511478
129,12.830507
130,21.951134
131,10.404501
132,8.040596
133,5.107795
134,16.554707
135,10.651072
136,6.6573877
137,15.517749
138,30.381756
139,32.032825
140,27.346518
141,30.513533
142,11.032536
143,64.03766
144,36.673836
145,9.564369
146,17.799383
147,39.506775
148,39.767433
149,7.352746
150,32.81328
151,42.499126
152,26.003286
153,42.481415
154,43.70671
155,25.466393
156,9.4807005
157,17.601841
158,3.455392
159,5.488698
160,10.891605
161,22.40453
162,14.9283905
163,30.21642
164,41.516106
165,22.348707
166,39.326073
167,5.78657
168,26.858511
169,11.039621
170,16.501566
171,23.463032
172,12.739559
173,20.407179
174,11.443677
175,32.408916
176,25.495502
177,24.104935
178,3.314249
179,10.284985
180,22.642292
181,14.586054
182,17.74608
183,10.961952
184,11.236453
185,10.724742
186,9.308072
187,5.947657
188,23.631218
189,4.8317327
190,14.34474
191,24.056934
192,20.845314
193,15.035219
194,38.534805
195,36.26767
196,32.180664
197,8.118244
198,45.20377
199,51.38466
200,30.125767
201,45.204853
202,4.092046
203,35.08616
204,35.722916
205,31.355555
206,11.759008
207,16.874414
208,23.470734
209,14.419239
210,7.556642
211,4.3528557
212,8.077974
213,9.947914
214,32.942997
215,8.785848
216,19.145798
217,14.491239
218,29.465921
219,4.7136164
220,7.6557794
221,3.5277138
222,15.120084
223,12.759348
224,7.2475224
225,10.122782
226,8.140785
227,20.980556
228,9.600996
229,7.178044
230,15.768906
231,24.430664
232,32.24475
233,30.349884
234,5.7520304
235,33.005966
236,16.080399
237,38.83138
238,18.467014
239,40.66978
240,44.096718
241,33.746674
242,30.97285
243,15.694389
244,11.019344
245,19.865417
246,11.6519575
247,36.047325
248,19.98822
249,18.99157
250,8.124073
251,26.697927
252,9.541256
253,17.28268
254,10.420899
255,28.281513
256,13.059054
257,8.246242
258,11.258724
259,1.939653
260,5.6091366
261,10.131235
262,6.1428456
263,2.4029331
264,22.18623
265,9.559723
266,16.513937
267,13.07991
268,6.992407
269,16.044779
270,19.930092
271,24.942554
272,7.380004
273,23.538439
274,3.7238827
275,17.439651
276,25.944944
277,16.920057
278,20.701633
279,15.918129
280,25.026344
281,17.789135
282,18.0862
283,18.55547
284,28.092978
285,12.51094
286,28.006659
287,13.573122
288,28.526958
289,2.2675147
290,20.72703
291,21.07391
292,12.539256
293,18.295834
294,10.582247
295,11.460345
296,9.006181
297,26.170654
298,44.124344
299,37.07734
300,65.04982
301,34.15082
302,28.49423
303,21.089722
304,8.51582
305,14.131437
306,19.33208
307,7.797925
308,26.324518
309,59.014942
310,38.114883
311,31.363682
312,14.002606
313,18.787857
314,26.752691
315,14.628747
316,22.140118
317,6.832145
318,24.294563
319,17.063559
320,23.516384
321,10.471577
322,7.952715
323,12.176682
324,8.98097
325,12.654979
326,14.93959
327,22.45158
328,19.558975
329,32.678955
330,13.062771
331,30.87845
332,21.523247
333,15.35494
334,14.665152
335,18.108221
336,23.14953
337,13.518284
338,8.473967
339,10.568783
340,12.52096
341,19.488571
342,24.64495
343,55.90848
344,24.764608
345,20.733917
346,19.994394
347,8.673746
348,42.257957
349,13.202421
350,11.857603
351,12.694156
352,15.719227
353,12.537834
354,27.240847
355,11.269884
356,17.015253
357,33.259163
358,22.055857
359,9.486099
360,16.68512
361,13.427482
362,12.207554
363,8.865408
364,16.778624
365,2.3545618
366,41.36253
367,22.175774
368,17.81497
369,47.426277
370,2.5995467
371,24.304262
372,15.774776
373,13.479494
374,28.551369
375,8.566254
376,13.922097
377,9.24324
378,10.932134
379,3.174584
380,19.793724
381,25.893757
382,26.555447
383,30.554335
384,17.033308
385,12.12587
386,19.391768
387,20.75777
388,10.193493
389,11.807354
390,7.1379147
391,21.664558
392,21.44111
393,35.127033
394,6.639141
395,13.818495
396,11.125093
397,16.57507
398,36.373245
399,26.16495
400,20.656345
401,8.619032
402,41.015633
403,16.46698
404,7.5372934
405,20.58138
406,26.689478
407,15.875796
408,19.293327
409,12.835779
410,7.5845356
411,20.091228
412,10.852578
413,15.800328
414,33.25695
415,23.520893
416,17.547625
417,13.950431
418,20.043644
419,23.268917
420,17.544102
421,29.307314
422,23.521645
423,10.548056
424,12.708326
425,22.133425
426,23.08461
427,9.408966
428,19.618176
429,16.391687
430,30.827034
431,20.258675
432,3.9232676
433,15.3871155
434,17.371576
435,11.498129
436,33.27742
437,18.865095
438,49.1094
439,16.438513
440,8.888981
441,10.837442
442,12.479069
443,10.394793
444,41.625877
445,22.98247
446,13.041786
447,18.969236
448,23.948841
449,19.004536
450,22.840286
451,16.409334
452,20.402248
453,6.83879
454,25.111237
455,30.504429
456,30.326698
457,29.23241
458,20.841896
459,30.28547
460,18.640434
461,11.36155
462,13.232224
463,22.109436
464,22.872267
465,16.288057
466,14.435237
467,27.618938
468,9.404173
469,18.37787
470,8.987615
471,8.23382
472,14.59355
473,17.382
474,11.113942
475,26.085426
476,7.6243896
477,5.9962
478,16.404415
479,8.717936
480,14.311508
481,22.630844
482,18.906225
483,5.4281297
484,9.849047
485,10.609689
486,22.87984
487,22.913847
488,3.3397508
489,17.093657
490,18.328012
491,10.754917
492,10.161819
493,9.239701
494,18.821686
495,28.560472
496,6.41362
497,10.179056
498,22.593452
499,39.70874
500,10.585676
501,19.004244
502,21.742767
503,9.978428
504,6.339755
505,13.850346
506,7.604057
507,32.478756
508,6.885827
509,38.698914
510,16.881107
511,18.362509
512,10.718737
513,15.106326
514,10.000728
515,31.556343
516,13.244844
517,21.913954
518,19.45367
519,14.960086
520,18.793924
521,9.9001045
522,15.076567
523,18.11793
524,12.460323
525,23.389668
526,13.566915
527,16.15176
528,14.313416
529,13.322749
530,11.535582
531,21.488192
532,13.068716
533,7.3263226
534,19.906921
535,27.145863
536,13.708414
537,25.788157
538,14.37047
539,4.849731
540,31.070984
541,17.35523
542,22.362865
543,32.432796
544,17.052818
545,25.62686
546,13.486236
547,21.673302
548,20.199144
549,12.595022
550,23.660286
551,21.462837
552,18.352867
553,14.739837
554,13.304556
555,14.753613
556,11.426172
557,26.590855
558,11.330582
559,25.81923
560,16.996296
561,20.90149
562,12.549753
563,31.71303
564,6.949234
565,11.000589
566,24.434078
567,13.803473
568,12.406437
569,20.369793
570,21.860237
571,23.044403
572,31.138336
573,17.888031
574,39.43615
575,9.550892
576,11.925755
577,11.523516
578,14.119952
579,7.357513
580,25.474493
581,17.586143
582,21.501568
583,14.3554325
584,19.421574
585,20.07412
586,15.11632
587,23.515263
588,19.260805
589,14.12639
590,30.630722
591,25.66784
592,20.48729
593,18.39373
594,12.918934
595,12.360207
596,23.406147
597,11.9287
598,21.124905
599,19.588907
600,25.229988
601,19.704985
602,17.156511
603,8.653122
604,33.65048
605,10.965296
606,10.320915
607,13.497625
608,23.00037
609,7.7954035
610,34.530228
611,22.623894
612,10.772985
613,15.222828
614,14.210196
615,12.909167
616,10.488461
617,21.206463
618,23.360153
619,8.949139
620,18.553188
621,7.249892
622,11.357157
623,16.024801
624,18.972847
625,15.259289
626,27.436703
627,23.445154
628,17.915005
629,8.549589
630,24.080547
631,13.859664
632,9.83946
633,13.428968
634,25.259846
635,34.035797
636,20.924667
637,24.140636
638,8.457017
639,22.725214
640,10.972879
641,23.267883
642,9.92646
643,12.884306
644,10.72208
645,22.118576
646,25.11202
647,10.259809
648,14.135717
649,24.930672
650,22.617846
651,13.170645
652,17.455994
653,7.5531645
654,8.784314
655,9.374144
656,17.459438
657,24.407368
658,27.020195
659,5.724449
660,15.544582
661,28.79735
662,15.122036
663,34.05889
664,23.683384
665,12.304062
666,18.739967
667,21.150433
668,18.638786
669,15.224755
670,10.475236
671,8.265942
672,9.451626
673,20.556665
674,12.930186
675,21.49871
676,32.375217
677,11.761987
678,15.125278
679,18.983274
680,24.73347
681,11.809078
682,8.345842
683,13.707108
684,11.399687
685,17.604137
686,14.253018
687,17.412247
688,26.519154
689,19.208767
690,14.851221
691,21.40133
692,21.187706
693,4.6617303
694,18.284035
695,18.020365
696,10.321268
697,12.041651
698,4.575387
699,13.88364
700,9.861779
701,18.713882
702,21.717813
703,8.335276
704,17.803577
705,8.789284
