"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,49.9352878095562,40.3064402012895,40.3064388372304,40.3064407076933,0,2,3,3,49.4853214062363,49.9595836056472,49.9687585710441,46.4700704813401,40.3233070854821,40.3023668998957,42.6781286179358,44.315038083706,47.934003304344,44.9108148052319,40.3108780324975,43.2815893223221,44.8414484084465,44.0904869346857,48.7596347216575,49.8077907424585,49.95946673294,49.9681102148253,49.9690527605884,45.9747269314836,45.738391316001
90,49.5394377515687,50.4759634162652,50.4755481558296,50.475520120135,0,2,1,0,47.347389966536,49.8556644974412,49.9685055131161,49.5000005787788,46.8613285702615,50.4515764173092,47.4080911661888,46.5413921037321,46.5984070299455,44.4171415578397,50.4193271829915,44.1743002512786,44.9160609935996,49.5534204945446,49.3356316791698,49.3632624183329,49.6137327301184,49.7948663330554,49.9651893199474,47.4371253068047,46.0426879002662
120,49.392317827559,50.4750693747173,50.475271736592,50.4756786868664,0,0,0,2,46.8916881528901,48.440718145637,49.5559501362692,49.5052467119233,50.4243667818134,48.0377629013735,46.8687465098088,46.7204242672305,46.9941018827528,46.4059673317375,48.6447304711827,46.9413175377902,48.0102804840747,49.2187215278757,49.4553857072873,49.5296638218246,49.6276746041987,49.6333399639459,49.5014499236684,47.3680919292528,47.2572191872852
150,48.8438153284218,40.3066385312017,40.306517771396,40.3067976791298,0,1,2,2,46.9403347984443,47.4922463223418,48.9177222140259,45.4552721739514,40.3118777294852,40.3096709578511,41.433771951585,43.141412371333,45.7901154636732,45.7944156977633,40.2907992653672,46.0442976834272,46.5585686727115,42.6556716645092,49.3096164124107,49.1903780855689,49.3912439729337,49.5320568689452,49.8133889590036,46.9025779570964,46.8961078330375
180,48.2372447514389,50.4758537504519,50.47514016544,50.4753141082543,0,2,1,1,47.6549804806404,48.2598564459372,48.6146531114659,48.3798062752379,48.6573125149456,50.431263900092,47.6321583759069,47.0939158348567,46.2503351975208,46.0072101072095,50.4806808827693,47.543644610454,46.4549851019628,49.5669638203661,49.3814498254531,49.2026554080963,48.9582583232655,48.8087950120737,49.1312088983529,47.2579679000429,47.1018595618244
210,51.3421801910458,60.7213787245747,60.7213371616431,60.7213094817575,0,3,0,0,50.6819973750966,51.2275673147919,52.2302650467246,53.0643354153702,52.5626239802121,49.3256633440904,47.1837257422087,47.0657759602562,48.2332757900391,49.2914821859111,60.7775214165231,50.4649943616641,48.1464805835827,58.8929234946209,58.5209503573406,57.768434945023,55.9812199978173,55.1634706721235,51.0095105699259,48.2865495872154,50.175683258601
240,52.5206517268125,60.7210964084226,60.7211876614155,60.7212159165267,0,3,2,1,52.684756774028,52.8286057378773,52.3141463961115,54.5610740064396,53.8086460022009,60.738403557439,53.6733581770422,49.7429407602229,52.9169249287139,55.3217393620909,60.6307176195696,55.9823006288713,50.5618213800875,59.1181171409029,59.0764968374909,58.9951818773469,58.8419726761092,58.2392968058076,53.7201157089013,52.6194526771544,52.5488580263164
270,52.5396258180013,50.4758041170335,50.475053434652,50.4756448876945,0,1,2,1,52.9327921398865,53.2519079545148,52.8938909102972,53.1489519545811,50.6857500547608,50.476167390958,51.1102986437236,51.1704147221065,53.2482277731764,53.6513213942756,50.4969226267683,53.4196317979938,52.2657765611774,51.942353043076,52.3555752164674,52.6856917808026,53.1415495543344,53.4578308785964,53.6494648115407,52.7870304462721,53.2896005401635
300,53.1863699303473,60.7213385485893,60.7213181865161,60.721304396946,0,1,0,2,54.7265618725621,55.1323374680003,56.1902314197794,55.086585136988,60.6835667221337,52.4306536766906,51.9327311279334,52.3719344218058,54.3019517224842,54.5770890469023,60.6530894449718,55.027099822173,53.5429641071501,57.6785025391777,56.6093665721378,55.6497858228308,54.8291035344526,54.5012609066197,54.2573048414345,53.1767533110939,54.3855836956333
