"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,50.0067305714611,50.475437405057,50.4754260618675,50.4753850856021,0,3,3,0,50.1279724279774,50.0441669449521,49.9959799380334,49.9773718482732,49.9793803222767,50.4630058170932,50.3559506156206,50.2745021847288,50.1256249451648,49.9734298642722,50.4630166886449,49.9741448507504,50.0166257190888,50.3470418271992,50.1776228415045,50.0768665243917,50.0123047751498,49.9895646728702,49.9693011134997,50.1938612298456,50.2594227901993
90,52.8732289984971,60.7211391364932,60.7213275558082,60.7225488998782,0,3,1,1,50.7634137279486,50.8448674634984,50.5775651488503,51.8830742351451,60.6782215882112,60.6811524593175,54.3304712554046,53.1474744968241,51.1105939988125,53.3738218192518,60.7065417837945,55.4479119142067,51.8800028902456,59.7516418494826,59.111419518032,57.8084754403972,55.619761404803,54.1756256530935,50.558334750455,50.4813044281365,51.2721204519336
120,54.5929583884554,50.4751147330066,50.4754253131743,50.4752409948243,0,1,3,0,51.8815404999244,51.3081421353037,50.7298356293988,51.0203357454731,54.9900870561125,50.4174755293873,50.95796937501,51.2573127113255,51.2600599825958,52.2207417591878,50.4795273316086,55.8362428674528,52.1352908690229,52.8092452490671,53.8850157120701,55.2439524947971,54.4659198272835,52.8066221356488,50.9018866518579,52.6917091773841,52.6009341097106
150,57.0852975228004,60.7215289634211,60.7212029753447,60.7212746490349,0,3,1,1,53.3772263165405,53.5997830185804,54.6020800531359,55.4803651915566,60.7835827146098,60.5886511521854,56.3266815165737,55.4037540449901,53.5404283927596,52.8815904439795,60.7195376075686,56.9102869081745,54.3623062755092,60.0499166042154,59.7344939771432,59.3661191933804,58.3945881376357,57.214275990864,53.1330851815814,52.9642473818634,53.0524709856761
180,56.8449616992081,60.7204627836929,60.721196950756,60.7212091271734,0,3,1,1,56.6310569285587,56.8207673024466,56.2126820362755,57.413115747658,60.2167354095379,60.7637029937915,58.2870954470583,57.47955411413,56.9383554806766,58.1884790292802,60.6520373122585,58.8475175421267,55.6894232065967,59.385252379303,59.022117141584,59.0079098685492,58.9912229240647,58.8852846682347,56.1078589897805,53.3148381959185,56.4440388057135
210,57.5206385655199,60.721700865968,60.7211353208083,60.721079520247,0,3,1,1,57.0133054920138,56.9541511901138,56.6318949483977,56.1833617715609,60.2701943552882,60.6276159987926,58.8046810517835,58.3106398650752,58.1768776005078,57.8808802319405,60.7069847300881,57.9786993754151,54.9010294785557,60.0350782473846,59.995926381367,59.8017668051775,59.7189555568869,59.6692484043682,58.973121365603,54.6689042325497,56.9785589479053
240,57.5836644833707,60.7215871689505,60.7212499548633,60.721243883637,0,3,1,1,57.6532410355838,57.7039108680785,57.6257862941709,57.4571344950714,60.6673362179575,60.6874589800164,59.5781989553675,59.3552258661894,58.9706974392348,58.3767955737912,60.6882255124062,58.4972668001179,57.8717742447474,59.8661449505486,59.7677087699036,59.6847440862113,59.6267923412458,59.5979590268254,59.5947531369313,55.4335061155743,57.6741653847407
270,57.8527636991029,60.7215216162897,60.721191890026,60.7210332454488,0,3,1,1,58.7432367483139,58.846426122013,58.8674654986872,58.6448381391577,60.679025808176,60.690065571321,59.8723366437932,59.7656320031861,59.1462599067355,58.8877834758029,60.7020951501358,59.0557226046224,58.4772219456212,60.2294300121367,60.1763750403838,60.142063616244,60.1115010947878,60.0675743253224,60.000063723069,57.4640773394067,58.6784220709772
300,56.2287280906906,50.475637904177,50.4754069920425,50.4753875669451,0,3,0,3,54.5841973493463,53.6019426962238,52.3351936173838,51.8525094978362,51.0172642061384,56.9845196794924,58.2146613372481,58.524826983794,57.1028654944931,55.9055713034657,50.5578491969248,55.0951643399747,57.3252751548289,51.7933889203212,52.0360738714927,52.330833376539,52.899389451838,53.2726688552667,53.4567783187233,57.1404833658442,55.495955198147
330,57.2745119168295,60.7213984070717,60.7211932458103,60.7203638682064,0,2,3,3,58.4017320899639,58.6549215711505,59.123033031077,59.7027988439945,59.6972447733273,60.7088083702325,59.6275932260918,59.5210342959393,57.59013162639,56.5298623646319,60.6790775484949,56.5415838416607,57.0687521731724,59.7212781068929,59.4095669710309,59.1223296451787,58.6647615408193,58.295790855922,58.071887970315,57.7764725299796,58.0913223143469
360,57.8537576833698,60.7227881888874,60.7214613571288,60.7225138890592,0,3,1,1,58.7117690659321,59.1335095170484,59.2241723593423,59.2043301445222,60.3480759374665,60.6672259448716,58.2580553376428,57.8237862649016,57.4758355337375,57.5832378990582,60.7362254256131,57.9091778741706,58.0842317658515,60.2982485237493,60.2113490705189,60.1178959702235,60.0588518077482,59.8803333115549,59.7882084732052,58.1983864518773,58.2250246968095
390,58.0074443649929,60.7206571756237,60.7210573705676,60.7208420203184,0,0,0,0,58.351488457543,58.605697466807,58.5722680699578,58.3527057970971,59.4148418025934,58.6264156832505,58.3298385894484,57.7787633954478,57.7575605356593,57.8122899246113,58.7019920738319,58.1793090702242,58.5374456052128,58.6398676870497,58.8885985268052,59.0336023441691,58.9748406429822,58.7432234944559,58.8174331037921,58.1312579467889,58.1176727105607
420,58.9578093058525,60.721601715504,60.7212096310805,60.7212952524072,0,3,1,1,58.3568802488433,58.3178342474468,58.5150977243017,58.4252333434442,60.7050760714408,60.7285097361377,59.9516975502795,59.3750140559441,58.1333924859591,58.3689487058546,60.7124590480347,59.0161626993922,59.3635560718142,60.0749098183686,59.3820565733099,59.2479026707068,58.6679100803833,58.5828744338665,58.7124252469173,60.1213201885216,58.8395065618564
450,47.3868464120121,40.3057528395767,40.3063947119873,40.3063505695598,0,3,2,3,54.3312273308481,52.6802888323257,51.8021902593469,50.1934856173565,40.3353475484317,40.3263721678828,45.9836160391551,46.9727831018105,52.0869676239774,49.9447915413043,40.3579207666598,46.3074981827995,53.8250604642037,41.7637777255773,49.3105997589228,50.8313357760648,53.4453716950224,54.4296472103987,52.0824222160713,55.5562233836857,55.0752752323098
