"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,49.7640581054578,40.3064687098719,40.3064381272328,40.3064500863756,0,3,1,2,48.8790375552497,49.915319838468,49.9686564070203,48.5321043517994,40.3403330672401,40.3233606990221,45.127676300121,46.4690127815004,48.4631565673722,46.1635510655551,40.3024352455167,44.3349177318266,45.5617344697349,42.9925072477951,47.3680287672924,49.2032881581096,49.8293537869318,49.9345803209279,49.969016125315,44.8067781943261,44.4732599236477
90,45.5262826992503,40.3057524431544,40.3065048644983,40.3061510232237,0,3,3,3,48.2322402469698,46.3113851189982,42.870427943709,41.1845519690859,43.1306972420677,40.3597537325949,41.6180566967225,41.705946827353,43.3573689275914,44.9952964151877,40.3165890824737,45.1196506958845,47.390490458461,40.4969436074377,40.8922747483889,42.1627176024794,44.3463772256685,45.8281030537567,49.4328887993398,45.1609760551471,44.3843987437393
120,42.6307971459307,40.3067010787082,40.306324377003,40.3065733833879,0,1,0,3,42.6523038118461,41.9500341824445,41.5897055737801,41.5732044635066,41.2235642483206,43.7892328424865,43.6285727983386,43.2227232417982,44.9035852618444,45.4022582977249,40.3120653024191,45.2176350431285,45.113630228337,40.8097971813553,41.2536715866163,41.3632136791939,42.1371821134915,43.3611003509696,48.4201271379323,44.5565514867107,43.2350005288683
150,41.0884994320746,40.3064405346596,40.3064136061532,40.3064539884478,0,3,3,3,41.2817888867422,41.2200194442697,41.1951218893986,41.1926884745566,40.912990749845,40.2987844500239,41.5562670598259,41.5566544850615,41.7555683881652,44.2656250884787,40.3119594538733,43.6665292299233,43.6015925695681,40.5505141241287,40.8167167151979,40.8687428226887,40.9494992001224,41.0690160010969,43.5778977639765,43.1947022004734,41.3829870833975
180,41.5160285762399,40.3056403066722,40.306862894148,40.3064265694271,0,3,3,3,41.2477078369487,41.2740260814643,41.2907886066345,41.0527669740271,40.5530096513172,40.3113086996479,40.7910470887687,41.2193324374689,41.3199842140124,43.6502282433467,40.3171419096744,43.0613282789242,42.4367457356557,40.5380604890352,40.6902958322878,40.7010219141528,40.7182900662509,40.7576717743403,40.8905505816651,41.6354818896178,41.1931635918976
210,41.0535281838434,40.3069308839452,40.3063081661299,40.3066593466188,0,2,0,3,41.2864240837787,41.2168070048147,41.0136781320447,40.6949929675784,40.5128512746467,40.9367766490393,41.7480910190905,41.6326238719039,41.9755620399087,42.1600515989885,40.3116452280869,41.8597457690188,41.9999597548858,40.4388268197838,40.4668135276804,40.5628626734329,40.615501138001,40.6424622494861,40.7091637301332,40.675851538805,41.2684725246192
240,41.0831491663014,40.3064304997936,40.306559054245,40.3062184952177,0,2,1,0,41.2240323372581,41.1844946362983,41.1362697786567,41.0323778376714,40.8293450622299,40.3054478688125,41.5970348766723,41.7344917579688,41.5393494647424,41.6737520579546,40.3148934684867,41.4328108973744,41.4324728609139,40.541584225695,40.5523819580856,40.5864810828835,40.6319726747889,40.653803964923,40.6688973511519,41.0092723035725,41.187134376626
270,41.1005643124041,40.3063442867459,40.3064132937745,40.3064572786923,0,2,0,2,40.9510715922178,40.8866854845319,40.8318192167568,40.8416819492526,40.3082888698594,40.6782481405718,41.180869728791,41.3747955440388,41.2689057980128,40.9531117139055,40.3106070069817,40.7627925486021,40.7175995054298,40.498311207043,40.6572700002083,40.741267464979,40.7863018835054,40.8040958439158,40.8093362897387,41.0305889515212,40.9822923940679
300,40.9935590635124,40.3064391134867,40.3063257260289,40.3060362446807,0,2,0,2,40.6570587941715,40.6217718088555,40.5815493673692,40.5739860303353,40.399724652328,40.7738166491783,40.9519623889471,40.9258057473265,40.9099174021783,40.6340304533941,40.3113459671315,40.5155139330484,40.7016213711337,40.4014947477096,40.4848061174208,40.5824401714812,40.6208047685263,40.6950157809811,40.7263544814608,40.8386106128589,40.7012801290484
