"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,49.7640581054578,40.3064687098719,40.3064381272328,40.3064500863756,0,3,1,2,48.8790375552497,49.915319838468,49.9686564070203,48.5321043517994,40.3403330672401,40.3233606990221,45.127676300121,46.4690127815004,48.4631565673722,46.1635510655551,40.3024352455167,44.3349177318266,45.5617344697349,42.9925072477951,47.3680287672924,49.2032881581096,49.8293537869318,49.9345803209279,49.969016125315,44.8067781943261,44.4732599236477
90,45.5717931652118,40.3055999363687,40.3064389422722,40.3059860669837,0,3,0,3,47.786386546088,46.0831229874122,42.7850558271664,41.1807779224092,43.0902075484254,42.287692705562,45.4662136142943,44.9999126304921,46.4108826011684,45.0453378734437,40.3120966872303,45.1595940262038,47.0673359888344,40.4862474614579,40.8781068714024,42.1545877153907,44.2293993189944,45.6702473312271,49.3580067878808,45.8826273203363,44.5969889062557
120,42.3306122375656,40.3064066666596,40.3064374933959,40.3062270358899,0,3,0,3,41.9265753246581,41.3929503135404,41.0550750100123,40.998785605584,41.120805588024,42.7107585362898,43.4960916258347,43.8159278406912,44.2084258958847,44.804366451391,40.3216269257662,44.4775946820942,45.4884760099901,40.6223273968824,40.7166782605871,40.7557928532701,40.9527701705947,41.3304162099745,44.5891703901264,44.7545100966892,42.4008958546068
150,41.8814389743864,40.3070232188922,40.3064346581949,40.3068123066019,0,3,0,3,41.2983200386778,41.3324644454582,41.3453162109803,41.3043750711744,40.537895304781,42.4253917503092,42.3175584502869,42.7469479273157,43.4953966459043,43.542288807572,40.3207263332588,42.9395554716185,42.4916734954576,40.7901254531288,40.8929965752689,40.8946221090069,40.8940927106861,40.9072008813369,41.0795287461394,42.4931916283215,41.3026575777196
180,41.5208163949962,40.3062728698776,40.3064250609503,40.3062485483804,0,1,1,0,41.8567063972877,41.8016292188351,42.0391619448214,42.0213162405252,41.6844538972936,40.3109665070047,41.2248020617008,43.2506562811646,43.0786195759476,42.7210955740297,40.3223709466512,42.2590428300899,41.8414847385805,41.0661023513445,41.2819298789211,41.3064678000119,41.321106928615,41.3441183954486,41.3112224908484,42.0014043366868,41.9017866535102
210,41.2393780955979,40.3066133254416,40.3064192993039,40.3064765159822,0,1,1,0,42.1098661498717,42.0648334852439,41.9880477571079,41.8360772385751,41.6252731803001,40.3125024674269,40.828541529349,41.9321206331057,41.7046422211878,42.3413216525269,40.3063222631804,42.184824330122,41.7854902288733,40.8039899553877,41.2635725127723,41.5562155414755,41.6013613647876,41.5096424632955,41.4574175419864,41.7692739762311,42.0572165395596
240,41.4189698259857,40.3064615967967,40.3064714956322,40.3064879712273,0,1,1,0,42.0967954764405,42.0238043217205,41.850199651474,41.8023723678883,41.5528332958736,40.3160258829803,40.70839143593,41.1312613691727,41.0721483686065,42.1347939895623,40.3110580167412,42.1272889236282,41.7318442000487,40.7091266436494,40.755748152413,41.2950128491176,41.4808473754077,41.3851419576075,41.3654835335641,41.7722389519286,41.9976753235803
270,41.5419359498328,40.30647942961,40.3064709510615,40.3064612738903,0,1,1,0,41.8364438989018,41.7295052479766,41.6009771985859,41.3448736423569,41.4275051484257,40.3109219372337,40.6934909371084,40.7490199178849,40.9579277929381,41.4970178858786,40.3161364539796,42.0387629749112,41.8868026602685,40.6133713257067,40.7027529178126,40.7972414889718,41.2891085369994,41.2604357157772,41.2313257379588,41.7587595086748,41.8798540300038
300,41.5096371883697,40.3064615243055,40.3064663193084,40.3064349310437,0,1,2,0,41.5496015306577,41.5013146617679,41.4453765501475,41.3336550510794,41.5896690095735,40.3149046059552,40.5190469418546,40.544609645987,40.6456215232591,40.8346397673302,40.3149463849969,41.2337988839227,41.8688399976095,40.5441498068437,40.7108720132137,40.7188547441365,40.9029146939378,41.0149680690907,41.1816414857873,41.6309477369811,41.6355239576568
