"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,49.8411668648653,40.306477559955,40.3064377310744,40.3064605414497,0,3,0,2,49.564087332232,49.9688420057634,49.9683820299673,47.8689162589895,40.3403284131135,47.5511772876901,46.0927616311842,47.1468974924875,49.0416294197939,46.0376197113089,40.3024272371202,44.2362419636204,45.7748354779896,43.0970372165731,47.7510822875191,49.455838923962,49.9029196799354,49.9567080884987,49.9690815517328,44.6765874146507,44.6258545896336
90,45.6869424902037,40.3055207393463,40.3064364124436,40.3059230986645,0,3,0,3,47.7600952637237,45.803715802544,42.4754651190789,41.1670248552549,43.0996517191726,47.3764914557057,45.5624114568301,45.8551333296999,46.7427033267737,45.0089379556734,40.3158748570609,45.1608090006982,47.2052716193218,40.4971043296565,40.9313273406999,42.34383423469,44.6104302446349,46.0496608829511,49.3603254111371,45.834222698499,44.5515776917921
120,42.185744392569,40.3064461142668,40.3064379117534,40.3062753918431,0,3,0,3,41.8004927338933,41.3726722888755,41.1108363417681,41.0653967711883,41.1504680984928,43.549648276001,43.5896982733518,44.2517625528042,45.0245217545032,44.8745926604686,40.3225285890542,44.5892211688216,45.6496867790315,40.6108560129461,40.7678197669205,40.8426431710201,41.0407261189816,41.3844931107309,44.5005868714994,44.7034013741407,42.3090178163633
150,41.8112509174457,40.3070203118682,40.30643588233,40.306826892831,0,3,0,3,41.3264188979364,41.3777058839851,41.4266099283812,41.3576082180051,40.5504064215203,43.5916882475895,42.3863043097212,43.1249533065089,44.1856026970959,43.3658739427522,40.3186700864367,42.8412339172773,42.7031513582385,40.7990775150794,40.9114122131655,40.9135059506384,40.9173201526595,40.9326060601907,41.0834009417664,42.5166737066433,41.3265414000546
180,41.3459220361291,40.3062694286508,40.3064364070804,40.3064089651158,0,1,2,2,41.3401032587149,41.3480352198442,41.4504780821437,41.1746552981285,40.5988833198489,40.3045097753319,41.2773090192184,41.5973754025381,42.6051977817154,42.9075833140189,40.3183092855934,42.171308060798,41.8102474814906,40.8961453988072,41.0511275014444,41.1085544424709,41.1568782939813,41.2127895619878,41.1682375885406,41.0775595705378,41.3407712140326
210,40.8110107431946,40.3068703599605,40.3062995526595,40.3065636828975,0,2,2,0,41.6264027338821,41.7044569121201,41.6667204185924,41.6017200683153,41.3845996004998,40.3106523634396,40.8036717657503,40.9501155594899,41.0407992183898,41.9746521179061,40.3124635160257,42.3966113617922,41.4793795449895,40.5049946499113,40.7350741176305,41.0081365872204,41.1629171701527,41.160334082605,41.1254193973337,41.4375123405234,41.7108786197553
240,41.0425809271814,40.3063875576506,40.3064687924801,40.3065891202072,0,1,2,2,41.5075211374431,41.4090333443567,41.3676490841286,40.8503501836565,40.3065806481262,40.3123722367708,40.578335273363,40.7538064184115,40.7213156723833,41.4358588977531,40.3150428372206,41.7870987908487,40.7161769225849,40.6319735005833,40.7346984695333,40.8825279552765,41.016279242524,41.0099901436876,41.006799812067,41.4502696267703,41.5902833289203
270,41.1563502409792,40.3065197876594,40.3065376016478,40.3060217091498,0,1,2,2,41.0410360883704,40.8493275650681,40.4915524381857,40.3668955822177,40.523838954378,40.3119904469484,40.539654526194,40.5622937779754,40.6060597887401,40.7661370997109,40.3117206152616,41.1206794516383,41.0528669132509,40.5683296734862,40.6261092970229,40.7248961728817,40.8796252499246,40.9146803227781,40.9810511496791,41.2458105821249,41.1507156227297
300,41.1169090506265,40.3064661700941,40.3064846974376,40.3063958668511,0,1,2,2,40.550538811442,40.4634808348147,40.4312578111175,40.4312742789371,40.4122591696494,40.3097537882458,40.4850068260487,40.495041368507,40.5546239309335,40.6414188261889,40.3123845055086,40.6864082996081,40.9766044793383,40.5861281861599,40.6482986902741,40.6573067419858,40.7015945742179,40.7724673531736,40.8792816936268,40.8811298747708,40.7008860228749
