"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,49.8795290739001,40.3064702705182,40.3064381602099,40.3064616361344,0,3,1,3,49.7381864173937,49.9690521505097,49.9520534744151,46.2868022370658,40.3233365962813,40.3233506173103,45.0616809908746,46.42248012753,48.6602870604261,44.7846545577793,40.3024274445904,43.2119903078686,44.8905865104818,43.1635868208937,47.9999351189828,49.5944170312724,49.9328034423946,49.9637598323932,49.9690844811711,44.6362148429299,44.6708262478494
90,45.7074918859304,40.3056043883624,40.3064381912285,40.3055704097216,0,3,0,3,47.0201599555484,45.2246341171177,42.1572155152392,41.0887770684951,40.4646955203987,42.5449161096742,45.3938578108653,45.3450993659204,46.5514485386509,44.6149901137196,40.318311589051,44.7618580495394,46.6685420600173,40.5061072191149,40.959199781699,42.4034558604162,44.6703365039287,46.0746879127601,49.3886744929631,45.5713173991005,44.5862102480469
120,42.0319850220834,40.3063969046384,40.3064338307304,40.3063514412079,0,3,1,3,41.9224541991736,41.5369039220737,41.3216919453446,41.3085389280721,41.6774991700029,40.3085394577831,43.5473120150076,44.052004607684,44.8377067624757,44.4598452852956,40.317249214268,44.3191980780129,45.2953720928444,40.5853989898396,40.7702486353015,40.8632390149556,41.0699631808732,41.3958297479385,44.6112919598141,44.531307155972,42.4475372835902
150,41.7213278939678,40.3066776632639,40.3064994201889,40.3070717145245,0,0,3,3,41.2347019104397,41.2088747414999,41.0714017503584,41.0083829243401,41.4020949348355,40.3101592436012,41.0550969144255,41.6942217305591,41.7301645596447,43.6295146766936,40.8448540814896,43.9110915183051,44.2516670529266,42.2241286238101,42.3242256764593,42.2350005067063,42.1930010588654,42.137741416994,43.0088661899161,42.8226495507368,41.2928257945423
180,41.2906646397662,40.3069228034056,40.306500624387,40.3067847297449,0,2,1,1,41.9743242478887,41.8911077437385,41.87204143402,41.8046070322242,41.7911086109867,40.3119790940778,41.1307897538217,41.586692404414,42.093123175753,42.5791181670409,40.3106099205885,43.7864542024527,43.7489956092209,40.7152440578338,40.9758111694632,41.2811726497043,41.853179912396,42.0547390190665,42.2369023984756,42.233394126074,42.0133810263219
210,40.838580288702,40.3058310710865,40.3064013355638,40.3063685260815,0,2,1,1,41.8380062610653,41.8866871211073,41.9225105287043,41.5899340680859,40.3238361787365,40.3053274466081,40.9204081992232,41.1182293656533,41.8927427431565,43.2078567689536,40.3117044149223,43.3408949510274,43.1731238376292,40.4927056524026,40.6953576774671,40.7979350300364,40.8998088322099,41.0846487359892,41.4300657055386,41.9356433888458,41.9053033860089
240,40.9111116709802,40.3066798885547,40.3065042735227,40.3064757009748,0,2,1,1,41.3525879562993,41.4654194198075,41.504087978096,41.0038904514135,40.6042566268449,40.3140101961001,40.8370356095256,40.9818002359807,41.6442303040781,42.6907421861354,40.318475967247,42.1736261862461,42.5728048940697,40.5023894662817,40.5076058760736,40.5347676225074,40.5964994010507,40.6999704894652,40.8950004550004,41.6002255634469,41.3688244250535
270,41.0617902883434,40.3065962212661,40.3064395007232,40.3065063287696,0,2,1,1,41.293193923082,41.3317655866202,41.1734314310401,40.7286153415074,40.454064380529,40.3063665773683,40.7324683728264,41.2156961561654,41.5141896387455,41.7371139549027,40.3113323264507,41.5171102431092,41.8526890242523,40.5827628449041,40.5847115780586,40.5870969912726,40.6302346450951,40.6756272673121,40.7239117669497,41.2603717608531,41.227555099611
300,41.0574780423445,40.3065307437314,40.3064658536802,40.3064858362025,0,2,1,1,41.0034384993887,40.9318126502753,40.8744761531179,40.7674346329147,40.3750943953674,40.3096659445057,40.5934250906842,40.8906126292663,41.1031445047097,41.1692631997785,40.3114808417815,41.0153766683826,41.2334088203021,40.4266884916126,40.5023464451898,40.5549202079505,40.6138834930542,40.6686027915121,40.6921873390065,40.926642345389,40.9801934814909
330,40.9155561928656,40.30651837599,40.3064618555975,40.306413600551,0,2,1,1,40.8106322109178,40.7228540504328,40.7939063285042,40.7097154738922,40.3817550286981,40.3091334667239,40.4768862126961,40.5891206597918,40.7717307665912,40.843340741161,40.3113485781271,40.7302809763422,41.0014523351156,40.3960576903257,40.41698508528,40.4776391027012,40.5657044225049,40.5871438824032,40.6009064047509,40.7349365285227,40.7815467629662
360,40.860391658317,40.3064293803204,40.3064455343883,40.3063910114984,0,0,1,1,40.7078462991636,40.6994931565985,40.6830477831557,40.458369456304,40.3310502023531,40.3091134803336,40.4382208156158,40.4744320940612,40.5671035299718,40.8150511070891,40.6321199534225,40.7762048434999,40.8329765306599,40.7347184280271,40.6820080114388,40.7384914815146,40.7783896851149,40.7824284396332,40.7866416581033,40.6600116660137,40.689931242579
390,40.7956616081015,40.3065339484988,40.3064380238812,40.3063924072899,0,2,1,1,40.6918250756881,40.674089554683,40.4734699285413,40.3752836883766,40.3819621867742,40.3089974613603,40.4216227112075,40.4364534371724,40.524124421553,40.8039226618527,40.303817877623,40.764072078958,40.7388937685811,40.4154889360271,40.5358909502883,40.707597351026,40.7710103998437,40.786822661181,40.7592837512523,40.6672592067185,40.6834831855397
