"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,49.7003904827692,40.3064443579709,40.3064383111352,40.3064164944571,0,2,2,0,48.2105959280278,49.3980562240946,49.8465708639928,49.9459809305005,50.0061461564097,40.310876092442,43.1516669360513,45.1428192743735,48.0622878935485,49.9607924349417,40.3108706175898,49.9589130567926,49.6902138514733,43.4936406593065,47.3167225186737,48.983814883242,49.7184759144103,49.8864427567974,49.9686690704308,46.7499142739621,45.6057284673574
90,47.6077426907877,40.3064703785391,40.3064730636588,40.3069105033393,0,2,2,0,46.5441557137957,49.4390812756445,49.6952324586936,49.2727954790371,49.935071010606,40.4073786413102,41.0555619285423,41.4190744011049,42.6120416649939,50.012273529668,40.3383706114131,49.9136723316364,49.7686441441638,40.6523973540266,41.2358293138638,43.0676127333661,46.0147343848988,47.7693000973992,49.8939348663344,46.3577092966652,44.4157771967997
120,44.4377692759149,40.3064393262548,40.3064764018711,40.3064764275599,0,2,2,0,47.3189528239572,47.2681866251107,46.2006366989949,45.0864316052006,47.8886449585343,40.3506312126319,42.1882307231839,42.1297677485454,42.1422584477254,46.887677311562,40.3150558495393,49.1193043830098,49.8284008587278,40.7123035878201,40.8306882868237,40.9479656175027,41.5471976647482,42.5148207138385,48.1514556101953,45.7428230707343,46.4845289901567
150,43.2432855872532,40.306533304963,40.3065090823889,40.3063624354544,0,2,2,0,45.2748165414578,44.8295849652965,44.3633329684398,44.0148949842478,45.998458555612,40.3466950835286,42.5134075136471,42.795636173931,42.9638491377723,43.1362552335282,40.340859698817,47.4128493305043,49.8657249744707,41.1397928861109,41.3265021795887,41.4486658461737,41.4943506146861,41.5457274047299,42.3289019800216,46.6978402667723,45.5652317179861
180,43.2155432390754,40.3065159714732,40.3064960760781,40.3064472844545,0,2,2,0,43.7691656039534,43.5349714139384,43.1765560630886,43.0332927116769,45.427832955572,40.3424468992843,41.9016761249656,43.1446315545316,43.6773393166022,43.9440285990581,40.3442465791947,43.9688679529647,49.0619944463297,41.5348362733913,41.782916362416,41.7845597596819,41.7753608121862,41.7685067455909,41.8002664378628,45.6703309718116,44.0149836765404
210,43.0307613287509,40.3065725397739,40.3065492013021,40.3066350550755,0,3,3,3,41.9601651325733,41.74979997424,41.6385561850732,41.9237656076899,40.3203706058139,40.333092228847,40.9911514479548,41.6039609544746,42.1535583732975,42.3808584709204,40.333601104499,42.5460291784964,46.4158133397911,40.9635934098747,41.2126479233136,41.2568394004932,41.314117504034,41.3882640726604,41.4250231056716,43.8514277886376,42.2093284207817
240,42.4569590553229,40.3064897677301,40.3064703458163,40.3055754962415,0,2,2,2,41.3377116309627,41.295989322382,41.328173067728,41.0317431354105,40.4152987980493,40.3169880358989,40.9074172635741,41.1345442577076,41.5003417815838,41.9023118994965,40.3153164079353,41.9195102370402,42.5263121488171,40.6668256583803,40.7651405737176,40.8482368977346,40.9908119515828,41.1000778652955,41.1438644635086,42.0317712711617,41.3995655928897
270,42.0562418807932,40.3063543219594,40.306522683884,40.306334335619,0,0,3,1,41.6261325535567,41.5953776953037,41.4531121361733,40.652107659424,40.3944559030291,40.3275469011899,40.5216949540052,40.5860444175226,40.657328921535,41.5138431491368,41.5664828604507,41.2998601934114,42.0085650620905,41.7162937539905,41.5736032039639,41.545391117272,41.6697291138585,41.6913670385084,41.6076398734995,41.9359316785175,41.6687755631615
300,41.8090556970136,40.306336030315,40.3064769215636,40.3064268287029,0,0,3,1,41.195594452737,41.0999024372018,40.8818684930645,40.7635409435461,40.5546149649606,40.3173901997778,40.6872063114972,40.7159120276833,40.8020658490587,41.2973594729055,41.6074363616288,41.2481844784646,41.4238782772841,41.8877057464619,41.7383709775887,41.7552534924197,41.5737515543632,41.5041535565947,41.4178283076601,41.8951760368639,41.2713189231367
