"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,49.7294825157585,40.3064525514338,40.3064389238205,40.3064407196202,0,3,3,3,48.4259384022267,49.7752454569606,49.9609549496364,47.6469521288854,40.3233341039465,40.3023677529637,42.7824993642444,44.274338647197,47.4025164620813,45.0246069556207,40.3024226874918,43.3656848022039,44.6105583322675,42.9527175210618,47.2253406161711,49.0990042194391,49.7927167411105,49.9218375900536,49.9689570936665,44.8990958355348,44.3685223054105
90,48.0362696243515,40.3065423709481,40.3065424425291,40.3063707159314,0,1,1,3,47.8134471029285,46.370725883165,42.8552162133308,40.9923953048541,40.4809454446097,40.3168711621093,42.7955888355979,43.6832136235042,45.7581545253969,44.6781402126276,40.3104831964041,44.7907118616952,46.1678739163541,41.3257915387417,42.8237069228992,45.4707913364573,48.1000674842911,49.2158776806418,49.921861885248,45.5273918502819,43.8097172930427
120,44.2612168080053,40.3063501156853,40.3063685032406,40.3061605044103,0,1,1,3,42.8771578523793,42.4039840029825,42.1254011982364,42.1789376088134,41.946521849823,40.3169131643704,42.2196793796947,42.0378796042951,43.4060105413707,45.1648589211662,40.3099884816767,45.1970485378874,44.6485691336902,40.8536984239129,41.21830385786,42.3048733679204,43.5964469718116,44.6388396618265,49.18436302137,44.7641172474858,43.3014453272745
150,43.0929334558321,40.306512462336,40.3065084284754,40.3069100883473,0,1,1,3,41.7400413433388,41.6981587346497,41.5758810576101,41.4260030060726,41.9886691566646,40.3194962169623,42.1945661017277,42.6938690389181,43.1104699182817,44.7234834838568,40.3218450277603,44.7954821225447,44.9477907014518,40.8768577282111,41.0444171149662,41.1307475143437,41.3869356432008,41.8654516581815,45.5179256442222,43.1840891056923,41.8016063718696
180,42.4940470780968,40.3064513985493,40.3064165623493,40.3064354706604,0,1,1,3,41.5788047429492,41.6119536149756,41.6131816420281,41.2524945924006,40.9992403301315,40.3082771358336,42.3388289024269,42.6941175842803,42.9339210844326,44.200755333584,40.3061875776268,44.0448445164505,44.3305257269293,40.5114385053554,40.7816386748224,40.8988577769242,41.0180393916551,41.2436286379663,42.0865699053449,41.523660943399,41.6528396200685
210,42.0790832677701,40.3064192497181,40.306455791341,40.306505610043,0,1,1,3,41.6339058700451,41.6344421873951,41.4626892281322,40.9145028699627,40.6052768889115,40.3130468310918,41.3863012068877,41.4253409587184,42.1513932234146,43.3318718792364,40.3125232008578,43.1090767606978,43.3234611185337,40.7292904413117,40.9806329729531,41.0496063519905,41.1572822832286,41.2889868509297,41.5756690780734,41.2297169704391,41.6642997071948
240,41.6854782416648,40.3065872215837,40.3065720095116,40.3068116093966,0,3,2,3,41.3619916113865,41.1975941828564,40.6724940040374,40.5665615964329,40.5102088811516,40.3140908472182,40.6581221384035,40.6961807163001,41.2051206423631,42.5713119833504,40.3180962471887,42.2237605794987,42.1977277986291,40.5353855495821,40.6335384208033,40.6961441840858,40.7540080145114,40.9121326986536,41.0583128104875,41.0128948307423,41.3941324964385
270,41.4155994219506,40.306270786465,40.3064911037557,40.306611092562,0,0,1,1,41.25142733672,41.0738958652841,40.8119289245822,40.8041555771301,40.6058916560408,40.3142688712673,40.7186574494024,40.8594369118857,40.8972352565821,41.5155767827513,40.9454461681126,41.8183446019815,41.8758653706325,41.2381408986527,41.231072991226,41.1931580400511,41.2008907827769,41.3651329374355,41.2552500439634,41.1533665552393,41.2919576455568
300,41.2856972171008,40.3065195817715,40.3063873832478,40.3063863098616,0,1,0,0,41.2796727037242,41.2863750958069,41.3191648154119,41.2241216873416,40.8179075823298,41.1089397737843,41.1135940214293,41.3724410721741,41.4390330333268,41.382108161326,40.3065178292709,41.6536765908079,41.5778650064698,41.237864697101,41.2884887385151,41.2590179113022,41.2492885335291,41.3491125235251,41.3145367279835,41.3449940361935,41.2952771735275
330,41.2972363339793,40.3063402458736,40.3064490497119,40.3064444599128,0,0,1,1,41.168269922774,41.1659974997228,41.0854695492291,41.0529779288172,40.3094473025649,40.3093825668831,40.7071014371264,41.2826729544433,41.3329637397115,41.3436164208407,40.4257614266929,41.2582953474243,41.4751165293435,41.2150830151565,41.24944981323,41.2374635443407,41.2478452824982,41.3244025874744,41.2828371147077,41.2783542273146,41.1982258898812
360,41.2453089728945,40.3064901436029,40.306421918082,40.3064311811798,0,0,1,1,40.9996062434521,40.923597807896,40.8656529710228,40.7657271368613,40.5173504811678,40.3073388536353,40.4499677049027,40.9069249353732,40.9991611829356,41.1234296480925,41.1180963062283,41.176420079229,41.3249630088405,41.160152077212,41.2062816817186,41.2168160182444,41.2231630909976,41.3021016748707,41.2459674355515,41.0894363731619,41.0336224819317
