"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,49.446392847488,40.3064655620686,40.3064380248061,40.3064269688188,0,3,1,0,47.5015761371062,49.1547401858706,49.7944702512154,49.9280001746091,50.0023839833832,40.3235393396128,45.287656779333,46.7521553160114,48.3504921109147,49.9516551384984,40.3023881537055,49.9458753377069,49.570457506652,42.7135341216709,46.3677004906107,48.3525835075255,49.4345450612247,49.7526692942585,49.9672437877708,45.2024545007598,44.3195237387868
90,51.3269191321402,60.7200747460176,60.7212423856414,60.7215756588601,0,3,2,3,47.8180429541821,48.3435688350622,50.6855351130979,52.3881813362753,60.6959157070915,60.4843032554771,55.4303382338964,54.9398487221342,50.5343286950665,56.363243815843,60.6908547617591,58.0103597962038,54.4795608889441,59.0337588996794,58.1007593082568,56.5690642969642,54.0709351349032,52.6728093518664,50.1281302061322,47.8737111794581,47.4023912897806
120,54.173229547989,60.721423546555,60.7212740974603,60.720075843734,0,1,3,2,52.0005657860316,54.9629279046032,57.9550610989991,59.3409983267153,58.5305140547018,60.6763178820426,59.1588860734912,58.2824304661674,57.9592668373126,55.9654140074354,60.6979413814226,55.8912497219037,54.0332841211621,58.6860849366218,58.2913042507674,57.8878502921537,55.5927285742874,53.3317497867484,50.4184935097263,51.9398675113522,49.798100612931
150,57.6522387812394,60.7216307855409,60.7210496679654,60.7211116559782,0,3,0,1,52.4030500899546,55.4820896187457,57.6594386285962,58.1846810318107,58.8112098930483,53.5062297762655,53.4035717346015,54.611431708436,55.760954776826,56.7720212437015,60.7251464277411,57.3809551975349,55.3543202804065,60.115240794852,59.9450135349968,59.8660828546709,59.4464936580421,58.6461039356657,51.9041318884925,50.9888206292134,51.4013200461592
180,56.2734049311978,60.7203436651005,60.7212135535196,60.7212818037615,0,0,1,1,55.7569281266964,57.7258499541085,58.8422657483239,58.7152424337712,60.0118406159566,60.7193187056084,56.7484984578239,56.2694312049073,55.7393533258678,56.5343647261596,54.7889736074633,56.6091212672369,56.1796302016472,55.4427072390783,55.4423094451418,55.554493936509,56.1524958122588,56.7182856250792,53.9525428710129,53.4576208579554,54.6819293236723
210,56.6317855179926,60.7221149127734,60.7213303515223,60.7213900659057,0,2,2,1,58.0091777458311,58.7564741344736,58.8600066091172,58.6341167893897,59.2629780299488,60.6880007716145,59.076953872351,58.6723891644281,58.1454990569368,56.685443350522,60.6933313610291,56.5791089443657,56.3160737784414,59.1549429658253,57.9292666705261,57.4095480799662,56.5992154379826,56.4224178168899,55.7938270160166,55.9673626846878,56.4053022848187
240,58.4929018999831,60.7224840098495,60.721086588999,60.7212127680936,0,2,0,1,58.047644648904,57.8947172567363,57.7600579001726,58.4830758513792,59.8539788877743,58.1981490468078,57.5940656026776,56.9359385071207,56.7198450003864,57.2485803215389,60.7280803633172,57.2995722819579,56.8458615701823,59.7084231033059,59.6154037429249,59.4608368249174,59.2089920472989,58.9031521883323,57.6265837669107,56.9625987070556,57.7349220034057
270,59.1346839635869,60.7206006805797,60.7211829618756,60.7212466164761,0,2,0,1,57.8682217075422,57.7670012528647,57.7792000558212,58.4340153584481,60.3005494505378,58.2979477093606,57.9024395461585,57.4538051604595,56.9064982069903,57.8814416311272,60.7103762854191,57.9581261434129,57.98281983809,60.2371320268006,60.1925095295085,60.0849494437481,59.9312398115338,59.7930410691501,59.497574996172,58.0717455608543,57.988268764615
300,54.2925220273987,40.3064771836608,40.3063923955241,40.306419745895,0,2,0,3,53.3215289216328,56.2143106481383,51.3374636233389,47.282975044687,41.2742331756566,51.9766720667382,53.0363970916991,54.3984228016155,55.0069347436583,54.7709893983431,40.3820410219815,54.3042843010293,55.8217915172664,44.0000348044912,45.1205547529425,46.1368905267099,47.6706206911913,49.0548488240723,50.4422638786558,52.1777521055235,51.2007379570585
