"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549691,50.475424554968,50.4754245549682,0,0,0,0,49.9690826629984,49.9690826629983,49.9690826629982,49.969082666521,50.0226872560013,50.1922818352633,49.9690826665147,49.9690826629964,49.9690826629956,49.9690826629962,50.1922761168418,49.9690826629969,49.9690826629976,49.9690826664523,49.9690826629989,49.9690826629988,49.9690826629986,49.9690826629985,49.9690826629985,49.9690826629989,49.9690826629985
60,49.7294825157585,40.3064525514338,40.3064389238205,40.3064407196202,0,3,3,3,48.4259384022267,49.7752454569606,49.9609549496364,47.6469521288854,40.3233341039465,40.3023677529637,42.7824993642444,44.274338647197,47.4025164620813,45.0246069556207,40.3024226874918,43.3656848022039,44.6105583322675,42.9527175210618,47.2253406161711,49.0990042194391,49.7927167411105,49.9218375900536,49.9689570936665,44.8990958355348,44.3685223054105
90,50.250285429944,60.7212064036949,60.7213300384767,60.7212854294149,0,2,1,0,46.737898031529,48.5468770166039,49.8899015054372,50.027393050544,48.2090694682995,60.6593087508073,52.662801333816,50.3527537958987,48.0552353182309,44.6211912034758,60.6855710173725,44.471631418414,45.5696054246262,57.7527768090782,56.5460724391837,54.5479379886539,52.1578599833311,51.0366536870421,49.9914824913356,47.1253510038462,46.6435870757085
120,51.7296515620759,60.7209264362289,60.7210096932055,60.7216288531702,0,1,0,3,48.927896035103,48.4507898298553,49.2585048908765,52.7362275625268,60.7484107445393,52.470695379423,49.7706702818042,48.9914841726304,48.9095918817957,50.0270162712235,60.6927144220839,51.098752368257,55.7057861333978,58.4495788113395,58.2304583194379,53.3984190723359,51.8015137338336,52.0226171195785,53.4365070238153,48.898788945191,51.0308897800009
150,54.4066560085994,60.7216294827743,60.7212555766429,60.7213585236476,0,1,0,3,50.141609256609,51.6167970138967,56.2197057962895,59.7399124299601,60.6876221256422,50.9321069431818,49.6961658448097,49.2596688664539,52.5425272630573,54.0199253614278,60.6882800778641,56.9223987065024,54.3682833408324,58.9045574349572,58.4089255196311,57.9229365490242,55.2513100606254,54.069903751884,53.2910373235015,51.0201785416417,50.9067757286437
180,54.6576526253464,50.474983215306,50.4755698317094,50.474480872144,0,0,3,2,52.3589728523828,52.7376578526069,53.0081534313825,52.4557708861297,52.3251196239913,50.495322539899,50.4050105105074,50.230614668522,50.2346388470651,52.2396881423133,54.1323521711344,54.9634291588486,54.3495258550266,54.0669846047933,53.7270225477919,54.1949291122877,54.9177143160083,54.8156477525688,53.4971481920975,51.1725016899535,52.0215044817865
210,53.6355335523665,50.4765493228314,50.475367228628,50.4763946900865,0,1,2,0,52.8523239548822,53.0295996893496,53.3646008517884,53.3097915464246,52.1306482277701,50.4801350882368,50.9393673813876,50.9352737803593,50.8536883744193,50.9667200635703,50.5375607940901,52.5001797717201,52.8231225549236,51.5754176688694,52.704732108171,53.4228915556547,54.3113713159563,54.5921610223695,54.0809773671334,51.497398097035,52.5583386123511
240,53.2474007958975,60.721344280375,60.7214633966682,60.7211683457021,0,0,2,0,53.009973429995,52.9970683825886,53.0627961295682,53.1639034669584,52.7924357925193,60.6887455852053,58.9838948919639,58.5705699461888,57.359180892697,54.2348471788619,53.4216767512839,53.0813710638178,52.6706390563509,51.9186520843119,53.0922323887054,53.8261496710386,54.1995800172744,54.0052067817052,53.3824393218422,51.7778957192229,52.8005776102231
270,53.4533270257672,60.720886848101,60.7210824871193,60.7210841274309,0,0,0,1,53.2153646405424,53.5389479341905,54.3361071023715,56.9885108528036,55.5808034223178,56.5812521325681,53.360702485627,54.3695937553456,54.7721115437316,54.19475200675,55.6020517401481,54.0215487911425,52.8441807602545,52.7208503021412,53.9661395522494,54.2835803908506,54.3436092203565,54.3637958415164,54.1063090511219,52.0747368062431,53.018121384358
300,51.9456642284372,40.3068078706209,40.3064706475013,40.3064160118765,0,3,0,0,53.2535826962817,53.7441293469252,54.7244034586774,55.5234119287737,54.8622800428079,46.9189057120342,46.639728515895,50.4938441028839,52.6475523912686,53.7933676322851,40.2929224577791,54.014992325461,53.0324437202207,41.5834249362654,44.1297964803519,53.9451615868369,52.7966815046935,54.0528629691239,54.1290288268366,44.2803032595507,51.4043243249094
330,53.5259258449272,60.7197100855884,60.7213217590596,60.7213357538593,0,3,2,3,55.0657876346661,55.759132057578,55.9175266374524,56.398484896457,60.695049151788,60.6996498642064,53.9111208960061,52.3169254854615,55.5996577402117,58.6245221242237,60.6393269220128,59.23287219237,56.9046295857436,59.0756807788601,58.436308998027,56.919980832898,55.3659242368489,54.9442995128249,53.9662094567921,51.5335924153932,51.4299139765563
360,56.7609630312154,60.7219466754948,60.7212298831906,60.7208529891332,0,3,3,3,58.6683390926397,58.9234427872045,58.5781351441107,58.9842810430162,59.2420458735582,60.649102650731,59.5239475578812,58.2435955290454,57.0359285495486,56.8792640597173,60.7004066687286,56.7119389864852,55.5033634229049,59.49968906569,59.405188262513,59.3180235216001,58.9808747868802,58.6527911874776,56.3086494624497,55.9198871172917,57.4956478531775
