,0
0,6.80995
1,13.684729
2,5.570605
3,0.43153226
4,3.3046303
5,6.125269
6,4.272122
7,1.5019808
8,0.62289214
9,0.29843298
10,1.3556637
11,1.8058208
12,2.6697876
13,1.4507761
14,1.2151737
15,0.4331473
16,0.47747785
17,0.42336246
18,0.28711924
19,0.94865745
20,0.44583544
21,0.86454034
22,1.6717842
23,1.3897802
24,0.31144544
25,0.2793036
26,0.88566315
27,0.5445155
28,1.9900951
29,0.76127124
30,2.9427037
31,0.74996686
32,0.54400027
33,0.5150808
34,2.7863908
35,2.0160909
36,0.5241742
37,1.5934916
38,0.6411894
39,0.5175712
40,0.2700532
41,0.23484953
42,0.59122854
43,0.5485065
44,0.83648634
45,1.4197752
46,0.8758894
47,0.5853754
48,0.3784174
49,0.40153417
50,0.38732746
51,0.25653848
52,0.3784433
53,1.8350326
54,0.38981062
55,0.338044
56,0.75588346
57,0.20344758
58,0.3310495
59,0.29912284
60,0.19488774
61,0.34225917
62,0.4773941
63,1.050482
64,0.13242665
65,0.18535182
66,0.23195605
67,0.121653296
68,0.280128
69,0.20048207
70,0.14772779
71,0.14881964
72,0.08063654
73,0.12648244
74,0.36010194
75,0.25399065
76,0.11677566
77,0.09034885
78,0.23296131
79,0.25444472
80,0.35573018
81,0.2989779
82,0.095214814
83,0.14458805
84,0.17973784
85,0.26339048
86,0.16021408
87,0.19434771
88,0.21247801
89,0.18542093
90,0.26354074
91,0.08310586
92,0.29179698
93,0.35888988
94,0.19480245
95,0.22056505
96,0.13260934
97,0.35851517
98,0.16316162
99,0.59112775
100,0.31150997
101,0.31600314
102,0.22777867
103,0.11171387
104,0.17067392
105,0.1490682
106,0.30976492
107,0.16688746
108,0.18717012
109,0.26511833
110,0.21347484
111,0.17615962
112,0.24061978
113,0.44373256
114,0.36000517
115,0.88575006
116,0.20793119
117,0.3324263
118,0.43117446
119,0.29803163
120,0.579005
121,0.8388175
122,0.25480148
123,0.4754594
124,1.0032138
125,0.8040755
126,0.11905436
127,0.1847689
128,0.24036181
129,0.29494503
130,0.3270052
131,0.37542266
132,0.14581196
133,0.41262096
134,0.12707601
135,0.2522766
136,0.23634501
137,0.2705058
138,0.70546246
139,0.18870658
140,0.38623458
141,0.51089346
142,0.2288656
143,0.4117841
144,0.17181346
145,0.38410693
146,0.2597363
147,0.36050826
148,0.3737285
149,0.4301687
150,0.12654045
151,0.32972115
152,0.26205403
153,0.5009605
154,0.46779868
155,0.7754525
156,0.50182986
157,0.77420956
158,0.520108
159,0.2609048
160,0.30361003
161,0.3639046
162,0.38264424
163,0.62529993
164,0.35525835
165,1.055722
166,0.26997966
167,0.45348275
168,0.28218824
169,0.37940705
170,0.4386556
171,0.8235588
172,0.4407159
173,0.16332707
174,0.26192534
175,0.2486524
176,0.48132807
177,0.5296976
178,0.4729948
179,0.30501336
180,0.6505318
181,0.20888501
182,0.30878514
183,0.21530238
184,0.20090494
185,0.37944424
186,0.40299705
187,0.44179034
188,0.32318166
189,0.44674584
190,0.34410053
191,0.28852007
192,0.19105057
193,0.26878613
194,0.28149548
195,0.38564205
196,0.11936323
197,0.22525421
198,0.31961703
199,0.36824626
200,0.30390137
201,0.19762003
202,0.38425684
203,0.16883817
204,0.40212923
205,0.26186422
206,0.3184504
207,0.20682508
208,0.3151759
209,0.1617737
210,0.18366131
211,0.24026833
212,0.1956815
213,0.15777878
214,0.236745
215,0.37475836
216,0.29512617
217,0.7361429
218,0.2155442
219,0.5780854
220,0.8460386
221,1.1513495
222,0.4274047
223,0.2015113
224,0.4357956
225,0.762915
226,0.6853218
227,0.42241102
228,0.42090392
229,0.49509495
230,0.85188115
231,0.63984346
232,0.39354932
233,0.20653886
234,0.39103425
235,0.33344468
236,0.3956712
237,0.38815743
238,0.5425993
239,0.3904788
240,0.3274861
241,0.46059045
242,0.45078295
243,0.60847217
244,0.9443319
245,0.39512965
246,0.37211657
247,0.7458074
248,1.0016701
249,0.41498676
250,0.46916705
251,0.37640122
252,0.2358635
253,0.25064704
254,0.34358448
255,0.40285295
256,0.5732315
257,0.7007738
258,0.35280377
259,0.5594597
260,0.36955285
261,0.51250297
262,0.43035278
263,0.33918345
264,0.77309066
265,0.42169124
266,0.3187044
267,0.38410965
268,0.96288276
269,0.28620103
270,0.83274126
271,0.31842047
272,0.88249165
273,0.78380525
274,0.7349502
275,2.560359
276,0.13344155
277,0.76749504
278,0.7447618
279,0.7614949
280,0.6658894
281,0.35985997
282,0.3082424
283,0.50731975
284,0.21441746
285,0.20311208
286,0.21654876
287,0.32786816
288,0.28238374
289,0.26303908
290,0.68731666
291,0.63771
292,0.2315395
293,0.23463048
294,0.3968479
295,0.3037998
296,0.23625053
297,0.17262103
298,0.20228267
299,0.29937848
300,0.22273865
301,0.3806128
302,1.2492096
303,0.77726346
304,0.40377006
305,0.25091308
306,0.8388202
307,0.77078485
308,0.5466699
309,0.9765285
310,0.6631423
311,0.8456055
312,0.91581845
313,0.33219552
314,0.3258707
315,0.41097113
316,0.3976229
317,1.249763
318,1.9455726
319,0.6098119
320,1.12889
321,1.3252935
322,0.7080811
323,0.5814076
324,0.9600906
325,1.1502354
326,3.9585907
327,1.3596013
328,1.544189
329,0.8870125
330,0.7140546
331,1.2541616
332,1.1184286
333,2.369472
334,1.4078592
335,0.6621137
336,0.7028171
337,0.4155014
338,1.7808022
339,0.36925173
340,1.1669773
341,0.896087
342,1.1058023
343,1.5057256
344,1.2613243
345,1.7785121
346,0.8053987
347,0.6601933
348,0.611218
349,0.6107602
350,0.46173775
351,1.042887
352,0.83294356
353,1.2182384
354,0.6962716
355,0.21083584
356,0.17085814
357,0.25653145
358,0.3953535
359,0.48200002
360,0.61897576
361,0.23364368
362,0.62278533
363,1.0232335
364,0.33376905
365,0.33885276
366,0.42476115
367,0.38033897
368,0.95840967
369,0.38084394
370,1.0203146
371,0.18990406
372,0.18720862
373,0.61985517
374,0.19560473
375,0.35665554
376,0.4937228
377,0.54330605
378,0.13694906
379,0.18307434
380,0.36829215
