,0
0,124.138794
1,19.76215
2,26.446594
3,13.070179
4,10.904076
5,14.846678
6,15.898943
7,6.8547554
8,9.769236
9,8.646952
10,7.1313066
11,11.546526
12,15.505024
13,6.676025
14,8.649496
15,4.8582735
16,5.3865423
17,7.3160424
18,4.653075
19,7.856918
20,3.8797674
21,6.4378004
22,5.638935
23,5.077938
24,3.1595235
25,4.7686133
26,1.8436841
27,5.7975636
28,9.303092
29,8.680963
30,2.3480294
31,10.354676
32,8.53429
33,9.391315
34,7.9157515
35,8.296279
36,9.324026
37,9.259261
38,12.515904
39,19.374592
40,7.1991534
41,15.364912
42,4.7560773
43,9.717139
44,12.28197
45,9.666506
46,10.073096
47,8.066049
48,5.630901
49,10.37609
50,16.504837
51,17.03316
52,7.3522973
53,14.056348
54,3.1050377
55,8.642935
56,6.0195856
57,6.8047132
58,7.4554825
59,11.876516
60,10.104579
61,4.8593807
62,6.032441
63,15.599392
64,22.08862
65,19.553701
66,8.889346
67,8.147464
68,13.930752
69,10.37627
70,7.9592223
71,14.239112
72,6.7642345
73,12.044315
74,14.835901
75,7.6545186
76,10.905754
77,7.975581
78,12.571211
79,13.322704
80,16.609999
81,7.3106422
82,15.806188
83,12.916884
84,10.0624485
85,24.134218
86,15.367765
87,11.058899
88,11.044876
89,10.7956505
90,17.12655
91,6.2468133
92,2.565359
93,29.344479
94,11.433985
95,16.972383
96,20.04616
97,20.50042
98,11.903556
99,18.891241
100,17.161497
101,13.807256
102,21.41104
103,20.09924
104,14.7569895
105,16.204395
106,23.921398
107,9.929649
108,11.00356
109,10.998789
110,9.994004
111,16.363295
112,30.713226
113,17.211746
114,18.903582
115,31.28207
116,31.54338
117,14.461737
118,6.360547
119,31.525394
120,16.436369
121,29.312902
122,21.19112
123,5.9358215
124,22.132183
125,25.370068
126,24.429073
127,19.961437
128,13.839964
129,9.515516
130,31.339205
131,11.745237
132,7.826812
133,14.709276
134,14.729766
135,17.105526
136,13.580646
137,20.472458
138,25.224602
139,14.129836
140,13.930939
141,19.050838
142,24.232845
143,18.466171
144,17.01076
145,14.045714
146,9.614824
147,13.369345
148,3.3501327
149,22.487118
150,7.9777303
151,19.177692
152,20.050873
153,11.733383
154,22.083242
155,24.664398
156,20.054691
157,29.489742
158,32.879707
159,43.439266
160,12.539274
161,24.735523
162,46.217453
163,9.927909
164,16.260668
165,32.889034
166,15.460972
167,18.942072
168,22.9615
169,22.334654
170,32.339703
171,16.815004
172,42.034447
173,41.486786
174,27.553776
175,16.366495
176,23.079453
177,21.769705
178,37.905365
179,18.22441
180,30.67014
181,27.527517
182,13.801579
183,13.6449995
184,30.549303
185,9.956717
186,24.532566
187,24.392017
188,16.26434
189,18.878092
190,16.839071
191,35.924595
192,23.066519
193,27.956816
194,37.94448
195,18.337997
196,25.230198
197,27.477997
198,33.241493
199,6.2401114
200,4.566105
201,28.34708
202,22.057724
203,18.482595
204,16.767921
205,44.62852
206,34.614754
207,25.36382
208,22.651842
209,40.073544
210,33.45859
211,38.35594
212,16.04
213,28.628195
214,16.177736
215,8.999939
216,44.07042
217,23.880684
218,34.8719
219,37.22454
220,35.11997
221,39.639412
222,18.728617
223,51.361004
224,33.248295
225,38.60461
226,29.050728
227,17.898613
228,13.801398
229,33.63861
230,31.056583
231,22.466118
232,47.46308
233,43.10753
234,28.496014
235,19.442299
236,28.74263
237,30.854273
238,20.256422
239,25.52378
240,26.822096
241,31.286602
242,23.13587
243,28.21111
244,22.247135
245,12.373957
246,28.85228
247,31.851086
248,27.627518
249,29.998928
250,18.530506
251,34.993103
252,24.428816
253,18.62317
254,40.128986
255,30.998789
256,15.555881
257,31.502068
258,35.307198
259,18.961906
260,14.524618
261,11.453976
262,15.381561
263,33.61406
264,37.20656
265,23.595709
266,24.562012
267,28.613426
268,27.587437
269,30.772142
270,12.295222
271,25.99736
272,23.033718
273,36.33822
274,23.010109
275,22.853508
276,13.522863
277,36.582733
278,20.430813
279,44.082703
280,33.21521
281,23.075062
282,28.694431
283,12.554178
284,44.071434
285,37.797077
286,37.324062
287,42.111103
288,32.233753
289,49.40063
290,27.338692
291,46.36383
292,48.332115
293,33.854652
294,37.165806
295,10.365299
296,32.642506
297,32.848877
298,47.66185
299,41.113167
300,33.816223
301,31.879673
302,9.873331
303,17.102089
304,31.602022
305,23.761406
306,61.123394
307,22.690155
308,30.21243
309,31.255445
310,53.00355
311,12.217892
312,44.531006
313,57.29799
314,55.555656
315,37.333424
316,51.520363
317,43.239285
318,61.12535
319,43.16147
320,51.47387
321,16.795021
322,55.39957
323,51.406963
324,20.248428
325,35.452003
326,37.684944
327,53.94089
328,42.816975
329,21.72545
330,19.548037
331,11.100454
332,22.13586
333,21.779488
334,27.394493
335,22.090683
336,26.063686
337,14.860857
338,27.897953
339,15.3328705
340,30.975994
341,18.226273
342,25.742237
343,58.80305
344,11.569027
345,41.074566
346,23.378592
347,56.041275
348,25.131163
349,31.933128
350,39.326538
351,11.523657
352,15.286247
353,60.422775
354,30.885056
355,35.708187
356,13.833345
357,24.795631
358,47.24482
359,61.327347
360,20.679441
361,43.67261
362,31.924091
363,47.186165
364,13.150126
365,38.886806
366,32.256065
367,37.474907
368,35.463207
369,6.5282726
370,21.873892
371,41.64024
372,25.03696
373,43.175053
374,38.70726
375,11.080984
376,48.413025
377,13.527997
378,13.432575
379,11.082361
380,49.836704
381,35.958904
382,22.524296
383,22.30743
384,61.017914
385,14.674511
386,20.563005
387,11.284019
388,29.089523
389,20.391785
390,22.55588
391,14.282478
392,10.809524
393,6.823086
394,26.781193
395,31.557516
396,28.66618
397,33.682224
398,25.291962
399,17.245058
400,17.031748
401,13.287536
402,13.88896
403,26.18015
404,30.844355
405,9.505544
406,12.110802
407,25.172754
408,8.077349
409,9.0292015
410,7.761303
411,17.055187
412,10.413431
413,18.606241
414,9.216367
415,16.528076
416,23.807415
417,11.645389
418,18.142136
419,10.500492
420,10.230173
421,13.38972
422,10.787947
423,13.792333
424,15.939356
425,6.564356
426,8.398422
427,14.341255
428,7.879797
429,14.932983
430,12.830282
431,14.719049
432,6.3438287
433,4.7208548
434,14.866602
435,27.012823
436,20.726543
437,16.830257
438,8.253994
439,16.604145
440,7.0714498
441,10.229921
442,7.0463905
443,14.129005
444,14.338919
445,20.570606
446,17.707882
447,15.970188
448,18.872726
449,7.9557495
450,9.860589
451,14.63653
452,10.92848
453,17.195799
454,19.262342
455,32.675346
456,17.494095
457,16.929459
458,13.941104
459,12.874504
460,16.045237
461,5.775055
462,20.682625
463,18.047981
464,4.4019275
465,14.970724
466,17.824203
467,19.448193
468,15.636045
469,22.051476
470,29.514805
471,11.25304
472,14.057735
473,11.38341
474,11.224833
475,16.67947
476,17.026379
477,5.7250147
478,14.424938
479,12.836327
480,8.779689
481,5.404354
482,10.020669
483,21.7866
484,6.9919515
485,10.340317
486,6.1492834
487,7.189164
488,7.135748
489,6.0878563
490,18.604214
491,18.400414
492,17.99173
493,8.715722
494,8.6036005
495,11.441566
496,4.751199
497,6.088045
498,11.863508
499,11.842264
500,7.8576107
501,7.797845
502,6.701273
503,5.064766
504,10.320333
505,9.989586
506,7.951555
507,13.7266
508,8.053495
509,4.093452
510,10.061089
511,3.2248497
512,7.090278
513,11.028963
514,6.199274
515,6.0048532
516,10.807048
517,5.646597
518,9.857374
519,7.463403
520,7.520177
521,13.6227865
522,11.72439
523,2.8807073
524,7.2859154
525,7.4462967
526,1.1894522
527,7.0983477
528,5.6836953
529,10.310515
530,14.184002
531,5.7564955
532,5.842382
533,2.8624053
534,10.813133
535,46.412178
536,30.736408
537,26.472967
538,12.855814
539,61.542732
540,70.646614
541,70.81906
542,32.253483
543,25.725613
544,27.449692
545,13.884003
546,53.54875
547,18.80095
548,49.385258
549,55.859787
550,105.10182
551,53.748756
552,43.975258
553,31.42745
554,16.430298
555,15.362772
556,23.134195
557,19.686424
558,27.818073
559,29.47449
560,27.448872
561,12.568441
562,13.789601
563,10.512436
564,4.6994123
565,6.4100733
566,26.236412
567,23.383446
568,20.80593
569,47.896324
570,67.329506
571,34.88459
572,71.806206
573,46.186558
574,23.55798
575,37.217705
576,40.7331
577,40.312523
578,52.075745
579,25.770662
580,21.411936
581,110.668205
582,34.848133
583,39.74197
584,38.230186
585,12.244307
586,8.567169
587,12.612946
588,6.6351337
589,10.890858
590,12.436035
591,35.74959
592,16.776258
593,25.128109
594,10.579611
595,30.37213
596,23.352283
597,15.04238
598,12.139959
599,8.9784155
600,7.0166693
601,23.312817
602,26.369186
603,38.71672
604,25.264055
605,32.56391
606,43.538517
607,45.293953
608,32.48152
609,38.427948
610,25.285755
611,22.148949
612,32.584633
613,3.2568874
614,13.510799
615,33.390564
616,8.748686
617,9.865316
618,10.389521
619,18.653055
620,9.842519
621,16.151865
622,17.053177
623,15.19104
624,11.392036
625,9.422832
626,9.06711
627,4.8050804
628,6.4824257
629,5.98368
630,9.875139
631,9.390018
632,16.909046
633,7.4406075
634,9.141702
635,7.3925743
636,11.32641
637,8.503271
638,6.7993193
639,5.3982735
640,11.200866
641,9.330931
642,1.8141973
643,7.427437
644,9.234989
645,6.6714525
646,7.9554253
647,5.8402495
648,5.0473185
649,16.384628
650,4.9478583
651,5.5390625
652,12.492065
653,7.523525
654,9.434977
655,5.114399
656,10.642511
657,10.068131
658,17.90308
659,10.193724
660,18.942509
661,36.644825
662,24.274498
663,21.963417
664,20.98704
665,22.890875
666,21.126492
667,41.14776
668,24.010668
669,19.7218
670,51.257454
671,21.925331
672,16.884426
673,26.114428
674,25.788086
675,14.76969
676,10.830036
677,7.1938553
678,7.8469305
679,13.6815605
680,13.027027
681,8.975443
682,9.067045
683,9.422337
684,4.784238
685,8.37598
686,6.0387354
687,9.27307
688,3.8982897
689,6.0411587
690,6.3709116
691,4.055359
692,5.31077
693,6.050911
694,10.780606
695,5.9163027
696,10.494076
697,8.660688
698,4.9537935
699,3.4453144
700,9.594173
701,4.097556
702,9.348293
703,13.846743
704,8.163228
705,9.130224
706,7.145405
707,3.6754484
708,9.961752
709,7.5231256
710,10.796748
711,8.175403
712,4.44423
713,8.614796
714,5.901192
715,8.719461
716,2.4524696
717,0.92299026
718,5.78048
719,6.5518494
720,14.266126
721,2.9177163
722,1.8355291
723,0.5838716
724,1.2722783
725,1.0366466
726,2.8846111
727,2.0634835
728,1.292848
729,1.0299318
730,1.4982926
731,1.2355645
732,1.2649704
733,1.0508866
734,1.4692054
735,1.8279434
736,2.3676872
737,2.0899456
738,1.3695476
739,2.782478
740,0.7392731
741,0.88442963
742,1.1408161
743,0.7443664
744,3.3138077
745,2.0129576
746,2.1669743
747,2.422307
748,3.601675
749,5.4101744
750,0.65745175
751,1.0573883
752,0.7835773
753,3.1175513
754,1.1467737
755,0.9713383
756,0.8367997
757,1.0220029
758,0.7166486
759,0.63747764
760,1.4667344
761,3.407776
762,0.64417106
763,4.0971994
764,2.736228
765,1.5351255
766,0.68316215
767,1.5506792
768,0.9505503
769,1.5691721
770,0.90119004
771,0.5123372
772,1.1285299
773,1.3242345
774,0.6687935
775,1.8470944
776,2.6837358
777,19.958397
778,18.541183
779,5.6892834
780,0.9765766
781,2.7259116
782,1.350291
783,1.9411644
784,1.0089638
785,1.971235
786,0.87231964
787,1.7913966
788,1.4906387
789,1.1191409
790,1.879538
791,1.9399632
792,4.041376
793,7.6096854
794,4.943517
795,3.3931022
796,2.9141433
797,3.8670828
798,3.6432037
799,3.4427557
800,2.9015071
801,3.779026
802,2.3164287
803,2.6524959
804,6.50152
805,4.0446987
806,2.7107468
807,4.01616
808,4.2382126
809,2.5741894
810,1.2276407
811,2.104782
812,2.8430681
813,4.4684772
814,4.818643
815,2.7165146
816,2.6375828
817,3.217041
818,2.4282532
819,1.7856054
820,3.4774833
821,2.6599212
822,4.7900133
823,4.00473
824,3.760284
825,3.240466
826,6.2391
827,3.478865
828,3.3720853
829,3.3787892
830,2.654689
831,2.2483244
832,3.0486434
833,1.364738
834,5.1727505
835,2.1362095
836,4.1002016
837,5.403774
838,5.3716283
839,6.932064
840,6.101449
841,2.044796
842,6.573096
843,2.2405038
844,2.641488
845,3.6682534
846,1.3082426
847,1.8030632
848,2.1338048
849,2.1387932
850,2.4441295
851,4.150534
852,2.9996696
853,5.388097
854,1.6442355
855,2.0042872
856,2.8653917
857,8.51334
858,1.8700136
859,2.6815243
860,2.4462972
861,4.3094463
862,2.5158377
863,1.9431596
864,4.33496
865,3.5940013
866,4.79309
867,3.4331365
868,3.3681977
869,6.0025625
870,6.1405287
871,13.917475
872,8.08709
873,9.723202
874,7.2976456
875,6.1076584
876,3.571131
877,16.90763
878,16.564096
879,25.434252
880,19.204008
881,12.901943
882,15.669062
883,21.548067
884,20.554184
885,11.16378
886,34.540165
887,16.04544
888,19.293602
889,17.171436
890,13.664936
891,8.832036
892,11.975738
893,13.649021
894,4.9442167
895,4.663863
896,2.17693
897,7.2619095
898,4.856289
899,3.612376
900,3.0749435
901,3.7285914
902,7.1135845
903,5.4802866
904,36.440273
905,4.5780907
906,3.3952243
907,2.869038
908,4.870763
909,6.853705
910,9.542344
911,7.606955
912,2.7687407
913,2.1242876
914,4.509058
915,16.69795
916,28.449478
917,14.2624
918,26.401781
919,11.84847
920,15.316862
921,12.393571
922,10.2843485
923,12.998756
924,7.714798
925,12.3504505
926,20.389183
927,8.386778
928,8.170722
929,23.443375
930,26.982716
931,6.287183
932,7.7984915
933,8.310915
934,10.704304
935,10.155983
936,5.4185104
937,11.601192
938,7.0777636
939,10.047979
940,4.285783
941,1.4861307
942,3.4033964
943,9.034845
944,2.7404485
945,5.531004
946,4.806441
947,8.787702
948,6.1217732
949,4.4875135
950,5.2985573
951,10.142616
952,4.7483997
953,4.1669436
954,1.5026886
955,8.330471
956,5.5704784
957,2.605156
958,3.0858896
959,4.6316123
960,8.062969
961,4.7796483
962,3.686255
963,2.9506674
964,6.2550325
965,2.9684043
966,10.230101
967,10.596384
968,6.6944175
969,3.0203533
970,2.4587345
971,5.106189
972,4.052456
973,5.716126
974,4.146462
975,5.492193
976,4.0310073
977,4.376714
978,6.500284
979,4.1096215
980,3.191194
981,6.4562097
982,6.8603406
983,5.8575954
984,2.5923142
985,8.683422
986,10.237249
987,18.337181
988,19.13107
989,9.890963
990,7.717896
991,18.895746
992,2.406312
993,11.614382
994,3.243329
995,6.445487
996,4.7675376
997,7.7437334
998,11.659548
999,23.272959
1000,16.843433
1001,25.84917
1002,7.7769575
1003,12.013049
1004,13.897105
1005,9.062972
1006,5.261673
1007,3.381019
1008,5.2589445
1009,4.435297
1010,5.3583894
1011,4.5759506
1012,3.308473
1013,4.5546627
1014,6.551566
1015,4.069366
1016,5.184491
1017,5.873019
1018,6.3249125
1019,4.413617
1020,5.7713146
1021,5.516402
1022,2.8225443
1023,2.2204325
1024,2.53915
1025,4.2317624
1026,6.904335
1027,8.34155
1028,6.1894794
1029,5.161009
1030,9.966342
1031,14.386934
1032,17.52409
1033,12.430584
1034,9.579123
1035,7.0395555
1036,13.43201
1037,7.815345
1038,3.7237377
1039,3.932003
1040,8.083281
1041,6.624647
1042,4.6638327
1043,8.840349
1044,5.130375
1045,14.348521
1046,7.1477795
1047,12.437078
1048,4.117102
1049,15.0896225
1050,11.080925
1051,5.1937447
1052,6.9935827
1053,11.512605
1054,12.7379055
1055,10.609613
1056,10.285777
1057,18.052885
1058,14.189178
1059,15.518933
1060,13.72723
1061,9.125633
1062,7.7486305
1063,2.7783952
1064,3.3483963
1065,3.4351199
1066,9.277296
1067,3.5729098
1068,2.530335
1069,1.1031137
1070,1.820646
1071,2.9394526
1072,0.970544
1073,0.5545606
1074,1.2673689
1075,2.4088554
1076,1.5137056
1077,0.74461555
1078,2.2395906
1079,1.670049
1080,1.6248863
1081,0.7891258
1082,0.37625375
1083,1.065736
1084,0.74050474
1085,0.4982912
1086,0.69108343
1087,0.75846463
1088,0.7744887
1089,0.27895796
1090,0.8103281
1091,0.65437245
1092,0.56575143
1093,0.55440056
1094,1.6144027
1095,1.005131
1096,2.0580308
1097,1.998678
1098,1.3444169
1099,1.4338776
1100,0.88866353
1101,1.2485101
1102,1.2324944
1103,1.4196182
1104,0.84532
1105,1.4081597
1106,3.743482
1107,3.6793935
1108,1.219261
1109,2.6127203
1110,1.3223965
1111,1.9576958
1112,1.264086
1113,1.8229516
1114,1.696909
1115,1.3909184
1116,1.535767
1117,1.2431386
1118,1.3834066
1119,1.6305599
1120,2.0032492
1121,3.195857
1122,1.0517952
1123,2.1332173
1124,4.2438326
1125,0.45277148
1126,1.8905225
1127,1.0414344
1128,2.4286604
1129,1.9766009
1130,1.7783883
1131,0.9172273
1132,1.3487294
1133,1.9821335
1134,0.8534906
1135,1.9294323
1136,1.4216381
1137,1.070883
1138,1.6537507
1139,1.9453144
1140,2.3039894
1141,1.7205358
1142,1.3152912
1143,1.258363
1144,0.89591986
1145,1.8402283
1146,0.9370241
1147,1.8684134
1148,2.0205078
1149,1.7048225
1150,0.5044296
1151,0.77312636
1152,1.3972846
1153,2.4057407
1154,2.9075713
1155,4.314033
1156,2.0103233
1157,2.2823703
1158,2.8823156
1159,2.1116104
1160,7.6359825
1161,3.0686543
1162,5.5047336
1163,0.67252916
1164,0.7617275
1165,1.8038819
1166,3.1704838
1167,1.0353851
1168,3.4334319
1169,3.6986718
1170,4.0905466
1171,4.338689
1172,3.1948998
1173,0.8783336
1174,1.6644962
1175,2.0513327
1176,1.568909
1177,1.8163669
1178,3.4772892
1179,3.2134836
1180,2.8130352
1181,1.7924099
1182,2.9894097
1183,3.0787566
1184,1.6116923
1185,1.2165794
1186,1.2683585
1187,1.3965255
1188,2.9869962
1189,3.4960332
1190,2.78622
1191,2.0527065
1192,4.139881
1193,2.2320516
1194,1.5052462
1195,1.7926832
1196,3.5702038
1197,2.8986187
1198,1.5736924
1199,2.2173033
1200,3.565525
1201,1.8815708
1202,0.99862194
1203,3.4920366
1204,2.0276723
1205,2.8294184
1206,1.0516708
1207,1.4085116
1208,2.9941225
1209,1.0799959
1210,1.7007389
1211,1.0651565
1212,3.0999055
1213,1.7417729
1214,4.524259
1215,2.5887766
1216,4.981941
1217,2.4704084
1218,1.9553088
1219,4.2791953
1220,3.5119328
1221,5.7015476
1222,3.2616658
1223,2.21948
1224,4.87501
1225,2.9595783
1226,2.8516035
1227,0.7248961
1228,3.1923628
1229,3.729264
1230,2.6886277
1231,3.9653773
1232,5.4206386
1233,3.9531512
1234,1.8493203
1235,2.7398748
1236,4.9842796
1237,1.9628719
1238,3.7763276
1239,4.2687964
1240,4.1431484
1241,0.61382
1242,1.8543477
1243,3.1308565
1244,2.565576
1245,5.2716675
1246,3.850469
1247,4.4005775
1248,6.2061925
1249,1.7429821
1250,4.2809243
1251,4.450573
1252,3.097813
1253,3.7229176
1254,2.3148146
1255,2.2149491
1256,4.3248124
1257,3.5156608
1258,4.460248
1259,3.7658048
1260,2.294703
1261,2.8199177
1262,1.6254491
1263,6.5408998
1264,5.286626
1265,4.897212
1266,2.4393983
1267,3.38762
1268,3.554587
1269,2.128368
1270,2.0993607
1271,2.3061693
1272,2.0776985
1273,3.7499394
1274,3.2682889
1275,4.8501434
1276,2.6513972
1277,2.6981559
1278,4.3926144
1279,3.2602277
1280,1.3973988
1281,2.128077
1282,1.4442781
1283,1.8843126
1284,1.201966
1285,0.7450702
1286,1.0671437
1287,1.7728604
1288,0.50699675
1289,0.9785631
1290,0.9278451
1291,1.4230013
1292,0.5501147
1293,1.5738943
1294,1.5186791
1295,1.1055882
1296,2.4413772
1297,1.4041947
1298,2.1599436
1299,1.6880121
1300,1.585226
1301,4.191139
1302,4.328807
1303,4.560167
1304,5.9019985
1305,2.5533204
1306,4.688692
1307,2.413935
1308,4.286941
1309,2.2231007
1310,3.1222003
1311,0.9038409
1312,4.3174515
1313,2.8933187
1314,3.181417
1315,2.656798
1316,1.297513
1317,1.2846358
1318,1.1902441
1319,1.2634373
1320,1.902185
1321,0.43313336
1322,1.470875
1323,1.7326455
1324,0.41283
1325,1.9170456
1326,1.5670856
1327,2.4608068
1328,2.1805212
1329,2.6941786
1330,1.9886532
1331,1.1496301
1332,1.8671682
