"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
360,40.5530165575604,40.3065364815454,40.3064736073431,40.3064811080741,0,2,2,2,40.5138626131591,40.6983202085413,40.530743210176,40.5158008892659,40.4640587846546,40.4062405358466,40.3830660319581,40.3468211635003,40.3106551785913,40.4645301229536,40.4802558566183,40.5786401115875,40.7721565530899,40.3092447131003,40.6747113739439,40.6300911044591,40.3354379375702,40.3509597703902,40.3810922140433,40.4165962766106,40.4399123460858,40.4658733654936,40.5794197637179,40.5697667395381
390,40.4548190757855,40.3064548791166,40.3064443184148,40.3064387073067,0,2,2,2,40.4403448915835,40.5198683347573,40.4528978138194,40.4588013655511,40.4128790739427,40.358459158152,40.3460500836599,40.3360148365803,40.3093797560511,40.3984158679543,40.4104836245538,40.4886744961525,40.6413149316659,40.3091907693389,40.5963217030069,40.5400490433026,40.3346980894905,40.3533589131544,40.3724818456473,40.3911404090019,40.3976640658958,40.4042816574937,40.4769284680683,40.487504753499
420,40.4026908969862,40.3063933024378,40.306416248887,40.3063943367378,0,2,2,2,40.4066107073417,40.4131433862553,40.3904473656721,40.390725347722,40.3517600813104,40.334016969059,40.3335836604195,40.3192517619085,40.3088957655759,40.360715149149,40.3731735482911,40.4260273316649,40.5382160805144,40.3086325432051,40.5223873402405,40.4682704209385,40.3316316894061,40.3462412426665,40.3638474192206,40.3842572234333,40.3778524141436,40.3795864341523,40.4246462661363,40.4296312124551
450,40.378126069821,40.3063992372896,40.3064138153631,40.3063857508975,0,2,2,2,40.3788988861735,40.3689147192223,40.3620039024256,40.3391619374735,40.3281263675836,40.3263020437352,40.3264027404041,40.3136946683559,40.308557053906,40.3467255595202,40.3574791014705,40.3884864607841,40.4637018509843,40.3086019877601,40.4601467516946,40.4146737311743,40.3207331426428,40.3318793961182,40.342587083028,40.37352668394,40.3637480680623,40.3643539387341,40.3683774752896,40.3647445688119
480,40.3613885084974,40.3063894252468,40.306421408523,40.3063800017971,0,2,2,2,40.3588667965503,40.3489757282718,40.3488001012381,40.3243076073663,40.3236996144586,40.3237850094316,40.3228122528104,40.3102242717538,40.3083692188174,40.3380156421386,40.3480450287663,40.371580044906,40.4092268353824,40.3082912116474,40.4051018251187,40.3827859968713,40.3169504129573,40.3223091260824,40.3248316767925,40.3367712265148,40.33691935036,40.3404431723866,40.3352426796855,40.3283963088253
510,40.344717618989,40.3064252576071,40.3064566978726,40.3064181212082,0,2,2,2,40.3467160837473,40.3313902163546,40.3377099106431,40.3238226042146,40.3240739032344,40.3244898882029,40.3203257667644,40.3059551326355,40.3083576067823,40.3262578839586,40.3356228177576,40.354613266019,40.3713173701128,40.3084074988092,40.3649844743797,40.3616479615368,40.3146395369831,40.3195934774897,40.3235907395165,40.3251748254759,40.3257821596242,40.3274212358978,40.3244256211725,40.3237409969789
540,40.3332394607425,40.3064088754857,40.3064329093297,40.3063843252867,0,2,2,2,40.3332336572295,40.3215639327215,40.3283630680356,40.3229682609905,40.3230123337745,40.3203802032331,40.3162525543506,40.3038440723529,40.3083597860117,40.3142561680906,40.3200400826449,40.3351140589963,40.3448318264071,40.3082024822904,40.3397068475074,40.3421716606183,40.3116361211648,40.3170215073233,40.3221770397599,40.3266453928021,40.3249689726358,40.3252254082643,40.3217570983843,40.3223735178178
570,40.3262358148388,40.306433604652,40.3064269922572,40.3063881099503,0,2,2,2,40.3226075850213,40.3173793407278,40.3217066668903,40.3229742213971,40.3200098098533,40.3149538895335,40.3120855969049,40.3023653807896,40.3082850052631,40.3104100696071,40.3125000590207,40.3209075171797,40.3304814540486,40.3082105435435,40.3281871644377,40.3272983770385,40.3082432573961,40.3118491562135,40.3165940616025,40.3221678114488,40.3204386961608,40.320218816162,40.3193167399951,40.3236508012773
600,40.3196683244017,40.3064438707379,40.3064392170794,40.3064122254799,0,2,2,2,40.3160327931795,40.3152100720657,40.319285882221,40.3197219755168,40.3153986417245,40.3114499309193,40.3101071582842,40.301592402092,40.3083003415738,40.3090656564819,40.3102558748495,40.3143857397916,40.3220340966189,40.3081803540065,40.3211055949218,40.3187106530662,40.3062726902759,40.3073200029313,40.3094238764518,40.312040464348,40.3130377284769,40.3142800230541,40.3163142111415,40.3232875705399
630,40.3149723543942,40.3064336374064,40.3064505863324,40.3064295288773,0,2,2,2,40.3126155022351,40.3129204168364,40.3154261421202,40.3156105112414,40.3126422217645,40.3093050671361,40.3085159495406,40.3007287973544,40.3083387827769,40.3082438840961,40.3091522199333,40.3120338904331,40.3161554525241,40.308174988894,40.316240328599,40.3141746784526,40.3059768225492,40.3060627398779,40.3066574883116,40.3080724772076,40.3093444271057,40.310468290645,40.3128297368546,40.3190471598276
