"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
330,40.7594095138983,40.3064739010307,40.3065900963029,40.3060741179053,0,3,3,0,40.8700319488722,40.8546609809923,40.7819551283959,40.9173042655027,40.9542532889071,40.9820342606219,40.8829896069638,40.5569922192977,40.2994409330659,40.4876712427316,40.518920421253,40.6261342583878,40.8986233575299,40.305430138648,40.9047908424813,41.0482591607527,40.4111009492567,40.4416157692589,40.4900300743373,40.538888703696,40.6011711043417,40.6537586241262,40.8795577436831,40.8715709450906
360,40.8758045943193,40.3065142277628,40.3062491556241,40.3064330764543,0,0,0,0,40.849033126174,40.8994315459508,40.7801340776741,40.9075275895474,40.8856918840633,40.8756145820231,40.8313164736416,40.6915749787658,40.7771512734386,40.8638822628978,40.8260765596355,40.7877041424862,40.8193723967479,40.7718447218812,40.8352934006332,40.8666401596102,40.8056316494709,40.8449884595235,40.8661377117035,40.8068397857339,40.7646674474687,40.7605357107557,40.859818838371,40.9157267366987
390,40.8921011072781,40.3064075962816,40.306498612575,40.3064721047195,0,0,0,0,40.8622980544064,40.8434495547164,40.8214751695845,40.8827785596954,40.8735901784268,40.8618177791176,40.8413413755641,40.7646963487936,40.7382511021319,40.8395138955932,40.8320339143959,40.8553508956373,40.8141343068329,40.7845575959154,40.8419035957545,40.8140844874191,40.8641080363694,40.8758576197155,40.9085418660425,40.9016601337196,40.8666834024179,40.8547750305569,40.8823871519073,40.894166501274
420,40.8911468208178,40.3064943057492,40.3065338296658,40.306449061602,0,0,0,0,40.8765115776611,40.8572588051545,40.8522968311024,40.8800141534454,40.8696267598204,40.8505062490253,40.8493764902938,40.8339497767937,40.7011138128311,40.844971632391,40.8489889088097,40.8615832810336,40.8317156253034,40.8053670024711,40.8592502661458,40.8511184162505,40.8684522974825,40.8678304966967,40.8915474501325,40.9047217246515,40.8905009790591,40.8999965728964,40.8845471267838,40.8856341516039
450,40.8868528562609,40.3064261711365,40.3064217271409,40.3064077261769,0,0,0,0,40.8795093392689,40.8627962769277,40.8892347652122,40.8771663655369,40.8646728295596,40.8542276065349,40.8663693107147,40.8696186374957,40.6886815777943,40.8587699233862,40.8709671251567,40.8469882207695,40.8580318750358,40.8468295084338,40.8639953848228,40.8737895637179,40.8744075996005,40.8836795554855,40.8843279659627,40.8931637570872,40.888015001448,40.9031599137418,40.8790419126702,40.8810387959881
480,55.6016288692588,40.3064739986423,40.3064313232922,40.3064405040646,1,0,0,0,42.4248496104922,44.1006431520427,48.5144468183784,41.7324558215572,41.1116817775227,41.8287775794175,49.1175680254971,45.789628833679,43.377131823946,44.0881537148008,43.2226843642667,44.7854643029118,46.9985736280419,41.8780313260561,48.008020974397,45.3183885126013,50.6462489159183,52.1964453330119,55.0354040644173,54.2323482850596,53.0306838487606,47.1550239594099,43.2382111929854,46.9486872897436
510,49.1892374787832,40.3064727066152,40.3065608122002,40.3066150023315,0,3,3,3,40.3729616267531,40.4436064738802,40.8256163728592,42.9427339352452,41.9418737632946,41.9743673652312,47.5642552772236,40.3019288031458,40.2956798291495,41.7724162194351,41.7935960057053,43.1867490336518,45.7823091205424,40.2948066225927,44.285163036225,41.7142761696132,42.3060497405299,45.0783429744666,46.7640840702858,50.4222864853874,50.766821889886,49.23653384595,42.2648083233663,44.6751567644519
540,44.4244571123087,40.3067062278043,40.3066712354897,40.306617602176,0,0,0,0,42.7117086045874,42.8389251652454,47.9368041771661,42.9534207711566,42.0976539540491,42.7221076765565,45.4945036828097,47.1761667090873,42.303686721352,43.5304143732116,43.8714013201543,45.0295140677554,45.2359825918502,42.6412328458585,45.2385630407549,43.3388358020729,43.6869791877822,44.1135048569636,44.1335603762801,47.0026014981177,48.2075083512281,48.8297731968476,42.760930673058,43.5138320810591
570,42.3025223849915,40.306286420257,40.3062872085471,40.3064923116313,0,3,3,3,40.3803264662414,40.3369561989844,40.7242665486235,42.658670564091,42.4749145476731,43.9114857060895,46.4285619331078,40.2911451149051,40.2952299774301,41.6605840431093,41.7924504151227,42.64944492986,45.1665579066581,40.2965293531138,44.9914206621442,41.3879050884016,41.0926050677754,41.4695659346529,42.2066563899354,44.5276861718393,45.5717989826575,47.0255127269975,42.1488440624795,42.1197461345201
600,41.4986239726863,40.3063432576919,40.3061900156751,40.3061981377917,0,0,0,0,41.5576911883953,41.3482122373165,43.5059958493473,42.8213102576877,43.2338285141697,44.7242716904182,44.4182364868729,42.6700957350819,40.3794705676014,42.1265099437478,42.6280193840444,43.3033718397316,44.3693636630987,40.4306403256439,44.2545031615895,42.0545989922607,41.7521955063267,41.6115112458189,42.0537363899579,43.7973791319345,44.8236311656152,44.889135889187,42.4206261035811,42.6407429143066
